time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914413,848000,7758681,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,109,11,0,2022-07-04T09:00:13,5048,84.14746666666666,1656914424.9074838,2022-07-04T09:00:24,5047708,84.12846666666665,16117.32617837079
1656914429,166000,7773998,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,27,11,0,2022-07-04T09:00:29,5064,84.40276666666666,1656914435.5782719,2022-07-04T09:00:35,5063025,84.38374999999999,15774.743329528284
1656914441,423000,7786255,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,120,11,0,2022-07-04T09:00:41,5076,84.60705,1656914449.599292,2022-07-04T09:00:49,5075282,84.58803333333334,15609.380511456753
1656914450,597000,7795430,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,125,11,0,2022-07-04T09:00:50,5085,84.75994999999999,1656914460.220177,2022-07-04T09:01:00,5084457,84.74095000000001,15450.421725120377
1656914465,893000,7810725,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T09:01:05,5100,85.01488333333333,1656914474.097625,2022-07-04T09:01:14,5099752,84.99586666666667,15183.359409372239
1656914478,154000,7822986,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,134,11,0,2022-07-04T09:01:18,5113,85.21923333333334,1656914484.6674879,2022-07-04T09:01:24,5112013,85.20021666666666,14969.623655502459
1656914489,412000,7834244,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,198,11,0,2022-07-04T09:01:29,5124,85.40686666666667,1656914498.6977608,2022-07-04T09:01:38,5123271,85.38785,14780.232447664423
1656914501,662000,7846493,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,34,11,0,2022-07-04T09:01:41,5136,85.61103333333334,1656914509.5885398,2022-07-04T09:01:49,5135520,85.59200000000001,14576.826854108482
1656914508,787000,7853618,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,237,11,0,2022-07-04T09:01:48,5143,85.72978333333334,1656914519.3977928,2022-07-04T09:01:59,5142645,85.71075,14457.933522687865
1656914525,98000,7869929,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,182,11,0,2022-07-04T09:02:05,5160,86.00163333333333,1656914533.258257,2022-07-04T09:02:13,5158956,85.9826,14190.167703810817
1656914548,577000,7893409,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,83,11,0,2022-07-04T09:02:28,5183,86.39295,1656914557.758816,2022-07-04T09:02:37,5182436,86.37393333333333,13819.303092222735
1656914560,817000,7905648,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,176,11,0,2022-07-04T09:02:40,5195,86.59695,1656914568.6886358,2022-07-04T09:02:48,5194675,86.57791666666667,13631.869728504034
1656914573,92000,7917923,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,6,11,0,2022-07-04T09:02:53,5208,86.80153333333332,1656914582.6683118,2022-07-04T09:03:02,5206950,86.7825,13450.189492105379
1656914585,360000,7930191,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,100,11,0,2022-07-04T09:03:05,5220,87.006,1656914593.6282358,2022-07-04T09:03:13,5219218,86.98696666666666,13271.37966200885
1656914621,49000,7965880,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,86,11,0,2022-07-04T09:03:41,5256,87.60081666666666,1656914628.5803719,2022-07-04T09:03:48,5254907,87.58178333333333,12759.125395517203
1656914631,248000,7976079,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,118,11,0,2022-07-04T09:03:51,5266,87.7708,1656914641.488276,2022-07-04T09:04:01,5265106,87.75176666666667,12612.219720912974
1656914644,497000,7989328,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,240,11,0,2022-07-04T09:04:04,5279,87.99161666666667,1656914652.318457,2022-07-04T09:04:12,5278355,87.97258333333333,12422.80972874088
1656914650,610000,7995441,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,2022-07-04T09:04:10,5285,88.09349999999999,1656914662.218397,2022-07-04T09:04:22,5284468,88.07446666666667,12333.132956766287
1656914667,945000,8012775,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,140,11,0,2022-07-04T09:04:27,5302,88.38241666666666,1656914676.2197318,2022-07-04T09:04:36,5301802,88.36336666666666,12093.66603010689
1656914680,182000,8025013,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,225,11,0,2022-07-04T09:04:40,5315,88.58636666666666,1656914687.159849,2022-07-04T09:04:47,5314040,88.56733333333334,11930.115057819723
1656914692,425000,8037256,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,62,11,0,2022-07-04T09:04:52,5327,88.79041666666667,1656914701.26968,2022-07-04T09:05:01,5326283,88.77138333333333,11770.432066699816
1656914704,674000,8049505,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,154,11,0,2022-07-04T09:05:04,5339,88.99456666666667,1656914712.248412,2022-07-04T09:05:12,5338532,88.97553333333333,11609.609985612775
1656914716,918000,8061748,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,247,11,0,2022-07-04T09:05:16,5351,89.19863333333333,1656914726.728528,2022-07-04T09:05:26,5350775,89.17958333333333,11451.12797903385
1656914729,164000,8073994,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,76,11,0,2022-07-04T09:05:29,5364,89.40273333333333,1656914737.440289,2022-07-04T09:05:37,5363021,89.38368333333332,11293.67995628681
1656914741,426000,8086256,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,169,11,0,2022-07-04T09:05:41,5376,89.6071,1656914751.728781,2022-07-04T09:05:51,5375283,89.58805000000001,11134.309968418384
1656914765,928000,8110758,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,98,11,0,2022-07-04T09:06:05,5400,90.01546666666667,1656914776.989085,2022-07-04T09:06:16,5399785,89.99641666666666,10834.217715870682
1656914779,202000,8124031,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,2022-07-04T09:06:19,5414,90.2367,1656914788.058832,2022-07-04T09:06:28,5413058,90.21763333333334,10673.82411303068
1656914804,709000,8149539,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,171,11,0,2022-07-04T09:06:44,5439,90.66181666666667,1656914812.898337,2022-07-04T09:06:52,5438566,90.64276666666666,10370.101132646072
1656914817,976000,8162806,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,35,11,0,2022-07-04T09:06:57,5452,90.88293333333333,1656914824.298524,2022-07-04T09:07:04,5451833,90.86388333333333,10214.549912670669
1656914830,219000,8175049,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,122,11,0,2022-07-04T09:07:10,5465,91.08698333333334,1656914838.431905,2022-07-04T09:07:18,5464076,91.06793333333333,10070.412600342805
1656914842,464000,8187294,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,215,11,0,2022-07-04T09:07:22,5477,91.29106666666667,1656914849.371101,2022-07-04T09:07:29,5476321,91.27201666666666,9926.219074791657
1656914854,710000,8199540,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,51,11,0,2022-07-04T09:07:34,5489,91.49516666666666,1656914863.518941,2022-07-04T09:07:43,5488567,91.47611666666667,9785.613478637088
1656914866,951000,8211781,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,143,11,0,2022-07-04T09:07:46,5501,91.69918333333334,1656914874.519168,2022-07-04T09:07:54,5500808,91.68013333333333,9644.960624017644
1656914878,171000,8223000,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,199,11,0,2022-07-04T09:07:58,5513,91.88618333333334,1656914889.0110729,2022-07-04T09:08:09,5512027,91.86711666666666,9518.07123240696
1656914892,471000,8237300,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,94,11,0,2022-07-04T09:08:12,5527,92.12451666666666,1656914900.280449,2022-07-04T09:08:20,5526327,92.10545,9354.678600734116
1656914904,715000,8249544,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,186,11,0,2022-07-04T09:08:24,5539,92.32858333333334,1656914914.2797,2022-07-04T09:08:34,5538571,92.30951666666667,9218.245373000078
1656914916,977000,8261806,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,22,11,0,2022-07-04T09:08:36,5551,92.53295,1656914925.149185,2022-07-04T09:08:45,5550833,92.51388333333333,9082.097109151344
1656914929,248000,8274077,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,109,11,0,2022-07-04T09:08:49,5564,92.73746666666666,1656914935.928161,2022-07-04T09:08:55,5563104,92.7184,8948.294288102557
1656914941,524000,8286353,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,202,11,0,2022-07-04T09:09:01,5576,92.94206666666668,1656914950.309749,2022-07-04T09:09:10,5575380,92.923,8814.865662550703
1656914954,795000,8298623,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,38,11,0,2022-07-04T09:09:14,5589,93.16325,1656914962.069284,2022-07-04T09:09:22,5587650,93.1275,8671.935543223502
1656914966,43000,8310871,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,126,11,0,2022-07-04T09:09:26,5601,93.35071666666666,1656914976.220481,2022-07-04T09:09:36,5599898,93.33163333333333,8552.252190531268
1656914979,316000,8324144,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,245,11,0,2022-07-04T09:09:39,5614,93.57193333333333,1656914987.239032,2022-07-04T09:09:47,5613171,93.55285,8408.973860664644
1656914993,613000,8338441,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,140,11,0,2022-07-04T09:09:53,5628,93.81021666666668,1656915001.4681568,2022-07-04T09:10:01,5627468,93.79113333333333,8258.063082631114
1656915004,837000,8349665,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,2022-07-04T09:10:04,5639,93.99728333333334,1656915012.258193,2022-07-04T09:10:12,5638692,93.9782,8142.081358693125
1656915017,80000,8361908,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,33,11,0,2022-07-04T09:10:17,5652,94.20133333333334,1656915026.418128,2022-07-04T09:10:26,5650935,94.18225000000001,8016.163874603808
1656915030,348000,8374176,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,125,11,0,2022-07-04T09:10:30,5665,94.42246666666666,1656915037.438377,2022-07-04T09:10:37,5663203,94.38671666666667,7882.054632948752
1656915041,615000,8386442,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,218,11,0,2022-07-04T09:10:41,5676,94.61025,1656915051.5193238,2022-07-04T09:10:51,5675469,94.59115,7768.498423364834
1656915054,903000,8399730,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,85,11,0,2022-07-04T09:10:54,5689,94.83171666666667,1656915062.328636,2022-07-04T09:11:02,5688757,94.81261666666666,7632.997803103052
1656915079,423000,8424251,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,7,11,0,2022-07-04T09:11:19,5714,95.24038333333333,1656915087.735888,2022-07-04T09:11:27,5713278,95.2213,7387.562464558594
1656915090,666000,8435493,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,70,11,0,2022-07-04T09:11:30,5725,95.42776666666667,1656915098.638521,2022-07-04T09:11:38,5724520,95.40866666666668,7279.98915238064
1656915104,962000,8449789,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,220,11,0,2022-07-04T09:11:44,5739,95.66603333333335,1656915112.529017,2022-07-04T09:11:52,5738816,95.64693333333334,7138.810638999415
1656915117,213000,8462040,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T09:11:57,5752,95.87021666666666,1656915123.37196,2022-07-04T09:12:03,5751067,95.85111666666667,7019.705415569897
1656915140,698000,8485525,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,206,11,0,2022-07-04T09:12:20,5775,96.26163333333334,1656915148.558496,2022-07-04T09:12:28,5774552,96.24253333333333,6796.948636006196
1656915152,928000,8497755,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,43,11,0,2022-07-04T09:12:32,5787,96.46546666666667,1656915162.598417,2022-07-04T09:12:42,5786782,96.44636666666666,6681.844362191823
1656915166,198000,8511025,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,2022-07-04T09:12:46,5801,96.68663333333333,1656915173.65764,2022-07-04T09:12:53,5800052,96.66753333333332,6556.809056042308
1656915178,448000,8523275,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,251,11,0,2022-07-04T09:12:58,5813,96.8908,1656915187.6688528,2022-07-04T09:13:07,5812302,96.87169999999999,6442.311885547291
1656915191,713000,8536540,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,116,11,0,2022-07-04T09:13:11,5826,97.11188333333332,1656915199.0676649,2022-07-04T09:13:19,5825567,97.09278333333333,6315.232585585496
1656915203,954000,8548781,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,208,11,0,2022-07-04T09:13:23,5838,97.3159,1656915213.148232,2022-07-04T09:13:33,5837808,97.2968,6204.282790079985
1656915217,234000,8562061,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,67,11,0,2022-07-04T09:13:37,5852,97.53723333333333,1656915223.937305,2022-07-04T09:13:43,5851088,97.51813333333332,6082.480921377256
1656915229,490000,8574317,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,160,11,0,2022-07-04T09:13:49,5864,97.7415,1656915238.117873,2022-07-04T09:13:58,5863344,97.72240000000001,5974.889012947297
1656915241,743000,8586570,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,252,11,0,2022-07-04T09:14:01,5876,97.94571666666667,1656915248.987196,2022-07-04T09:14:08,5875597,97.92661666666666,5868.708578643712
1656915252,968000,8597795,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,59,11,0,2022-07-04T09:14:12,5887,98.1328,1656915260.087045,2022-07-04T09:14:20,5886822,98.11370000000001,5771.032033181058
1656915265,220000,8610048,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,146,11,0,2022-07-04T09:14:25,5900,98.337,1656915274.058169,2022-07-04T09:14:34,5899075,98.31791666666666,5666.803663846489
1656915278,491000,8623319,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,12,11,0,2022-07-04T09:14:38,5913,98.55818333333333,1656915284.847393,2022-07-04T09:14:44,5912346,98.53909999999999,5550.542164805536
1656915290,743000,8635570,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,104,11,0,2022-07-04T09:14:50,5925,98.76238333333335,1656915300.008204,2022-07-04T09:15:00,5924597,98.74328333333332,5447.103299273086
1656915304,26000,8648854,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,222,11,0,2022-07-04T09:15:04,5939,98.98376666666667,1656915310.778116,2022-07-04T09:15:10,5937881,98.96468333333334,5338.663680999772
1656915315,270000,8660098,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,27,11,0,2022-07-04T09:15:15,5950,99.17116666666668,1656915325.2974,2022-07-04T09:15:25,5949125,99.15208333333334,5245.70453543544
1656915341,836000,8686664,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,15,11,0,2022-07-04T09:15:41,5976,99.61393333333334,1656915349.956977,2022-07-04T09:15:49,5975691,99.59485,5021.117498901464
1656915365,331000,8710159,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,163,11,0,2022-07-04T09:16:05,6000,100.00551666666667,1656915375.178313,2022-07-04T09:16:15,5999186,99.98643333333332,4830.423696966865
1656915398,4000,8742833,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,66,11,0,2022-07-04T09:16:38,6033,100.55006666666667,1656915409.0658438,2022-07-04T09:16:49,6031860,100.53099999999999,4517.015672661382
1656915411,291000,8756120,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,184,11,0,2022-07-04T09:16:51,6046,100.77151666666667,1656915419.256821,2022-07-04T09:16:59,6045147,100.75245,4423.919705224373
1656915422,545000,8767372,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,248,11,0,2022-07-04T09:17:02,6057,100.95908333333334,1656915429.958068,2022-07-04T09:17:09,6056399,100.93998333333334,4355.875229921258
1656915435,844000,8780671,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,114,11,0,2022-07-04T09:17:15,6070,101.18073333333334,1656915443.817237,2022-07-04T09:17:23,6069698,101.16163333333334,4246.560604768512
1656915446,66000,8790893,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,142,11,0,2022-07-04T09:17:26,6081,101.3511,1656915454.3858368,2022-07-04T09:17:34,6079920,101.33200000000001,4163.005536086602
1656915459,342000,8804170,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,7,11,0,2022-07-04T09:17:39,6094,101.57236666666667,1656915468.5860238,2022-07-04T09:17:48,6093197,101.55328333333334,4054.4869397433167
1656915483,860000,8828688,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,192,11,0,2022-07-04T09:18:03,6118,101.981,1656915493.445684,2022-07-04T09:18:13,6117715,101.96191666666667,3841.0439492717023
1656915497,138000,8841965,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T09:18:17,6132,102.2023,1656915503.766029,2022-07-04T09:18:23,6130992,102.1832,3742.5982578417415
1656915509,392000,8854220,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,144,11,0,2022-07-04T09:18:29,6144,102.40653333333333,1656915517.79672,2022-07-04T09:18:37,6143247,102.38745,3653.1202782977457
1656915520,637000,8865465,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,207,11,0,2022-07-04T09:18:40,6155,102.59394999999999,1656915528.0355718,2022-07-04T09:18:48,6154492,102.57486666666667,3567.8959731652976
1656915543,104000,8887933,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,70,11,0,2022-07-04T09:19:03,6178,102.9684,1656915552.4758768,2022-07-04T09:19:12,6176960,102.94933333333333,3391.6331427682803
1656915554,242000,8899174,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,134,11,0,2022-07-04T09:19:14,6189,103.15403333333333,1656915562.5763838,2022-07-04T09:19:22,6188201,103.13668333333334,3287.224902585832
1656915565,564000,8910413,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,198,11,0,2022-07-04T09:19:25,6200,103.34273333333334,1656915576.635808,2022-07-04T09:19:36,6199440,103.324,3175.9333765774327
1656915575,784000,8920632,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,232,11,0,2022-07-04T09:19:35,6210,103.51306666666666,1656915587.076112,2022-07-04T09:19:47,6209659,103.49431666666666,3096.1210041923277
1656915589,67000,8933916,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,92,11,0,2022-07-04T09:19:49,6224,103.73445,1656915597.585469,2022-07-04T09:19:57,6222943,103.71571666666667,2991.3144391896703
1656915610,539000,8955387,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,189,11,0,2022-07-04T09:20:10,6245,104.09231666666666,1656915622.155201,2022-07-04T09:20:22,6244414,104.07356666666666,2825.926837595077
1656915626,896000,8971745,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,142,11,0,2022-07-04T09:20:26,6261,104.36493333333333,1656915635.6649199,2022-07-04T09:20:35,6260772,104.3462,2700.482482278447
1656915637,117000,8981965,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,169,11,0,2022-07-04T09:20:37,6272,104.53528333333334,1656915646.0759408,2022-07-04T09:20:46,6270992,104.51653333333334,2625.9047359815986
1656915662,656000,9007505,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,128,11,0,2022-07-04T09:21:02,6297,104.96093333333333,1656915670.6261568,2022-07-04T09:21:10,6296532,104.9422,2432.7941549988914
1656915668,776000,9013624,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,46,11,0,2022-07-04T09:21:08,6303,105.06293333333333,1656915680.645069,2022-07-04T09:21:20,6302651,105.04418333333334,2389.3477897034218
1656915684,102000,9028951,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,219,11,0,2022-07-04T09:21:24,6319,105.31836666666666,1656915694.095376,2022-07-04T09:21:34,6317978,105.29963333333333,2277.835835216041
1656915697,390000,9042239,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,86,11,0,2022-07-04T09:21:37,6332,105.53983333333333,1656915704.9748008,2022-07-04T09:21:44,6331266,105.52109999999999,2189.373546552793
1656915709,655000,9054504,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,178,11,0,2022-07-04T09:21:49,6344,105.74425,1656915719.194821,2022-07-04T09:21:59,6343531,105.72551666666666,2123.5868265499457
1656915720,896000,9065745,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,243,11,0,2022-07-04T09:22:00,6355,105.93159999999999,1656915729.785141,2022-07-04T09:22:09,6354772,105.91286666666666,2042.328381202033
1656915745,432000,9090282,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,164,11,0,2022-07-04T09:22:25,6380,106.34053333333333,1656915754.005488,2022-07-04T09:22:34,6379309,106.32181666666666,1870.0143563317704
1656915769,989000,9114838,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,91,11,0,2022-07-04T09:22:49,6404,106.74981666666666,1656915778.505856,2022-07-04T09:22:58,6403865,106.73108333333333,1700.7653251470877
1656915778,167000,9123016,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,63,11,0,2022-07-04T09:22:58,6413,106.88611666666667,1656915788.485704,2022-07-04T09:23:08,6412043,106.86738333333332,1645.118816553092
1656915793,511000,9138360,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,243,11,0,2022-07-04T09:23:13,6428,107.14185,1656915803.0044959,2022-07-04T09:23:23,6427387,107.12311666666666,1539.7594229209471
1656915805,783000,9150633,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,79,11,0,2022-07-04T09:23:25,6440,107.34638333333334,1656915813.734889,2022-07-04T09:23:33,6439660,107.32766666666666,1455.995789570194
1656915818,43000,9162893,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,168,11,0,2022-07-04T09:23:38,6453,107.55071666666666,1656915827.725517,2022-07-04T09:23:47,6451920,107.532,1366.3022060587723
1656915840,555000,9185404,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,38,11,0,2022-07-04T09:24:00,6475,107.92591666666667,1656915848.364485,2022-07-04T09:24:08,6474431,107.90718333333332,1205.0807089412065
1656915853,849000,9198698,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,160,11,0,2022-07-04T09:24:13,6488,108.14748333333334,1656915861.976672,2022-07-04T09:24:21,6487725,108.12875000000001,1111.1329906658777
1656915865,95000,9209944,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,216,11,0,2022-07-04T09:24:25,6500,108.33491666666667,1656915872.624529,2022-07-04T09:24:32,6498971,108.31618333333333,1032.1893633557388
1656915877,373000,9222223,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,54,11,0,2022-07-04T09:24:37,6512,108.53954999999999,1656915886.3451889,2022-07-04T09:24:46,6511250,108.52083333333333,948.4970703125
