time_s,time_us,time_steady,is_open[0],is_open[1],is_open[2],is_open[3],seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915480,985000,8795199,1,1,1,1,228,12,0,2022-07-04T09:18:00,6115,101.93308333333333,1656915488.116261,2022-07-04T09:18:08,6084226,101.40376666666666,3867.86508962601
1656915494,345000,8808399,1,1,1,1,118,12,0,2022-07-04T09:18:14,6129,102.15575,1656915502.045676,2022-07-04T09:18:22,6097426,101.62376666666667,3764.720068573974
1656915506,202000,8820399,1,1,1,1,250,12,0,2022-07-04T09:18:26,6141,102.35336666666667,1656915512.396276,2022-07-04T09:18:32,6109426,101.82376666666667,3675.7498892866306
1656915519,682000,8832699,1,1,1,1,129,12,0,2022-07-04T09:18:39,6154,102.57803333333332,1656915526.295497,2022-07-04T09:18:46,6121726,102.02876666666666,3575.2948670516234
1656915530,616000,8843699,1,1,1,1,250,12,0,2022-07-04T09:18:50,6165,102.76026666666667,1656915537.055424,2022-07-04T09:18:57,6132726,102.21209999999999,3490.627285981859
1656915542,914000,8855999,1,1,1,1,129,12,0,2022-07-04T09:19:02,6177,102.96523333333333,1656915550.698833,2022-07-04T09:19:10,6145026,102.41709999999999,3393.1544615578478
1656915552,235000,8866199,1,1,1,1,241,12,0,2022-07-04T09:19:12,6187,103.12058333333333,1656915560.9350889,2022-07-04T09:19:20,6155226,102.58709999999999,3310.1672788726
1656915554,676000,8872499,1,1,1,1,55,12,0,2022-07-04T09:19:14,6189,103.16126666666668,1656915570.9851758,2022-07-04T09:19:30,6161526,102.6921,3282.263770892529
1656915569,412000,8887299,1,1,1,1,218,12,0,2022-07-04T09:19:29,6204,103.40686666666667,1656915584.736932,2022-07-04T09:19:44,6176326,102.93876666666667,3146.2294013250616
1656915582,477000,8900399,1,1,1,1,106,12,0,2022-07-04T09:19:42,6217,103.62461666666667,1656915595.845265,2022-07-04T09:19:55,6189426,103.1571,3043.9029301632577
1656915594,706000,8912399,1,1,1,1,238,12,0,2022-07-04T09:19:54,6229,103.82843333333334,1656915606.0363488,2022-07-04T09:20:06,6201426,103.3571,2946.845409447661
1656915606,224000,8924099,1,1,1,1,110,12,0,2022-07-04T09:20:06,6241,104.02040000000001,1656915619.786468,2022-07-04T09:20:19,6213126,103.55210000000001,2858.7752925143855
1656915620,127000,8937799,1,1,1,1,5,12,0,2022-07-04T09:20:20,6255,104.25211666666668,1656915630.6057448,2022-07-04T09:20:30,6226826,103.78043333333333,2752.6096342429637
1656915644,650000,8962299,1,1,1,1,19,12,0,2022-07-04T09:20:44,6279,104.66083333333333,1656915655.1355479,2022-07-04T09:20:55,6251326,104.18876666666667,2568.6422163673246
1656915655,116000,8972899,1,1,1,1,135,12,0,2022-07-04T09:20:55,6290,104.83526666666667,1656915668.235272,2022-07-04T09:21:08,6261926,104.36543333333334,2487.662515322354
1656915664,697000,8982299,1,1,1,1,239,12,0,2022-07-04T09:21:04,6299,104.99495,1656915678.866021,2022-07-04T09:21:18,6271326,104.5221,2418.228718503043
1656915690,199000,9007899,1,1,1,1,8,12,0,2022-07-04T09:21:30,6325,105.41998333333332,1656915703.325417,2022-07-04T09:21:43,6296926,104.94876666666667,2234.6576599494115
1656915717,653000,9031699,1,1,1,1,14,12,0,2022-07-04T09:21:57,6352,105.87755,1656915727.544797,2022-07-04T09:22:07,6320726,105.34543333333333,2065.855487006223
1656915742,86000,9055899,1,1,1,1,24,12,0,2022-07-04T09:22:22,6377,106.28476666666667,1656915751.765076,2022-07-04T09:22:31,6344926,105.74876666666667,1892.574686838212
1656915753,769000,9067599,1,1,1,1,153,12,0,2022-07-04T09:22:33,6388,106.47948333333333,1656915762.395573,2022-07-04T09:22:42,6356626,105.94376666666668,1812.7812149477995
1656915766,216000,9080199,1,1,1,1,35,12,0,2022-07-04T09:22:46,6401,106.68693333333334,1656915773.1253679,2022-07-04T09:22:53,6369226,106.15376666666666,1726.819356969308
1656915778,401000,9092099,1,1,1,1,166,12,0,2022-07-04T09:22:58,6413,106.89001666666667,1656915786.727905,2022-07-04T09:23:06,6381126,106.35210000000001,1643.5231359654213
1656915789,708000,9103899,1,1,1,1,40,12,0,2022-07-04T09:23:09,6424,107.07846666666666,1656915797.5546598,2022-07-04T09:23:17,6392926,106.54876666666668,1566.3368723967756
1656915802,538000,9116299,1,1,1,1,177,12,0,2022-07-04T09:23:22,6437,107.2923,1656915811.325037,2022-07-04T09:23:31,6405326,106.75543333333333,1478.0066994927024
1656915825,830000,9139099,1,1,1,1,171,12,0,2022-07-04T09:23:45,6460,107.6805,1656915835.7958128,2022-07-04T09:23:55,6428126,107.13543333333334,1308.6929411749363
1656915838,832000,9152099,1,1,1,1,58,12,0,2022-07-04T09:23:58,6473,107.89720000000001,1656915846.686677,2022-07-04T09:24:06,6441126,107.35210000000001,1215.6304511756557
1656915874,120000,9187599,1,1,1,1,193,12,0,2022-07-04T09:24:34,6509,108.48533333333333,1656915881.504484,2022-07-04T09:24:41,6476626,107.94376666666668,966.0686345642155
