time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656913431,797400,6777625,6.967223167419434,157,13,0,2022-07-04T08:43:51,4066,67.77995666666666,1656913440.816241,2022-07-04T08:44:00,4066652,67.77753333333334,23300.045718474066
1656913439,651000,6785299,6.939129829406738,202,13,0,2022-07-04T08:43:59,4074,67.91085,1656913449.126232,2022-07-04T08:44:09,4074326,67.90543333333333,23340.578143700717
1656913447,450700,6792914,6.911036014556885,245,13,0,2022-07-04T08:44:07,4082,68.040845,1656913456.741036,2022-07-04T08:44:16,4081941,68.03235,23381.29024119526
1656913452,486700,6797950,6.882941722869873,16,13,0,2022-07-04T08:44:12,4087,68.12477833333334,1656913465.066797,2022-07-04T08:44:25,4086977,68.11628333333333,23408.09626864762
1656913464,656500,6810314,6.84080171585083,87,13,0,2022-07-04T08:44:24,4099,68.32760833333333,1656913473.367516,2022-07-04T08:44:33,4099341,68.32235,23473.781691182085
1656913472,363500,6817961,6.812707901000977,132,13,0,2022-07-04T08:44:32,4107,68.45605833333335,1656913481.127789,2022-07-04T08:44:41,4106988,68.44980000000001,23515.863327247473
1656913478,431800,6823895,6.812707901000977,167,13,0,2022-07-04T08:44:38,4113,68.55719666666667,1656913489.166108,2022-07-04T08:44:49,4112922,68.5487,23550.06251638383
1656913487,286800,6832750,6.770567893981934,220,13,0,2022-07-04T08:44:47,4122,68.70478,1656913497.826781,2022-07-04T08:44:57,4121777,68.69628333333334,23603.198126240743
1656913491,53800,6836517,6.7424750328063965,239,13,0,2022-07-04T08:44:51,4126,68.76756333333333,1656913505.576077,2022-07-04T08:45:05,4125544,68.75906666666667,23624.605105872302
1656913502,893100,6848440,6.700334072113037,52,13,0,2022-07-04T08:45:02,4137,68.96488500000001,1656913513.6859648,2022-07-04T08:45:13,4137467,68.95778333333332,23683.535160652238
1656913506,167200,6851714,6.686286926269531,71,13,0,2022-07-04T08:45:06,4141,69.01945333333333,1656913518.4660249,2022-07-04T08:45:18,4140741,69.01235,23704.378362691004
1656913519,9100,6864556,6.630099773406982,142,13,0,2022-07-04T08:45:19,4154,69.233485,1656913526.176144,2022-07-04T08:45:26,4153583,69.22638333333333,23768.81887913223
1656913521,715100,6867262,6.630099773406982,159,13,0,2022-07-04T08:45:21,4156,69.278585,1656913534.3162758,2022-07-04T08:45:34,4156289,69.27148333333334,23785.072879258747
1656913536,255200,6881802,6.559865951538086,239,13,0,2022-07-04T08:45:36,4171,69.52091999999999,1656913542.396829,2022-07-04T08:45:42,4170829,69.51381666666666,23873.372047427176
1656913543,987300,6889534,6.545818328857422,28,13,0,2022-07-04T08:45:43,4178,69.64978833333333,1656913550.096765,2022-07-04T08:45:50,4178561,69.64268333333332,23919.142508520148
1656913551,36400,6896583,6.503678321838379,62,13,0,2022-07-04T08:45:51,4186,69.76727333333334,1656913558.3860729,2022-07-04T08:45:58,4185610,69.76016666666666,23953.838483682426
1656913559,695300,6905242,6.475584983825684,116,13,0,2022-07-04T08:45:59,4194,69.91158833333334,1656913566.7258039,2022-07-04T08:46:06,4194269,69.90448333333333,23999.24396924732
1656913564,461300,6910008,6.447490692138672,142,13,0,2022-07-04T08:46:04,4199,69.99102166666667,1656913574.4275448,2022-07-04T08:46:14,4199035,69.98391666666666,24023.881519752358
1656913568,134300,6919663,6.405350685119629,195,13,0,2022-07-04T08:46:08,4203,70.05223833333334,1656913582.836241,2022-07-04T08:46:22,4208690,70.14483333333332,24045.581549046365
1656913583,502700,6928807,6.377257347106934,249,13,0,2022-07-04T08:46:23,4218,70.30837833333334,1656913591.23668,2022-07-04T08:46:31,4217834,70.29723333333332,24131.106702152283
1656913591,549600,6936854,6.3632097244262695,38,13,0,2022-07-04T08:46:31,4226,70.44249333333333,1656913599.0864809,2022-07-04T08:46:39,4225881,70.43135000000001,24171.89497589971
1656913606,410700,6951715,6.307023048400879,126,13,0,2022-07-04T08:46:46,4241,70.69017833333334,1656913615.636216,2022-07-04T08:46:55,4240742,70.67903333333334,24256.17035231532
1656913612,14700,6957319,6.278929710388184,162,13,0,2022-07-04T08:46:52,4247,70.78357833333332,1656913623.2164,2022-07-04T08:47:03,4246346,70.77243333333332,24282.23204521918
1656913621,542800,6966847,6.2648820877075195,216,13,0,2022-07-04T08:47:01,4256,70.94238,1656913631.096088,2022-07-04T08:47:11,4255874,70.93123333333332,24332.314352809935
1656913630,870900,6976175,6.208694934844971,13,13,0,2022-07-04T08:47:10,4265,71.09784833333333,1656913640.016893,2022-07-04T08:47:20,4265202,71.08670000000001,24383.26402666589
1656913646,280000,6991584,6.166553974151611,101,13,0,2022-07-04T08:47:26,4281,71.35466666666666,1656913655.14748,2022-07-04T08:47:35,4280611,71.34351666666666,24460.49856770833
1656913669,800900,7015105,6.082274436950684,234,13,0,2022-07-04T08:47:49,4304,71.74668166666667,1656913676.187532,2022-07-04T08:47:56,4304132,71.73553333333332,24582.69742355065
1656913677,409900,7022714,6.040133476257324,23,13,0,2022-07-04T08:47:57,4312,71.87349833333333,1656913688.436244,2022-07-04T08:48:08,4311741,71.86235,24619.11275548363
1656913685,68000,7030372,6.026086330413818,66,13,0,2022-07-04T08:48:05,4320,72.00113333333334,1656913693.135733,2022-07-04T08:48:13,4319399,71.98998333333334,24656.143315422574
1656913693,913900,7039218,5.997992992401123,119,13,0,2022-07-04T08:48:13,4328,72.14856499999999,1656913700.7563238,2022-07-04T08:48:20,4328245,72.13741666666667,24699.205440084854
1656913703,144900,7048449,5.983945369720459,172,13,0,2022-07-04T08:48:23,4338,72.30241500000001,1656913708.9768639,2022-07-04T08:48:28,4337476,72.29126666666666,24746.264531038352
1656913716,219000,7061523,5.941805362701416,244,13,0,2022-07-04T08:48:36,4351,72.52031666666667,1656913724.7556078,2022-07-04T08:48:44,4350550,72.50916666666667,24792.901454739815
1656913725,852200,7071156,5.927759170532227,41,13,0,2022-07-04T08:48:45,4360,72.68087,1656913733.036969,2022-07-04T08:48:53,4360183,72.66971666666667,24840.93472599886
1656913732,806100,7078234,5.899664878845215,86,13,0,2022-07-04T08:48:52,4367,72.79676833333333,1656913740.67642,2022-07-04T08:49:00,4367261,72.78768333333333,24869.73686923101
1656913734,479100,7085957,5.871571063995361,129,13,0,2022-07-04T08:48:54,4369,72.82465166666665,1656913749.356096,2022-07-04T08:49:09,4374984,72.91640000000001,24877.563025959123
1656913747,552900,7092982,5.843478202819824,174,13,0,2022-07-04T08:49:07,4382,73.04254833333333,1656913757.646097,2022-07-04T08:49:17,4382009,73.03348333333334,24941.022622942663
1656913756,551900,7102200,5.815384387969971,227,13,0,2022-07-04T08:49:16,4391,73.19253166666667,1656913765.428448,2022-07-04T08:49:25,4391227,73.18711666666667,24980.732652138653
1656913764,125100,7109429,5.801338195800781,16,13,0,2022-07-04T08:49:24,4399,73.31875166666667,1656913773.795637,2022-07-04T08:49:33,4398456,73.30760000000001,25017.708802816236
1656913773,426600,7119224,5.745150089263916,69,13,0,2022-07-04T08:49:33,4408,73.47377666666667,1656913782.047029,2022-07-04T08:49:42,4408251,73.47085,25074.69347099231
1656913781,850300,7127154,5.745150089263916,112,13,0,2022-07-04T08:49:41,4416,73.61417166666666,1656913789.8055558,2022-07-04T08:49:49,4416181,73.60301666666666,25106.337245673887
1656913789,188100,7134806,5.703009128570557,157,13,0,2022-07-04T08:49:49,4424,73.73646833333333,1656913798.305512,2022-07-04T08:49:58,4423833,73.73055,25136.805895337522
1656913795,274200,7140578,5.6749162673950195,192,13,0,2022-07-04T08:49:55,4430,73.83790333333333,1656913806.661185,2022-07-04T08:50:06,4429605,73.82674999999999,25166.741369254087
1656913804,770200,7150074,5.646822929382324,245,13,0,2022-07-04T08:50:04,4439,73.99616999999999,1656913814.326536,2022-07-04T08:50:14,4439101,73.98501666666667,25219.236283088125
1656913821,864000,7167432,5.590634822845459,88,13,0,2022-07-04T08:50:21,4456,74.28106666666666,1656913831.289372,2022-07-04T08:50:31,4456459,74.27431666666666,25309.60078401201
1656913829,743500,7175047,5.562541484832764,133,13,0,2022-07-04T08:50:29,4464,74.41239166666666,1656913839.345901,2022-07-04T08:50:39,4464074,74.40123333333332,25361.453839574926
1656913831,666500,7176970,5.548494815826416,141,13,0,2022-07-04T08:50:31,4466,74.44444166666668,1656913847.2659159,2022-07-04T08:50:47,4465997,74.43328333333334,25374.83875819937
1656913840,624400,7190928,5.492306709289551,221,13,0,2022-07-04T08:50:40,4475,74.59374,1656913855.786732,2022-07-04T08:50:55,4479955,74.66591666666666,25436.49938495274
1656913853,564600,7198868,5.4642133712768555,10,13,0,2022-07-04T08:50:53,4488,74.80941,1656913864.11536,2022-07-04T08:51:04,4487895,74.79825000000001,25494.17468667287
1656913858,671500,7204309,5.450166702270508,36,13,0,2022-07-04T08:50:58,4493,74.894525,1656913868.556185,2022-07-04T08:51:08,4493336,74.88893333333334,25525.30312679323
1656913870,776500,7216080,5.393979549407959,106,13,0,2022-07-04T08:51:10,4505,75.096275,1656913876.7456448,2022-07-04T08:51:16,4505107,75.08511666666666,25593.77770037438
1656913874,129100,7219579,5.393979549407959,124,13,0,2022-07-04T08:51:14,4509,75.15215166666667,1656913884.455565,2022-07-04T08:51:24,4508606,75.14343333333333,25617.74122645921
1656913887,109700,7232413,5.3518385887146,204,13,0,2022-07-04T08:51:27,4522,75.368495,1656913892.815572,2022-07-04T08:51:32,4521440,75.35733333333333,25678.557471633838
1656913902,903700,7248207,5.295651435852051,36,13,0,2022-07-04T08:51:42,4537,75.63172833333333,1656913909.466764,2022-07-04T08:51:49,4537234,75.62056666666668,25769.793189886917
1656913909,776700,7255080,5.2675580978393555,73,13,0,2022-07-04T08:51:49,4544,75.74627833333334,1656913917.17676,2022-07-04T08:51:57,4544107,75.73511666666667,25804.422021567414
1656913921,537800,7266841,5.225417613983154,142,13,0,2022-07-04T08:52:01,4556,75.94229666666666,1656913933.76608,2022-07-04T08:52:13,4555868,75.93113333333334,25872.24551576541
1656913931,146800,7276450,5.183277130126953,196,13,0,2022-07-04T08:52:11,4566,76.10244666666668,1656913941.61562,2022-07-04T08:52:21,4565477,76.09128333333334,25914.94217843894
1656913940,130700,7285579,5.1551833152771,249,13,0,2022-07-04T08:52:20,4575,76.25217833333333,1656913949.2056038,2022-07-04T08:52:29,4574606,76.24343333333333,25957.184276794305
1656913947,904900,7293208,5.127089977264404,38,13,0,2022-07-04T08:52:27,4582,76.38174833333333,1656913957.6157,2022-07-04T08:52:37,4582235,76.37058333333333,26017.024424101783
1656913955,751000,7301054,5.113043308258057,83,13,0,2022-07-04T08:52:35,4590,76.51251666666667,1656913965.196296,2022-07-04T08:52:45,4590081,76.50135,26046.11103193975
1656913963,324500,7309022,5.084949970245361,126,13,0,2022-07-04T08:52:43,4598,76.63874166666666,1656913973.0058599,2022-07-04T08:52:53,4598049,76.63415,26079.778280803646
1656913973,120500,7318598,5.070902347564697,179,13,0,2022-07-04T08:52:53,4608,76.80200833333333,1656913981.657048,2022-07-04T08:53:01,4607625,76.79375,26132.336573851087
1656913976,617500,7322095,5.05685567855835,197,13,0,2022-07-04T08:52:56,4611,76.86029166666667,1656913988.9053168,2022-07-04T08:53:08,4611122,76.85203333333334,26144.25080707943
1656913988,47100,7333350,5.028761863708496,13,13,0,2022-07-04T08:53:08,4623,77.05078499999999,1656913997.395241,2022-07-04T08:53:17,4622377,77.03961666666667,26192.915853410486
1656913995,927100,7341230,5.000668525695801,56,13,0,2022-07-04T08:53:15,4630,77.18211833333334,1656914006.2057328,2022-07-04T08:53:26,4630257,77.17094999999999,26228.180291186523
1656914002,586700,7348136,4.986621856689453,93,13,0,2022-07-04T08:53:22,4637,77.29311166666666,1656914010.0770729,2022-07-04T08:53:30,4637163,77.28604999999999,26251.14505140951
1656914020,710800,7366260,4.930434703826904,199,13,0,2022-07-04T08:53:40,4655,77.59518,1656914026.625352,2022-07-04T08:53:46,4655287,77.58811666666666,26330.455415499237
1656914027,236800,7372786,4.916387557983398,234,13,0,2022-07-04T08:53:47,4662,77.70394666666667,1656914034.4370089,2022-07-04T08:53:54,4661813,77.69688333333333,26363.296716444882
1656914034,886900,7380436,4.888294219970703,23,13,0,2022-07-04T08:53:54,4669,77.83144833333334,1656914042.845232,2022-07-04T08:54:02,4669463,77.82438333333333,26392.412194821984
1656914042,503000,7388276,4.874246597290039,66,13,0,2022-07-04T08:54:02,4677,77.95838333333333,1656914050.625321,2022-07-04T08:54:10,4677303,77.95505,26416.925084553473
1656914058,993900,7404680,4.81805944442749,164,13,0,2022-07-04T08:54:18,4693,78.23323166666667,1656914066.816004,2022-07-04T08:54:26,4693707,78.22845000000001,26491.302432797056
1656914068,267100,7413816,4.789965629577637,217,13,0,2022-07-04T08:54:28,4703,78.387785,1656914075.1755168,2022-07-04T08:54:35,4702843,78.38071666666666,26472.94442337482
1656914074,778100,7420327,4.804013252258301,252,13,0,2022-07-04T08:54:34,4709,78.49630166666667,1656914083.0055919,2022-07-04T08:54:43,4709354,78.48923333333333,26446.962197186553
1656914089,519300,7435068,5.070902347564697,86,13,0,2022-07-04T08:54:49,4724,78.74198833333334,1656914099.696317,2022-07-04T08:54:59,4724095,78.73491666666668,26121.684549966976
1656914097,446300,7442995,5.295651435852051,129,13,0,2022-07-04T08:54:57,4732,78.874105,1656914107.0153198,2022-07-04T08:55:07,4732022,78.86703333333334,25804.107898577793
1656914105,22900,7450419,5.520401477813721,174,13,0,2022-07-04T08:55:05,4740,79.00038166666667,1656914115.095209,2022-07-04T08:55:15,4739446,78.99076666666666,25493.992455780477
1656914114,520900,7460051,5.843478202819824,227,13,0,2022-07-04T08:55:14,4749,79.15868166666668,1656914123.675485,2022-07-04T08:55:23,4749078,79.1513,25079.03125256606
1656914122,7900,7467404,6.082274436950684,16,13,0,2022-07-04T08:55:22,4757,79.28346499999999,1656914131.7465398,2022-07-04T08:55:31,4756431,79.27385,24754.497026559147
1656914131,238100,7476634,6.405350685119629,70,13,0,2022-07-04T08:55:31,4766,79.43730166666666,1656914140.165717,2022-07-04T08:55:40,4765661,79.42768333333333,24359.27041386348
1656914139,138100,7484534,6.686286926269531,113,13,0,2022-07-04T08:55:39,4774,79.56896833333333,1656914148.575201,2022-07-04T08:55:48,4773561,79.55935,24025.768405047875
1656914146,126100,7491522,6.939129829406738,158,13,0,2022-07-04T08:55:46,4781,79.68543500000001,1656914156.594985,2022-07-04T08:55:56,4780549,79.67581666666666,23727.929458512925
1656914156,69100,7501465,7.26220703125,211,13,0,2022-07-04T08:55:56,4791,79.85115166666667,1656914168.765404,2022-07-04T08:56:08,4790492,79.84153333333333,23300.209864544067
1656914171,652900,7516954,7.795985698699951,43,13,0,2022-07-04T08:56:11,4806,80.11088166666667,1656914177.074913,2022-07-04T08:56:17,4805981,80.09968333333333,22676.021327491664
1656914179,171800,7524473,8.034781455993652,88,13,0,2022-07-04T08:56:19,4814,80.23619666666667,1656914185.075397,2022-07-04T08:56:25,4813500,80.225,22448.229010438663
1656914186,965900,7532267,8.273577690124512,133,13,0,2022-07-04T08:56:26,4821,80.36609833333334,1656914193.3856409,2022-07-04T08:56:33,4821294,80.3549,22175.327286998094
1656914194,694000,7539995,8.526420593261719,176,13,0,2022-07-04T08:56:34,4829,80.4949,1656914201.835104,2022-07-04T08:56:41,4829022,80.4837,21908.373662399033
1656914210,794900,7556096,9.046154022216797,10,13,0,2022-07-04T08:56:50,4845,80.76324833333334,1656914217.555436,2022-07-04T08:56:57,4845123,80.75205,21276.744658852134
1656914217,541900,7569109,9.43946361541748,90,13,0,2022-07-04T08:56:57,4852,80.87569833333333,1656914233.344837,2022-07-04T08:57:13,4858136,80.96893333333334,20963.032379765165
1656914227,161300,7578627,9.706353187561035,143,13,0,2022-07-04T08:57:07,4862,81.03602166666666,1656914241.825312,2022-07-04T08:57:21,4867654,81.12756666666668,20834.460388032978
1656914240,831100,7586133,9.931103706359863,186,13,0,2022-07-04T08:57:20,4875,81.26385166666667,1656914249.68656,2022-07-04T08:57:29,4875160,81.25266666666667,20420.129572322134
1656914248,162100,7593464,10.141804695129395,231,13,0,2022-07-04T08:57:28,4883,81.38603499999999,1656914257.924633,2022-07-04T08:57:37,4882491,81.37485,20204.43245375281
1656914255,392100,7600694,10.352507591247559,20,13,0,2022-07-04T08:57:35,4890,81.506535,1656914266.394832,2022-07-04T08:57:46,4889721,81.49534999999999,19995.40300052561
1656914272,209000,7617615,10.816052436828613,116,13,0,2022-07-04T08:57:52,4907,81.78681666666667,1656914282.0559368,2022-07-04T08:58:02,4906642,81.77736666666667,19521.659809158027
1656914283,496400,7628798,11.096989631652832,179,13,0,2022-07-04T08:58:03,4918,81.97494,1656914291.116097,2022-07-04T08:58:11,4917825,81.96374999999999,19211.72526619074
1656914305,629700,7651046,11.70100212097168,56,13,0,2022-07-04T08:58:25,4940,82.34382833333333,1656914314.845392,2022-07-04T08:58:34,4940073,82.33455000000001,18632.050311177714
1656914312,926400,7658228,11.869564056396484,99,13,0,2022-07-04T08:58:32,4947,82.46544,1656914322.6965768,2022-07-04T08:58:42,4947255,82.45425,18447.23064413265
1656914321,45400,7666347,12.080266952514648,144,13,0,2022-07-04T08:58:41,4956,82.60075666666667,1656914330.9059799,2022-07-04T08:58:50,4955374,82.58956666666667,18242.002585913157
1656914324,777500,7670079,12.178593635559082,163,13,0,2022-07-04T08:58:44,4959,82.66295833333334,1656914339.2062678,2022-07-04T08:58:59,4959106,82.65176666666666,18149.582401728137
1656914336,846500,7682148,12.4595308303833,232,13,0,2022-07-04T08:58:56,4971,82.86410833333333,1656914343.396952,2022-07-04T08:59:03,4971175,82.85291666666667,17855.07778430998
1656914360,741900,7706043,13.035449981689453,120,13,0,2022-07-04T08:59:20,4995,83.262365,1656914368.6264648,2022-07-04T08:59:28,4995070,83.25116666666666,17293.087759430833
1656914384,662900,7729964,13.569229125976562,253,13,0,2022-07-04T08:59:44,5019,83.66104833333334,1656914392.2276208,2022-07-04T08:59:52,5018991,83.64985,16752.423362909583
1656914393,22300,7738601,13.779932022094727,50,13,0,2022-07-04T08:59:53,5028,83.80037166666666,1656914400.597169,2022-07-04T09:00:00,5027628,83.79379999999999,16567.006020621313
1656914397,206100,7742507,13.878259658813477,76,13,0,2022-07-04T08:59:57,5032,83.87010166666667,1656914409.016921,2022-07-04T09:00:09,5031534,83.85889999999999,16475.63409164142
1656914413,904800,7759477,14.22943115234375,173,13,0,2022-07-04T09:00:13,5048,84.14841333333334,1656914424.9074838,2022-07-04T09:00:24,5048504,84.14173333333333,16116.144058286514
1656914417,279700,7768772,14.36989974975586,226,13,0,2022-07-04T09:00:17,5052,84.20466166666667,1656914432.617136,2022-07-04T09:00:32,5057799,84.29665,16009.075500078858
1656914430,931200,7776483,14.482272148132324,15,13,0,2022-07-04T09:00:30,5065,84.43218666666667,1656914440.6278648,2022-07-04T09:00:40,5065510,84.42516666666667,15755.209348605744
1656914440,11900,7785681,14.594648361206055,68,13,0,2022-07-04T09:00:40,5075,84.58353166666667,1656914449.038689,2022-07-04T09:00:49,5074708,84.57846666666666,15634.463687308215
1656914448,180100,7793477,14.721068382263184,113,13,0,2022-07-04T09:00:48,5083,84.71966833333333,1656914457.3876169,2022-07-04T09:00:57,5082504,84.7084,15492.186843318996
1656914453,223100,7798520,14.77725601196289,140,13,0,2022-07-04T09:00:53,5088,84.80371833333334,1656914465.179221,2022-07-04T09:01:05,5087547,84.79244999999999,15404.184041516492
1656914463,343100,7808640,14.931770324707031,201,13,0,2022-07-04T09:01:03,5098,84.972385,1656914473.429373,2022-07-04T09:01:13,5097667,84.96111666666667,15227.355444213485
1656914469,737900,7815529,15.030098915100098,236,13,0,2022-07-04T09:01:09,5104,85.078965,1656914481.777309,2022-07-04T09:01:21,5104556,85.07593333333332,15115.861141176867
1656914480,773400,7826070,15.212706565856934,43,13,0,2022-07-04T09:01:20,5115,85.26289,1656914489.728309,2022-07-04T09:01:29,5115097,85.25161666666666,14925.898711808548
1656914488,209400,7833506,15.311037063598633,86,13,0,2022-07-04T09:01:28,5123,85.38682333333333,1656914498.0288959,2022-07-04T09:01:38,5122533,85.37555,14800.655388048426
1656914497,522100,7843073,15.465551376342773,139,13,0,2022-07-04T09:01:37,5132,85.542035,1656914506.728549,2022-07-04T09:01:46,5132100,85.53500000000001,14645.230002465514
1656914504,90700,7849387,15.54983139038086,176,13,0,2022-07-04T09:01:44,5139,85.65151166666666,1656914511.237844,2022-07-04T09:01:51,5138414,85.64023333333333,14536.299663368665
1656914507,89700,7852386,15.577924728393555,193,13,0,2022-07-04T09:01:47,5142,85.70149500000001,1656914519.3977928,2022-07-04T09:01:59,5141413,85.69021666666666,14486.256000080173
1656914521,53000,7866349,15.788627624511719,16,13,0,2022-07-04T09:02:01,5156,85.93421666666667,1656914527.888017,2022-07-04T09:02:07,5155376,85.92293333333333,14255.810847332692
1656914528,691900,7873988,15.915047645568848,61,13,0,2022-07-04T09:02:08,5163,86.06153166666667,1656914535.739105,2022-07-04T09:02:15,5163015,86.05025,14131.007162258948
1656914536,319800,7881616,16.04146957397461,106,13,0,2022-07-04T09:02:16,5171,86.18866333333334,1656914543.539089,2022-07-04T09:02:23,5170643,86.17738333333334,14009.514155484176
1656914545,293300,7890589,16.13979721069336,160,13,0,2022-07-04T09:02:25,5180,86.33822166666667,1656914552.238365,2022-07-04T09:02:32,5179616,86.32693333333333,13870.370698558878
1656914553,440100,7898736,16.252174377441406,203,13,0,2022-07-04T09:02:33,5188,86.47400166666667,1656914560.1891809,2022-07-04T09:02:40,5187763,86.46271666666667,13744.833550466172
1656914561,360100,7906656,16.364547729492188,248,13,0,2022-07-04T09:02:41,5196,86.60600166666667,1656914568.12902,2022-07-04T09:02:48,5195683,86.59471666666667,13623.553138648185
1656914570,290400,7915586,16.462873458862305,45,13,0,2022-07-04T09:02:50,5205,86.75484,1656914577.1202168,2022-07-04T09:02:57,5204613,86.74355,13490.772741759456
1656914576,121700,7921632,16.547155380249023,80,13,0,2022-07-04T09:02:56,5211,86.85202833333332,1656914584.958245,2022-07-04T09:03:04,5210659,86.84431666666666,13406.981611786096
1656914583,790700,7929271,16.63143539428711,125,13,0,2022-07-04T09:03:03,5218,86.979845,1656914592.9881089,2022-07-04T09:03:12,5218298,86.97163333333333,13295.365971583953
1656914592,820400,7938116,16.743810653686523,178,13,0,2022-07-04T09:03:12,5227,87.13033999999999,1656914601.699004,2022-07-04T09:03:21,5227143,87.11905,13162.626898537952
1656914607,942100,7953604,16.926420211791992,10,13,0,2022-07-04T09:03:27,5242,87.38236833333333,1656914617.518136,2022-07-04T09:03:37,5242631,87.37718333333333,12944.464498680356
1656914617,424900,7963007,17.038795471191406,63,13,0,2022-07-04T09:03:37,5252,87.540415,1656914625.698212,2022-07-04T09:03:45,5252034,87.53389999999999,12810.372253567055
1656914624,957500,7970529,17.137121200561523,108,13,0,2022-07-04T09:03:44,5259,87.66595833333334,1656914633.459349,2022-07-04T09:03:53,5259556,87.65926666666665,12702.239443854884
1656914630,526500,7975934,17.221403121948242,143,13,0,2022-07-04T09:03:50,5265,87.758775,1656914641.488276,2022-07-04T09:04:01,5264961,87.74935,12622.159283677252
1656914639,649900,7985302,17.347824096679688,196,13,0,2022-07-04T09:03:59,5274,87.91083166666667,1656914650.108577,2022-07-04T09:04:10,5274329,87.90548333333332,12493.602192500392
1656914647,367700,7992775,17.432106018066406,241,13,0,2022-07-04T09:04:07,5282,88.03946166666667,1656914657.7364,2022-07-04T09:04:17,5281802,88.03003333333332,12380.490489712587
1656914658,998700,8004406,17.60066795349121,46,13,0,2022-07-04T09:04:18,5293,88.23331166666667,1656914670.620389,2022-07-04T09:04:30,5293433,88.22388333333333,12225.161074036028
1656914671,529800,8016937,17.75518226623535,118,13,0,2022-07-04T09:04:31,5306,88.44216333333334,1656914678.639829,2022-07-04T09:04:38,5305964,88.43273333333333,12044.811500305956
1656914679,467900,8024875,17.85350799560547,163,13,0,2022-07-04T09:04:39,5314,88.57446499999999,1656914687.159849,2022-07-04T09:04:47,5313902,88.56503333333333,11939.393227884535
1656914688,593900,8034001,17.93779182434082,233,13,0,2022-07-04T09:04:48,5323,88.726565,1656914695.59086,2022-07-04T09:04:55,5323028,88.71713333333334,11820.480714330539
1656914696,441900,8041849,18.008024215698242,40,13,0,2022-07-04T09:04:56,5331,88.857365,1656914703.715564,2022-07-04T09:05:03,5330876,88.84793333333333,11716.833740218304
1656914704,246400,8049809,18.078258514404297,101,13,0,2022-07-04T09:05:04,5339,88.98744,1656914712.248412,2022-07-04T09:05:12,5338836,88.98060000000001,11615.033115502029
1656914713,328400,8058891,18.162540435791016,173,13,0,2022-07-04T09:05:13,5348,89.13880666666667,1656914720.628377,2022-07-04T09:05:20,5347918,89.13196666666666,11497.847237813694
1656914721,182700,8066745,18.260868072509766,234,13,0,2022-07-04T09:05:21,5356,89.26971166666667,1656914728.558696,2022-07-04T09:05:28,5355772,89.26286666666667,11396.806685642301
1656914729,39500,8074702,18.345149993896484,40,13,0,2022-07-04T09:05:29,5364,89.40065833333333,1656914736.8394768,2022-07-04T09:05:36,5363729,89.39548333333333,11295.319829132966
1656914738,81600,8083644,18.471569061279297,111,13,0,2022-07-04T09:05:38,5373,89.55136,1656914745.8483238,2022-07-04T09:05:45,5372671,89.54451666666667,11177.499428127057
1656914746,75600,8091638,18.52775764465332,173,13,0,2022-07-04T09:05:46,5381,89.68459333333334,1656914754.0986638,2022-07-04T09:05:54,5380665,89.67775,11078.541194479541
1656914753,792400,8099455,18.61203956604004,236,13,0,2022-07-04T09:05:53,5388,89.81320666666667,1656914762.160197,2022-07-04T09:06:02,5388482,89.80803333333333,10982.741723817642
1656914762,980900,8108543,18.66822624206543,50,13,0,2022-07-04T09:06:02,5397,89.96634833333333,1656914771.388701,2022-07-04T09:06:11,5397570,89.95949999999999,10869.591774298486
1656914769,846900,8115409,18.738460540771484,103,13,0,2022-07-04T09:06:09,5404,90.08078166666665,1656914779.3087559,2022-07-04T09:06:19,5404436,90.07393333333333,10786.706956778873
1656914778,789200,8124351,18.808692932128906,175,13,0,2022-07-04T09:06:18,5413,90.22982,1656914788.058832,2022-07-04T09:06:28,5413378,90.22296666666666,10678.773174243115
1656914795,871200,8141433,18.949161529541016,52,13,0,2022-07-04T09:06:35,5430,90.51451999999999,1656914804.4712088,2022-07-04T09:06:44,5430460,90.50766666666667,10473.976992966986
1656914805,47000,8150338,19.01939582824707,123,13,0,2022-07-04T09:06:45,5440,90.66744999999999,1656914812.898337,2022-07-04T09:06:52,5439365,90.65608333333333,10366.197870323549
1656914814,28800,8159420,19.089630126953125,193,13,0,2022-07-04T09:06:54,5449,90.81714666666667,1656914821.36846,2022-07-04T09:07:01,5448447,90.80745,10261.121644616795
1656914820,852100,8166143,19.173912048339844,246,13,0,2022-07-04T09:07:00,5455,90.93086833333334,1656914829.438933,2022-07-04T09:07:09,5455170,90.9195,10180.37455776233
1656914829,940100,8175231,19.2441463470459,62,13,0,2022-07-04T09:07:09,5464,91.082335,1656914837.868664,2022-07-04T09:07:17,5464258,91.07096666666666,10073.632631157587
1656914839,25100,8184316,19.30033302307129,133,13,0,2022-07-04T09:07:19,5474,91.23375166666666,1656914846.96994,2022-07-04T09:07:26,5473343,91.22238333333333,9967.035792527835
1656914846,839100,8192130,19.370569229125977,195,13,0,2022-07-04T09:07:26,5481,91.363985,1656914855.019445,2022-07-04T09:07:35,5481157,91.35261666666666,9875.348840492423
1656914854,830100,8200121,19.426753997802734,0,13,0,2022-07-04T09:07:34,5489,91.49716833333333,1656914862.979184,2022-07-04T09:07:42,5489148,91.4858,9784.262898428895
