time_s,time_us,time_steady,red_sensor_raw[0],red_sensor_raw[1],red_sensor_raw[2],red_rb,co_conc,ox_sensor_raw[0],ox_sensor_raw[1],ox_sensor_raw[2],ox_rb,no2_conc,nh3_sensor_raw[0],nh3_sensor_raw[1],nh3_sensor_raw[2],nh3_rb,nh3_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914263,698100,7609000,4067,3718,3331,3,0.08248434960842133,3749,162,67,1,0.159064382314682,4051,2864,2308,3,0.009076251648366451,67,13,0,2022-07-04T08:57:43,4898,81.64496833333332,1656914273.777704,2022-07-04T08:57:53,4898027,81.63378333333334,19761.13225111295
1656914272,482000,7617888,4082,3738,3356,3,0.07967807352542877,3766,161,69,1,0.16781078279018402,4065,2896,2342,3,0.008526978082954884,120,13,0,2022-07-04T08:57:52,4907,81.79136666666666,1656914281.4856849,2022-07-04T08:58:01,4906915,81.78191666666666,19514.162242982
1656914281,457200,7627113,4067,3729,3349,3,0.08046134561300278,3759,168,69,1,0.16410361230373383,4051,2903,2353,3,0.008355958387255669,173,13,0,2022-07-04T08:58:01,4916,81.94095333333333,1656914289.9949799,2022-07-04T08:58:09,4916140,81.93566666666668,19267.707327970496
1656914304,286300,7649588,4073,3740,3365,3,0.07867381721735,3773,173,71,1,0.1716768741607666,4059,2938,2391,3,0.007789065130054951,50,13,0,2022-07-04T08:58:24,4939,82.32143833333333,1656914314.275481,2022-07-04T08:58:34,4938615,82.31025,18665.846560310973
1656914320,12400,7665314,4075,3748,3383,3,0.07667453587055206,3785,179,73,1,0.17870497703552246,4059,2974,2432,3,0.0072168041951954365,139,13,0,2022-07-04T08:58:40,4955,82.58354,1656914326.7422528,2022-07-04T08:58:46,4954341,82.57235,18267.65733441954
1656914325,238500,7670540,4070,3750,3383,3,0.07667453587055206,3787,181,73,1,0.17992883920669556,4056,2986,2449,3,0.006990842986851931,166,13,0,2022-07-04T08:58:45,4960,82.67064166666667,1656914334.877105,2022-07-04T08:58:54,4959567,82.65945,18138.383660127518
1656914335,779500,7681081,4073,3756,3394,3,0.07545869797468185,3795,185,75,1,0.1849851906299591,4059,3007,2471,3,0.00670781172811985,227,13,0,2022-07-04T08:58:55,4970,82.846325,1656914342.8458278,2022-07-04T08:59:02,4970108,82.83513333333333,17881.308527502137
1656914343,161300,7688777,4073,3759,3399,3,0.07490751147270203,3801,188,76,1,0.18895554542541504,4061,3025,2492,3,0.00644718436524272,16,13,0,2022-07-04T08:59:03,4978,82.969355,1656914351.08588,2022-07-04T08:59:11,4977804,82.96340000000001,17703.065930352655
1656914352,273800,7697575,4073,3762,3408,3,0.07391763478517532,3807,192,77,1,0.1930890530347824,4060,3041,2517,3,0.006148593034595251,69,13,0,2022-07-04T08:59:12,4987,83.12123,1656914359.5261679,2022-07-04T08:59:19,4986602,83.11003333333333,17490.747371390513
1656914359,537300,7705153,4071,3766,3417,3,0.07293064892292023,3811,197,79,1,0.19594043493270874,4059,3063,2539,3,0.0058959247544407845,113,13,0,2022-07-04T08:59:19,4994,83.24228833333333,1656914368.026021,2022-07-04T08:59:28,4994180,83.23633333333333,17321.215268575656
1656914382,526900,7727828,4071,3778,3437,3,0.07074739784002304,3826,208,83,1,0.20737771689891815,4063,3110,2596,3,0.005282702390104532,246,13,0,2022-07-04T08:59:42,5017,83.62544833333332,1656914391.6901278,2022-07-04T08:59:51,5016855,83.61425,16800.29144185587
1656914391,714300,7737293,4074,3782,3444,3,0.06998646259307861,3834,214,84,1,0.2140076756477356,4060,3131,2624,3,0.005002074409276247,44,13,0,2022-07-04T08:59:51,5026,83.77857166666666,1656914400.0488448,2022-07-04T09:00:00,5026320,83.77199999999999,16595.59310924527
1656914397,407100,7742708,4071,3785,3449,3,0.06944394111633301,3837,216,86,1,0.21659843623638153,4060,3145,2640,3,0.004847472067922354,79,13,0,2022-07-04T08:59:57,5032,83.87345166666667,1656914409.016921,2022-07-04T09:00:09,5031735,83.86224999999999,16471.27190381753
1656914406,996400,7752294,4073,3789,3459,3,0.06836134940385818,3844,221,87,1,0.22288115322589874,4060,3166,2668,3,0.004586595576256514,133,13,0,2022-07-04T09:00:06,5041,84.03327333333333,1656914416.157197,2022-07-04T09:00:16,5041321,84.02201666666666,16263.891515295847
1656914412,857400,7758155,4074,3793,3462,3,0.06803720444440842,3850,225,88,1,0.22854816913604736,4064,3178,2680,3,0.004478446673601866,167,13,0,2022-07-04T09:00:12,5047,84.13095666666666,1656914423.736925,2022-07-04T09:00:23,5047182,84.1197,16138.276982916654
1656914417,480700,7768973,4087,3805,3484,3,0.06566882878541946,3858,232,91,1,0.2365444004535675,4065,3205,2716,3,0.004166625905781984,230,13,0,2022-07-04T09:00:17,5052,84.20801166666666,1656914432.617136,2022-07-04T09:00:32,5058000,84.3,16000.427619343887
1656914431,132200,7776684,4081,3817,3498,3,0.06416941434144974,3872,233,94,2,0.24609696865081787,4073,3234,2738,3,0.003985042683780193,18,13,0,2022-07-04T09:00:31,5066,84.43553666666666,1656914440.6278648,2022-07-04T09:00:40,5065711,84.42851666666667,15752.985050982
1656914438,771800,7784243,4074,3806,3488,3,0.065239816904068,3868,243,94,2,0.257037490606308,4065,3240,2759,3,0.0038177971728146076,63,13,0,2022-07-04T09:00:38,5073,84.56286333333334,1656914448.479708,2022-07-04T09:00:48,5073270,84.5545,15656.50723232516
1656914446,498100,7791795,4071,3808,3491,3,0.0649183839559555,3870,247,95,2,0.26142624020576477,4063,3251,2773,3,0.0037095029838383198,107,13,0,2022-07-04T09:00:46,5081,84.69163499999999,1656914457.3876169,2022-07-04T09:00:57,5080822,84.68036666666667,15520.992382901715
1656914450,567100,7795864,4071,3810,3496,3,0.06438326090574265,3870,250,98,2,0.2647225260734558,4060,3259,2788,3,0.0035962401889264584,124,13,0,2022-07-04T09:00:50,5085,84.75945166666666,1656914465.179221,2022-07-04T09:01:05,5084891,84.74818333333333,15450.948173747518
1656914463,805100,7809102,4071,3817,3510,3,0.06288883090019226,3882,261,102,2,0.2768441140651703,4062,3293,2829,3,0.003300736891105771,204,13,0,2022-07-04T09:01:03,5098,84.98008499999999,1656914472.877692,2022-07-04T09:01:12,5098129,84.96881666666667,15219.464408250244
1656914479,362300,7824659,4072,3823,3522,3,0.06161236763000488,3891,272,104,2,0.28902170062065125,4063,3326,2869,3,0.003031332278624177,37,13,0,2022-07-04T09:01:19,5114,85.23937166666666,1656914489.728309,2022-07-04T09:01:29,5113686,85.2281,14949.453826738112
1656914487,176400,7832473,4074,3829,3531,3,0.060657672584056854,3895,279,107,2,0.2968006432056427,4064,3341,2892,3,0.0028844273183494806,81,13,0,2022-07-04T09:01:27,5122,85.36960666666667,1656914494.268028,2022-07-04T09:01:34,5121500,85.35833333333333,14818.198126628713
1656914496,470500,7841767,4071,3834,3542,3,0.05949380248785019,3903,291,111,2,0.3101904094219208,4062,3369,2928,3,0.0026656347326934338,134,13,0,2022-07-04T09:01:36,5131,85.52450833333334,1656914502.940105,2022-07-04T09:01:42,5130794,85.51323333333333,14662.58998819937
1656914503,57700,7848354,4071,3836,3546,3,0.0590713769197464,3905,296,114,2,0.31578996777534485,4066,3379,2949,3,0.002544035203754902,170,13,0,2022-07-04T09:01:43,5138,85.63429500000001,1656914511.237844,2022-07-04T09:01:51,5137381,85.62301666666667,14553.537110576726
1656914507,559700,7852856,4068,3835,3547,3,0.058965835720300674,3908,301,115,2,0.3214017450809479,4062,3391,2962,3,0.0024709077551960945,197,13,0,2022-07-04T09:01:47,5142,85.70932833333333,1656914518.7636728,2022-07-04T09:01:58,5141883,85.69805,14478.413211902262
1656914520,163000,7865459,4069,3843,3560,3,0.05759614333510399,3917,312,119,2,0.33379098773002625,4062,3415,2993,3,0.0023029434960335493,11,13,0,2022-07-04T09:02:00,5155,85.91938333333333,1656914527.23852,2022-07-04T09:02:07,5154486,85.9081,14270.15118818128
1656914527,801900,7873098,4068,3844,3565,3,0.057070475071668625,3919,321,123,2,0.34397250413894653,4062,3432,3018,3,0.0021738512441515923,56,13,0,2022-07-04T09:02:07,5162,86.04669833333334,1656914535.1480238,2022-07-04T09:02:15,5162125,86.03541666666666,14145.657787479775
1656914535,169100,7880580,4071,3847,3571,3,0.05644048750400543,3925,329,125,2,0.35305696725845337,4063,3444,3038,3,0.0020745154470205307,100,13,0,2022-07-04T09:02:15,5170,86.169485,1656914543.539089,2022-07-04T09:02:23,5169607,86.16011666666667,14027.145685706242
1656914544,403300,7889699,4068,3850,3578,3,0.05570660158991814,3928,339,129,2,0.3644585609436035,4061,3464,3063,3,0.001955101266503334,153,13,0,2022-07-04T09:02:24,5179,86.32338833333333,1656914551.6679409,2022-07-04T09:02:31,5178726,86.3121,13884.294132823463
1656914552,516100,7897812,4066,3854,3584,3,0.055078476667404175,3932,347,132,2,0.3736169636249542,4064,3478,3086,3,0.001849753549322486,197,13,0,2022-07-04T09:02:32,5187,86.45860166666667,1656914559.5784569,2022-07-04T09:02:39,5186839,86.44731666666667,13758.982931844936
1656914569,400400,7914696,4068,3860,3597,3,0.0537203811109066,3941,367,139,2,0.39665961265563965,4064,3511,3129,3,0.0016638998640701175,40,13,0,2022-07-04T09:02:49,5204,86.74000666666667,1656914576.558184,2022-07-04T09:02:56,5203723,86.72871666666667,13503.734332083775
1656914576,587700,7922098,4069,3863,3602,3,0.05319904163479805,3944,376,143,2,0.4070982038974762,4062,3524,3151,3,0.0015741727547720075,84,13,0,2022-07-04T09:02:56,5211,86.859795,1656914584.296388,2022-07-04T09:03:04,5211125,86.85208333333334,13400.33578143035
1656914583,991700,7929472,4069,3866,3608,3,0.05257415026426315,3944,385,145,2,0.4175805449485779,4063,3537,3167,3,0.0015111089451238513,128,13,0,2022-07-04T09:03:03,5218,86.983195,1656914592.9881089,2022-07-04T09:03:12,5218499,86.97498333333333,13292.293743058754
1656914591,86700,7936707,4068,3868,3613,3,0.052053991705179214,3951,394,149,2,0.42810699343681335,4065,3550,3186,3,0.0014385542599484324,173,13,0,2022-07-04T09:03:11,5226,87.101445,1656914601.149324,2022-07-04T09:03:21,5225734,87.09556666666667,13186.951944453063
1656914606,551100,7952213,4072,3874,3627,3,0.05060027167201042,3960,415,156,2,0.4528430104255676,4065,3580,3231,3,0.0012764466227963567,5,13,0,2022-07-04T09:03:26,5241,87.359185,1656914616.9231129,2022-07-04T09:03:36,5241240,87.354,12964.134038579192
1656914623,224500,7968632,4073,3877,3632,3,0.050082024186849594,3965,433,163,2,0.4742429852485657,4071,3621,3286,3,0.0010959012433886528,103,13,0,2022-07-04T09:03:43,5258,87.63707500000001,1656914633.459349,2022-07-04T09:03:53,5257659,87.62764999999999,12727.537538053537
1656914646,477700,7991885,4075,3888,3649,3,0.04832348972558975,3977,466,175,2,0.5139625072479248,4069,3639,3314,3,0.001010990235954523,236,13,0,2022-07-04T09:04:06,5281,88.02462833333334,1656914657.7364,2022-07-04T09:04:17,5280912,88.01520000000001,12393.612952069363
1656914659,233700,8004641,4072,3891,3656,3,0.0476008765399456,3979,491,185,2,0.5444831848144531,4069,3664,3354,3,0.0008974373340606689,50,13,0,2022-07-04T09:04:19,5294,88.23722833333333,1656914670.620389,2022-07-04T09:04:30,5293668,88.22779999999999,12221.706982923131
1656914670,639800,8016047,4072,3893,3663,3,0.04687909409403801,3983,507,191,2,0.5642160773277283,4069,3677,3378,3,0.0008335036691278219,113,13,0,2022-07-04T09:04:30,5305,88.42733,1656914678.639829,2022-07-04T09:04:38,5305074,88.41789999999999,12056.8766510698
1656914678,577900,8023985,4072,3896,3668,3,0.04636402055621147,3989,521,196,2,0.5816124677658081,4069,3688,3395,3,0.0007900543860159814,157,13,0,2022-07-04T09:04:38,5313,88.55963166666668,1656914686.54826,2022-07-04T09:04:46,5313012,88.55019999999999,11950.956834322955
1656914687,703900,8033111,4076,3901,3675,3,0.04564356803894043,3991,534,201,2,0.597876787185669,4072,3703,3414,3,0.0007432490237988532,227,13,0,2022-07-04T09:04:47,5322,88.71173166666668,1656914695.59086,2022-07-04T09:04:55,5322138,88.7023,11832.107478547425
1656914695,551900,8040959,4075,3900,3680,3,0.045129407197237015,3994,548,207,2,0.615512490272522,4073,3714,3432,3,0.0007005762890912592,34,13,0,2022-07-04T09:04:55,5330,88.84253166666667,1656914703.715564,2022-07-04T09:05:03,5329986,88.8331,11728.741727729404
1656914703,356400,8048919,4076,3906,3681,3,0.04502662271261215,3997,563,212,2,0.6345484256744385,4070,3722,3448,3,0.0006639774655923247,96,13,0,2022-07-04T09:05:03,5338,88.97260666666666,1656914711.741329,2022-07-04T09:05:11,5337946,88.96576666666667,11626.32073384028
1656914712,295400,8057858,4072,3905,3691,3,0.043999508023262024,3997,586,221,2,0.6640241742134094,4067,3740,3478,3,0.0005986419855616987,167,13,0,2022-07-04T09:05:12,5347,89.12159,1656914720.628377,2022-07-04T09:05:20,5346885,89.11475,11511.291909732461
1656914720,192300,8065855,4072,3909,3698,3,0.04328132048249245,4003,603,228,2,0.686038076877594,4074,3752,3496,3,0.0005614432157017291,229,13,0,2022-07-04T09:05:20,5355,89.253205,1656914728.558696,2022-07-04T09:05:28,5354882,89.24803333333332,11409.379718825317
1656914745,148600,8090711,4075,3917,3710,3,0.0420515313744545,4010,653,248,2,0.7519385814666748,4070,3781,3541,3,0.00047476310282945633,168,13,0,2022-07-04T09:05:45,5380,89.66914333333334,1656914753.478504,2022-07-04T09:05:53,5379738,89.6623,11089.659925863165
1656914753,993400,8099656,4073,3914,3711,3,0.04194912314414978,4009,670,255,2,0.7747477889060974,4068,3787,3555,3,0.00044957787031307817,239,13,0,2022-07-04T09:05:53,5388,89.81655666666667,1656914762.160197,2022-07-04T09:06:02,5388683,89.81138333333334,10980.187439488353
1656914762,90900,8107653,4072,3916,3714,3,0.041641965508461,4011,688,263,2,0.7991276383399963,4068,3796,3569,3,0.0004252129583619535,45,13,0,2022-07-04T09:06:02,5397,89.951515,1656914771.388701,2022-07-04T09:06:11,5396680,89.94466666666668,10880.229731629423
1656914768,813900,8114376,4076,3924,3722,3,0.040823329240083694,4015,705,270,2,0.8223729133605957,4073,3805,3584,3,0.0004000021726824343,98,13,0,2022-07-04T09:06:08,5403,90.063565,1656914778.7699919,2022-07-04T09:06:18,5403403,90.05671666666667,10799.230525673669
1656914777,899200,8123461,4073,3923,3726,3,0.040414243936538696,4018,724,278,2,0.8486101031303406,4074,3815,3597,3,0.00037888859515078366,169,13,0,2022-07-04T09:06:17,5412,90.21498666666666,1656914787.4097888,2022-07-04T09:06:27,5412488,90.20813333333334,10689.44338858194
1656914794,804200,8140366,4073,3925,3734,3,0.03959650173783302,4021,763,294,2,0.9033364057540894,4075,3831,3630,3,0.00032828663825057447,46,13,0,2022-07-04T09:06:34,5429,90.49673666666666,1656914804.4712088,2022-07-04T09:06:44,5429393,90.48988333333334,10486.769261168698
1656914804,157000,8149448,4076,3932,3739,3,0.03908567875623703,4024,783,303,2,0.9318668842315674,4075,3839,3637,3,0.0003180936037097126,117,13,0,2022-07-04T09:06:44,5439,90.65261666666667,1656914812.37036,2022-07-04T09:06:52,5438475,90.64125,10376.47569123197
1656914814,229800,8159621,4070,3929,3737,3,0.03928998485207558,4023,807,312,2,0.9665315747261047,4072,3842,3655,3,0.00029273226391524076,197,13,0,2022-07-04T09:06:54,5449,90.82049666666667,1656914821.36846,2022-07-04T09:07:01,5448648,90.8108,10258.753385447488
1656914821,53100,8166344,4077,3933,3737,3,0.03928998485207558,4028,815,317,2,0.9781918525695801,4077,3852,3658,3,0.0002886229776777327,250,13,0,2022-07-04T09:07:01,5456,90.93421833333333,1656914829.438933,2022-07-04T09:07:09,5455371,90.92285,10177.986168507237
1656914829,50100,8174341,4078,3937,3744,3,0.038575030863285065,4030,836,324,2,1.0090553760528564,4077,3859,3672,3,0.00026988470926880836,56,13,0,2022-07-04T09:07:09,5464,91.06750166666667,1656914837.309352,2022-07-04T09:07:17,5463368,91.05613333333334,10083.9080970061
1656914839,226100,8184517,4076,3931,3743,3,0.038677144795656204,4030,857,336,2,1.0402945280075073,4074,3864,3679,3,0.00026078385417349637,136,13,0,2022-07-04T09:07:19,5474,91.23710166666666,1656914846.346525,2022-07-04T09:07:26,5473544,91.22573333333334,9964.643497598461
1656914845,949100,8191240,4076,3938,3749,3,0.038064561784267426,4032,875,344,2,1.067375659942627,4077,3872,3692,3,0.00024435060913674533,189,13,0,2022-07-04T09:07:25,5480,91.34915166666666,1656914854.4184358,2022-07-04T09:07:34,5480267,91.33778333333333,9885.697063053356
1656914855,31100,8200322,4077,3941,3752,3,0.037758346647024155,4038,899,353,2,1.1039305925369263,4076,3882,3706,3,0.00022732555225957185,4,13,0,2022-07-04T09:07:35,5490,91.50051833333333,1656914862.979184,2022-07-04T09:07:42,5489349,91.48915000000001,9782.002560195371
1656914862,748000,8208139,4081,3942,3756,3,0.037350140511989594,4035,917,361,2,1.131687879562378,4077,3885,3717,3,0.00021443094010464847,66,13,0,2022-07-04T09:07:42,5497,91.62913333333333,1656914872.2291958,2022-07-04T09:07:52,5497166,91.61943333333333,9693.818165224218
1656914870,845500,8216136,4075,3938,3751,3,0.037860412150621414,4036,935,371,2,1.1597440242767334,4075,3887,3722,3,0.00020870851585641503,128,13,0,2022-07-04T09:07:50,5505,91.76409166666667,1656914879.5992448,2022-07-04T09:07:59,5505163,91.75271666666666,9601.06011867804
1656914877,568500,8222859,4076,3939,3756,3,0.037350140511989594,4036,952,378,2,1.1865200996398926,4072,3892,3727,3,0.0002030721225310117,181,13,0,2022-07-04T09:07:57,5512,91.87614166666667,1656914888.4090319,2022-07-04T09:08:08,5511886,91.86476666666667,9524.979070252855
1656914887,741500,8233032,4076,3946,3759,3,0.037044040858745575,4042,978,391,2,1.2280060052871704,4080,3901,3747,3,0.00018137767619919032,5,13,0,2022-07-04T09:08:07,5522,92.04569166666667,1656914897.828305,2022-07-04T09:08:17,5522059,92.03431666666667,9408.512292139905
1656914894,644500,8239935,4076,3940,3756,3,0.037350140511989594,4037,993,398,2,1.2522398233413696,4078,3902,3748,3,0.00018032836669590324,58,13,0,2022-07-04T09:08:14,5529,92.16074166666667,1656914905.898788,2022-07-04T09:08:25,5528962,92.14936666666668,9330.459585667142
1656914903,552500,8248843,4077,3941,3758,3,0.03714606538414955,4041,1016,409,2,1.2898329496383667,4075,3907,3756,3,0.00017205410404130816,130,13,0,2022-07-04T09:08:23,5538,92.30920833333333,1656914910.419261,2022-07-04T09:08:30,5537870,92.29783333333333,9231.198952487244
1656914912,637500,8257928,4078,3943,3760,3,0.0369420126080513,4040,1039,420,2,1.3279633522033691,4075,3913,3770,3,0.00015808414900675416,200,13,0,2022-07-04T09:08:32,5547,92.460625,1656914922.879648,2022-07-04T09:08:42,5546955,92.44924999999999,9130.1957327165
1656914920,628500,8265919,4077,3943,3764,3,0.03653395548462868,4040,1060,430,2,1.3632575273513794,4077,3917,3775,3,0.00015325074491556734,7,13,0,2022-07-04T09:08:40,5555,92.59380833333333,1656914927.4093568,2022-07-04T09:08:47,5554946,92.58243333333333,9042.250279709206
1656914928,442500,8273733,4075,3944,3762,3,0.03673797473311424,4042,1078,440,2,1.3938816785812378,4076,3923,3782,3,0.00014662051398772746,68,13,0,2022-07-04T09:08:48,5563,92.72404166666666,1656914935.928161,2022-07-04T09:08:55,5562760,92.71266666666666,8957.122819306078
1656914937,530500,8282821,4075,3944,3768,3,0.03612595424056053,4043,1101,451,2,1.4335228204727173,4078,3925,3794,3,0.00013562210369855165,140,13,0,2022-07-04T09:08:57,5572,92.87550833333333,1656914944.5885038,2022-07-04T09:09:04,5571848,92.86413333333333,8858.068894829705
1656914944,256500,8289547,4078,3947,3767,3,0.03622794896364212,4046,1117,461,2,1.4614434242248535,4078,3932,3799,3,0.00013117540220264345,193,13,0,2022-07-04T09:09:04,5579,92.98760833333334,1656914952.6085598,2022-07-04T09:09:12,5578574,92.97623333333333,8785.215026122085
1656914953,338500,8298629,4078,3946,3769,3,0.03602396324276924,4046,1137,471,2,1.4967491626739502,4077,3936,3804,3,0.0001268081396119669,7,13,0,2022-07-04T09:09:13,5588,93.138975,1656914961.4296598,2022-07-04T09:09:21,5587656,93.1276,8687.370040081523
1656914962,420500,8307711,4077,3946,3771,3,0.03581998869776726,4047,1160,482,2,1.5379185676574707,4078,3941,3810,3,0.00012167169188614935,78,13,0,2022-07-04T09:09:22,5597,93.29034166666666,1656914969.9590209,2022-07-04T09:09:29,5596738,93.27896666666668,8590.84529773063
1656914970,237500,8315528,4078,3949,3773,3,0.03561602905392647,4048,1177,492,2,1.5687469244003296,4078,3944,3818,3,0.00011499895481392741,140,13,0,2022-07-04T09:09:30,5605,93.420625,1656914977.919468,2022-07-04T09:09:37,5604555,93.40925,8507.064952479474
1656914979,325500,8324616,4077,3950,3772,3,0.035718005150556564,4048,1197,502,2,1.6054580211639404,4075,3947,3824,3,0.00011012547474820167,211,13,0,2022-07-04T09:09:39,5614,93.57209166666667,1656914986.578068,2022-07-04T09:09:46,5613643,93.56071666666666,8408.870835000118
1656914988,407500,8333698,4078,3947,3773,3,0.03561602905392647,4049,1218,513,2,1.644530177116394,4078,3951,3834,3,0.00010225086589343846,27,13,0,2022-07-04T09:09:48,5623,93.72345833333334,1656914995.7880678,2022-07-04T09:09:55,5622725,93.71208333333334,8312.11847603456
1656914996,221500,8341512,4078,3947,3772,3,0.035718005150556564,4050,1234,523,2,1.6746680736541748,4077,3953,3838,3,9.918717842083424e-05,88,13,0,2022-07-04T09:09:56,5631,93.85369166666666,1656915003.3188798,2022-07-04T09:10:03,5630539,93.84231666666666,8231.109232940591
1656915003,124500,8348415,4073,3946,3770,3,0.03592197224497795,4046,1263,539,2,1.7301251888275146,4076,3952,3843,3,9.542646148474887e-05,141,13,0,2022-07-04T09:10:03,5638,93.96874166666666,1656915011.069229,2022-07-04T09:10:11,5637442,93.95736666666667,8159.778357304789
1656915020,26500,8365317,4076,3949,3774,3,0.03551404923200607,4051,1298,560,2,1.798524022102356,4073,3961,3851,3,8.956768579082564e-05,18,13,0,2022-07-04T09:10:20,5655,94.25044166666666,1656915028.87932,2022-07-04T09:10:28,5654344,94.23906666666667,7986.291929778684
1656915029,108500,8374399,4076,3949,3774,3,0.03551404923200607,4050,1317,571,2,1.8363481760025024,4072,3963,3858,3,8.46001785248518e-05,90,13,0,2022-07-04T09:10:29,5664,94.40180833333334,1656915036.857884,2022-07-04T09:10:36,5663426,94.39043333333333,7894.509584663883
1656915046,10500,8391301,4081,3955,3781,3,0.034800250083208084,4054,1351,591,2,1.9052889347076416,4078,3971,3870,3,7.64269643696025e-05,223,13,0,2022-07-04T09:10:46,5681,94.68350833333334,1656915053.8198879,2022-07-04T09:10:53,5680328,94.67213333333333,7724.023677421507
1656915053,827500,8399118,4079,3952,3779,3,0.035004183650016785,4054,1366,598,2,1.93622887134552,4078,3975,3873,3,7.445083610946313e-05,28,13,0,2022-07-04T09:10:53,5688,94.81379166666667,1656915062.328636,2022-07-04T09:11:02,5688145,94.80241666666667,7644.1118355525705
1656915062,909500,8408200,4081,3952,3780,3,0.034902218729257584,4055,1380,607,2,1.9654031991958618,4078,3975,3877,3,7.185759022831917e-05,100,13,0,2022-07-04T09:11:02,5697,94.96515833333333,1656915070.817633,2022-07-04T09:11:10,5697227,94.95378333333333,7551.829860074245
1656915070,900500,8416191,4083,3954,3779,3,0.035004183650016785,4057,1379,607,2,1.9633097648620605,4081,3980,3881,3,6.9311739935074e-05,161,13,0,2022-07-04T09:11:10,5705,95.09834166666666,1656915078.5577009,2022-07-04T09:11:18,5705218,95.08696666666667,7471.767617478851
1656915079,808500,8425099,4083,3956,3778,3,0.035106152296066284,4058,1392,614,2,1.9906409978866577,4084,3981,3885,3,6.681311060674489e-05,233,13,0,2022-07-04T09:11:19,5714,95.24680833333333,1656915087.128521,2022-07-04T09:11:27,5714126,95.23543333333333,7383.836828312006
1656915103,502900,8448901,4084,3952,3778,3,0.035106152296066284,4062,1426,637,2,2.06333589553833,4081,3986,3894,3,6.1363163695205e-05,163,13,0,2022-07-04T09:11:43,5738,95.641715,1656915111.988813,2022-07-04T09:11:51,5737928,95.63213333333333,7153.695154368822
1656915112,687900,8457986,4081,3949,3773,3,0.03561602905392647,4059,1436,642,2,2.085057497024536,4081,3982,3893,3,6.195699097588658e-05,234,13,0,2022-07-04T09:11:52,5747,95.79479833333333,1656915121.0387208,2022-07-04T09:12:01,5747013,95.78355,7063.069240767316
1656915119,413900,8464712,4085,3955,3774,3,0.03551404923200607,4059,1448,649,2,2.1113321781158447,4081,3983,3899,3,5.843783947057091e-05,31,13,0,2022-07-04T09:11:59,5754,95.90689833333333,1656915128.957692,2022-07-04T09:12:08,5753739,95.89564999999999,6998.623998851512
1656915126,139900,8471438,4081,3950,3772,3,0.035718005150556564,4056,1454,654,2,2.124556064605713,4078,3985,3895,3,6.0772272263420746e-05,84,13,0,2022-07-04T09:12:06,5761,96.01899833333333,1656915136.4779289,2022-07-04T09:12:16,5760465,96.00775,6934.172715863456
1656915135,221900,8480520,4085,3954,3779,3,0.035004183650016785,4065,1467,663,2,2.153407573699951,4084,3992,3903,3,5.615002373815514e-05,155,13,0,2022-07-04T09:12:15,5770,96.17036499999999,1656915146.060621,2022-07-04T09:12:26,5769547,96.15911666666666,6848.06027778566
1656915143,212900,8488511,4078,3948,3771,3,0.03581998869776726,4060,1475,667,2,2.171299457550049,4081,3989,3900,3,5.786151814390905e-05,217,13,0,2022-07-04T09:12:23,5778,96.30354833333334,1656915154.207568,2022-07-04T09:12:34,5777538,96.2923,6773.450362141806
1656915152,121200,8497419,4078,3949,3768,3,0.03612595424056053,4057,1484,674,2,2.191554307937622,4082,3988,3903,3,5.615002373815514e-05,32,13,0,2022-07-04T09:12:32,5787,96.45201999999999,1656915162.598417,2022-07-04T09:12:42,5786446,96.44076666666666,6689.578161952348
1656915162,300200,8507598,4076,3948,3772,3,0.035718005150556564,4056,1524,699,2,2.2832322120666504,4076,3988,3910,3,5.2258092182455584e-05,111,13,0,2022-07-04T09:12:42,5797,96.62167,1656915171.4972608,2022-07-04T09:12:51,5796625,96.61041666666667,6593.1179684173785
1656915169,200300,8514498,4081,3950,3776,3,0.03531009703874588,4058,1533,706,2,2.3042409420013428,4078,3994,3910,3,5.2258092182455584e-05,165,13,0,2022-07-04T09:12:49,5804,96.73667166666668,1656915179.217185,2022-07-04T09:12:59,5803525,96.72541666666666,6529.20008367127
1656915178,282300,8523580,4073,3942,3768,3,0.03612595424056053,4057,1540,711,2,2.3206796646118164,4076,3993,3909,3,5.280538971419446e-05,236,13,0,2022-07-04T09:12:58,5813,96.88803833333333,1656915187.0777209,2022-07-04T09:13:07,5812607,96.87678333333334,6443.938662453983
1656915187,190500,8532488,4082,3949,3771,3,0.03581998869776726,4060,1552,718,2,2.3490641117095947,4079,3996,3917,3,4.850780896958895e-05,51,13,0,2022-07-04T09:13:07,5822,97.03650833333333,1656915196.017192,2022-07-04T09:13:16,5821515,97.02525,6358.064348496723
1656915195,187500,8540485,4076,3942,3766,3,0.03632994741201401,4057,1557,721,2,2.3609676361083984,4073,3991,3916,3,4.903491571894847e-05,113,13,0,2022-07-04T09:13:15,5830,97.16979166666667,1656915204.0391328,2022-07-04T09:13:24,5829512,97.15853333333332,6283.528287913964
1656915204,269500,8549567,4078,3945,3769,3,0.03602396324276924,4060,1565,727,2,2.380107879638672,4076,3997,3917,3,4.850780896958895e-05,184,13,0,2022-07-04T09:13:24,5839,97.32115833333334,1656915212.607468,2022-07-04T09:13:32,5838594,97.3099,6201.498626084757
