time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911392,977300,4738285,256,75151,212,13,1,2022-07-04T08:09:52,2027,33.79962166666667,1656911401.005497,2022-07-04T08:10:01,2027312,33.78853333333333,12680.187315517534
1656911403,499900,4749101,264,75149,19,13,1,2022-07-04T08:10:03,2038,33.97499833333333,1656911414.873185,2022-07-04T08:10:14,2038128,33.9688,12739.34280878933
1656911417,813100,4763121,267,75975,99,13,1,2022-07-04T08:10:17,2052,34.21355166666667,1656911425.592949,2022-07-04T08:10:25,2052148,34.202466666666666,12842.329620331135
1656911430,187200,4775495,254,75190,169,13,1,2022-07-04T08:10:30,2065,34.41978666666667,1656911439.757217,2022-07-04T08:10:39,2064522,34.408699999999996,12924.571641243168
1656911442,368400,4787676,259,75381,240,13,1,2022-07-04T08:10:42,2077,34.62280666666666,1656911450.512717,2022-07-04T08:10:50,2076703,34.611716666666666,12995.656493236027
1656911453,769500,4799077,272,75445,56,13,1,2022-07-04T08:10:53,2088,34.812825,1656911464.253316,2022-07-04T08:11:04,2088104,34.80173333333333,13068.350582817231
1656911472,109600,4817417,285,75766,152,13,1,2022-07-04T08:11:12,2107,35.118493333333326,1656911484.974408,2022-07-04T08:11:24,2106444,35.1074,13163.514594583503
1656911490,213600,4835521,303,75760,2,13,1,2022-07-04T08:11:30,2125,35.420226666666665,1656911499.424973,2022-07-04T08:11:39,2124548,35.40913333333333,13250.153540083018
1656911503,10500,4848318,307,75858,82,13,1,2022-07-04T08:11:43,2138,35.63350833333333,1656911510.322952,2022-07-04T08:11:50,2137345,35.622416666666666,13313.798514891912
1656911513,826300,4859248,316,75092,146,13,1,2022-07-04T08:11:53,2148,35.81377166666667,1656911524.4610639,2022-07-04T08:12:04,2148275,35.80458333333333,13376.151295758453
1656911525,369900,4871071,306,75049,207,13,1,2022-07-04T08:12:05,2160,36.006165,1656911534.681769,2022-07-04T08:12:14,2160098,36.00163333333333,13444.344995818929
1656911538,922700,4884230,310,75544,31,13,1,2022-07-04T08:12:18,2173,36.232045,1656911549.1327598,2022-07-04T08:12:29,2173257,36.22095,13507.978675063776
1656911545,354800,4895797,314,75037,92,13,1,2022-07-04T08:12:25,2180,36.33924666666667,1656911559.123128,2022-07-04T08:12:39,2184824,36.41373333333333,13548.682080679626
1656911562,447500,4907755,307,75377,164,13,1,2022-07-04T08:12:42,2197,36.62412500000001,1656911569.850385,2022-07-04T08:12:49,2196782,36.613033333333334,13604.85397720757
1656911574,88000,4919609,315,75431,235,13,1,2022-07-04T08:12:54,2209,36.818133333333336,1656911583.602437,2022-07-04T08:13:03,2208636,36.8106,13658.422702387203
1656911586,673800,4931981,329,75775,49,13,1,2022-07-04T08:13:06,2221,37.02789666666667,1656911593.871549,2022-07-04T08:13:13,2221008,37.016799999999996,13716.268982205245
1656911591,989400,4937580,331,75110,86,13,1,2022-07-04T08:13:11,2226,37.11649,1656911607.560792,2022-07-04T08:13:27,2226607,37.11011666666666,13741.6953334619
1656911607,279500,4952587,364,75882,174,13,1,2022-07-04T08:13:27,2242,37.371325,1656911618.0803049,2022-07-04T08:13:38,2241614,37.36023333333333,13823.029578267478
1656911627,162200,4978470,356,75020,69,13,1,2022-07-04T08:13:47,2262,37.70270333333334,1656911642.0395489,2022-07-04T08:14:02,2267497,37.79161666666666,13977.66878288757
1656911644,695800,4990003,346,75807,131,13,1,2022-07-04T08:14:04,2279,37.99493,1656911652.879989,2022-07-04T08:14:12,2279030,37.98383333333334,14095.058426004547
1656911676,251500,5026558,320,75980,87,13,1,2022-07-04T08:14:36,2311,38.52085833333333,1656911687.070133,2022-07-04T08:14:47,2315585,38.59308333333333,14226.220690233567
1656911704,98800,5049406,322,75304,220,13,1,2022-07-04T08:15:04,2339,38.98498,1656911711.441184,2022-07-04T08:15:11,2338433,38.97388333333333,14363.896407919285
1656911713,684800,5059992,328,75141,26,13,1,2022-07-04T08:15:13,2348,39.14474666666667,1656911727.39726,2022-07-04T08:15:27,2349019,39.15031666666666,14396.917827413114
1656911726,907500,5073479,331,75730,106,13,1,2022-07-04T08:15:26,2361,39.365125,1656911738.868341,2022-07-04T08:15:38,2362506,39.375099999999996,14458.805794785323
1656911741,207000,5087514,327,75566,185,13,1,2022-07-04T08:15:41,2376,39.603449999999995,1656911752.2774599,2022-07-04T08:15:52,2376541,39.60901666666667,14529.655900186568
1656911752,683700,5098990,313,75612,249,13,1,2022-07-04T08:15:52,2387,39.79472833333333,1656911763.2279758,2022-07-04T08:16:03,2388017,39.80028333333333,14590.293467768626
1656911766,36200,5112343,331,75960,73,13,1,2022-07-04T08:16:06,2401,40.01727,1656911773.847661,2022-07-04T08:16:13,2401370,40.02283333333333,14667.104486148019
1656911777,271800,5123578,319,75214,134,13,1,2022-07-04T08:16:17,2412,40.20453,1656911787.8369808,2022-07-04T08:16:27,2412605,40.21008333333334,14726.349068634889
1656911785,451400,5131862,336,76104,187,13,1,2022-07-04T08:16:25,2420,40.34085666666667,1656911798.397477,2022-07-04T08:16:38,2420889,40.348150000000004,14772.062289594896
1656911800,213500,5146520,336,75085,19,13,1,2022-07-04T08:16:40,2435,40.586891666666666,1656911812.106088,2022-07-04T08:16:52,2435547,40.59245,14848.73036756995
1656911813,916000,5160459,344,75006,99,13,1,2022-07-04T08:16:53,2448,40.815266666666666,1656911822.875748,2022-07-04T08:17:02,2449486,40.82476666666666,14919.675446244293
1656911838,101000,5184408,355,75116,232,13,1,2022-07-04T08:17:18,2473,41.21835,1656911846.706017,2022-07-04T08:17:26,2473435,41.22391666666667,15095.8251953125
1656911849,585800,5195893,373,75691,48,13,1,2022-07-04T08:17:29,2484,41.40976333333333,1656911857.506036,2022-07-04T08:17:37,2484920,41.415333333333336,15177.947924640004
1656911873,893100,5220200,375,75712,189,13,1,2022-07-04T08:17:53,2508,41.814885,1656911882.377029,2022-07-04T08:18:02,2509227,41.82045,15298.919941856333
1656911884,449100,5230756,381,75533,252,13,1,2022-07-04T08:18:04,2519,41.99081833333333,1656911896.1246328,2022-07-04T08:18:16,2519783,41.996383333333334,15350.76074064508
1656911895,255500,5241562,391,75945,58,13,1,2022-07-04T08:18:15,2530,42.170925000000004,1656911906.858188,2022-07-04T08:18:26,2530589,42.17648333333333,15418.777405109635
1656911918,792400,5265513,390,75737,191,13,1,2022-07-04T08:18:38,2553,42.563206666666666,1656911930.4748008,2022-07-04T08:18:50,2554540,42.57566666666666,15568.181303950132
1656911932,379500,5278686,381,75555,14,13,1,2022-07-04T08:18:52,2567,42.789658333333335,1656911941.0545878,2022-07-04T08:19:01,2567713,42.79521666666667,15642.491892197277
1656911957,115700,5303526,382,75804,156,13,1,2022-07-04T08:19:17,2592,43.20192833333333,1656911965.612977,2022-07-04T08:19:25,2592553,43.20921666666666,15753.352018709484
1656911965,859700,5312166,358,75156,209,13,1,2022-07-04T08:19:25,2600,43.34766166666667,1656911979.5139039,2022-07-04T08:19:39,2601193,43.35321666666667,15799.617898425402
1656911992,439900,5338746,339,75663,104,13,1,2022-07-04T08:19:52,2627,43.790665,1656912000.456429,2022-07-04T08:20:00,2627773,43.796216666666666,15941.813882118764
1656912013,64200,5358594,337,75428,211,13,1,2022-07-04T08:20:13,2648,44.13440333333333,1656912024.652276,2022-07-04T08:20:24,2647621,44.12701666666667,16036.058240988372
1656912027,616400,5373146,324,76012,43,13,1,2022-07-04T08:20:27,2662,44.37694,1656912038.282873,2022-07-04T08:20:38,2662173,44.36955,16102.445436333337
1656912039,916500,5385446,336,75499,106,13,1,2022-07-04T08:20:39,2674,44.581941666666665,1656912049.071732,2022-07-04T08:20:49,2674473,44.57455,16156.281477816103
1656912051,775500,5397305,358,75690,176,13,1,2022-07-04T08:20:51,2686,44.77959166666667,1656912062.922349,2022-07-04T08:21:02,2686332,44.7722,16206.881362644132
1656912063,519400,5409203,369,75606,247,13,1,2022-07-04T08:21:03,2698,44.975323333333336,1656912073.982084,2022-07-04T08:21:13,2698230,44.9705,16257.28337794055
1656912073,14000,5418877,365,75306,44,13,1,2022-07-04T08:21:13,2708,45.13356666666667,1656912084.570937,2022-07-04T08:21:24,2707904,45.13173333333334,16302.030550790505
1656912086,792200,5432685,394,75102,124,13,1,2022-07-04T08:21:26,2721,45.36320333333333,1656912098.542893,2022-07-04T08:21:38,2721712,45.361866666666664,16363.261715549823
1656912101,231000,5446760,424,75678,204,13,1,2022-07-04T08:21:41,2736,45.60385,1656912108.57072,2022-07-04T08:21:48,2735787,45.59645,16427.852011504867
1656912112,904100,5458485,421,75272,20,13,1,2022-07-04T08:21:52,2747,45.79840166666667,1656912122.4416769,2022-07-04T08:22:02,2747512,45.79186666666667,16489.444236967593
1656912149,847300,5495602,413,75656,222,13,1,2022-07-04T08:22:29,2784,46.41412166666667,1656912157.239604,2022-07-04T08:22:37,2784629,46.41048333333333,16667.093559963378
1656912170,320600,5515901,385,75411,91,13,1,2022-07-04T08:22:50,2805,46.755343333333336,1656912181.189441,2022-07-04T08:23:01,2804928,46.748799999999996,16806.568380276454
1656912183,356000,5528936,392,75490,163,13,1,2022-07-04T08:23:03,2818,46.97260000000001,1656912191.901568,2022-07-04T08:23:11,2817963,46.96605,16935.98002329856
1656912195,918700,5541499,403,75569,232,13,1,2022-07-04T08:23:15,2830,47.18197833333333,1656912205.77298,2022-07-04T08:23:25,2830526,47.17543333333333,17055.585754284522
1656912208,98700,5553634,409,75229,48,13,1,2022-07-04T08:23:28,2843,47.384978333333336,1656912216.439489,2022-07-04T08:23:36,2842661,47.37768333333334,17155.24862678147
1656912214,303900,5559705,413,75187,83,13,1,2022-07-04T08:23:34,2849,47.48839833333333,1656912230.1293368,2022-07-04T08:23:50,2848732,47.47886666666667,17215.450455110597
1656912231,100000,5576785,407,75790,181,13,1,2022-07-04T08:23:51,2866,47.76833333333333,1656912240.193444,2022-07-04T08:24:00,2865812,47.763533333333335,17361.31004960117
1656912243,440100,5588841,415,75195,242,13,1,2022-07-04T08:24:03,2878,47.974001666666666,1656912250.861104,2022-07-04T08:24:10,2877868,47.96446666666667,17427.280798786032
1656912254,827200,5600228,396,75648,58,13,1,2022-07-04T08:24:14,2889,48.16378666666667,1656912264.5105839,2022-07-04T08:24:24,2889255,48.154250000000005,17483.706518132556
1656912267,11500,5612412,396,76138,119,13,1,2022-07-04T08:24:27,2902,48.36685833333333,1656912274.9408839,2022-07-04T08:24:34,2901439,48.35731666666666,17534.868581929422
1656912289,925200,5635670,410,75965,252,13,1,2022-07-04T08:24:49,2924,48.74875333333333,1656912299.633832,2022-07-04T08:24:59,2924697,48.74495,17636.339870022042
1656912299,633400,5645033,403,75438,49,13,1,2022-07-04T08:24:59,2934,48.91055666666667,1656912309.4028199,2022-07-04T08:25:09,2934060,48.900999999999996,17680.291082887048
1656912312,437100,5657837,418,75663,129,13,1,2022-07-04T08:25:12,2947,49.12395166666667,1656912323.8833609,2022-07-04T08:25:23,2946864,49.1144,17734.42836689496
1656912322,249100,5667649,424,75759,182,13,1,2022-07-04T08:25:22,2957,49.287485,1656912336.5138838,2022-07-04T08:25:36,2956676,49.27793333333333,17777.607358056077
1656912351,860200,5697514,435,75551,104,13,1,2022-07-04T08:25:51,2986,49.78100333333334,1656912360.954108,2022-07-04T08:26:00,2986541,49.77568333333333,17911.213961820504
1656912361,779300,5707433,427,75983,158,13,1,2022-07-04T08:26:01,2996,49.94632166666667,1656912371.355125,2022-07-04T08:26:11,2996460,49.941,17955.68488431444
1656912373,911400,5719311,444,75297,229,13,1,2022-07-04T08:26:13,3008,50.14852333333333,1656912387.5058239,2022-07-04T08:26:27,3008338,50.13896666666667,18014.16101168514
1656912388,203400,5733603,424,75766,53,13,1,2022-07-04T08:26:28,3023,50.38672333333333,1656912398.175557,2022-07-04T08:26:38,3022630,50.37716666666667,18088.910940838432
1656912401,220200,5746620,433,75654,133,13,1,2022-07-04T08:26:41,3036,50.60367,1656912411.888481,2022-07-04T08:26:51,3035647,50.594116666666665,18155.89043942993
1656912414,277400,5759861,434,75287,202,13,1,2022-07-04T08:26:54,3049,50.82129,1656912422.406273,2022-07-04T08:27:02,3048888,50.8148,18219.93265842847
1656912437,819400,5783219,438,75786,79,13,1,2022-07-04T08:27:17,3072,51.213656666666665,1656912446.71842,2022-07-04T08:27:26,3072246,51.204100000000004,18344.31655030085
1656912459,382700,5804782,442,75326,204,13,1,2022-07-04T08:27:39,3094,51.573045,1656912470.3778,2022-07-04T08:27:50,3093809,51.56348333333334,18445.708828490275
1656912472,106200,5817669,457,75165,20,13,1,2022-07-04T08:27:52,3107,51.78510333333334,1656912480.729853,2022-07-04T08:28:00,3106696,51.77826666666667,18505.721257550198
1656912483,153900,5828553,451,75004,89,13,1,2022-07-04T08:28:03,3118,51.969231666666666,1656912491.670233,2022-07-04T08:28:11,3117580,51.959666666666664,18554.13105140172
1656912497,516700,5843070,455,75700,169,13,1,2022-07-04T08:28:17,3132,52.20861166666667,1656912505.618672,2022-07-04T08:28:25,3132097,52.20161666666667,18618.97519673627
1656912509,277600,5854820,460,76013,241,13,1,2022-07-04T08:28:29,3144,52.404626666666665,1656912516.048792,2022-07-04T08:28:36,3143847,52.397450000000006,18671.323325569825
1656912519,323200,5865020,432,75498,46,13,1,2022-07-04T08:28:39,3154,52.57205333333333,1656912530.0896208,2022-07-04T08:28:50,3154047,52.56745,18724.61157470233
1656912542,558700,5888445,418,75391,179,13,1,2022-07-04T08:29:02,3177,52.959311666666665,1656912554.1306849,2022-07-04T08:29:14,3177472,52.95786666666667,18833.966981304275
1656912551,552000,5897094,408,75319,232,13,1,2022-07-04T08:29:11,3186,53.1092,1656912564.6206279,2022-07-04T08:29:24,3186121,53.10201666666667,18874.460412966888
1656912566,253300,5911795,393,75802,56,13,1,2022-07-04T08:29:26,3201,53.35422166666667,1656912575.6102169,2022-07-04T08:29:35,3200822,53.347033333333336,18943.248195960296
1656912588,45100,5933858,404,75987,181,13,1,2022-07-04T08:29:48,3223,53.71741833333333,1656912599.720861,2022-07-04T08:29:59,3222885,53.71475,19042.981456940965
