time_s,time_us,time_steady,noise_per_ms,agc_cnt,a_status,a_power,jam_ind,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915557,941000,8902789,100,3570,2,1,131,235,11,0,2022-07-04T09:19:17,6192,103.21568333333333,1656915570.9851758,2022-07-04T09:19:30,6191816,103.19693333333333,3244.9409714026115
1656915586,910000,8931759,79,4420,2,1,66,30,11,0,2022-07-04T09:19:46,6221,103.6985,1656915595.285709,2022-07-04T09:19:55,6220786,103.67976666666667,3008.7194292060035
1656915598,919000,8943768,103,3570,2,1,128,112,11,0,2022-07-04T09:19:58,6233,103.89865,1656915606.0363488,2022-07-04T09:20:06,6232795,103.87991666666667,2914.4190330485244
1656915609,919000,8954767,90,3740,2,1,132,170,11,0,2022-07-04T09:20:09,6244,104.08198333333333,1656915619.786468,2022-07-04T09:20:19,6243794,104.06323333333333,2830.646895165664
1656915622,960000,8967809,97,3740,2,1,127,30,11,0,2022-07-04T09:20:22,6257,104.29933333333334,1656915629.946344,2022-07-04T09:20:29,6256836,104.2806,2730.520784069575
1656915635,934000,8980783,78,4590,2,1,73,133,11,0,2022-07-04T09:20:35,6270,104.51556666666667,1656915643.705112,2022-07-04T09:20:43,6269810,104.49683333333334,2634.793900065457
1656915647,886000,8992735,96,3740,2,1,128,218,11,0,2022-07-04T09:20:47,6282,104.71476666666668,1656915654.6060278,2022-07-04T09:20:54,6281762,104.69603333333333,2543.6039675060997
1656915658,918000,9003767,89,3740,2,1,117,21,11,0,2022-07-04T09:20:58,6293,104.89863333333332,1656915668.235272,2022-07-04T09:21:08,6292794,104.87989999999999,2459.5559891356934
1656915668,926000,9013775,95,3910,2,1,141,51,11,0,2022-07-04T09:21:08,6303,105.06543333333335,1656915678.866021,2022-07-04T09:21:18,6302802,105.0467,2388.2857305418725
1656915693,909000,9038758,103,4590,2,1,77,240,11,0,2022-07-04T09:21:33,6328,105.48181666666666,1656915702.7646239,2022-07-04T09:21:42,6327785,105.46308333333333,2208.7824992210594
1656915717,925000,9062774,114,4420,2,1,73,158,11,0,2022-07-04T09:21:57,6352,105.88208333333334,1656915727.544797,2022-07-04T09:22:07,6351801,105.86335000000001,2063.8821990695164
1656915741,948000,9086797,118,3740,2,1,116,62,11,0,2022-07-04T09:22:21,6376,106.28246666666668,1656915751.765076,2022-07-04T09:22:31,6375824,106.26373333333332,1893.5051487658532
1656915753,923000,9098772,92,4420,2,1,60,148,11,0,2022-07-04T09:22:33,6388,106.48205,1656915762.395573,2022-07-04T09:22:42,6387799,106.46331666666667,1811.7176451444934
1656915766,972000,9111821,105,3740,2,1,111,7,11,0,2022-07-04T09:22:46,6401,106.69953333333333,1656915773.1253679,2022-07-04T09:22:53,6400848,106.6808,1721.5988830605916
1656915777,902000,9122751,91,3910,2,1,127,52,11,0,2022-07-04T09:22:57,6412,106.8817,1656915786.727905,2022-07-04T09:23:06,6411778,106.86296666666667,1646.9258907228968
1656915790,949000,9135798,111,3740,2,1,113,168,11,0,2022-07-04T09:23:10,6425,107.09915,1656915797.5546598,2022-07-04T09:23:17,6424825,107.08041666666666,1557.6640838615415
1656915801,892000,9146741,103,3910,2,1,130,225,11,0,2022-07-04T09:23:21,6436,107.28153333333333,1656915810.7492719,2022-07-04T09:23:30,6435768,107.2628,1482.3603267603528
1656915813,893000,9158742,96,3910,2,1,131,51,11,0,2022-07-04T09:23:33,6448,107.48155,1656915821.7251809,2022-07-04T09:23:41,6447769,107.46281666666667,1397.0018946386704
1656915825,915000,9170764,94,3910,2,1,124,131,11,0,2022-07-04T09:23:45,6460,107.68191666666667,1656915831.9545848,2022-07-04T09:23:51,6459791,107.66318333333334,1308.0640998348658
1656915837,887000,9182737,100,4420,2,1,64,217,11,0,2022-07-04T09:23:57,6472,107.88145,1656915846.031209,2022-07-04T09:24:06,6471764,107.86273333333334,1221.4165837418552
1656915849,912000,9194761,91,3910,2,1,126,48,11,0,2022-07-04T09:24:09,6484,108.08186666666667,1656915856.445957,2022-07-04T09:24:16,6483788,108.06313333333333,1140.0238094539136
1656915873,933000,9218783,77,3910,2,1,115,209,11,0,2022-07-04T09:24:33,6508,108.48221666666667,1656915880.964957,2022-07-04T09:24:40,6507810,108.46350000000001,967.4852685435508
