time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656913559,867100,6905414,8,1084,124,13,0,2022-07-04T08:45:59,4194,69.91445166666668,1656913567.256129,2022-07-04T08:46:07,4194441,69.90735,24000.206273864747
1656913570,783100,6916329,12,1184,185,13,0,2022-07-04T08:46:10,4205,70.096385,1656913581.196164,2022-07-04T08:46:21,4205356,70.08926666666666,24081.09934032067
1656913583,368500,6928673,7,1001,1,13,0,2022-07-04T08:46:23,4218,70.30614166666666,1656913591.836845,2022-07-04T08:46:31,4217700,70.295,24130.705055861752
1656913595,162400,6940467,8,1016,70,13,0,2022-07-04T08:46:35,4230,70.50270666666667,1656913605.4480128,2022-07-04T08:46:45,4229494,70.49156666666666,24195.506936989477
1656913632,301900,6977606,5,1061,19,13,0,2022-07-04T08:47:12,4267,71.12169833333334,1656913640.626189,2022-07-04T08:47:20,4266633,71.11055,24389.93875746744
1656913643,280800,6988585,8,1016,90,13,0,2022-07-04T08:47:23,4278,71.30468,1656913651.0161998,2022-07-04T08:47:31,4277612,71.29353333333333,24439.670789930562
1656913655,341100,7000645,4,1054,152,13,0,2022-07-04T08:47:35,4290,71.505685,1656913664.197057,2022-07-04T08:47:44,4289672,71.49453333333332,24508.568445455487
1656913666,782300,7012451,4,1015,223,13,0,2022-07-04T08:47:46,4301,71.69637166666666,1656913674.915685,2022-07-04T08:47:54,4301478,71.6913,24569.173740174327
1656913679,370900,7024675,5,1156,37,13,0,2022-07-04T08:47:59,4314,71.90618166666667,1656913689.0458288,2022-07-04T08:48:09,4313702,71.89503333333333,24628.871617694025
1656913689,992400,7035460,3,1015,100,13,0,2022-07-04T08:48:09,4324,72.08320666666667,1656913699.0256839,2022-07-04T08:48:19,4324487,72.07478333333333,24678.949208374775
1656913703,800700,7049105,5,1001,180,13,0,2022-07-04T08:48:23,4338,72.313345,1656913709.576056,2022-07-04T08:48:29,4338132,72.3022,24749.4533055632
1656913711,34800,7056339,13,1016,223,13,0,2022-07-04T08:48:31,4346,72.43391333333334,1656913722.9386768,2022-07-04T08:48:42,4345366,72.42276666666666,24763.487454530954
1656913724,311000,7069614,5,1100,39,13,0,2022-07-04T08:48:44,4359,72.65518333333333,1656913733.5673928,2022-07-04T08:48:53,4358641,72.64401666666666,24835.305452611727
1656913731,918200,7077346,6,1211,84,13,0,2022-07-04T08:48:51,4366,72.78197,1656913747.439504,2022-07-04T08:49:07,4366373,72.77288333333333,24865.804806656277
1656913747,937700,7093367,7,1023,180,13,0,2022-07-04T08:49:07,4382,73.04896166666667,1656913757.646097,2022-07-04T08:49:17,4382394,73.0399,24942.72063597018
1656913761,88900,7106393,14,1018,4,13,0,2022-07-04T08:49:21,4396,73.26814833333333,1656913768.30586,2022-07-04T08:49:28,4395420,73.257,25000.753143577942
1656913771,716600,7117514,7,1190,67,13,0,2022-07-04T08:49:31,4406,73.44527666666666,1656913782.047029,2022-07-04T08:49:42,4406541,73.44235,25065.273564857493
1656913785,376100,7130680,11,1003,137,13,0,2022-07-04T08:49:45,4420,73.67293500000001,1656913792.8354318,2022-07-04T08:49:52,4419707,73.66178333333333,25119.581974329027
1656913795,428000,7140732,8,1019,200,13,0,2022-07-04T08:49:55,4430,73.84046666666667,1656913806.661185,2022-07-04T08:50:06,4429759,73.82931666666667,25167.61842154164
1656913810,126200,7155430,7,1016,24,13,0,2022-07-04T08:50:10,4445,74.08543666666667,1656913817.0366368,2022-07-04T08:50:17,4444457,74.07428333333334,25247.521114296127
1656913820,677200,7165981,11,1025,85,13,0,2022-07-04T08:50:20,4455,74.26128666666666,1656913831.289372,2022-07-04T08:50:31,4455008,74.25013333333332,25302.018190457962
1656913832,5300,7177309,4,1025,147,13,0,2022-07-04T08:50:32,4467,74.45008833333333,1656913841.796428,2022-07-04T08:50:41,4466336,74.43893333333334,25377.62998025221
1656913839,687200,7189991,9,1010,218,13,0,2022-07-04T08:50:39,4474,74.57812,1656913852.030825,2022-07-04T08:50:52,4479018,74.6503,25433.19961497413
1656913857,227600,7202865,9,1079,34,13,0,2022-07-04T08:50:57,4492,74.87046000000001,1656913865.695561,2022-07-04T08:51:05,4491892,74.86486666666666,25516.77282976038
1656913870,70300,7215374,10,1021,104,13,0,2022-07-04T08:51:10,4505,75.08450500000001,1656913876.188508,2022-07-04T08:51:16,4504401,75.07334999999999,25588.56053561669
1656913881,500,7226304,6,1099,167,13,0,2022-07-04T08:51:21,4516,75.266675,1656913889.207777,2022-07-04T08:51:29,4515331,75.25551666666667,25645.936646686627
1656913902,583500,7247887,7,1002,44,13,0,2022-07-04T08:51:42,4537,75.62639166666666,1656913913.6764889,2022-07-04T08:51:53,4536914,75.61523333333334,25768.26317381112
1656913915,817400,7261485,5,1171,114,13,0,2022-07-04T08:51:55,4550,75.84695666666667,1656913924.385496,2022-07-04T08:52:04,4550512,75.84186666666666,25838.053184087763
1656913938,605300,7284053,5,1238,247,13,0,2022-07-04T08:52:18,4573,76.226755,1656913948.666688,2022-07-04T08:52:28,4573080,76.218,25950.086721757478
1656913946,570600,7291873,3,1084,36,13,0,2022-07-04T08:52:26,4581,76.35951,1656913958.746361,2022-07-04T08:52:38,4580900,76.34833333333333,26003.020009451942
1656913962,393800,7307697,7,1016,124,13,0,2022-07-04T08:52:42,4597,76.62322999999999,1656913972.457396,2022-07-04T08:52:52,4596724,76.61206666666666,26075.640945553416
1656913973,466500,7318944,4,1121,187,13,0,2022-07-04T08:52:53,4608,76.807775,1656913982.9064958,2022-07-04T08:53:02,4607971,76.79951666666666,26133.51539132235
1656913986,321900,7331625,6,1016,11,13,0,2022-07-04T08:53:06,4621,77.02203166666666,1656913993.66742,2022-07-04T08:53:13,4620652,77.01086666666667,26183.18032169972
1656913998,520800,7344444,4,1065,72,13,0,2022-07-04T08:53:18,4633,77.22534666666667,1656914007.3852599,2022-07-04T08:53:27,4633471,77.22451666666666,26237.799025896547
1656914021,795700,7367345,3,1182,205,13,0,2022-07-04T08:53:41,4656,77.61326166666666,1656914031.495188,2022-07-04T08:53:51,4656372,77.6062,26334.639765784195
1656914033,391000,7379264,5,1130,21,13,0,2022-07-04T08:53:53,4668,77.80651666666667,1656914042.2957249,2022-07-04T08:54:02,4668291,77.80485,26389.29118294378
1656914045,834100,7391383,6,1170,90,13,0,2022-07-04T08:54:05,4680,78.01390166666667,1656914056.3575249,2022-07-04T08:54:16,4680410,78.00683333333333,26431.637498373762
1656914058,266800,7403953,2,1130,162,13,0,2022-07-04T08:54:18,4693,78.22111333333334,1656914066.816004,2022-07-04T08:54:26,4692980,78.21633333333332,26489.965705029354
1656914088,767300,7434316,5,1167,84,13,0,2022-07-04T08:54:48,4723,78.729455,1656914101.43794,2022-07-04T08:55:01,4723343,78.72238333333333,26145.393494147105
1656914103,749700,7449146,3,1016,172,13,0,2022-07-04T08:55:03,4738,78.97916166666667,1656914114.536201,2022-07-04T08:55:14,4738173,78.96955,25548.28274582351
1656914117,232600,7462942,1,1110,244,13,0,2022-07-04T08:55:17,4752,79.20387666666667,1656914125.658165,2022-07-04T08:55:25,4751969,79.19948333333333,24960.558911572545
1656914127,764900,7473161,6,1005,57,13,0,2022-07-04T08:55:27,4762,79.37941500000001,1656914139.6249769,2022-07-04T08:55:39,4762188,79.3698,24507.787722849134
1656914141,402600,7486798,3,1129,129,13,0,2022-07-04T08:55:41,4776,79.60671,1656914150.46612,2022-07-04T08:55:50,4775825,79.59708333333333,23930.171531761425
1656914151,950900,7497347,5,1011,190,13,0,2022-07-04T08:55:51,4786,79.782515,1656914159.895412,2022-07-04T08:55:59,4786374,79.77289999999999,23477.363121295813
1656914158,477200,7510062,6,1149,6,13,0,2022-07-04T08:55:58,4793,79.89128666666667,1656914173.5753958,2022-07-04T08:56:13,4799089,79.98481666666666,23081.46626653612
1656914176,541600,7522067,6,1019,77,13,0,2022-07-04T08:56:16,4811,80.19236,1656914184.5248039,2022-07-04T08:56:24,4811094,80.1849,22542.35522650526
1656914188,823300,7534259,9,1296,147,13,0,2022-07-04T08:56:28,4823,80.397055,1656914198.2247598,2022-07-04T08:56:38,4823286,80.3881,22111.166670244915
1656914213,385800,7558688,0,1028,34,13,0,2022-07-04T08:56:53,4848,80.80643,1656914219.255328,2022-07-04T08:56:59,4847715,80.79525,21156.276725861702
1656914216,815100,7568382,3,1160,87,13,0,2022-07-04T08:56:56,4851,80.863585,1656914232.677341,2022-07-04T08:57:12,4857409,80.95681666666665,20996.826078363138
1656914236,28900,7581331,9,1015,167,13,0,2022-07-04T08:57:16,4871,81.18381500000001,1656914243.6747558,2022-07-04T08:57:23,4870358,81.17263333333334,20565.375856621475
1656914239,79900,7584382,6,1021,184,13,0,2022-07-04T08:57:19,4874,81.23466499999999,1656914256.7554488,2022-07-04T08:57:36,4873409,81.22348333333333,20472.794221755634
1656914255,835900,7601138,5,1009,26,13,0,2022-07-04T08:57:35,4890,81.51393166666666,1656914267.054957,2022-07-04T08:57:47,4890165,81.50275,19983.350812906152
1656914282,327200,7627629,8,1277,177,13,0,2022-07-04T08:58:02,4917,81.95545333333332,1656914291.695304,2022-07-04T08:58:11,4916656,81.94426666666666,19243.823258851047
1656914295,443800,7641120,12,1003,1,13,0,2022-07-04T08:58:15,4930,82.17406333333334,1656914302.155145,2022-07-04T08:58:22,4930147,82.16911666666667,18889.735774127297
1656914306,610000,7651911,3,1160,62,13,0,2022-07-04T08:58:26,4941,82.36016666666666,1656914316.015405,2022-07-04T08:58:36,4940938,82.34896666666667,18607.38865937982
1656914318,899200,7664201,6,1010,134,13,0,2022-07-04T08:58:38,4953,82.56498666666667,1656914326.7422528,2022-07-04T08:58:46,4953228,82.5538,18295.303864949346
1656914327,315300,7672617,12,1025,177,13,0,2022-07-04T08:58:47,4962,82.70525500000001,1656914340.455633,2022-07-04T08:59:00,4961644,82.69406666666667,18087.933450678163
1656914342,75600,7687691,10,1149,11,13,0,2022-07-04T08:59:02,4977,82.95126,1656914350.5297809,2022-07-04T08:59:10,4976718,82.9453,17728.330407455593
1656914365,667700,7711203,45,1162,152,13,0,2022-07-04T08:59:25,5000,83.34446166666666,1656914374.676193,2022-07-04T08:59:34,5000230,83.33716666666666,17178.069924011976
1656914377,860700,7723162,14,1003,224,13,0,2022-07-04T08:59:37,5012,83.54767833333334,1656914385.048056,2022-07-04T08:59:45,5012189,83.53648333333334,16904.861680610124
1656914389,999800,7735301,3,1179,37,13,0,2022-07-04T08:59:49,5024,83.74999666666666,1656914398.887012,2022-07-04T08:59:58,5024328,83.73880000000001,16633.064488026448
1656914397,879900,7743181,6,1189,82,13,0,2022-07-04T08:59:57,5032,83.88133166666667,1656914409.557896,2022-07-04T09:00:09,5032208,83.87013333333333,16461.010996339268
1656914412,735200,7758033,2,1016,170,13,0,2022-07-04T09:00:12,5047,84.12892000000001,1656914423.126885,2022-07-04T09:00:23,5047060,84.11766666666668,16140.896006267058
1656914420,273300,7771895,8,1025,242,13,0,2022-07-04T09:00:20,5055,84.254555,1656914433.866953,2022-07-04T09:00:33,5060922,84.3487,15880.278008694766
1656914437,685700,7782983,4,1016,58,13,0,2022-07-04T09:00:37,5072,84.54476166666667,1656914447.908845,2022-07-04T09:00:47,5072010,84.5335,15675.813332029147
1656914448,593500,7793890,4,1048,119,13,0,2022-07-04T09:00:48,5083,84.72655833333333,1656914458.4871478,2022-07-04T09:00:58,5082917,84.71528333333335,15485.107051366851
1656914473,25900,7818817,2,1019,4,13,0,2022-07-04T09:01:13,5108,85.133765,1656914482.937388,2022-07-04T09:01:22,5107844,85.13073333333334,15058.13940437582
1656914486,294200,7831591,11,1012,76,13,0,2022-07-04T09:01:26,5121,85.35490333333334,1656914493.718272,2022-07-04T09:01:33,5120618,85.34363333333334,14833.179931058083
1656914498,22900,7843574,8,1243,147,13,0,2022-07-04T09:01:38,5133,85.55038166666667,1656914507.897537,2022-07-04T09:01:47,5132601,85.54334999999999,14636.962713709796
1656914508,70500,7853367,4,1178,201,13,0,2022-07-04T09:01:48,5143,85.71784166666666,1656914518.1498048,2022-07-04T09:01:58,5142394,85.70656666666667,14469.889602963363
1656914520,807800,7866104,3,1018,24,13,0,2022-07-04T09:02:00,5155,85.93012999999999,1656914532.178017,2022-07-04T09:02:12,5155131,85.91885,14259.761691800193
1656914533,438900,7878850,6,1212,94,13,0,2022-07-04T09:02:13,5168,86.14064833333333,1656914542.960244,2022-07-04T09:02:22,5167877,86.13128333333334,14053.65656915998
1656914545,703100,7890999,7,1003,166,13,0,2022-07-04T09:02:25,5180,86.34505166666666,1656914556.6695728,2022-07-04T09:02:36,5180026,86.33376666666666,13863.959661073915
1656914559,183700,7904479,4,1178,237,13,0,2022-07-04T09:02:39,5194,86.56972833333333,1656914566.8279328,2022-07-04T09:02:46,5193506,86.55843333333334,13656.880750804838
1656914568,582000,7914150,5,1171,43,13,0,2022-07-04T09:02:48,5203,86.72636666666668,1656914577.1202168,2022-07-04T09:02:57,5203177,86.71961666666667,13515.653169748304
1656914580,769100,7926065,1,1016,114,13,0,2022-07-04T09:03:00,5215,86.92948500000001,1656914591.23824,2022-07-04T09:03:11,5215092,86.9182,13340.703002354183
1656914591,994400,7937290,1,1040,176,13,0,2022-07-04T09:03:11,5226,87.11657333333332,1656914601.699004,2022-07-04T09:03:21,5226317,87.10528333333333,13174.39085449697
1656914604,815200,7950223,5,1018,255,13,0,2022-07-04T09:03:24,5239,87.33025333333333,1656914615.758648,2022-07-04T09:03:35,5239250,87.32083333333334,12988.689674748457
1656914618,335200,7964047,0,1137,71,13,0,2022-07-04T09:03:38,5253,87.55558666666667,1656914626.238688,2022-07-04T09:03:46,5253074,87.55123333333333,12797.500088096234
1656914629,527300,7974935,5,1050,141,13,0,2022-07-04T09:03:49,5264,87.74212166666666,1656914636.6108599,2022-07-04T09:03:56,5263962,87.73270000000001,12635.924510446584
1656914640,203700,7985856,19334,1303,204,13,0,2022-07-04T09:04:00,5275,87.92006166666667,1656914650.648948,2022-07-04T09:04:10,5274883,87.91471666666666,12485.51387857454
1656914660,41300,8005448,1832,1064,54,13,0,2022-07-04T09:04:20,5295,88.25068833333333,1656914675.068368,2022-07-04T09:04:35,5294475,88.24125000000001,12209.836668102793
1656914676,901700,8022633,4,1009,151,13,0,2022-07-04T09:04:36,5311,88.531695,1656914685.989421,2022-07-04T09:04:45,5311660,88.52766666666666,11972.735392875866
1656914689,414700,8034822,3,1018,249,13,0,2022-07-04T09:04:49,5324,88.740245,1656914700.129004,2022-07-04T09:05:00,5323849,88.73081666666667,11809.757963690954
1656914702,512200,8048175,16,1086,91,13,0,2022-07-04T09:05:02,5337,88.95853666666667,1656914711.1692169,2022-07-04T09:05:11,5337202,88.95336666666667,11637.027483729207
1656914726,221300,8071884,6,1018,21,13,0,2022-07-04T09:05:26,5361,89.35368833333334,1656914735.208876,2022-07-04T09:05:35,5360911,89.34851666666667,11332.440227968638
1656914738,722400,8084285,8,1109,117,13,0,2022-07-04T09:05:38,5373,89.56204,1656914746.488468,2022-07-04T09:05:46,5373312,89.5552,11169.198490145345
1656914751,117400,8096680,16,1025,216,13,0,2022-07-04T09:05:51,5386,89.76862333333334,1656914760.9605088,2022-07-04T09:06:00,5385707,89.76178333333334,11016.735308797002
1656914763,503700,8109066,4,1016,58,13,0,2022-07-04T09:06:03,5398,89.97506166666668,1656914771.9685318,2022-07-04T09:06:11,5398093,89.96821666666666,10863.342870823626
1656914775,901000,8121463,1,1015,154,13,0,2022-07-04T09:06:15,5410,90.18168333333332,1656914786.228528,2022-07-04T09:06:26,5410490,90.17483333333332,10713.399818123327
1656914801,933800,8147325,1,1025,103,13,0,2022-07-04T09:06:41,5436,90.61556333333333,1656914811.249389,2022-07-04T09:06:51,5436352,90.60586666666667,10402.149456898958
1656914814,263600,8159655,2,1016,201,13,0,2022-07-04T09:06:54,5449,90.82106,1656914821.9707608,2022-07-04T09:07:01,5448682,90.81136666666666,10258.355140870755
1656914826,867900,8172159,4,1162,41,13,0,2022-07-04T09:07:06,5461,91.03113166666667,1656914832.9384449,2022-07-04T09:07:12,5461186,91.01976666666665,10109.102615629296
1656914839,203900,8184495,4,1010,139,13,0,2022-07-04T09:07:19,5474,91.23673166666667,1656914846.96994,2022-07-04T09:07:26,5473522,91.22536666666666,9964.90772121752
1656914850,523900,8195815,6,1016,227,13,0,2022-07-04T09:07:30,5485,91.42539833333333,1656914857.980937,2022-07-04T09:07:37,5484842,91.41403333333332,9832.688114852774
1656914863,946800,8209338,2,1019,78,13,0,2022-07-04T09:07:43,5498,91.64911333333333,1656914872.2291958,2022-07-04T09:07:52,5498365,91.63941666666666,9679.871947497135
1656914875,364300,8220655,5,1010,168,13,0,2022-07-04T09:07:55,5510,91.839405,1656914883.9383879,2022-07-04T09:08:03,5509682,91.82803333333332,9550.122231008616
1656914887,694300,8232985,4,1010,8,13,0,2022-07-04T09:08:07,5522,92.044905,1656914898.429152,2022-07-04T09:08:18,5522012,92.03353333333332,9409.051301150175
1656914912,540300,8257831,3,1016,204,13,0,2022-07-04T09:08:32,5547,92.45900499999999,1656914923.448561,2022-07-04T09:08:43,5546858,92.44763333333334,9131.273088681597
1656914925,987300,8271278,3,1024,55,13,0,2022-07-04T09:08:45,5560,92.68312166666666,1656914934.2482,2022-07-04T09:08:54,5560305,92.67175,8984.032576985659
1656914938,398300,8283689,2,1015,151,13,0,2022-07-04T09:08:58,5573,92.88997166666667,1656914948.5090408,2022-07-04T09:09:08,5572716,92.8786,8848.68069776655
1656914950,799300,8296090,1,1083,249,13,0,2022-07-04T09:09:10,5585,93.096655,1656914959.5084798,2022-07-04T09:09:19,5585117,93.08528333333334,8714.277883831526
1656914962,147300,8307438,1,1024,81,13,0,2022-07-04T09:09:22,5597,93.28578833333333,1656914970.5681329,2022-07-04T09:09:30,5596465,93.27441666666667,8593.755894524802
1656914975,574300,8320865,2,1016,187,13,0,2022-07-04T09:09:35,5610,93.50957166666667,1656914985.4305599,2022-07-04T09:09:45,5609892,93.4982,8449.490414050168
1656914987,961300,8333252,1,1002,30,13,0,2022-07-04T09:09:47,5622,93.71602166666666,1656914996.3791559,2022-07-04T09:09:56,5622279,93.70465,8316.758140627935
1656915000,364300,8345655,2,1041,128,13,0,2022-07-04T09:10:00,5635,93.92273833333334,1656915010.5383248,2022-07-04T09:10:10,5634682,93.91136666666667,8188.301332423845
1656915025,137300,8370428,4,1016,66,13,0,2022-07-04T09:10:25,5660,94.33562166666667,1656915035.648176,2022-07-04T09:10:35,5659455,94.32424999999999,7934.5108296071485
1656915039,631300,8384922,1,1002,173,13,0,2022-07-04T09:10:39,5674,94.57718833333334,1656915046.41778,2022-07-04T09:10:46,5673949,94.56581666666666,7788.510187798825
1656915049,983300,8395274,2,1003,5,13,0,2022-07-04T09:10:49,5684,94.74972166666666,1656915060.4509408,2022-07-04T09:11:00,5684301,94.73835000000001,7683.810670395441
1656915063,331300,8408622,1,1018,103,13,0,2022-07-04T09:11:03,5698,94.97218833333334,1656915071.417832,2022-07-04T09:11:11,5697649,94.96081666666667,7547.603824042866
1656915075,791300,8421082,1,1002,201,13,0,2022-07-04T09:11:15,5710,95.179855,1656915085.358445,2022-07-04T09:11:25,5710109,95.16848333333334,7422.766439142528
1656915088,202300,8433493,1,1018,41,13,0,2022-07-04T09:11:28,5723,95.38670499999999,1656915096.4178798,2022-07-04T09:11:36,5722520,95.37533333333334,7303.459272249598
1656915100,600300,8445891,0,1109,139,13,0,2022-07-04T09:11:40,5735,95.59333833333334,1656915110.8988569,2022-07-04T09:11:50,5734918,95.58196666666666,7183.133794726233
1656915112,959700,8458258,0,1016,238,13,0,2022-07-04T09:11:52,5747,95.79932833333334,1656915121.567445,2022-07-04T09:12:01,5747285,95.78808333333333,7060.463873683752
1656915125,370700,8470669,1,1016,78,13,0,2022-07-04T09:12:05,5760,96.00617833333334,1656915132.598717,2022-07-04T09:12:12,5759696,95.99493333333334,6941.5535409868635
1656915137,764700,8483063,0,1012,176,13,0,2022-07-04T09:12:17,5772,96.212745,1656915146.648577,2022-07-04T09:12:26,5772090,96.2015,6824.335448729924
1656915150,123000,8495421,0,1003,18,13,0,2022-07-04T09:12:30,5785,96.41871666666665,1656915157.6275249,2022-07-04T09:12:37,5784448,96.40746666666668,6708.7324488654285
1656915162,602000,8507900,6,1071,114,13,0,2022-07-04T09:12:42,5797,96.6267,1656915172.0274038,2022-07-04T09:12:52,5796927,96.61545,6590.294304058234
1656915175,957100,8521255,1,1016,221,13,0,2022-07-04T09:12:55,5810,96.849285,1656915182.6481009,2022-07-04T09:13:02,5810282,96.83803333333334,6466.766554206736
1656915188,461300,8533759,1,1162,63,13,0,2022-07-04T09:13:08,5823,97.05768833333333,1656915196.6889758,2022-07-04T09:13:16,5822786,97.04643333333334,6345.983270395528
1656915200,797300,8546095,0,1010,161,13,0,2022-07-04T09:13:20,5835,97.26328833333334,1656915207.5470889,2022-07-04T09:13:27,5835122,97.25203333333334,6232.339694137088
1656915212,117300,8557415,2,1016,249,13,0,2022-07-04T09:13:32,5847,97.451955,1656915221.507097,2022-07-04T09:13:41,5846442,97.4407,6129.653681926647
1656915225,640300,8570938,1,1019,100,13,0,2022-07-04T09:13:45,5860,97.67733833333334,1656915233.0073678,2022-07-04T09:13:53,5859965,97.66608333333333,6008.874559191408
1656915237,973300,8583271,1,1016,198,13,0,2022-07-04T09:13:57,5872,97.88288833333333,1656915247.207044,2022-07-04T09:14:07,5872298,97.87163333333334,5901.164649830674
1656915249,287300,8594585,0,1010,30,13,0,2022-07-04T09:14:09,5884,98.071455,1656915258.377992,2022-07-04T09:14:18,5883612,98.0602,5803.044512826362
1656915261,800300,8607098,0,1019,128,13,0,2022-07-04T09:14:21,5896,98.280005,1656915272.387601,2022-07-04T09:14:32,5896125,98.26875,5695.592023185888
1656915275,149300,8620447,0,1016,234,13,0,2022-07-04T09:14:35,5910,98.50248833333333,1656915283.136689,2022-07-04T09:14:43,5909474,98.49123333333334,5578.647660920514
1656915286,556300,8631854,2,1109,66,13,0,2022-07-04T09:14:46,5921,98.692605,1656915297.5579128,2022-07-04T09:14:57,5920881,98.68135000000001,5482.490194621613
1656915299,991300,8645289,0,1015,173,13,0,2022-07-04T09:14:59,5934,98.91652166666667,1656915308.468864,2022-07-04T09:15:08,5934316,98.90526666666666,5371.376397878371
1656915312,392300,8657690,1,1083,15,13,0,2022-07-04T09:15:12,5947,99.12320500000001,1656915319.626504,2022-07-04T09:15:19,5946717,99.11195,5269.755870872788
1656915323,740300,8669038,5,1024,103,13,0,2022-07-04T09:15:23,5958,99.31233833333334,1656915333.767825,2022-07-04T09:15:33,5958065,99.30108333333332,5174.690472483343
1656915336,151300,8681449,0,1015,201,13,0,2022-07-04T09:15:36,5971,99.51918833333335,1656915344.549192,2022-07-04T09:15:44,5970476,99.50793333333333,5074.003486475884
1656915345,471300,8690988,0,1041,7,13,0,2022-07-04T09:15:45,5980,99.67452166666666,1656915358.766352,2022-07-04T09:15:58,5980015,99.66691666666667,4972.933952347373
1656915351,267900,8702552,0,1014,78,13,0,2022-07-04T09:15:51,5986,99.77113166666666,1656915369.5780919,2022-07-04T09:16:09,5991579,99.85965,4900.997521627613
1656915372,286900,8717571,0,1016,166,13,0,2022-07-04T09:16:12,6007,100.12144833333333,1656915383.4373689,2022-07-04T09:16:23,6006598,100.10996666666666,4772.935415933468
1656915386,160100,8731444,0,1042,238,13,0,2022-07-04T09:16:26,6021,100.35266833333334,1656915393.8285,2022-07-04T09:16:33,6020471,100.34118333333332,4659.656370247901
1656915403,68000,8753352,0,1135,105,13,0,2022-07-04T09:16:43,6038,100.63446666666667,1656915418.0070958,2022-07-04T09:16:58,6042379,100.70631666666667,4474.846346991203
1656915420,726800,8766009,0,1275,176,13,0,2022-07-04T09:17:00,6055,100.92878,1656915428.806129,2022-07-04T09:17:08,6055036,100.91726666666666,4371.0288299974645
1656915432,472900,8777755,0,1003,248,13,0,2022-07-04T09:17:12,6067,101.12454833333332,1656915442.67848,2022-07-04T09:17:22,6066782,101.11303333333333,4274.034706204214
1656915457,135000,8802417,0,1025,133,13,0,2022-07-04T09:17:37,6092,101.53558333333334,1656915467.436205,2022-07-04T09:17:47,6091444,101.52406666666667,4072.5270528895635
1656915469,480300,8814926,0,1018,205,13,0,2022-07-04T09:17:49,6104,101.74133833333333,1656915478.346168,2022-07-04T09:17:58,6103953,101.73255,3972.0083971863082
1656915480,151300,8825433,0,1062,10,13,0,2022-07-04T09:18:00,6115,101.91918833333334,1656915488.656137,2022-07-04T09:18:08,6114460,101.90766666666667,3875.6427538741373
1656915493,838400,8839315,1,1024,90,13,0,2022-07-04T09:18:13,6128,102.14730666666667,1656915502.685449,2022-07-04T09:18:22,6128342,102.13903333333333,3768.3139296447653
1656915506,95700,8851688,0,1011,161,13,0,2022-07-04T09:18:26,6141,102.351595,1656915512.936933,2022-07-04T09:18:32,6140715,102.34525000000001,3676.5039731888646
1656915518,380000,8862662,1391,1130,223,13,0,2022-07-04T09:18:38,6153,102.55633333333334,1656915526.295497,2022-07-04T09:18:46,6151689,102.52815000000001,3585.339045402658
1656915529,868800,8874151,0,1110,28,13,0,2022-07-04T09:18:49,6164,102.74781333333334,1656915537.055424,2022-07-04T09:18:57,6163178,102.71963333333333,3496.4084826498383
1656915542,439300,8886721,0,1186,108,13,0,2022-07-04T09:19:02,6177,102.95732166666667,1656915550.698833,2022-07-04T09:19:10,6175748,102.92913333333333,3396.955356449455
1656915560,628700,8909911,0,1019,233,13,0,2022-07-04T09:19:20,6195,103.26047833333334,1656915571.636452,2022-07-04T09:19:31,6198938,103.31563333333334,3214.217391559094
1656915569,262900,8918545,0,1016,30,13,0,2022-07-04T09:19:29,6204,103.40438166666667,1656915585.326097,2022-07-04T09:19:45,6207572,103.45953333333334,3147.4039977268635
1656915582,78900,8931361,1,1007,102,13,0,2022-07-04T09:19:42,6217,103.61798166666668,1656915595.845265,2022-07-04T09:19:55,6220388,103.67313333333333,3047.008864015184
1656915594,634000,8943916,0,1018,181,13,0,2022-07-04T09:19:54,6229,103.82723333333334,1656915609.796285,2022-07-04T09:20:09,6232943,103.88238333333334,2947.399574911877
1656915606,538700,8955820,0,1003,243,13,0,2022-07-04T09:20:06,6241,104.025645,1656915620.3742719,2022-07-04T09:20:20,6244847,104.08078333333333,2856.3803708625474
1656915620,226100,8969508,0,1016,67,13,0,2022-07-04T09:20:20,6255,104.25376833333333,1656915631.246721,2022-07-04T09:20:31,6258535,104.30891666666666,2751.8369533209125
1656915644,286300,8993568,0,1011,200,13,0,2022-07-04T09:20:44,6279,104.65477166666666,1656915655.1355479,2022-07-04T09:20:55,6282595,104.70991666666667,2571.4563112717815
1656915654,337500,9003619,0,1021,5,13,0,2022-07-04T09:20:54,6289,104.82229166666666,1656915668.824756,2022-07-04T09:21:08,6292646,104.87743333333333,2493.6860866259594
1656915663,755600,9013037,0,1025,58,13,0,2022-07-04T09:21:03,6298,104.97926000000001,1656915679.415645,2022-07-04T09:21:19,6302064,105.0344,2424.921679659983
1656915688,562500,9037844,0,1165,201,13,0,2022-07-04T09:21:28,6323,105.39270833333333,1656915703.325417,2022-07-04T09:21:43,6326871,105.44785,2246.071325860985
1656915717,572800,9063491,0,1166,87,13,0,2022-07-04T09:21:57,6352,105.87621333333333,1656915728.095573,2022-07-04T09:22:08,6352518,105.8753,2066.437316758151
1656915741,168900,9086783,0,1016,220,13,0,2022-07-04T09:22:21,6376,106.26948166666666,1656915751.765076,2022-07-04T09:22:31,6375810,106.26350000000001,1898.8001068782457
