time_s,time_us,time_steady,num_vis,num_ch,satellites_total,satellites_with_ephs,satellites_with_alms,satellites_with_ephs_and_alms,sattelites_healthy,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911017,881000,4362695,16,71,71,5,27,5,70,253,11,0,2022-07-04T08:03:37,1652,27.54801666666667,1656911024.0816798,2022-07-04T08:03:44,1651722,27.5287,10408.22861842639
1656911029,820000,4374634,16,71,71,5,27,5,70,76,11,0,2022-07-04T08:03:49,1664,27.747,1656911037.64114,2022-07-04T08:03:57,1663661,27.727683333333335,10487.03996235915
1656911036,848000,4381662,16,71,71,5,27,5,70,21,11,0,2022-07-04T08:03:56,1671,27.86413333333333,1656911048.240437,2022-07-04T08:04:08,1670689,27.844816666666667,10539.866877532362
1656911052,852000,4397667,16,71,71,5,27,5,70,223,11,0,2022-07-04T08:04:12,1687,28.13086666666667,1656911061.9995968,2022-07-04T08:04:21,1686694,28.111566666666665,10638.8502405273
1656911063,851000,4408666,16,71,71,5,27,5,70,22,11,0,2022-07-04T08:04:23,1698,28.314183333333336,1656911072.5105848,2022-07-04T08:04:32,1697693,28.294883333333335,10699.077262005792
1656911075,831000,4420645,16,71,71,5,27,5,70,100,11,0,2022-07-04T08:04:35,1710,28.513849999999998,1656911085.7439048,2022-07-04T08:04:45,1709672,28.494533333333333,10759.687042819465
1656911089,816000,4434631,16,71,71,5,27,5,70,243,11,0,2022-07-04T08:04:49,1724,28.746933333333335,1656911096.51036,2022-07-04T08:04:56,1723658,28.727633333333333,10842.922558456132
1656911095,846000,4440661,16,71,71,5,27,5,70,159,11,0,2022-07-04T08:04:55,1730,28.847433333333335,1656911106.6486878,2022-07-04T08:05:06,1729688,28.828133333333334,10878.905056550644
1656911110,831000,4455646,16,71,71,5,27,5,70,76,11,0,2022-07-04T08:05:10,1745,29.09718333333333,1656911120.0398169,2022-07-04T08:05:20,1744673,29.077883333333332,10981.232763661603
1656911134,832000,4479647,15,71,71,5,27,5,70,237,11,0,2022-07-04T08:05:34,1769,29.497200000000003,1656911144.439,2022-07-04T08:05:44,1768674,29.477899999999998,11136.260741859576
1656911146,813000,4491628,15,71,71,5,27,5,70,68,11,0,2022-07-04T08:05:46,1781,29.696883333333336,1656911155.048164,2022-07-04T08:05:55,1780655,29.677583333333335,11213.97805518004
1656911157,825000,4502640,15,71,71,5,27,5,70,127,11,0,2022-07-04T08:05:57,1792,29.88041666666667,1656911165.627537,2022-07-04T08:06:05,1791667,29.861116666666664,11275.295774262573
1656911168,830000,4513646,15,71,71,5,27,5,70,182,11,0,2022-07-04T08:06:08,1803,30.06383333333333,1656911179.058456,2022-07-04T08:06:19,1802673,30.04455,11332.847057212915
1656911181,834000,4526650,15,71,71,5,27,5,70,31,11,0,2022-07-04T08:06:21,1816,30.28056666666667,1656911189.750288,2022-07-04T08:06:29,1815677,30.26128333333333,11405.00705325164
1656911194,835000,4539651,15,71,71,5,27,5,70,147,11,0,2022-07-04T08:06:34,1829,30.49725,1656911203.617864,2022-07-04T08:06:43,1828678,30.477966666666667,11477.685566561893
1656911205,854000,4550670,15,71,71,5,27,5,70,206,11,0,2022-07-04T08:06:45,1840,30.6809,1656911213.846937,2022-07-04T08:06:53,1839697,30.661616666666664,11542.25035712398
1656911219,776000,4564592,15,71,71,5,27,5,70,89,11,0,2022-07-04T08:06:59,1854,30.912933333333335,1656911224.728116,2022-07-04T08:07:04,1853619,30.893649999999997,11619.850006290118
1656911230,834000,4575650,15,71,71,5,27,5,70,140,11,0,2022-07-04T08:07:10,1865,31.097233333333335,1656911238.7375438,2022-07-04T08:07:18,1864677,31.077949999999998,11685.748694685328
1656911242,811000,4587628,15,71,71,5,27,5,70,226,11,0,2022-07-04T08:07:22,1877,31.29685,1656911249.477265,2022-07-04T08:07:29,1876655,31.277583333333332,11764.723572516543
1656911254,788000,4599604,14,71,71,5,27,5,70,57,11,0,2022-07-04T08:07:34,1889,31.496466666666667,1656911263.0979998,2022-07-04T08:07:43,1888631,31.477183333333336,11842.188741450535
1656911266,825000,4611642,14,71,71,5,27,5,70,145,11,0,2022-07-04T08:07:46,1901,31.697083333333335,1656911273.825789,2022-07-04T08:07:53,1900669,31.67781666666667,11915.874527357098
1656911279,807000,4624624,14,71,71,5,27,5,70,252,11,0,2022-07-04T08:07:59,1914,31.91345,1656911287.6364448,2022-07-04T08:08:07,1913651,31.894183333333334,11998.179551683075
1656911290,822000,4635639,14,71,71,5,27,5,70,50,11,0,2022-07-04T08:08:10,1925,32.09703333333333,1656911298.475764,2022-07-04T08:08:18,1924666,32.07776666666667,12068.205538077507
1656911313,832000,4658649,14,71,71,5,27,5,70,196,11,0,2022-07-04T08:08:33,1948,32.480533333333334,1656911323.1683679,2022-07-04T08:08:43,1947676,32.46126666666667,12197.90320388269
1656911326,826000,4671643,14,71,71,5,27,5,70,51,11,0,2022-07-04T08:08:46,1961,32.6971,1656911333.815765,2022-07-04T08:08:53,1960670,32.67783333333333,12285.529420490506
1656911331,865000,4676682,14,71,71,5,27,5,70,190,11,0,2022-07-04T08:08:51,1966,32.781083333333335,1656911347.074293,2022-07-04T08:09:07,1965709,32.76181666666667,12314.543443488468
1656911350,775000,4695592,14,71,71,5,27,5,70,215,11,0,2022-07-04T08:09:10,1985,33.096250000000005,1656911357.564904,2022-07-04T08:09:17,1984619,33.07698333333333,12413.96820361485
1656911362,797000,4707615,14,71,71,5,27,5,70,47,11,0,2022-07-04T08:09:22,1997,33.296616666666665,1656911371.3241599,2022-07-04T08:09:31,1996642,33.277366666666666,12501.900469489885
1656911384,804000,4729622,15,71,71,5,27,5,70,156,11,0,2022-07-04T08:09:44,2019,33.6634,1656911396.0835679,2022-07-04T08:09:56,2018649,33.644149999999996,12634.537944876749
1656911397,811000,4742629,15,71,71,5,27,5,70,11,11,0,2022-07-04T08:09:57,2032,33.880183333333335,1656911406.564908,2022-07-04T08:10:06,2031656,33.860933333333335,12707.14664062763
1656911404,851000,4749670,15,71,71,5,27,5,70,212,11,0,2022-07-04T08:10:04,2039,33.99751666666667,1656911417.2033439,2022-07-04T08:10:17,2038697,33.97828333333333,12750.377462420243
1656911421,834000,4766652,15,71,71,5,27,5,70,186,11,0,2022-07-04T08:10:21,2056,34.280566666666665,1656911431.1032689,2022-07-04T08:10:31,2055679,34.261316666666666,12870.831394798979
1656911434,828000,4779646,15,71,71,5,27,5,70,38,11,0,2022-07-04T08:10:34,2069,34.49713333333333,1656911442.032857,2022-07-04T08:10:42,2068673,34.47788333333333,12950.081027342658
1656911446,865000,4791683,15,71,71,5,27,5,70,119,11,0,2022-07-04T08:10:46,2081,34.69775,1656911456.0348198,2022-07-04T08:10:56,2080710,34.6785,13023.90210185626
1656911471,877000,4816696,15,71,71,5,27,5,70,66,11,0,2022-07-04T08:11:11,2106,35.11461666666666,1656911480.1821969,2022-07-04T08:11:20,2105723,35.09538333333333,13162.415294538037
1656911482,868000,4827687,15,71,71,5,27,5,70,120,11,0,2022-07-04T08:11:22,2117,35.2978,1656911490.632525,2022-07-04T08:11:30,2116714,35.27856666666666,13214.360293676975
1656911495,821000,4840641,15,71,71,5,27,5,70,225,11,0,2022-07-04T08:11:35,2130,35.51368333333333,1656911501.7145479,2022-07-04T08:11:41,2129668,35.49446666666667,13277.848064390872
1656911507,858000,4852677,15,71,71,5,27,5,70,57,11,0,2022-07-04T08:11:47,2142,35.7143,1656911515.761576,2022-07-04T08:11:55,2141704,35.69506666666667,13341.744215186904
1656911519,855000,4864674,15,71,71,5,27,5,70,144,11,0,2022-07-04T08:11:59,2154,35.91425,1656911526.744088,2022-07-04T08:12:06,2153701,35.89501666666667,13411.816672798761
1656911531,861000,4876681,15,71,71,5,27,5,70,227,11,0,2022-07-04T08:12:11,2166,36.114349999999995,1656911540.8413649,2022-07-04T08:12:20,2165708,36.09513333333334,13476.591001226136
1656911540,836000,4885655,15,71,71,5,27,5,70,219,11,0,2022-07-04T08:12:20,2175,36.26393333333333,1656911551.4420118,2022-07-04T08:12:31,2174682,36.244699999999995,13516.681709641922
1656911554,859000,4899679,15,71,71,5,27,5,70,107,11,0,2022-07-04T08:12:34,2189,36.49765,1656911565.1217759,2022-07-04T08:12:45,2188706,36.478433333333335,13575.19696970765
1656911566,789000,4911609,15,71,71,5,27,5,70,193,11,0,2022-07-04T08:12:46,2201,36.69648333333334,1656911575.2905278,2022-07-04T08:12:55,2200636,36.67726666666667,13624.226625640347
1656911602,848000,4947669,15,71,71,5,27,5,70,186,11,0,2022-07-04T08:13:22,2237,37.297466666666665,1656911609.859509,2022-07-04T08:13:29,2236696,37.27826666666667,13794.608501075409
1656911609,786000,4954606,15,71,71,5,27,5,70,129,11,0,2022-07-04T08:13:29,2244,37.4131,1656911623.6794598,2022-07-04T08:13:43,2243633,37.39388333333333,13841.052233985562
1656911624,823000,4969643,15,71,71,5,28,5,70,47,11,0,2022-07-04T08:13:44,2259,37.663716666666666,1656911634.1392848,2022-07-04T08:13:54,2258670,37.6445,13944.723365097809
1656911637,818000,4982639,15,71,71,5,28,5,70,154,11,0,2022-07-04T08:13:57,2272,37.880300000000005,1656911644.459152,2022-07-04T08:14:04,2271666,37.8611,14072.66743112608
1656911649,846000,4994667,15,71,71,5,28,5,70,237,11,0,2022-07-04T08:14:09,2284,38.08076666666667,1656911658.416533,2022-07-04T08:14:18,2283694,38.061566666666664,14111.82513946279
1656911662,857000,5007678,15,71,71,5,28,5,70,97,11,0,2022-07-04T08:14:22,2297,38.29761666666666,1656911668.698464,2022-07-04T08:14:28,2296705,38.278416666666665,14167.301685243443
1656911671,840000,5016661,15,71,71,5,28,5,70,98,11,0,2022-07-04T08:14:31,2306,38.44733333333333,1656911682.238653,2022-07-04T08:14:42,2305688,38.428133333333335,14207.571007122624
1656911685,843000,5030664,15,71,71,5,28,5,70,237,11,0,2022-07-04T08:14:45,2320,38.68071666666666,1656911693.158376,2022-07-04T08:14:53,2319691,38.661516666666664,14267.032784000354
1656911720,187000,5066008,15,71,71,5,28,5,70,162,11,0,2022-07-04T08:15:20,2355,39.25311666666666,1656911730.3973289,2022-07-04T08:15:30,2355035,39.25058333333333,14427.129933147993
1656911732,828000,5077649,15,71,71,5,28,5,70,238,11,0,2022-07-04T08:15:32,2367,39.4638,1656911744.477257,2022-07-04T08:15:44,2366676,39.4446,14487.199837290265
1656911746,819000,5091641,15,71,71,5,28,5,70,116,11,0,2022-07-04T08:15:46,2381,39.696983333333336,1656911755.228612,2022-07-04T08:15:55,2380668,39.677800000000005,14558.707837764305
1656911757,832000,5102654,15,71,71,5,28,5,70,175,11,0,2022-07-04T08:15:57,2392,39.88053333333333,1656911765.5896358,2022-07-04T08:16:05,2391681,39.86135,14619.157665803765
1656911770,847000,5115669,15,71,71,5,28,5,70,35,11,0,2022-07-04T08:16:10,2405,40.09745,1656911779.257185,2022-07-04T08:16:19,2404696,40.078266666666664,14691.839404615026
1656911795,840000,5140663,15,71,71,5,28,5,70,225,11,0,2022-07-04T08:16:35,2430,40.514,1656911803.8860009,2022-07-04T08:16:43,2429690,40.49483333333333,14826.037116752339
1656911802,828000,5147651,15,71,71,5,28,5,70,168,11,0,2022-07-04T08:16:42,2437,40.63046666666666,1656911814.506588,2022-07-04T08:16:54,2436678,40.6113,14862.285470597819
1656911820,824000,5165646,15,71,71,5,28,5,70,171,11,0,2022-07-04T08:17:00,2455,40.9304,1656911828.4080958,2022-07-04T08:17:08,2454673,40.91121666666666,14959.331061775372
1656911828,855000,5173678,14,71,71,5,28,5,70,144,11,0,2022-07-04T08:17:08,2463,41.06425,1656911838.88568,2022-07-04T08:17:18,2462705,41.04508333333333,15009.531563936824
1656911843,843000,5188665,14,71,71,5,28,5,70,50,11,0,2022-07-04T08:17:23,2478,41.314049999999995,1656911852.9369159,2022-07-04T08:17:32,2477692,41.294866666666664,15142.224667458713
1656911854,868000,5199691,14,71,71,5,28,5,70,106,11,0,2022-07-04T08:17:34,2489,41.4978,1656911863.0363169,2022-07-04T08:17:43,2488718,41.47863333333333,15207.525460615645
1656911866,829000,5211652,14,71,71,5,28,5,70,192,11,0,2022-07-04T08:17:46,2501,41.69715,1656911874.496584,2022-07-04T08:17:54,2500679,41.67798333333334,15265.793449029046
1656911879,829000,5224652,14,71,71,5,28,5,70,52,11,0,2022-07-04T08:17:59,2514,41.91381666666667,1656911887.81438,2022-07-04T08:18:07,2513679,41.89465,15327.567311004303
1656911891,850000,5236673,14,71,71,5,28,5,70,131,11,0,2022-07-04T08:18:11,2526,42.11416666666666,1656911898.424361,2022-07-04T08:18:18,2525700,42.095,15394.853775715426
1656911896,848000,5241671,14,71,71,5,28,5,70,13,11,0,2022-07-04T08:18:16,2531,42.197466666666664,1656911911.9093049,2022-07-04T08:18:31,2530698,42.1783,15429.935501896238
1656911912,811000,5257634,14,71,71,5,28,5,70,213,11,0,2022-07-04T08:18:32,2547,42.46351666666667,1656911922.4353008,2022-07-04T08:18:42,2546661,42.44435,15530.701933189224
1656911925,859000,5270682,14,71,71,5,28,5,70,74,11,0,2022-07-04T08:18:45,2560,42.68098333333333,1656911933.334652,2022-07-04T08:18:53,2559709,42.66181666666667,15610.151667198239
1656911949,827000,5294651,14,71,71,5,28,5,70,234,11,0,2022-07-04T08:19:09,2584,43.080450000000006,1656911957.8933558,2022-07-04T08:19:17,2583678,43.061299999999996,15721.061540156117
1656911961,861000,5306685,14,71,71,5,28,5,70,66,11,0,2022-07-04T08:19:21,2596,43.281016666666666,1656911971.076432,2022-07-04T08:19:31,2595712,43.26186666666667,15777.449337991846
1656911974,828000,5319652,14,71,71,5,28,5,70,181,11,0,2022-07-04T08:19:34,2609,43.49713333333333,1656911982.362957,2022-07-04T08:19:42,2608679,43.477983333333334,15852.32589348169
1656911985,828000,5330652,14,71,71,5,28,5,70,236,11,0,2022-07-04T08:19:45,2620,43.68046666666667,1656911991.9134839,2022-07-04T08:19:51,2619679,43.66131666666667,15908.218095629545
1656911997,816000,5342640,14,71,71,6,28,6,70,59,11,0,2022-07-04T08:19:57,2632,43.880266666666664,1656912005.9626038,2022-07-04T08:20:05,2631667,43.86111666666667,15968.405002330786
1656912006,836000,5351660,14,71,71,6,28,6,70,59,11,0,2022-07-04T08:20:06,2641,44.0306,1656912016.732285,2022-07-04T08:20:16,2640687,44.011449999999996,16009.358962162458
1656912021,828000,5366653,14,71,71,6,28,6,70,232,11,0,2022-07-04T08:20:21,2656,44.28046666666667,1656912030.6229968,2022-07-04T08:20:30,2655680,44.26133333333333,16076.195191159952
1656912029,832000,5374657,14,71,71,6,28,6,70,205,11,0,2022-07-04T08:20:29,2664,44.413866666666664,1656912041.123013,2022-07-04T08:20:41,2663684,44.394733333333335,16112.46332119342
1656912056,860000,5401685,14,71,71,6,28,6,70,195,11,0,2022-07-04T08:20:56,2691,44.864333333333335,1656912065.961268,2022-07-04T08:21:05,2690712,44.8452,16228.581700627627
1656912069,829000,5414654,14,71,71,6,28,6,70,54,11,0,2022-07-04T08:21:09,2704,45.08048333333333,1656912079.941145,2022-07-04T08:21:19,2703681,45.06135,16285.622259393187
1656912081,819000,5426645,14,71,71,6,28,6,70,141,11,0,2022-07-04T08:21:21,2716,45.280316666666664,1656912090.1516519,2022-07-04T08:21:30,2715672,45.2612,16341.214905428282
1656912093,855000,5438681,14,71,71,6,28,6,70,223,11,0,2022-07-04T08:21:33,2728,45.480916666666666,1656912100.8118799,2022-07-04T08:21:40,2727708,45.461800000000004,16394.579380217652
1656912106,824000,5451649,14,71,71,6,28,6,70,74,11,0,2022-07-04T08:21:46,2741,45.697066666666665,1656912114.6105359,2022-07-04T08:21:54,2740676,45.677933333333335,16457.273461737834
1656912117,800000,5462626,14,71,71,6,28,6,70,132,11,0,2022-07-04T08:21:57,2752,45.88,1656912125.2003639,2022-07-04T08:22:05,2751653,45.86088333333333,16511.629957997957
1656912129,867000,5474693,14,71,71,6,28,6,70,220,11,0,2022-07-04T08:22:09,2764,46.08111666666667,1656912139.052317,2022-07-04T08:22:19,2763720,46.062,16570.141087085467
1656912140,849000,5485675,14,71,71,6,28,6,70,16,11,0,2022-07-04T08:22:20,2775,46.26415,1656912149.600196,2022-07-04T08:22:29,2774702,46.24503333333334,16624.74978615779
1656912152,845000,5497671,14,71,71,6,28,6,70,95,11,0,2022-07-04T08:22:32,2787,46.46408333333333,1656912163.3619769,2022-07-04T08:22:43,2786698,46.444966666666666,16684.053627563753
1656912163,854000,5508680,14,71,71,6,28,6,70,154,11,0,2022-07-04T08:22:43,2798,46.64756666666666,1656912173.340956,2022-07-04T08:22:53,2797707,46.62845,16754.756525899225
1656912175,820000,5520646,14,71,71,6,28,6,70,241,11,0,2022-07-04T08:22:55,2810,46.847,1656912184.02016,2022-07-04T08:23:04,2809673,46.82788333333333,16857.74330319411
1656912188,856000,5533682,14,71,71,6,28,6,70,98,11,0,2022-07-04T08:23:08,2823,47.06426666666667,1656912197.449136,2022-07-04T08:23:17,2822709,47.04515,16993.789486312246
1656912200,858000,5545684,14,71,71,6,28,6,70,176,11,0,2022-07-04T08:23:20,2835,47.264300000000006,1656912208.069177,2022-07-04T08:23:28,2834711,47.24518333333333,17095.602366922296
1656912225,848000,5570674,14,71,71,6,28,6,70,123,11,0,2022-07-04T08:23:45,2860,47.6808,1656912232.449249,2022-07-04T08:23:52,2859701,47.661683333333336,17316.04559162473
1656912232,840000,5577667,14,71,71,6,28,6,70,67,11,0,2022-07-04T08:23:52,2867,47.797333333333334,1656912243.040613,2022-07-04T08:24:03,2866694,47.77823333333333,17371.610636430483
1656912247,821000,5592648,14,71,71,6,28,6,70,230,11,0,2022-07-04T08:24:07,2882,48.047016666666664,1656912256.369972,2022-07-04T08:24:16,2881675,48.02791666666667,17448.87705120701
1656912257,828000,5602655,14,71,71,6,28,6,70,255,11,0,2022-07-04T08:24:17,2892,48.2138,1656912266.772024,2022-07-04T08:24:26,2891682,48.1947,17498.22427900766
1656912271,852000,5616679,14,71,71,6,28,6,70,144,11,0,2022-07-04T08:24:31,2906,48.44753333333333,1656912281.1010559,2022-07-04T08:24:41,2905706,48.42843333333334,17554.98259915075
1656912282,816000,5627643,14,71,71,6,28,6,70,202,11,0,2022-07-04T08:24:42,2917,48.630266666666664,1656912291.192173,2022-07-04T08:24:51,2916670,48.61116666666667,17606.056718066284
1656912307,854000,5652681,14,71,71,6,28,6,70,136,11,0,2022-07-04T08:25:07,2942,49.04756666666666,1656912315.302505,2022-07-04T08:25:15,2941708,49.02846666666667,17714.537558215263
1656912330,850000,5675677,14,71,71,6,28,6,70,26,11,0,2022-07-04T08:25:30,2965,49.43083333333333,1656912342.4939718,2022-07-04T08:25:42,2964704,49.41173333333334,17815.489294910964
1656912343,836000,5688663,14,71,71,6,28,6,70,138,11,0,2022-07-04T08:25:43,2978,49.64726666666666,1656912353.185149,2022-07-04T08:25:53,2977690,49.628166666666665,17874.846256054705
1656912356,841000,5701669,14,71,71,6,28,6,70,244,11,0,2022-07-04T08:25:56,2991,49.864016666666664,1656912363.644353,2022-07-04T08:26:03,2990696,49.84493333333333,17933.54469452385
1656912368,823000,5713651,14,71,71,6,28,6,70,75,11,0,2022-07-04T08:26:08,3003,50.063716666666664,1656912377.436364,2022-07-04T08:26:17,3002678,50.04463333333333,17988.64910639311
1656912379,868000,5724696,14,71,71,6,28,6,70,134,11,0,2022-07-04T08:26:19,3014,50.2478,1656912389.835413,2022-07-04T08:26:29,3013723,50.228716666666664,18045.023990214984
1656912393,860000,5738688,14,71,71,6,28,6,70,18,11,0,2022-07-04T08:26:33,3028,50.481,1656912404.205812,2022-07-04T08:26:44,3027715,50.46191666666667,18118.296830003903
1656912405,860000,5750688,14,71,71,6,28,6,70,95,11,0,2022-07-04T08:26:45,3040,50.681000000000004,1656912414.1959488,2022-07-04T08:26:54,3039715,50.66191666666667,18180.235588155436
1656912418,858000,5763686,14,71,71,6,28,6,70,211,11,0,2022-07-04T08:26:58,3053,50.89763333333334,1656912424.716385,2022-07-04T08:27:04,3052713,50.878550000000004,18242.527771649096
1656912427,818000,5772647,14,71,71,6,28,6,70,212,11,0,2022-07-04T08:27:07,3062,51.04696666666667,1656912438.189936,2022-07-04T08:27:18,3061674,51.0279,18288.659101934136
1656912440,858000,5785687,14,71,71,6,28,6,70,73,11,0,2022-07-04T08:27:20,3075,51.264300000000006,1656912448.937273,2022-07-04T08:27:28,3074714,51.24523333333333,18358.584162584903
1656912448,802000,5793631,14,71,71,6,28,6,70,39,11,0,2022-07-04T08:27:28,3083,51.3967,1656912462.768512,2022-07-04T08:27:42,3082658,51.37763333333333,18395.726056591717
1656912463,839000,5808667,14,71,71,6,28,6,70,205,11,0,2022-07-04T08:27:43,3098,51.64731666666667,1656912473.3187518,2022-07-04T08:27:53,3097694,51.628233333333334,18466.735458564875
1656912473,816000,5818645,14,71,71,6,28,6,70,235,11,0,2022-07-04T08:27:53,3108,51.813599999999994,1656912486.9683878,2022-07-04T08:28:06,3107672,51.794533333333334,18513.784195316926
1656912488,849000,5833678,14,71,71,6,28,6,70,153,11,0,2022-07-04T08:28:08,3123,52.064150000000005,1656912497.299636,2022-07-04T08:28:17,3122705,52.04508333333333,18579.157150305848
1656912500,859000,5845688,14,71,71,6,28,6,70,237,11,0,2022-07-04T08:28:20,3135,52.264316666666666,1656912507.8022199,2022-07-04T08:28:27,3134715,52.245250000000006,18634.91488495038
1656912513,812000,5858641,14,71,71,6,28,6,70,86,11,0,2022-07-04T08:28:33,3148,52.480199999999996,1656912521.5819168,2022-07-04T08:28:41,3147668,52.461133333333336,18694.525539392183
1656912521,817000,5866646,14,71,71,6,28,6,70,59,11,0,2022-07-04T08:28:41,3156,52.613616666666665,1656912532.3803048,2022-07-04T08:28:52,3155673,52.59455,18732.466211013227
1656912536,813000,5881643,14,71,71,6,28,6,70,232,11,0,2022-07-04T08:28:56,3171,52.863550000000004,1656912546.050696,2022-07-04T08:29:06,3170670,52.844500000000004,18806.302478687125
1656912561,841000,5906670,14,71,71,6,28,6,70,166,11,0,2022-07-04T08:29:21,3196,53.28068333333333,1656912570.7830758,2022-07-04T08:29:30,3195697,53.26161666666667,18922.457536127382
1656912572,847000,5917677,14,71,71,7,28,7,70,224,11,0,2022-07-04T08:29:32,3207,53.46411666666667,1656912581.661432,2022-07-04T08:29:41,3206704,53.44506666666667,18975.354561850298
1656912579,861000,5924690,14,71,71,7,28,7,70,168,11,0,2022-07-04T08:29:39,3214,53.58101666666666,1656912592.041157,2022-07-04T08:29:52,3213717,53.56195,19008.663194076962
1656912596,837000,5941667,14,71,71,7,28,7,70,136,11,0,2022-07-04T08:29:56,3231,53.86395,1656912605.4016528,2022-07-04T08:30:05,3230694,53.8449,19084.762527713436
1656912621,828000,5966658,14,71,71,7,28,7,70,74,11,0,2022-07-04T08:30:21,3256,54.28046666666667,1656912630.062108,2022-07-04T08:30:30,3255685,54.26141666666667,19196.08515756125
1656912633,816000,5978646,14,71,71,7,28,7,70,161,11,0,2022-07-04T08:30:33,3268,54.480266666666665,1656912640.641389,2022-07-04T08:30:40,3267673,54.461216666666665,19261.2311867756
1656912644,825000,5989655,14,71,71,7,28,7,70,216,11,0,2022-07-04T08:30:44,3279,54.66375,1656912654.5631368,2022-07-04T08:30:54,3278682,54.64469999999999,19321.00931610835
1656912656,836000,6001666,14,71,71,7,28,7,70,37,11,0,2022-07-04T08:30:56,3291,54.86393333333333,1656912665.2029278,2022-07-04T08:31:05,3290693,54.844883333333335,19365.007644192247
1656912668,794000,6013624,14,71,71,7,28,7,70,123,11,0,2022-07-04T08:31:08,3303,55.06323333333333,1656912675.792945,2022-07-04T08:31:15,3302651,55.04418333333333,19424.58074444102
1656912680,797000,6025627,14,71,71,7,28,7,70,210,11,0,2022-07-04T08:31:20,3315,55.263283333333334,1656912689.6126919,2022-07-04T08:31:29,3314654,55.244233333333334,19483.950816919412
1656912693,806000,6038636,14,71,71,7,28,7,70,66,11,0,2022-07-04T08:31:33,3328,55.4801,1656912700.032445,2022-07-04T08:31:40,3327663,55.46105,19549.215413829377
1656912704,785000,6049616,14,71,71,7,28,7,70,114,11,0,2022-07-04T08:31:44,3339,55.66308333333333,1656912713.024169,2022-07-04T08:31:53,3338643,55.64405,19604.1187607994
1656912715,786000,6060617,14,71,71,7,28,7,70,172,11,0,2022-07-04T08:31:55,3350,55.84643333333334,1656912723.904208,2022-07-04T08:32:03,3349644,55.8274,19658.664358238966
1656912727,793000,6072623,14,71,71,7,28,7,70,3,11,0,2022-07-04T08:32:07,3362,56.04655,1656912734.5627759,2022-07-04T08:32:14,3361650,56.0275,19720.609406282645
1656912739,771000,6084602,14,71,71,7,28,7,70,86,11,0,2022-07-04T08:32:19,3374,56.246183333333335,1656912748.4128158,2022-07-04T08:32:28,3373629,56.22715,19776.319189764694
1656912762,792000,6107623,14,71,71,7,28,7,70,222,11,0,2022-07-04T08:32:42,3397,56.629866666666665,1656912772.8334088,2022-07-04T08:32:52,3396650,56.61083333333333,19884.72336091588
1656912773,822000,6118653,14,71,71,7,28,7,70,25,11,0,2022-07-04T08:32:53,3408,56.813700000000004,1656912782.823212,2022-07-04T08:33:02,3407680,56.794666666666664,19932.665991433685
1656912785,763000,6130594,14,71,71,7,28,7,70,107,11,0,2022-07-04T08:33:05,3420,57.01271666666666,1656912792.973516,2022-07-04T08:33:12,3419621,56.99368333333334,19987.01008683636
1656912798,786000,6143617,14,71,71,7,28,7,70,215,11,0,2022-07-04T08:33:18,3433,57.22976666666667,1656912806.9434888,2022-07-04T08:33:26,3432644,57.21073333333333,20045.704964575143
1656912810,787000,6155618,14,71,71,7,28,7,70,45,11,0,2022-07-04T08:33:30,3445,57.42978333333333,1656912817.7944078,2022-07-04T08:33:37,3444645,57.41075,20101.33520046131
1656912820,787000,6165618,14,71,71,7,28,7,70,75,11,0,2022-07-04T08:33:40,3455,57.59645,1656912831.2037208,2022-07-04T08:33:51,3454645,57.577416666666664,20144.418576764012
1656912830,807000,6175638,14,71,71,7,28,7,70,105,11,0,2022-07-04T08:33:50,3465,57.76345,1656912841.858453,2022-07-04T08:34:01,3464665,57.744416666666666,20197.227581962525
1656912841,781000,6186612,14,71,71,7,28,7,70,156,11,0,2022-07-04T08:34:01,3476,57.94635,1656912851.7240689,2022-07-04T08:34:11,3475639,57.92731666666667,20259.44462967646
1656912855,773000,6200605,14,71,71,7,28,7,70,38,11,0,2022-07-04T08:34:15,3490,58.17955,1656912864.844596,2022-07-04T08:34:24,3489632,58.16053333333333,20313.059764533074
1656912867,762000,6212593,14,71,71,7,28,7,70,125,11,0,2022-07-04T08:34:27,3502,58.37936666666667,1656912875.387285,2022-07-04T08:34:35,3501620,58.36033333333333,20368.11923987283
1656912872,767000,6217598,14,71,71,7,28,7,70,12,11,0,2022-07-04T08:34:32,3507,58.46278333333333,1656912885.365176,2022-07-04T08:34:45,3506625,58.44375,20388.929041444768
1656912889,758000,6234590,14,71,71,7,28,7,70,236,11,0,2022-07-04T08:34:49,3524,58.74596666666666,1656912898.975117,2022-07-04T08:34:58,3523617,58.72695,20470.75849774799
1656912902,790000,6247621,14,71,71,7,28,7,70,89,11,0,2022-07-04T08:35:02,3537,58.963166666666666,1656912909.734848,2022-07-04T08:35:09,3536648,58.94413333333333,20541.811178053573
1656912914,786000,6259618,14,71,71,7,28,7,70,176,11,0,2022-07-04T08:35:14,3549,59.1631,1656912923.315264,2022-07-04T08:35:23,3548645,59.144083333333334,20599.757532120955
1656912926,772000,6271604,14,71,71,7,28,7,70,7,11,0,2022-07-04T08:35:26,3561,59.36286666666667,1656912933.955752,2022-07-04T08:35:33,3560631,59.343849999999996,20662.23898298245
