time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914450,68900,7795365,0,2,1122784,2,1132839,2,1122784,2,1132791,123,13,0,2022-07-04T09:00:50,5085,84.75114833333333,1656914459.62814,2022-07-04T09:00:59,5084392,84.73986666666666,15459.719969936335
1656914463,346900,7808643,0,2,1122784,2,1132839,2,1122784,2,1132791,203,13,0,2022-07-04T09:01:03,5098,84.97244833333333,1656914473.429373,2022-07-04T09:01:13,5097670,84.96116666666667,15227.290539588688
1656914474,851000,7820332,0,2,1122784,2,1132839,2,1122784,2,1132791,9,13,0,2022-07-04T09:01:14,5109,85.16418333333333,1656914484.1176288,2022-07-04T09:01:24,5109359,85.15598333333334,15026.099276080318
1656914486,979200,7832275,0,2,1122784,2,1132839,2,1122784,2,1132791,80,13,0,2022-07-04T09:01:26,5121,85.36632,1656914494.268028,2022-07-04T09:01:34,5121302,85.35503333333332,14821.547040518397
1656914499,457900,7845008,0,2,1122784,2,1132839,2,1122784,2,1132791,152,13,0,2022-07-04T09:01:39,5134,85.57429833333335,1656914508.468173,2022-07-04T09:01:48,5134035,85.56725,14613.273497726443
1656914507,93500,7852390,0,2,1122784,2,1132839,2,1122784,2,1132791,196,13,0,2022-07-04T09:01:47,5142,85.70155833333334,1656914518.7636728,2022-07-04T09:01:58,5141417,85.69028333333334,14486.192590303424
1656914522,603800,7867899,0,2,1122784,2,1132839,2,1122784,2,1132791,29,13,0,2022-07-04T09:02:02,5157,85.96006333333334,1656914532.178017,2022-07-04T09:02:12,5156926,85.94876666666667,14230.823206222596
1656914534,818900,7880230,0,2,1122784,2,1132839,2,1122784,2,1132791,99,13,0,2022-07-04T09:02:14,5169,86.16364833333334,1656914542.960244,2022-07-04T09:02:22,5169257,86.15428333333332,14032.511603742016
1656914548,169100,7893465,0,2,1122784,2,1132839,2,1122784,2,1132791,179,13,0,2022-07-04T09:02:28,5183,86.38615166666666,1656914556.6695728,2022-07-04T09:02:36,5182492,86.37486666666668,13825.549339695031
1656914571,385200,7916681,0,2,1122784,2,1132839,2,1122784,2,1132791,56,13,0,2022-07-04T09:02:51,5206,86.77308666666666,1656914578.3479369,2022-07-04T09:02:58,5205708,86.7618,13474.828529302073
1656914583,794500,7929274,0,2,1122784,2,1132839,2,1122784,2,1132791,127,13,0,2022-07-04T09:03:03,5218,86.97990833333333,1656914592.358057,2022-07-04T09:03:12,5218301,86.97168333333335,13295.307889651629
1656914592,824200,7938119,0,2,1122784,2,1132839,2,1122784,2,1132791,180,13,0,2022-07-04T09:03:12,5227,87.13040333333333,1656914602.8551888,2022-07-04T09:03:22,5227146,87.11909999999999,13162.571794538679
1656914606,445200,7951852,0,2,1122784,2,1132839,2,1122784,2,1132791,4,13,0,2022-07-04T09:03:26,5241,87.35742,1656914616.9231129,2022-07-04T09:03:36,5240879,87.34798333333333,12965.631525477307
1656914619,283300,7964894,0,2,1122784,2,1132839,2,1122784,2,1132791,75,13,0,2022-07-04T09:03:39,5254,87.57138833333333,1656914626.769309,2022-07-04T09:03:46,5253921,87.56535000000001,12784.093408888419
1656914641,582800,7987235,0,2,1122784,2,1132839,2,1122784,2,1132791,208,13,0,2022-07-04T09:04:01,5276,87.94304666666667,1656914651.218765,2022-07-04T09:04:11,5276262,87.93769999999999,12465.371961392977
1656914659,2500,8004410,0,2,1122784,2,1132839,2,1122784,2,1132791,49,13,0,2022-07-04T09:04:19,5294,88.233375,1656914675.068368,2022-07-04T09:04:35,5293437,88.22395,12225.105220647827
1656914678,380700,8023788,0,2,1122784,2,1132839,2,1122784,2,1132791,156,13,0,2022-07-04T09:04:38,5313,88.556345,1656914685.989421,2022-07-04T09:04:45,5312815,88.54691666666666,11953.519017682127
1656914690,813700,8036220,0,2,1122784,2,1132839,2,1122784,2,1132791,253,13,0,2022-07-04T09:04:50,5325,88.76356166666666,1656914700.718685,2022-07-04T09:05:00,5325247,88.75411666666668,11791.481735444406
1656914701,825200,8047488,0,2,1122784,2,1132839,2,1122784,2,1132791,86,13,0,2022-07-04T09:05:01,5336,88.94708666666666,1656914711.741329,2022-07-04T09:05:11,5336515,88.94191666666667,11645.740510468955
1656914715,551200,8061114,0,2,1122784,2,1132839,2,1122784,2,1132791,192,13,0,2022-07-04T09:05:15,5350,89.17585333333334,1656914721.698953,2022-07-04T09:05:21,5350141,89.16901666666666,11468.91711512152
1656914740,444400,8086006,0,2,1122784,2,1132839,2,1122784,2,1132791,132,13,0,2022-07-04T09:05:40,5375,89.59074000000001,1656914747.0987809,2022-07-04T09:05:47,5375033,89.58388333333333,11146.891662422919
1656914752,705200,8098368,0,2,1122784,2,1132839,2,1122784,2,1132791,229,13,0,2022-07-04T09:05:52,5387,89.79508666666668,1656914761.518524,2022-07-04T09:06:01,5387395,89.78991666666667,10996.557733383832
1656914764,75700,8109637,0,2,1122784,2,1132839,2,1122784,2,1132791,62,13,0,2022-07-04T09:06:04,5399,89.984595,1656914772.529245,2022-07-04T09:06:12,5398664,89.97773333333333,10856.50589150531
1656914776,611000,8122173,0,2,1122784,2,1132839,2,1122784,2,1132791,159,13,0,2022-07-04T09:06:16,5411,90.19351666666667,1656914786.859277,2022-07-04T09:06:26,5411200,90.18666666666667,10704.88762466202
1656914790,60000,8135622,0,2,1122784,2,1132839,2,1122784,2,1132791,10,13,0,2022-07-04T09:06:30,5425,90.41766666666668,1656914797.8287408,2022-07-04T09:06:37,5424649,90.41081666666668,10543.647498097047
1656914802,768800,8148159,0,2,1122784,2,1132839,2,1122784,2,1132791,107,13,0,2022-07-04T09:06:42,5437,90.62948,1656914811.808569,2022-07-04T09:06:51,5437186,90.61976666666666,10392.506782226445
1656914816,314900,8161605,0,2,1122784,2,1132839,2,1122784,2,1132791,213,13,0,2022-07-04T09:06:56,5451,90.85524833333334,1656914822.618512,2022-07-04T09:07:02,5450632,90.84386666666666,10234.185936721504
1656914826,490900,8171781,0,2,1122784,2,1132839,2,1122784,2,1132791,37,13,0,2022-07-04T09:07:06,5461,91.02484833333332,1656914836.748973,2022-07-04T09:07:16,5460808,91.01346666666667,10113.455256780866
1656914840,119900,8185410,0,2,1122784,2,1132839,2,1122784,2,1132791,143,13,0,2022-07-04T09:07:20,5475,91.25199833333333,1656914847.5385568,2022-07-04T09:07:27,5474437,91.24061666666667,9954.005521439885
1656914852,474900,8197765,0,2,1122784,2,1132839,2,1122784,2,1132791,242,13,0,2022-07-04T09:07:32,5487,91.457915,1656914858.518436,2022-07-04T09:07:38,5486792,91.44653333333333,9810.748214884592
1656914864,912800,8210304,0,2,1122784,2,1132839,2,1122784,2,1132791,83,13,0,2022-07-04T09:07:44,5499,91.66521333333334,1656914872.809437,2022-07-04T09:07:52,5499331,91.65551666666667,9668.634004283616
1656914876,280300,8221570,0,2,1122784,2,1132839,2,1122784,2,1132791,172,13,0,2022-07-04T09:07:56,5511,91.85467166666668,1656914883.9383879,2022-07-04T09:08:03,5510597,91.84328333333333,9539.748658158389
1656914888,635300,8233926,0,2,1122784,2,1132839,2,1122784,2,1132791,13,13,0,2022-07-04T09:08:08,5523,92.06058833333333,1656914898.429152,2022-07-04T09:08:18,5522953,92.04921666666668,9398.30537999204
1656914914,799300,8260089,0,2,1122784,2,1132839,2,1122784,2,1132791,217,13,0,2022-07-04T09:08:34,5549,92.49665499999999,1656914923.998236,2022-07-04T09:08:43,5549116,92.48526666666666,9106.234538011317
1656914927,154300,8272444,0,2,1122784,2,1132839,2,1122784,2,1132791,59,13,0,2022-07-04T09:08:47,5562,92.70257166666667,1656914934.790228,2022-07-04T09:08:54,5561471,92.69118333333333,8971.241893044606
1656914938,424300,8283714,0,2,1122784,2,1132839,2,1122784,2,1132791,147,13,0,2022-07-04T09:08:58,5573,92.890405,1656914949.1383688,2022-07-04T09:09:09,5572741,92.87901666666667,8848.399419679847
1656914952,50300,8297340,0,2,1122784,2,1132839,2,1122784,2,1132791,253,13,0,2022-07-04T09:09:12,5587,93.117505,1656914960.268884,2022-07-04T09:09:20,5586367,93.10611666666667,8701.021065726904
1656914964,405300,8309695,0,2,1122784,2,1132839,2,1122784,2,1132791,95,13,0,2022-07-04T09:09:24,5599,93.32342166666668,1656914974.459401,2022-07-04T09:09:34,5598722,93.31203333333333,8569.699790713566
1656914976,946300,8322237,0,2,1122784,2,1132839,2,1122784,2,1132791,193,13,0,2022-07-04T09:09:36,5611,93.53243833333333,1656914985.4305599,2022-07-04T09:09:45,5611264,93.52106666666667,8434.672799319951
1656914990,392300,8335683,0,2,1122784,2,1132839,2,1122784,2,1132791,43,13,0,2022-07-04T09:09:50,5625,93.75653833333334,1656914996.3791559,2022-07-04T09:09:56,5624710,93.74516666666666,8291.480183150377
1656915002,927300,8348217,0,2,1122784,2,1132839,2,1122784,2,1132791,140,13,0,2022-07-04T09:10:02,5637,93.965455,1656915010.5383248,2022-07-04T09:10:10,5637244,93.95406666666666,8161.816224823745
1656915014,197300,8359488,0,2,1122784,2,1132839,2,1122784,2,1132791,229,13,0,2022-07-04T09:10:14,5649,94.15328833333334,1656915021.359313,2022-07-04T09:10:21,5648515,94.14191666666667,8045.755834599168
1656915026,552300,8371842,0,2,1122784,2,1132839,2,1122784,2,1132791,70,13,0,2022-07-04T09:10:26,5661,94.359205,1656915035.648176,2022-07-04T09:10:35,5660869,94.34781666666666,7920.195222077539
1656915039,87300,8384377,0,2,1122784,2,1132839,2,1122784,2,1132791,169,13,0,2022-07-04T09:10:39,5674,94.56812166666667,1656915047.061744,2022-07-04T09:10:47,5673404,94.55673333333334,7793.998114326067
1656915051,448300,8396739,0,2,1122784,2,1132839,2,1122784,2,1132791,10,13,0,2022-07-04T09:10:51,5686,94.77413833333334,1656915061.040036,2022-07-04T09:11:01,5685766,94.76276666666666,7668.698080093621
1656915063,803300,8409093,0,2,1122784,2,1132839,2,1122784,2,1132791,107,13,0,2022-07-04T09:11:03,5698,94.980055,1656915071.9784448,2022-07-04T09:11:11,5698120,94.96866666666666,7542.874831613257
1656915077,429300,8422719,0,2,1122784,2,1132839,2,1122784,2,1132791,213,13,0,2022-07-04T09:11:17,5712,95.207155,1656915085.938021,2022-07-04T09:11:25,5711746,95.19576666666667,7406.830430796768
1656915088,699300,8433990,0,2,1122784,2,1132839,2,1122784,2,1132791,46,13,0,2022-07-04T09:11:28,5723,95.39498833333333,1656915096.958736,2022-07-04T09:11:36,5723017,95.38361666666667,7298.7246659359735
1656915101,231300,8446521,0,2,1122784,2,1132839,2,1122784,2,1132791,144,13,0,2022-07-04T09:11:41,5736,95.60385500000001,1656915110.8988569,2022-07-04T09:11:50,5735548,95.59246666666667,7176.868113804876
1656915114,672700,8459970,0,2,1122784,2,1132839,2,1122784,2,1132791,250,13,0,2022-07-04T09:11:54,5749,95.82787833333333,1656915121.567445,2022-07-04T09:12:01,5748997,95.81661666666668,7044.043734558891
1656915125,942700,8471241,0,2,1122784,2,1132839,2,1122784,2,1132791,83,13,0,2022-07-04T09:12:05,5760,96.01571166666666,1656915132.598717,2022-07-04T09:12:12,5760268,96.00446666666667,6936.064939881059
1656915137,383700,8482681,0,2,1122784,2,1132839,2,1122784,2,1132791,172,13,0,2022-07-04T09:12:17,5772,96.206395,1656915146.648577,2022-07-04T09:12:26,5771708,96.19513333333333,6827.890254404858
1656915149,742000,8495040,0,2,1122784,2,1132839,2,1122784,2,1132791,13,13,0,2022-07-04T09:12:29,5784,96.41236666666667,1656915157.6275249,2022-07-04T09:12:37,5784067,96.40111666666667,6712.38462748312
1656915163,371000,8508669,0,2,1122784,2,1132839,2,1122784,2,1132791,120,13,0,2022-07-04T09:12:43,5798,96.63951666666667,1656915172.569656,2022-07-04T09:12:52,5797696,96.62826666666666,6583.099480028474
1656915175,726100,8521023,0,2,1122784,2,1132839,2,1122784,2,1132791,217,13,0,2022-07-04T09:12:55,5810,96.845435,1656915183.278321,2022-07-04T09:13:03,5810050,96.83416666666668,6469.034420624627
1656915188,84300,8533381,0,2,1122784,2,1132839,2,1122784,2,1132791,59,13,0,2022-07-04T09:13:08,5823,97.051405,1656915197.369937,2022-07-04T09:13:17,5822408,97.04013333333334,6349.567285538858
1656915200,622300,8545920,0,2,1122784,2,1132839,2,1122784,2,1132791,156,13,0,2022-07-04T09:13:20,5835,97.26037166666667,1656915208.098381,2022-07-04T09:13:28,5834947,97.24911666666667,6233.936543206746
1656915214,68300,8559366,0,2,1122784,2,1132839,2,1122784,2,1132791,7,13,0,2022-07-04T09:13:34,5849,97.48447166666666,1656915222.096993,2022-07-04T09:13:42,5848393,97.47321666666667,6111.430020511897
1656915226,606300,8571903,0,2,1122784,2,1132839,2,1122784,2,1132791,104,13,0,2022-07-04T09:13:46,5861,97.69343833333333,1656915233.0073678,2022-07-04T09:13:53,5860930,97.68216666666667,6000.346612163892
1656915238,964300,8584261,0,2,1122784,2,1132839,2,1122784,2,1132791,202,13,0,2022-07-04T09:13:58,5873,97.89940499999999,1656915247.207044,2022-07-04T09:14:07,5873288,97.88813333333333,5892.6525186904655
1656915250,228300,8595525,0,2,1122784,2,1132839,2,1122784,2,1132791,34,13,0,2022-07-04T09:14:10,5885,98.08713833333333,1656915258.377992,2022-07-04T09:14:18,5884552,98.07586666666666,5794.85620403663
1656915262,766300,8608063,0,2,1122784,2,1132839,2,1122784,2,1132791,132,13,0,2022-07-04T09:14:22,5897,98.296105,1656915272.387601,2022-07-04T09:14:32,5897090,98.28483333333334,5687.4598609722825
1656915275,124300,8620422,0,2,1122784,2,1132839,2,1122784,2,1132791,229,13,0,2022-07-04T09:14:35,5910,98.50207166666668,1656915283.7174718,2022-07-04T09:14:43,5909449,98.49081666666666,5578.85792438009
1656915287,656300,8632953,0,2,1122784,2,1132839,2,1122784,2,1132791,71,13,0,2022-07-04T09:14:47,5922,98.71093833333333,1656915298.15978,2022-07-04T09:14:58,5921980,98.69966666666666,5473.188340852667
1656915301,108300,8646405,0,2,1122784,2,1132839,2,1122784,2,1132791,177,13,0,2022-07-04T09:15:01,5936,98.93513833333333,1656915309.0167558,2022-07-04T09:15:09,5935432,98.92386666666667,5362.255674120968
1656915312,552300,8657850,0,2,1122784,2,1132839,2,1122784,2,1132791,10,13,0,2022-07-04T09:15:12,5947,99.12587166666667,1656915323.556757,2022-07-04T09:15:23,5946877,99.11461666666668,5268.418617625413
1656915325,998300,8671296,0,2,1122784,2,1132839,2,1122784,2,1132791,116,13,0,2022-07-04T09:15:25,5960,99.34997166666668,1656915334.437144,2022-07-04T09:15:34,5960323,99.33871666666667,5156.184835909515
1656915338,539300,8683836,0,2,1122784,2,1132839,2,1122784,2,1132791,214,13,0,2022-07-04T09:15:38,5973,99.55898833333335,1656915345.107524,2022-07-04T09:15:45,5972863,99.54771666666667,5054.554923245142
1656915343,568500,8695096,0,2,1122784,2,1132839,2,1122784,2,1132791,29,13,0,2022-07-04T09:15:43,5978,99.64280833333333,1656915359.377168,2022-07-04T09:15:59,5984123,99.73538333333333,4998.15433371428
1656915351,117900,8702402,0,2,1122784,2,1132839,2,1122784,2,1132791,73,13,0,2022-07-04T09:15:51,5986,99.76863166666666,1656915370.177052,2022-07-04T09:16:10,5991429,99.85715,4901.711261112609
1656915373,440800,8719098,0,2,1122784,2,1132839,2,1122784,2,1132791,170,13,0,2022-07-04T09:16:13,6008,100.14068,1656915383.977561,2022-07-04T09:16:23,6008125,100.13541666666667,4763.423459658133
1656915387,593000,8732876,0,2,1122784,2,1132839,2,1122784,2,1132791,242,13,0,2022-07-04T09:16:27,6022,100.37655,1656915394.3568969,2022-07-04T09:16:34,6021903,100.36505000000001,4647.879991109976
1656915404,388800,8754673,0,2,1122784,2,1132839,2,1122784,2,1132791,110,13,0,2022-07-04T09:16:44,6039,100.65648,1656915418.0070958,2022-07-04T09:16:58,6043700,100.72833333333332,4463.847680848796
1656915421,100800,8766382,0,2,1122784,2,1132839,2,1122784,2,1132791,172,13,0,2022-07-04T09:17:01,6056,100.93501333333333,1656915428.806129,2022-07-04T09:17:08,6055409,100.92348333333332,4367.911765632434
1656915433,781900,8779277,0,2,1122784,2,1132839,2,1122784,2,1132791,252,13,0,2022-07-04T09:17:13,6068,101.146365,1656915442.67848,2022-07-04T09:17:22,6068304,101.1384,4263.376158993571
1656915445,39400,8790495,0,2,1122784,2,1132839,2,1122784,2,1132791,57,13,0,2022-07-04T09:17:25,6080,101.33399,1656915453.29848,2022-07-04T09:17:33,6079522,101.32536666666667,4171.397008744483
1656915456,691000,8801972,0,2,1122784,2,1132839,2,1122784,2,1132791,129,13,0,2022-07-04T09:17:36,6091,101.52818333333333,1656915467.436205,2022-07-04T09:17:47,6090999,101.51665,4076.156328030906
1656915470,691300,8816136,0,2,1122784,2,1132839,2,1122784,2,1132791,209,13,0,2022-07-04T09:17:50,6105,101.76152166666667,1656915478.346168,2022-07-04T09:17:58,6105163,101.75271666666666,3961.188763704215
1656915482,136300,8827418,0,2,1122784,2,1132839,2,1122784,2,1132791,23,13,0,2022-07-04T09:18:02,6117,101.95227166666668,1656915492.3673759,2022-07-04T09:18:12,6116445,101.94075,3857.1245056642965
1656915495,81400,8840362,0,2,1122784,2,1132839,2,1122784,2,1132791,94,13,0,2022-07-04T09:18:15,6130,102.16802333333334,1656915503.2161798,2022-07-04T09:18:23,6129389,102.15648333333334,3758.9067745809407
1656915508,179000,8853771,0,2,1122784,2,1132839,2,1122784,2,1132791,174,13,0,2022-07-04T09:18:28,6143,102.38631666666667,1656915513.4757679,2022-07-04T09:18:33,6142798,102.37996666666666,3661.7252056110733
1656915520,733800,8865320,0,2,1122784,2,1132839,2,1122784,2,1132791,236,13,0,2022-07-04T09:18:40,6155,102.59556333333333,1656915527.4161448,2022-07-04T09:18:47,6154347,102.57244999999999,3567.146011983938
1656915531,935700,8876217,0,2,1122784,2,1132839,2,1122784,2,1132791,43,13,0,2022-07-04T09:18:51,6166,102.78226166666667,1656915538.215945,2022-07-04T09:18:58,6165244,102.75406666666666,3480.416572327236
1656915543,771900,8888054,0,2,1122784,2,1132839,2,1122784,2,1132791,113,13,0,2022-07-04T09:19:03,6178,102.97953166666666,1656915551.8554878,2022-07-04T09:19:11,6177081,102.95135,3386.2926192592236
1656915562,241700,8911524,0,2,1122784,2,1132839,2,1122784,2,1132791,246,13,0,2022-07-04T09:19:22,6197,103.28736166666665,1656915572.77542,2022-07-04T09:19:32,6200551,103.34251666666667,3200.9903317117232
1656915571,340900,8920623,0,2,1122784,2,1132839,2,1122784,2,1132791,43,13,0,2022-07-04T09:19:31,6206,103.439015,1656915586.5053248,2022-07-04T09:19:46,6209650,103.49416666666666,3131.0337004570056
1656915584,921900,8934203,0,2,1122784,2,1132839,2,1122784,2,1132791,114,13,0,2022-07-04T09:19:44,6219,103.66536500000001,1656915596.935724,2022-07-04T09:19:56,6223230,103.72049999999999,3024.761552827451
1656915605,123100,8954404,0,2,1122784,2,1132839,2,1122784,2,1132791,239,13,0,2022-07-04T09:20:05,6240,104.00205166666666,1656915621.5852408,2022-07-04T09:20:21,6243431,104.05718333333333,2867.153332700308
1656915622,339800,8971977,0,2,1122784,2,1132839,2,1122784,2,1132791,80,13,0,2022-07-04T09:20:22,6257,104.28899666666666,1656915635.6649199,2022-07-04T09:20:35,6261004,104.35006666666666,2735.3564723426225
1656915632,385200,8981667,0,2,1122784,2,1132839,2,1122784,2,1132791,133,13,0,2022-07-04T09:20:32,6267,104.45642,1656915646.0759408,2022-07-04T09:20:46,6270694,104.51156666666667,2661.459889499778
1656915657,127600,9006683,0,2,1122784,2,1132839,2,1122784,2,1132791,19,13,0,2022-07-04T09:20:57,6292,104.86879333333333,1656915670.6261568,2022-07-04T09:21:10,6295710,104.9285,2472.3741774285036
1656915664,615400,9013897,0,2,1122784,2,1132839,2,1122784,2,1132791,63,13,0,2022-07-04T09:21:04,6299,104.99359,1656915680.645069,2022-07-04T09:21:20,6302924,105.04873333333333,2418.806478686927
1656915680,114300,9029395,0,2,1122784,2,1132839,2,1122784,2,1132791,152,13,0,2022-07-04T09:21:20,6315,105.25190500000001,1656915694.095376,2022-07-04T09:21:34,6318422,105.30703333333332,2306.3106937585108
1656915692,482300,9041763,0,2,1122784,2,1132839,2,1122784,2,1132791,214,13,0,2022-07-04T09:21:32,6327,105.45803833333333,1656915704.9748008,2022-07-04T09:21:44,6330790,105.51316666666666,2218.7329282806654
1656915709,402600,9055016,0,2,1122784,2,1132839,2,1122784,2,1132791,38,13,0,2022-07-04T09:21:49,6344,105.74004333333333,1656915719.194821,2022-07-04T09:21:59,6344043,105.73405,2125.4073278416918
1656915720,82600,9066001,0,2,1122784,2,1132839,2,1122784,2,1132791,100,13,0,2022-07-04T09:22:00,6355,105.91804333333333,1656915729.246073,2022-07-04T09:22:09,6355028,105.91713333333334,2048.229382700994
1656915744,400000,9090014,0,2,1122784,2,1132839,2,1122784,2,1132791,233,13,0,2022-07-04T09:22:24,6379,106.32333333333332,1656915753.4499278,2022-07-04T09:22:33,6379041,106.31735,1876.9725933558752
1656915768,501600,9114262,0,2,1122784,2,1132839,2,1122784,2,1132791,119,13,0,2022-07-04T09:22:48,6403,106.72502666666666,1656915777.90452,2022-07-04T09:22:57,6403289,106.72148333333332,1711.0364004008322
1656915777,887900,9123501,0,2,1122784,2,1132839,2,1122784,2,1132791,172,13,0,2022-07-04T09:22:57,6412,106.88146499999999,1656915788.485704,2022-07-04T09:23:08,6412528,106.87546666666667,1647.0220407070283
1656915791,653900,9137267,0,2,1122784,2,1132839,2,1122784,2,1132791,252,13,0,2022-07-04T09:23:11,6426,107.11089833333334,1656915801.887429,2022-07-04T09:23:21,6426294,107.1049,1552.7378561109433
1656915803,701000,9149156,0,2,1122784,2,1132839,2,1122784,2,1132791,58,13,0,2022-07-04T09:23:23,6438,107.31168333333333,1656915812.485885,2022-07-04T09:23:32,6438183,107.30305,1470.1688225387065
1656915816,786100,9162241,0,2,1122784,2,1132839,2,1122784,2,1132791,137,13,0,2022-07-04T09:23:36,6451,107.52976833333334,1656915823.376257,2022-07-04T09:23:43,6451268,107.52113333333334,1375.6009199450516
1656915838,686000,9184425,0,2,1122784,2,1132839,2,1122784,2,1132791,6,13,0,2022-07-04T09:23:58,6473,107.89476666666665,1656915847.794924,2022-07-04T09:24:07,6473452,107.89086666666667,1216.524393349908
1656915863,582900,9209265,0,2,1122784,2,1132839,2,1122784,2,1132791,147,13,0,2022-07-04T09:24:23,6498,108.30971500000001,1656915871.416108,2022-07-04T09:24:31,6498292,108.30486666666667,1042.8038626315395
1656915875,292400,9220747,0,2,1122784,2,1132839,2,1122784,2,1132791,219,13,0,2022-07-04T09:24:35,6510,108.50487333333334,1656915882.134585,2022-07-04T09:24:42,6509774,108.49623333333334,957.1870213162252
1656915886,418300,9231987,0,2,1122784,2,1132839,2,1122784,2,1132791,24,13,0,2022-07-04T09:24:46,6521,108.69030500000001,1656915895.744437,2022-07-04T09:24:55,6521014,108.68356666666666,948.4970703125
