time_s,time_us,time_steady,update_time_operator,update_time_radio,last_packet_time,last_packet_rssi,last_packet_snr,last_packet_signal_rssi,last_executed_cmd_seq,radio_error_bits,radio_state,count_packet_recieved,count_crc_errors,count_hdr_errors,count_mavlink_msgs_recieved,count_operator_cmds_recieved,count_operator_cmds_executed,count_operator_errors,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914398,930511,7744003,7744003,7743983,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,192,10,0,2022-07-04T08:59:58,5033,83.89884185,1656914407.2075129,2022-07-04T09:00:07,5033030,83.88383333333333,16438.210187822653
1656914414,931678,7766016,7765993,7766016,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,2,10,0,2022-07-04T09:00:14,5049,84.16552796666666,1656914431.4593089,2022-07-04T09:00:31,5055043,84.25071666666666,16094.772700753168
1656914433,918963,7779003,7779003,7778985,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,41,10,0,2022-07-04T09:00:33,5068,84.48198271666666,1656914442.2723038,2022-07-04T09:00:42,5068030,84.46716666666666,15722.146293176853
1656914458,918862,7804003,7804003,7803693,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,116,10,0,2022-07-04T09:00:58,5093,84.89864770000001,1656914466.9979608,2022-07-04T09:01:06,5093030,84.88383333333333,15303.898888156373
1656914481,919305,7827003,7827003,7826986,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,185,10,0,2022-07-04T09:01:21,5116,85.28198841666668,1656914490.917549,2022-07-04T09:01:30,5116030,85.26716666666667,14906.77042609289
1656914494,919147,7840003,7840003,7839994,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,224,10,0,2022-07-04T09:01:34,5129,85.49865245,1656914501.618737,2022-07-04T09:01:41,5129030,85.48383333333332,14688.199978640785
1656914506,919268,7852003,7852003,7851963,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,4,10,0,2022-07-04T09:01:46,5141,85.69865446666667,1656914515.4885318,2022-07-04T09:01:55,5141030,85.68383333333333,14489.099961941334
1656914518,918864,7864003,7864003,7864001,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,40,10,0,2022-07-04T09:01:58,5153,85.89864773333333,1656914526.13432,2022-07-04T09:02:06,5153030,85.88383333333333,14290.19763121722
1656914530,928922,7876013,7876003,7876013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,76,10,0,2022-07-04T09:02:10,5165,86.09881536666667,1656914540.008376,2022-07-04T09:02:20,5165040,86.084,14094.182700536734
1656914542,919275,7888003,7888003,7887957,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,112,10,0,2022-07-04T09:02:22,5177,86.29865458333333,1656914550.608721,2022-07-04T09:02:30,5177030,86.28383333333333,13907.510677244234
1656914554,919277,7900003,7900003,7899983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,148,10,0,2022-07-04T09:02:34,5189,86.49865461666667,1656914560.758992,2022-07-04T09:02:40,5189030,86.48383333333332,13722.182641916712
1656914565,919021,7911003,7911003,7910913,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,181,10,0,2022-07-04T09:02:45,5200,86.68198368333333,1656914574.879024,2022-07-04T09:02:54,5200030,86.66716666666666,13554.43568979358
1656914578,919270,7924003,7924003,7923970,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,220,10,0,2022-07-04T09:02:58,5213,86.8986545,1656914585.540025,2022-07-04T09:03:05,5213030,86.88383333333333,13367.084239193151
1656914590,919260,7936003,7936003,7935853,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,0,10,0,2022-07-04T09:03:10,5225,87.09865433333333,1656914599.51846,2022-07-04T09:03:19,5225030,87.08383333333333,13189.269041403875
1656914601,806759,7947003,7947003,7946943,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,33,10,0,2022-07-04T09:03:21,5236,87.28011265,1656914610.2594168,2022-07-04T09:03:30,5236030,87.26716666666667,13032.315235447633
1656914613,806748,7959003,7959003,7958993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,69,10,0,2022-07-04T09:03:33,5248,87.48011246666667,1656914624.071429,2022-07-04T09:03:44,5248030,87.46716666666666,12861.53500347649
1656914626,829430,7972026,7971993,7972026,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,108,10,0,2022-07-04T09:03:46,5261,87.69715716666666,1656914634.019177,2022-07-04T09:03:54,5261053,87.68421666666667,12674.913268740478
1656914637,821577,7983018,7983003,7983018,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,141,10,0,2022-07-04T09:03:57,5272,87.88035961666667,1656914644.958412,2022-07-04T09:04:04,5272045,87.86741666666667,12520.305064262522
1656914648,807149,7994003,7994003,7993986,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,174,10,0,2022-07-04T09:04:08,5283,88.06345248333334,1656914658.308661,2022-07-04T09:04:18,5283030,88.0505,12359.266764637287
1656914661,807168,8007003,8007003,8006986,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,213,10,0,2022-07-04T09:04:21,5296,88.28011946666668,1656914669.381249,2022-07-04T09:04:29,5296030,88.26716666666667,12183.881481016164
1656914673,806941,8019003,8018993,8019003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,249,10,0,2022-07-04T09:04:33,5308,88.48011568333332,1656914683.0795798,2022-07-04T09:04:43,5308030,88.46716666666666,12013.941781794136
1656914685,806724,8031003,8031003,8030993,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,29,10,0,2022-07-04T09:04:45,5320,88.68011206666667,1656914693.749629,2022-07-04T09:04:53,5320030,88.66716666666666,11856.89176846872
1656914696,818913,8042015,8041993,8042015,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,62,10,0,2022-07-04T09:04:56,5331,88.86364855000001,1656914704.998381,2022-07-04T09:05:04,5331042,88.8507,11711.789396290744
1656914709,651353,8055003,8054993,8055003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,101,10,0,2022-07-04T09:05:09,5344,89.07752255,1656914718.8514569,2022-07-04T09:05:18,5344030,89.06716666666667,11545.70463427533
1656914722,651243,8068003,8068003,8067993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,140,10,0,2022-07-04T09:05:22,5357,89.29418738333334,1656914729.658572,2022-07-04T09:05:29,5357030,89.28383333333333,11378.163672849818
1656914734,651417,8080003,8080003,8079823,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,176,10,0,2022-07-04T09:05:34,5369,89.49419028333334,1656914743.6482599,2022-07-04T09:05:43,5369030,89.48383333333332,11221.934097835172
1656914746,650952,8092003,8092003,8091998,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,212,10,0,2022-07-04T09:05:46,5381,89.69418253333333,1656914754.688308,2022-07-04T09:05:54,5381030,89.68383333333333,11071.640240500006
1656914759,651161,8105003,8104993,8105003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,251,10,0,2022-07-04T09:05:59,5394,89.91085268333333,1656914769.013852,2022-07-04T09:06:09,5394030,89.9005,10909.391348911044
1656914771,651409,8117003,8117003,8116986,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,31,10,0,2022-07-04T09:06:11,5406,90.11085681666667,1656914779.878856,2022-07-04T09:06:19,5406030,90.1005,10764.83000345574
1656914783,651181,8129003,8128993,8129003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,67,10,0,2022-07-04T09:06:23,5418,90.31085301666667,1656914794.220852,2022-07-04T09:06:34,5418030,90.3005,10620.482860331562
1656914797,651395,8143003,8143003,8142950,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,109,10,0,2022-07-04T09:06:37,5432,90.54418991666667,1656914805.19076,2022-07-04T09:06:45,5432030,90.53383333333333,10452.634226433387
1656914809,922038,8155003,8155003,8154759,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,145,10,0,2022-07-04T09:06:49,5444,90.74870063333333,1656914819.589661,2022-07-04T09:06:59,5444030,90.73383333333332,10309.509091197206
1656914822,922046,8168003,8168003,8167818,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,184,10,0,2022-07-04T09:07:02,5457,90.96536743333333,1656914830.638248,2022-07-04T09:07:10,5457030,90.95049999999999,10155.778354851767
1656914834,921846,8180003,8179993,8180003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,220,10,0,2022-07-04T09:07:14,5469,91.1653641,1656914841.3893569,2022-07-04T09:07:21,5469030,91.1505,10015.87257729466
1656914847,922150,8193003,8193003,8192814,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,3,10,0,2022-07-04T09:07:27,5482,91.38203583333333,1656914855.568657,2022-07-04T09:07:35,5482030,91.36716666666666,9862.75598381308
1656914860,922053,8206003,8206003,8205873,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,42,10,0,2022-07-04T09:07:40,5495,91.59870088333334,1656914866.4308128,2022-07-04T09:07:46,5495030,91.58383333333333,9715.060286028443
1656914884,921661,8230003,8230003,8229995,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,114,10,0,2022-07-04T09:08:04,5519,91.99869435000001,1656914891.98964,2022-07-04T09:08:11,5519030,91.98383333333332,9440.713957998181
1656914896,922095,8242003,8242003,8241923,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,150,10,0,2022-07-04T09:08:16,5531,92.19870158333333,1656914906.478793,2022-07-04T09:08:26,5531030,92.18383333333333,9305.080654164298
1656914921,923264,8267003,8267003,8266973,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,225,10,0,2022-07-04T09:08:41,5556,92.61538773333334,1656914931.268924,2022-07-04T09:08:51,5556030,92.6005,9028.188198705477
1656914934,933012,8280013,8280003,8280013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,8,10,0,2022-07-04T09:08:54,5569,92.83221686666667,1656914942.8204489,2022-07-04T09:09:02,5569040,92.81733333333334,8886.169527709606
1656914945,923284,8291003,8291003,8290993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,41,10,0,2022-07-04T09:09:05,5580,93.01538806666667,1656914957.1697688,2022-07-04T09:09:17,5580030,93.0005,8767.126418878963
1656914959,923250,8305003,8305003,8304942,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,83,10,0,2022-07-04T09:09:19,5594,93.24872083333334,1656914968.274164,2022-07-04T09:09:28,5594030,93.23383333333332,8617.450304481115
1656914972,923257,8318003,8318003,8317945,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,122,10,0,2022-07-04T09:09:32,5607,93.46538761666667,1656914979.088548,2022-07-04T09:09:39,5607030,93.45049999999999,8478.090432241075
1656914985,923268,8331003,8331003,8330682,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,161,10,0,2022-07-04T09:09:45,5620,93.68205446666666,1656914993.439545,2022-07-04T09:09:53,5620030,93.66716666666666,8337.94994903349
1656914997,923055,8343003,8343003,8342985,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,197,10,0,2022-07-04T09:09:57,5632,93.88205091666667,1656915004.489877,2022-07-04T09:10:04,5632030,93.86716666666666,8213.526922145047
1656915009,924085,8355003,8355003,8354983,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,233,10,0,2022-07-04T09:10:09,5644,94.08206808333333,1656915018.458173,2022-07-04T09:10:18,5644030,94.06716666666667,8089.621934898047
1656915021,923660,8367003,8367003,8367001,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,13,10,0,2022-07-04T09:10:21,5656,94.28206100000001,1656915029.5082848,2022-07-04T09:10:29,5656030,94.26716666666667,7967.070470906991
1656915034,924090,8380003,8380003,8379743,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,52,10,0,2022-07-04T09:10:34,5669,94.49873483333334,1656915043.409972,2022-07-04T09:10:43,5669030,94.48383333333332,7835.996994100851
1656915046,923864,8392003,8391993,8392003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,88,10,0,2022-07-04T09:10:46,5681,94.69873106666667,1656915054.938073,2022-07-04T09:10:54,5681030,94.68383333333333,7714.7785321966385
1656915071,923945,8417003,8417003,8416973,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,163,10,0,2022-07-04T09:11:11,5706,95.11539908333333,1656915079.6479678,2022-07-04T09:11:19,5706030,95.1005,7461.513669052743
1656915084,933842,8430013,8430003,8430013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,202,10,0,2022-07-04T09:11:24,5719,95.33223070000001,1656915094.059136,2022-07-04T09:11:34,5719040,95.31733333333334,7334.595815272952
1656915108,921886,8454013,8454003,8454013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,18,10,0,2022-07-04T09:11:48,5743,95.73203143333333,1656915115.377564,2022-07-04T09:11:55,5743040,95.71733333333333,7099.168758470867
1656915121,912149,8467003,8467003,8466894,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,57,10,0,2022-07-04T09:12:01,5756,95.94853581666666,1656915129.537917,2022-07-04T09:12:09,5756030,95.93383333333333,6974.694411757459
1656915132,912138,8478003,8478003,8477997,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,90,10,0,2022-07-04T09:12:12,5767,96.13186896666666,1656915140.557536,2022-07-04T09:12:20,5767030,96.11716666666666,6869.610816014947
1656915145,911718,8491003,8491003,8490723,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,129,10,0,2022-07-04T09:12:25,5780,96.34852863333334,1656915154.74802,2022-07-04T09:12:34,5780030,96.33383333333333,6748.233628087118
1656915157,911937,8503003,8502983,8503003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,165,10,0,2022-07-04T09:12:37,5792,96.54853228333333,1656915166.45804,2022-07-04T09:12:46,5792030,96.53383333333333,6634.174899602418
1656915170,912159,8516003,8516003,8515984,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,204,10,0,2022-07-04T09:12:50,5805,96.76520265,1656915180.398396,2022-07-04T09:13:00,5805030,96.7505,6513.4579300443465
1656915183,911719,8529003,8529003,8528959,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,243,10,0,2022-07-04T09:13:03,5818,96.98186198333333,1656915191.058532,2022-07-04T09:13:11,5818030,96.96716666666666,6389.234642278362
1656915197,912099,8543003,8543003,8542983,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,29,10,0,2022-07-04T09:13:17,5832,97.21520165,1656915205.268849,2022-07-04T09:13:25,5832030,97.20049999999999,6258.666725752054
1656915208,925850,8554003,8554003,8553904,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,62,10,0,2022-07-04T09:13:28,5843,97.39876416666667,1656915215.9987,2022-07-04T09:13:35,5843030,97.38383333333333,6159.4639864997425
1656915221,925429,8567003,8567003,8566768,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,101,10,0,2022-07-04T09:13:41,5856,97.61542381666666,1656915229.9980159,2022-07-04T09:13:49,5856030,97.6005,6041.418052397608
1656915233,925868,8579003,8579003,8578982,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,137,10,0,2022-07-04T09:13:53,5868,97.81543113333333,1656915241.087617,2022-07-04T09:14:01,5868030,97.8005,5935.929808221261
1656915246,925888,8592003,8592003,8591896,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,176,10,0,2022-07-04T09:14:06,5881,98.03209813333333,1656915255.397229,2022-07-04T09:14:15,5881030,98.01716666666667,5823.597766672298
1656915257,928117,8603006,8602983,8603006,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,209,10,0,2022-07-04T09:14:17,5892,98.21546861666667,1656915266.1576638,2022-07-04T09:14:26,5892033,98.20055,5728.189559704263
1656915269,925433,8615003,8615003,8614913,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,245,10,0,2022-07-04T09:14:29,5904,98.41542388333333,1656915280.747673,2022-07-04T09:14:40,5904030,98.4005,5625.151482461732
1656915282,926504,8628004,8628003,8627783,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,28,10,0,2022-07-04T09:14:42,5917,98.6321084,1656915291.8470929,2022-07-04T09:14:51,5917031,98.61718333333333,5513.184586988088
1656915294,925547,8640003,8640003,8639986,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,64,10,0,2022-07-04T09:14:54,5929,98.83209244999999,1656915306.076865,2022-07-04T09:15:06,5929030,98.81716666666667,5412.855780891574
1656915308,932866,8654010,8653993,8654010,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,106,10,0,2022-07-04T09:15:08,5943,99.06554776666667,1656915317.0399919,2022-07-04T09:15:17,5943037,99.05061666666667,5298.669241813948
1656915319,929162,8665007,8664983,8665007,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,139,10,0,2022-07-04T09:15:19,5954,99.24881936666667,1656915328.306453,2022-07-04T09:15:28,5954034,99.23389999999999,5206.646359869406
1656915333,925497,8679003,8679003,8678975,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,181,10,0,2022-07-04T09:15:33,5968,99.48209161666666,1656915342.1162798,2022-07-04T09:15:42,5968030,99.46716666666666,5092.131070389067
1656915345,925837,8691003,8691003,8690934,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,217,10,0,2022-07-04T09:15:45,5980,99.68209728333333,1656915352.9364169,2022-07-04T09:15:52,5980030,99.66716666666666,4966.909358861268
1656915357,923792,8703003,8703003,8702863,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,253,10,0,2022-07-04T09:15:57,5992,99.88206319999999,1656915367.0585048,2022-07-04T09:16:07,5992030,99.86716666666666,4869.327035439138
1656915381,924131,8727003,8727003,8726933,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,69,10,0,2022-07-04T09:16:21,6016,100.28206885,1656915391.541616,2022-07-04T09:16:31,6016030,100.26716666666667,4694.469948976706
1656915393,923911,8739003,8739003,8738973,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,105,10,0,2022-07-04T09:16:33,6028,100.48206518333333,1656915401.9461129,2022-07-04T09:16:41,6028030,100.46716666666666,4594.282446851259
1656915399,923482,8750003,8750003,8749983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,138,10,0,2022-07-04T09:16:39,6034,100.58205803333334,1656915412.5478358,2022-07-04T09:16:52,6039030,100.6505,4501.0316162680065
1656915416,935467,8762013,8762003,8762013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,174,10,0,2022-07-04T09:16:56,6051,100.86559111666666,1656915425.946352,2022-07-04T09:17:05,6051040,100.85066666666667,4395.876933364781
1656915429,925214,8775003,8775003,8774993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,213,10,0,2022-07-04T09:17:09,6064,101.0820869,1656915436.706032,2022-07-04T09:17:16,6064030,101.06716666666667,4294.779268090301
1656915452,925442,8798003,8798003,8797923,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,26,10,0,2022-07-04T09:17:32,6087,101.46542403333333,1656915461.1861598,2022-07-04T09:17:41,6087030,101.45049999999999,4106.936161460346
1656915464,925673,8810003,8810003,8809964,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,62,10,0,2022-07-04T09:17:44,6099,101.66542788333332,1656915475.28612,2022-07-04T09:17:55,6099030,101.6505,4009.453974136625
1656915478,930129,8824008,8823993,8824008,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,104,10,0,2022-07-04T09:17:58,6113,101.89883548333334,1656915486.366549,2022-07-04T09:18:06,6113035,101.88391666666666,3887.035170843742
1656915489,925420,8835003,8834993,8835003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,137,10,0,2022-07-04T09:18:09,6124,102.08209033333333,1656915496.576489,2022-07-04T09:18:16,6124030,102.06716666666667,3796.072923906051
1656915502,925517,8848003,8848003,8847853,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,176,10,0,2022-07-04T09:18:22,6137,102.29875861666666,1656915510.146204,2022-07-04T09:18:30,6137030,102.28383333333333,3698.993003926667
1656915515,924505,8860003,8860003,8859993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,212,10,0,2022-07-04T09:18:35,6150,102.51540841666666,1656915520.786541,2022-07-04T09:18:40,6149030,102.48383333333332,3604.044041026038
1656915526,924857,8871003,8871003,8870933,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,245,10,0,2022-07-04T09:18:46,6161,102.69874761666667,1656915534.776221,2022-07-04T09:18:54,6160030,102.66716666666666,3519.1862040929955
1656915548,924720,8893003,8893003,8892983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,55,10,0,2022-07-04T09:19:08,6183,103.065412,1656915555.516216,2022-07-04T09:19:15,6182030,103.03383333333333,3345.108319863625
1656915554,924586,8904003,8904003,8903918,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,88,10,0,2022-07-04T09:19:14,6189,103.16540976666667,1656915568.395273,2022-07-04T09:19:28,6193030,103.21716666666666,3279.4221398254567
1656915566,924565,8916003,8916003,8915723,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,124,10,0,2022-07-04T09:19:26,6201,103.36540941666667,1656915579.915612,2022-07-04T09:19:39,6205030,103.41716666666666,3165.6719263284253
1656915590,924721,8940003,8940003,8939939,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,196,10,0,2022-07-04T09:19:50,6225,103.76541201666667,1656915603.697484,2022-07-04T09:20:03,6229030,103.81716666666667,2976.3243532100064
1656915602,924479,8952003,8951993,8952003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,232,10,0,2022-07-04T09:20:02,6237,103.96540798333334,1656915614.245025,2022-07-04T09:20:14,6241030,104.01716666666667,2883.8852203300685
1656915614,924528,8964003,8964003,8963853,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,12,10,0,2022-07-04T09:20:14,6249,104.1654088,1656915627.655753,2022-07-04T09:20:27,6253030,104.21716666666666,2792.53983011536
1656915628,924691,8978003,8978003,8977983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,54,10,0,2022-07-04T09:20:28,6263,104.39874485,1656915638.945809,2022-07-04T09:20:38,6267030,104.45049999999999,2686.144198621657
1656915639,924783,8989003,8989003,8988974,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,87,10,0,2022-07-04T09:20:39,6274,104.58207971666667,1656915652.755141,2022-07-04T09:20:52,6278030,104.63383333333333,2604.8068122293835
1656915651,924707,9001003,9001003,9000990,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,123,10,0,2022-07-04T09:20:51,6286,104.78207845,1656915662.8363838,2022-07-04T09:21:02,6290030,104.83383333333333,2512.3548479314586
1656915662,924692,9012003,9012003,9011743,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,156,10,0,2022-07-04T09:21:02,6297,104.96541153333332,1656915676.585049,2022-07-04T09:21:16,6301030,105.01716666666667,2430.8704817142802
1656915686,924346,9036003,9036003,9036000,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,228,10,0,2022-07-04T09:21:26,6321,105.36540576666667,1656915697.105481,2022-07-04T09:21:37,6325030,105.41716666666666,2257.6823875876053
1656915696,924703,9046003,9046003,9045683,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,2,10,0,2022-07-04T09:21:36,6331,105.53207838333333,1656915711.0760078,2022-07-04T09:21:51,6335030,105.58383333333333,2191.715181623711
1656915713,591660,9059003,9058993,9059003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,41,10,0,2022-07-04T09:21:53,6348,105.809861,1656915722.144832,2022-07-04T09:22:02,6348030,105.8005,2095.192632353499
1656915726,601647,9072013,9072003,9072013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,80,10,0,2022-07-04T09:22:06,6361,106.02669411666668,1656915735.734573,2022-07-04T09:22:15,6361040,106.01733333333333,2000.9354238630267
1656915738,591653,9084003,9083993,9084003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,116,10,0,2022-07-04T09:22:18,6373,106.22652755,1656915746.3170998,2022-07-04T09:22:26,6373030,106.21716666666666,1916.448419891979
1656915749,591878,9095003,9095003,9094983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,149,10,0,2022-07-04T09:22:29,6384,106.40986463333334,1656915760.104928,2022-07-04T09:22:40,6384030,106.4005,1841.6296618564945
1656915761,591655,9107003,9106993,9107003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,185,10,0,2022-07-04T09:22:41,6396,106.60986091666668,1656915770.734812,2022-07-04T09:22:50,6396030,106.6005,1758.7556328717833
1656915785,591701,9131003,9131003,9130833,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,1,10,0,2022-07-04T09:23:05,6420,107.00986168333334,1656915795.2458198,2022-07-04T09:23:15,6420030,107.0005,1594.488682984767
1656915797,591863,9143003,9143003,9142963,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,37,10,0,2022-07-04T09:23:17,6432,107.20986438333333,1656915805.864549,2022-07-04T09:23:25,6432030,107.20049999999999,1511.3405027632011
1656915811,750158,9157004,9156993,9157004,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,79,10,0,2022-07-04T09:23:31,6446,107.44583596666666,1656915819.8248038,2022-07-04T09:23:39,6446031,107.43384999999999,1412.5893910385312
1656915845,749375,9191003,9191003,9190753,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,181,10,0,2022-07-04T09:24:05,6480,108.01248958333333,1656915854.825621,2022-07-04T09:24:14,6480030,108.0005,1170.8109724931358
1656915857,753046,9203007,9202993,9203007,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,217,10,0,2022-07-04T09:24:17,6492,108.21255076666667,1656915865.454828,2022-07-04T09:24:25,6492034,108.20056666666666,1083.7277308023165
1656915869,749803,9215003,9215003,9214936,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,253,10,0,2022-07-04T09:24:29,6504,108.41249671666667,1656915879.215664,2022-07-04T09:24:39,6504030,108.4005,999.1754236903806
