time_s,time_us,time_steady,sd_last_error,sd_error_count,sd_elapsed_time_from_msg,sd_last_state,imi_last_error,imi_error_count,imi_elapsed_time_from_msg,imi_last_state,sins_comm_last_error,sins_comm_error_count,sins_comm_elapsed_time_from_msg,sins_comm_last_state,wifi_last_error,wifi_error_count,wifi_elapsed_time_from_msg,wifi_last_state,network_last_error,network_error_count,network_elapsed_time_from_msg,network_last_state,sensors_last_error,sensors_error_count,sensors_elapsed_time_from_msg,sensors_last_state,time_sync_last_error,time_sync_error_count,time_sync_elapsed_time_from_msg,time_sync_last_state,radio_last_error,radio_error_count,radio_elapsed_time_from_msg,radio_last_state,shift_reg_last_error,shift_reg_error_count,shift_reg_elapsed_time_from_msg,shift_reg_last_state,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912731,920288,6078003,0,0,492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,60,10,0,2022-07-04T08:32:11,3366,56.11533813333333,1656912740.533913,2022-07-04T08:32:20,3367030,56.11716666666667,19742.598856380995
1656912742,920312,6089003,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,93,10,0,2022-07-04T08:32:22,3377,56.29867186666667,1656912751.1830409,2022-07-04T08:32:31,3378030,56.30050000000001,19790.0500154408
1656912754,920672,6101003,0,0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,129,10,0,2022-07-04T08:32:34,3389,56.49867786666667,1656912765.2131438,2022-07-04T08:32:45,3390030,56.5005,19848.74117252661
1656912766,920334,6113003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,165,10,0,2022-07-04T08:32:46,3401,56.69867223333333,1656912775.745517,2022-07-04T08:32:55,3402030,56.700500000000005,19902.179334225966
1656912777,920248,6124003,0,0,733,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,198,10,0,2022-07-04T08:32:57,3412,56.88200413333333,1656912788.44452,2022-07-04T08:33:08,3413030,56.883833333333335,19951.31509217772
1656912790,920325,6137003,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,237,10,0,2022-07-04T08:33:10,3425,57.098672083333334,1656912799.0738049,2022-07-04T08:33:19,3426030,57.100500000000004,20010.894968415865
1656912802,749269,6148006,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,14,10,0,2022-07-04T08:33:22,3437,57.29582115,1656912809.976752,2022-07-04T08:33:29,3437033,57.28388333333333,20062.518069537164
1656912826,746645,6172003,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,86,10,0,2022-07-04T08:33:46,3461,57.69577741666667,1656912834.0640008,2022-07-04T08:33:54,3461030,57.68383333333334,20169.506432369486
1656912835,746708,6181003,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,113,10,0,2022-07-04T08:33:55,3470,57.845778466666665,1656912847.2845929,2022-07-04T08:34:07,3470030,57.83383333333334,20242.128165604783
1656912841,919672,6193003,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,149,10,0,2022-07-04T08:34:01,3476,57.9486612,1656912857.24486,2022-07-04T08:34:17,3482030,58.033833333333334,20259.842573412985
1656912858,919171,6204003,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,182,10,0,2022-07-04T08:34:18,3493,58.23198618333333,1656912867.7039049,2022-07-04T08:34:27,3493030,58.21716666666667,20328.776822642558
1656912870,919083,6216003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,218,10,0,2022-07-04T08:34:30,3505,58.43198471666666,1656912881.215765,2022-07-04T08:34:41,3505030,58.41716666666667,20380.96279557089
1656912882,919197,6228003,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,254,10,0,2022-07-04T08:34:42,3517,58.63198661666667,1656912891.275949,2022-07-04T08:34:51,3517030,58.61716666666667,20437.50162336972
1656912894,925677,6240010,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,34,10,0,2022-07-04T08:34:54,3529,58.83209461666667,1656912901.8447368,2022-07-04T08:35:01,3529037,58.81728333333333,20498.535170630075
1656912906,919393,6252003,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,70,10,0,2022-07-04T08:35:06,3541,59.03198988333334,1656912915.656337,2022-07-04T08:35:15,3541030,59.01716666666667,20563.15029340935
1656912930,919377,6276003,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,142,10,0,2022-07-04T08:35:30,3565,59.43198961666667,1656912939.965965,2022-07-04T08:35:39,3565030,59.41716666666667,20683.385321066504
1656912942,919376,6288003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,178,10,0,2022-07-04T08:35:42,3577,59.6319896,1656912950.5562,2022-07-04T08:35:50,3577030,59.61716666666667,20746.154639274733
1656912953,919404,6299003,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,211,10,0,2022-07-04T08:35:53,3588,59.815323400000004,1656912964.1935718,2022-07-04T08:36:04,3588030,59.80050000000001,20807.01429872065
1656912966,919384,6312003,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,250,10,0,2022-07-04T08:36:06,3601,60.03198973333333,1656912974.485756,2022-07-04T08:36:14,3601030,60.01716666666667,20878.87237661576
1656912977,932113,6323016,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,27,10,0,2022-07-04T08:36:17,3612,60.215535216666666,1656912985.356236,2022-07-04T08:36:25,3612043,60.20071666666667,20938.749591780786
1656913003,894429,6349003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,105,10,0,2022-07-04T08:36:43,3638,60.64824048333333,1656913009.43624,2022-07-04T08:36:49,3638030,60.633833333333335,21090.162099539193
1656913014,894190,6360003,0,0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,138,10,0,2022-07-04T08:36:54,3649,60.83156983333333,1656913023.125505,2022-07-04T08:37:03,3649030,60.81716666666667,21147.55982554016
1656913026,893994,6372003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,174,10,0,2022-07-04T08:37:06,3661,61.03156656666667,1656913033.7051759,2022-07-04T08:37:13,3661030,61.01716666666667,21211.43464138508
1656913037,894407,6383003,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,207,10,0,2022-07-04T08:37:17,3672,61.214906783333326,1656913047.785912,2022-07-04T08:37:27,3672030,61.200500000000005,21267.82435898414
1656913062,894424,6408003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,26,10,0,2022-07-04T08:37:42,3697,61.63157373333333,1656913072.715405,2022-07-04T08:37:52,3697030,61.61716666666667,21391.902775302002
1656913073,894404,6419003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,59,10,0,2022-07-04T08:37:53,3708,61.81490673333334,1656913082.756569,2022-07-04T08:38:02,3708030,61.80050000000001,21447.54900181217
1656913085,894018,6431003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,95,10,0,2022-07-04T08:38:05,3720,62.0149003,1656913093.7457929,2022-07-04T08:38:13,3720030,62.0005,21502.808251174385
1656913098,894420,6444003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,134,10,0,2022-07-04T08:38:18,3733,62.23157366666667,1656913107.5671408,2022-07-04T08:38:27,3733030,62.21716666666667,21568.035190855502
1656913109,894203,6455003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,167,10,0,2022-07-04T08:38:29,3744,62.41490338333333,1656913117.4468808,2022-07-04T08:38:37,3744030,62.4005,21614.262728894948
1656913120,894047,6466003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,200,10,0,2022-07-04T08:38:40,3755,62.59823411666666,1656913131.265601,2022-07-04T08:38:51,3755030,62.58383333333334,21669.32341713267
1656913133,908425,6479017,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,239,10,0,2022-07-04T08:38:53,3768,62.815140416666665,1656913142.116472,2022-07-04T08:39:02,3768044,62.80073333333333,21727.50657579678
1656913145,894440,6491003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,19,10,0,2022-07-04T08:39:05,3780,63.01490733333333,1656913155.8860328,2022-07-04T08:39:15,3780030,63.0005,21791.884451233556
1656913157,894402,6503003,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,55,10,0,2022-07-04T08:39:17,3792,63.2149067,1656913166.476584,2022-07-04T08:39:26,3792030,63.200500000000005,21846.73893274256
1656913180,894403,6526003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,124,10,0,2022-07-04T08:39:40,3815,63.598240049999994,1656913190.7268999,2022-07-04T08:39:50,3815030,63.58383333333334,21963.839793799565
1656913192,893987,6538003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,160,10,0,2022-07-04T08:39:52,3827,63.798233116666665,1656913201.065892,2022-07-04T08:40:01,3827030,63.783833333333334,22028.09320589679
1656913203,778867,6549003,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,193,10,0,2022-07-04T08:40:03,3838,63.979647783333334,1656913214.277945,2022-07-04T08:40:14,3838030,63.96716666666667,22085.14276577201
1656913215,788641,6561013,0,0,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,229,10,0,2022-07-04T08:40:15,3850,64.17981068333333,1656913224.708628,2022-07-04T08:40:24,3850040,64.16733333333333,22146.210586766807
1656913226,778448,6572003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,6,10,0,2022-07-04T08:40:26,3861,64.36297413333334,1656913234.786044,2022-07-04T08:40:34,3861030,64.3505,22209.56773517412
1656913250,778844,6596003,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,78,10,0,2022-07-04T08:40:50,3885,64.76298073333334,1656913259.046344,2022-07-04T08:40:59,3885030,64.7505,22350.1842167802
1656913262,788393,6608013,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,114,10,0,2022-07-04T08:41:02,3897,64.96313988333333,1656913273.039492,2022-07-04T08:41:13,3897040,64.95066666666666,22421.862091078357
1656913275,778877,6621003,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,153,10,0,2022-07-04T08:41:15,3910,65.17964795,1656913283.3862329,2022-07-04T08:41:23,3910030,65.16716666666667,22492.814723869225
1656913297,778486,6643003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,219,10,0,2022-07-04T08:41:37,3932,65.5463081,1656913307.37626,2022-07-04T08:41:47,3932030,65.53383333333333,22620.93253177507
1656913308,778486,6654003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,252,10,0,2022-07-04T08:41:48,3943,65.72964143333334,1656913317.9060159,2022-07-04T08:41:57,3943030,65.71716666666667,22679.16487832651
1656913320,778881,6666003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,32,10,0,2022-07-04T08:42:00,3955,65.92964801666668,1656913331.626757,2022-07-04T08:42:11,3955030,65.91716666666667,22742.89188301195
1656913333,788637,6679013,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,71,10,0,2022-07-04T08:42:13,3968,66.14647728333334,1656913341.838424,2022-07-04T08:42:21,3968040,66.134,22809.493066355775
1656913345,778891,6691003,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,107,10,0,2022-07-04T08:42:25,3980,66.34631485,1656913352.388228,2022-07-04T08:42:32,3980030,66.33383333333333,22873.022708143555
1656913356,778857,6702003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,140,10,0,2022-07-04T08:42:36,3991,66.52964761666667,1656913366.0464568,2022-07-04T08:42:46,3991030,66.51716666666667,22929.105681107954
1656913368,778448,6714003,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,176,10,0,2022-07-04T08:42:48,4003,66.7296408,1656913376.639329,2022-07-04T08:42:56,4003030,66.71716666666667,22992.68123944015
1656913380,778531,6726003,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,212,10,0,2022-07-04T08:43:00,4015,66.92964218333333,1656913390.546092,2022-07-04T08:43:10,4015030,66.91716666666667,23046.76807073813
1656913392,778877,6738003,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,248,10,0,2022-07-04T08:43:12,4027,67.12964795,1656913401.237108,2022-07-04T08:43:21,4027030,67.11716666666668,23100.27752790546
1656913405,758534,6751003,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,31,10,0,2022-07-04T08:43:25,4040,67.34597556666667,1656913414.726109,2022-07-04T08:43:34,4040030,67.33383333333333,23166.133011109865
1656913415,758527,6761003,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,61,10,0,2022-07-04T08:43:35,4050,67.51264211666667,1656913424.9162998,2022-07-04T08:43:44,4050030,67.5005,23223.635641331057
1656913428,768322,6774013,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,100,10,0,2022-07-04T08:43:48,4063,67.72947203333334,1656913435.427053,2022-07-04T08:43:55,4063040,67.71733333333333,23284.47940477299
1656913439,758532,6785003,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,133,10,0,2022-07-04T08:43:59,4074,67.9126422,1656913449.126232,2022-07-04T08:44:09,4074030,67.90050000000001,23341.139428528055
1656913451,758286,6797003,0,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,169,10,0,2022-07-04T08:44:11,4086,68.1126381,1656913459.096097,2022-07-04T08:44:19,4086030,68.1005,23404.18949910486
1656913464,758499,6810003,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,208,10,0,2022-07-04T08:44:24,4099,68.32930831666665,1656913472.706337,2022-07-04T08:44:32,4099030,68.31716666666667,23474.338692805577
1656913475,758550,6821003,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,241,10,0,2022-07-04T08:44:35,4110,68.5126425,1656913483.646705,2022-07-04T08:44:43,4110030,68.5005,23534.399374272372
1656913487,758226,6833003,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,21,10,0,2022-07-04T08:44:47,4122,68.7126371,1656913497.295852,2022-07-04T08:44:57,4122030,68.70049999999999,23605.909816914478
1656913499,674695,6845003,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,57,10,0,2022-07-04T08:44:59,4134,68.91124491666666,1656913507.836768,2022-07-04T08:45:07,4134030,68.9005,23665.00278248881
1656913510,684474,6856013,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,90,10,0,2022-07-04T08:45:10,4145,69.09474123333332,1656913518.4660249,2022-07-04T08:45:18,4145040,69.084,23725.369637413776
1656913522,674719,6868003,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,126,10,0,2022-07-04T08:45:22,4157,69.29457864999999,1656913532.096117,2022-07-04T08:45:32,4157030,69.28383333333333,23790.605903462387
1656913535,674466,6881003,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,165,10,0,2022-07-04T08:45:35,4170,69.5112411,1656913541.806129,2022-07-04T08:45:41,4170030,69.5005,23869.475694424178
1656913546,674914,6892004,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,198,10,0,2022-07-04T08:45:46,4181,69.6945819,1656913555.537272,2022-07-04T08:45:55,4181031,69.68384999999999,23933.50626804248
1656913557,674295,6903003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,231,10,0,2022-07-04T08:45:57,4192,69.87790491666667,1656913566.196049,2022-07-04T08:46:06,4192030,69.86716666666666,23987.923698913535
1656913569,674665,6915003,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,11,10,0,2022-07-04T08:46:09,4204,70.07791108333332,1656913576.1260688,2022-07-04T08:46:16,4204030,70.06716666666667,24066.236321983633
1656913580,916850,6926003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,44,10,0,2022-07-04T08:46:20,4215,70.26528083333332,1656913590.126184,2022-07-04T08:46:30,4215030,70.2505,24123.367528826122
1656913592,916816,6938003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,80,10,0,2022-07-04T08:46:32,4227,70.46528026666667,1656913600.6864798,2022-07-04T08:46:40,4227030,70.45049999999999,24180.830607817697
1656913606,916811,6952003,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,122,10,0,2022-07-04T08:46:46,4241,70.69861351666667,1656913615.096057,2022-07-04T08:46:55,4241030,70.68383333333333,24258.52404779306
1656913616,922117,6962009,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,152,10,0,2022-07-04T08:46:56,4251,70.86536861666667,1656913624.378829,2022-07-04T08:47:04,4251036,70.8506,24305.054242721893
1656913628,916844,6974003,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,188,10,0,2022-07-04T08:47:08,4263,71.06528073333334,1656913638.8571649,2022-07-04T08:47:18,4263030,71.0505,24374.149562814633
1656913640,916882,6986003,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,224,10,0,2022-07-04T08:47:20,4275,71.26528136666667,1656913649.3865888,2022-07-04T08:47:29,4275030,71.2505,24428.85473022221
1656913651,916401,6997003,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,1,10,0,2022-07-04T08:47:31,4286,71.44860668333334,1656913659.29612,2022-07-04T08:47:39,4286030,71.43383333333333,24491.646216200217
1656913663,916670,7009003,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,37,10,0,2022-07-04T08:47:43,4298,71.64861116666665,1656913673.1164289,2022-07-04T08:47:53,4298030,71.63383333333333,24555.046649645163
1656913676,916414,7022003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,76,10,0,2022-07-04T08:47:56,4311,71.86527356666667,1656913684.065889,2022-07-04T08:48:04,4311030,71.8505,24616.656936066625
1656913688,916669,7034003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,112,10,0,2022-07-04T08:48:08,4323,72.06527781666666,1656913697.9365358,2022-07-04T08:48:17,4323030,72.0505,24673.967280417794
1656913700,916627,7046003,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,148,10,0,2022-07-04T08:48:20,4335,72.26527711666667,1656913708.426537,2022-07-04T08:48:28,4335030,72.2505,24735.429733574478
1656913712,916622,7058003,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,184,10,0,2022-07-04T08:48:32,4347,72.46527703333332,1656913721.836165,2022-07-04T08:48:41,4347030,72.45049999999999,24772.13211501687
1656913723,941456,7069028,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,10,0,2022-07-04T08:48:43,4358,72.64902426666666,1656913732.4274158,2022-07-04T08:48:52,4358055,72.63425000000001,24833.95568346783
1656913735,916666,7081003,0,0,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,253,10,0,2022-07-04T08:48:55,4370,72.8486111,1656913743.045773,2022-07-04T08:49:03,4370030,72.83383333333333,24884.287841752914
1656913746,928595,7092015,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,30,10,0,2022-07-04T08:49:06,4381,73.03214325,1656913756.535841,2022-07-04T08:49:16,4381042,73.01736666666667,24938.000091812137
1656913758,929155,7104016,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,66,10,0,2022-07-04T08:49:18,4393,73.23215258333333,1656913767.186725,2022-07-04T08:49:27,4393043,73.21738333333333,24991.222802761644
1656913782,916458,7128003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278191633,138,10,0,2022-07-04T08:49:42,4417,73.63194096666666,1656913790.957036,2022-07-04T08:49:50,4417030,73.61716666666666,25110.34228663296
1656913793,916073,7139003,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278191633,171,10,0,2022-07-04T08:49:53,4428,73.81526788333333,1656913801.78618,2022-07-04T08:50:01,4428030,73.8005,25158.996581268806
1656913807,916487,7153003,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278191633,213,10,0,2022-07-04T08:50:07,4442,74.04860811666667,1656913815.436709,2022-07-04T08:50:15,4442030,74.03383333333333,25235.85170443371
1656913818,916481,7164003,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278191633,246,10,0,2022-07-04T08:50:18,4453,74.23194135,1656913826.2067928,2022-07-04T08:50:26,4453030,74.21716666666666,25290.99852300576
1656913837,917838,7188005,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279240208,62,10,0,2022-07-04T08:50:37,4472,74.54863063333333,1656913850.936281,2022-07-04T08:50:50,4477032,74.6172,25426.340743103126
