time_s,time_us,time_steady,updated_time_steady,updated_time_from_s,updated_time_from_us,updated_time_from_base,updated_time_to_s,updated_time_to_us,updated_time_to_base,count_of_time_updates,count_of_aggressive_time_updates,imi_time_sync_steady,imi_count_of_syncs,imi_time_s,imi_time_us,imi_time_base,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909119,927957,2466003,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2463973,2152,1656909117,898438,3,231,10,0,2022-07-04T07:31:59,-246,-4.08453405,1656909129.145504,2022-07-04T07:32:09,-244970,-4.082833333333333,96.46342071258508
1656909131,928342,2478003,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2477733,2164,1656909131,658116,3,11,10,0,2022-07-04T07:32:11,-234,-3.8845276333333336,1656909142.6117449,2022-07-04T07:32:22,-232970,-3.882833333333333,97.22060836367665
1656909143,927922,2490003,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2489163,2174,1656909143,88440,3,47,10,0,2022-07-04T07:32:23,-222,-3.6845346333333335,1656909152.86184,2022-07-04T07:32:32,-220970,-3.6828333333333334,97.39970476976143
1656909153,928138,2500003,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2499593,2183,1656909153,518379,3,77,10,0,2022-07-04T07:32:33,-212,-3.5178643666666667,1656909163.944552,2022-07-04T07:32:43,-210970,-3.5161666666666664,97.25255119531863
1656909167,928122,2514003,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2513193,2195,1656909167,118351,3,119,10,0,2022-07-04T07:32:47,-198,-3.2845313,1656909177.7000248,2022-07-04T07:32:57,-196970,-3.2828333333333335,97.05612229714914
1656909179,928175,2526003,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2525773,2206,1656909179,698132,3,155,10,0,2022-07-04T07:32:59,-186,-3.0845304166666665,1656909188.223165,2022-07-04T07:33:08,-184970,-3.0828333333333333,97.11274913856913
1656909191,938104,2538013,2415279,1656909063,204063,3,1656909069,204090,3,62,47,2536013,2215,1656909189,938096,3,191,10,0,2022-07-04T07:33:11,-174,-2.884364933333333,1656909201.828564,2022-07-04T07:33:21,-172960,-2.8826666666666667,96.36647907750739
1656909203,496156,2549003,2543924,1656909197,848606,3,1656909198,416944,3,63,47,2547633,2225,1656909202,126392,3,224,10,0,2022-07-04T07:33:23,-162,-2.691730733333333,1656909212.3445919,2022-07-04T07:33:32,-161970,-2.6995,96.82283110733142
1656909208,928473,2560003,2553215,1656909207,708850,3,1656909202,141115,3,64,48,2559123,2234,1656909208,48295,3,1,10,0,2022-07-04T07:33:28,-157,-2.6011921166666667,1656909222.392201,2022-07-04T07:33:42,-150970,-2.5161666666666664,96.71137525118738
1656909226,928786,2572003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2571723,2245,1656909226,648775,3,37,10,0,2022-07-04T07:33:46,-139,-2.3011869,1656909235.9855318,2022-07-04T07:33:55,-138970,-2.3161666666666667,96.59381866455078
1656909251,929168,2597003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2595953,2266,1656909250,879296,3,112,10,0,2022-07-04T07:34:11,-114,-1.8845138666666665,1656909260.462121,2022-07-04T07:34:20,-113970,-1.8995,96.94560361168276
1656909263,929355,2609004,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2606143,2275,1656909261,68823,3,148,10,0,2022-07-04T07:34:23,-102,-1.68451075,1656909271.16466,2022-07-04T07:34:31,-101969,-1.6994833333333332,97.80951726767074
1656909275,929167,2621003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2620754,2288,1656909275,679337,3,184,10,0,2022-07-04T07:34:35,-90,-1.4845138833333331,1656909284.9768438,2022-07-04T07:34:44,-89970,-1.4995,97.53055566005476
1656909288,928742,2634003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2632073,2298,1656909286,999303,3,223,10,0,2022-07-04T07:34:48,-77,-1.2678543,1656909295.218876,2022-07-04T07:34:55,-76970,-1.2828333333333333,97.64597574950051
1656909297,928942,2643003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2642343,2306,1656909297,268754,3,250,10,0,2022-07-04T07:34:57,-68,-1.1178509666666665,1656909305.671264,2022-07-04T07:35:05,-67970,-1.1328333333333334,97.81635775950747
1656909309,938942,2655013,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2653843,2316,1656909308,769319,3,30,10,0,2022-07-04T07:35:09,-56,-0.9176843,1656909318.6533358,2022-07-04T07:35:18,-55960,-0.9326666666666666,97.8813057031624
1656909332,929183,2678003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2677714,2337,1656909332,639352,3,99,10,0,2022-07-04T07:35:32,-33,-0.5345136166666666,1656909342.418005,2022-07-04T07:35:42,-32970,-0.5495,98.33500259263062
1656909343,938934,2689013,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2688023,2346,1656909342,948833,3,132,10,0,2022-07-04T07:35:43,-22,-0.3510177666666667,1656909353.1504278,2022-07-04T07:35:53,-21960,-0.366,98.59963139069794
1656909366,929179,2712003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2710753,2365,1656909365,678787,3,201,10,0,2022-07-04T07:36:06,1,0.032152983333333336,1656909376.4324079,2022-07-04T07:36:16,1030,0.017166666666666667,102.92991502455341
1656909376,938943,2722013,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2721355,2374,1656909376,280727,3,231,10,0,2022-07-04T07:36:16,11,0.19898238333333335,1656909387.072989,2022-07-04T07:36:27,11040,0.184,158.68901936140955
1656909389,929031,2735003,2565291,1656909214,216620,3,1656909220,217396,3,65,49,2733783,2385,1656909388,709320,3,14,10,0,2022-07-04T07:36:29,24,0.41548385,1656909400.656612,2022-07-04T07:36:40,24030,0.4005,234.8352150633938
1656909401,693642,2747013,2742567,1656909397,492713,3,1656909397,247503,3,66,49,2746413,2396,1656909401,93509,3,50,10,0,2022-07-04T07:36:41,36,0.6115607,1656909410.647073,2022-07-04T07:36:50,36040,0.6006666666666667,308.0235766568571
1656909413,693642,2759013,2742567,1656909397,492713,3,1656909397,247503,3,66,49,2757653,2406,1656909412,334017,3,86,10,0,2022-07-04T07:36:53,48,0.8115606999999999,1656909420.990164,2022-07-04T07:37:00,48040,0.8006666666666666,384.3853002587093
1656909425,930148,2771003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2766903,2413,1656909421,829947,3,122,10,0,2022-07-04T07:37:05,60,1.0155024666666668,1656909437.600705,2022-07-04T07:37:17,60030,1.0005,457.99137622392186
1656909440,932836,2786006,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2784944,2429,1656909439,870276,3,167,10,0,2022-07-04T07:37:20,75,1.2655472666666665,1656909448.4913368,2022-07-04T07:37:28,75033,1.25055,546.6563125298356
1656909453,930113,2799003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2798614,2441,1656909453,540274,3,206,10,0,2022-07-04T07:37:33,88,1.4821685500000001,1656909462.014081,2022-07-04T07:37:42,88030,1.4671666666666667,631.2194104471164
1656909464,929936,2810003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2807664,2449,1656909462,590275,3,239,10,0,2022-07-04T07:37:44,99,1.6654989333333332,1656909472.68416,2022-07-04T07:37:52,99030,1.6505,703.4894198709962
1656909477,930110,2823003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2822113,2462,1656909477,40147,3,22,10,0,2022-07-04T07:37:57,112,1.8821685,1656909486.204933,2022-07-04T07:38:06,112030,1.8671666666666666,782.8261922135631
1656909489,930105,2835003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2834664,2473,1656909489,590294,3,58,10,0,2022-07-04T07:38:09,124,2.0821684166666667,1656909497.006569,2022-07-04T07:38:17,124030,2.0671666666666666,851.0132081613957
1656909500,930117,2846003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2842803,2480,1656909497,729917,3,91,10,0,2022-07-04T07:38:20,135,2.26550195,1656909507.621541,2022-07-04T07:38:27,135030,2.2505,913.6968526884175
1656909513,929706,2859003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2858713,2493,1656909513,639769,3,130,10,0,2022-07-04T07:38:33,148,2.4821617666666667,1656909521.189097,2022-07-04T07:38:41,148030,2.4671666666666665,991.3349103560573
1656909524,930116,2870003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2867683,2501,1656909522,609917,3,163,10,0,2022-07-04T07:38:44,159,2.665501933333333,1656909532.099612,2022-07-04T07:38:52,159030,2.6505,1058.167291690497
1656909536,929807,2882003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2881423,2513,1656909536,350152,3,199,10,0,2022-07-04T07:38:56,171,2.8654967833333336,1656909545.85008,2022-07-04T07:39:05,171030,2.8505,1129.8661069182667
1656909548,929692,2894003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2893703,2524,1656909548,629827,3,235,10,0,2022-07-04T07:39:08,183,3.0654948666666666,1656909556.571497,2022-07-04T07:39:16,183030,3.0505,1204.4805250712316
1656909572,929884,2918003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2917153,2545,1656909572,80165,3,51,10,0,2022-07-04T07:39:32,207,3.4654980666666666,1656909580.672685,2022-07-04T07:39:40,207030,3.4505,1340.9842354467287
1656909583,930140,2929003,2763869,1656909412,796065,3,1656909418,796341,3,68,51,2927543,2554,1656909582,469704,3,84,10,0,2022-07-04T07:39:43,218,3.6488356666666664,1656909591.1528158,2022-07-04T07:39:51,218030,3.6338333333333335,1434.0986253429228
1656909595,930911,2941003,2939313,1656909588,240565,3,1656909594,240663,3,70,53,2939923,2564,1656909594,850496,3,120,10,0,2022-07-04T07:39:55,230,3.8488485166666666,1656909604.146061,2022-07-04T07:40:04,230030,3.833833333333333,1491.8432861236595
1656909618,940692,2964013,2939313,1656909588,240565,3,1656909594,240663,3,70,53,2962853,2584,1656909617,780487,3,189,10,0,2022-07-04T07:40:18,253,4.232344866666667,1656909628.745489,2022-07-04T07:40:28,253040,4.217333333333333,1621.9800454390206
1656909630,930771,2976003,2939313,1656909588,240565,3,1656909594,240663,3,70,53,2974253,2594,1656909629,180890,3,225,10,0,2022-07-04T07:40:30,265,4.432179516666666,1656909639.196709,2022-07-04T07:40:39,265030,4.417166666666666,1693.7669658203363
1656909642,930659,2988003,2939313,1656909588,240565,3,1656909594,240663,3,70,53,2987833,2606,1656909642,760468,3,5,10,0,2022-07-04T07:40:42,277,4.63217765,1656909649.607652,2022-07-04T07:40:49,277030,4.617166666666666,1766.8538808544997
1656909654,938622,3000011,2939313,1656909588,240565,3,1656909594,240663,3,70,53,2999133,2615,1656909654,61014,3,41,10,0,2022-07-04T07:40:54,289,4.8323103666666665,1656909663.5173159,2022-07-04T07:41:03,289038,4.8173,1838.0901546099979
1656909666,930466,3012003,2939313,1656909588,240565,3,1656909594,240663,3,70,53,3011814,2626,1656909666,741091,3,77,10,0,2022-07-04T07:41:06,301,5.032174433333334,1656909673.477728,2022-07-04T07:41:13,301030,5.017166666666666,1916.9919581432655
1656909678,930901,3024003,2939313,1656909588,240565,3,1656909594,240663,3,70,53,3022943,2636,1656909677,871003,3,113,10,0,2022-07-04T07:41:18,313,5.232181683333334,1656909687.0491328,2022-07-04T07:41:27,313030,5.2171666666666665,1993.7115324307658
1656909690,940666,3036013,2939313,1656909588,240565,3,1656909594,240663,3,70,53,3035503,2647,1656909690,430923,3,149,10,0,2022-07-04T07:41:30,325,5.432344433333333,1656909697.788365,2022-07-04T07:41:37,325040,5.417333333333334,2073.98554931965
1656909702,872281,3048013,3042307,1656909697,234418,3,1656909697,166182,3,71,53,3046734,2657,1656909701,592696,3,185,10,0,2022-07-04T07:41:42,337,5.631204683333333,1656909711.7798438,2022-07-04T07:41:51,337040,5.617333333333334,2151.2487653064204
1656909738,862549,3084003,3042307,1656909697,234418,3,1656909697,166182,3,71,53,3083523,2688,1656909738,382150,3,37,10,0,2022-07-04T07:42:18,373,6.231042483333334,1656909746.65154,2022-07-04T07:42:26,373030,6.2171666666666665,2376.541134392246
