time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656909393,53253,2726,-60,12,-60,2022-07-04T07:36:33,1656909393.056267,2022-07-04T07:36:33
1656909393,633160,2727,-59,11,-59,2022-07-04T07:36:33,1656909393.636337,2022-07-04T07:36:33
1656909394,193480,2728,-59,11,-59,2022-07-04T07:36:34,1656909394.196688,2022-07-04T07:36:34
1656909394,804030,2729,-63,12,-63,2022-07-04T07:36:34,1656909394.807735,2022-07-04T07:36:34
1656909395,354617,2730,-62,11,-63,2022-07-04T07:36:35,1656909395.357903,2022-07-04T07:36:35
1656909396,415549,2731,-62,11,-63,2022-07-04T07:36:36,1656909396.417983,2022-07-04T07:36:36
1656909396,943765,2732,-70,10,-70,2022-07-04T07:36:36,1656909396.946582,2022-07-04T07:36:36
1656909400,655091,2733,-63,10,-63,2022-07-04T07:36:40,1656909400.65812,2022-07-04T07:36:40
1656909401,244784,2734,-59,11,-59,2022-07-04T07:36:41,1656909401.24857,2022-07-04T07:36:41
1656909401,825060,2735,-57,13,-58,2022-07-04T07:36:41,1656909401.827452,2022-07-04T07:36:41
1656909402,394867,2736,-55,11,-56,2022-07-04T07:36:42,1656909402.398956,2022-07-04T07:36:42
1656909402,987573,2737,-55,11,-56,2022-07-04T07:36:42,1656909402.991378,2022-07-04T07:36:42
1656909403,575489,2738,-54,12,-54,2022-07-04T07:36:43,1656909403.579356,2022-07-04T07:36:43
1656909404,134738,2739,-55,11,-56,2022-07-04T07:36:44,1656909404.138077,2022-07-04T07:36:44
1656909404,755236,2740,-58,13,-58,2022-07-04T07:36:44,1656909404.758184,2022-07-04T07:36:44
1656909405,345117,2741,-59,12,-59,2022-07-04T07:36:45,1656909405.349142,2022-07-04T07:36:45
1656909408,925764,2742,-59,11,-59,2022-07-04T07:36:48,1656909408.928947,2022-07-04T07:36:48
1656909409,486666,2743,-59,11,-59,2022-07-04T07:36:49,1656909409.489885,2022-07-04T07:36:49
1656909410,15622,2744,-59,11,-60,2022-07-04T07:36:50,1656909410.019102,2022-07-04T07:36:50
1656909410,645976,2745,-61,11,-61,2022-07-04T07:36:50,1656909410.64854,2022-07-04T07:36:50
1656909411,276083,2746,-60,11,-61,2022-07-04T07:36:51,1656909411.279165,2022-07-04T07:36:51
1656909411,814314,2747,-64,11,-64,2022-07-04T07:36:51,1656909411.817315,2022-07-04T07:36:51
1656909412,375501,2748,-60,11,-60,2022-07-04T07:36:52,1656909412.38104,2022-07-04T07:36:52
1656909412,946901,2749,-61,11,-61,2022-07-04T07:36:52,1656909412.950292,2022-07-04T07:36:52
1656909417,16154,2750,-58,11,-58,2022-07-04T07:36:57,1656909417.019645,2022-07-04T07:36:57
1656909418,77926,2751,-60,11,-60,2022-07-04T07:36:58,1656909418.080654,2022-07-04T07:36:58
1656909418,769554,2752,-58,11,-58,2022-07-04T07:36:58,1656909418.773582,2022-07-04T07:36:58
1656909419,306741,2753,-59,11,-59,2022-07-04T07:36:59,1656909419.310342,2022-07-04T07:36:59
1656909419,886886,2754,-63,11,-63,2022-07-04T07:36:59,1656909419.895221,2022-07-04T07:36:59
1656909420,457808,2755,-68,10,-69,2022-07-04T07:37:00,1656909420.463503,2022-07-04T07:37:00
1656909420,986987,2756,-71,9,-72,2022-07-04T07:37:00,1656909420.992522,2022-07-04T07:37:00
1656909421,546923,2757,-67,10,-68,2022-07-04T07:37:01,1656909421.55487,2022-07-04T07:37:01
1656909428,178453,2758,-60,11,-61,2022-07-04T07:37:08,1656909428.181615,2022-07-04T07:37:08
1656909428,787793,2759,-65,10,-65,2022-07-04T07:37:08,1656909428.790492,2022-07-04T07:37:08
1656909429,327735,2760,-61,11,-62,2022-07-04T07:37:09,1656909429.331271,2022-07-04T07:37:09
1656909429,897946,2761,-60,11,-61,2022-07-04T07:37:09,1656909429.901464,2022-07-04T07:37:09
1656909430,458120,2762,-62,11,-62,2022-07-04T07:37:10,1656909430.461024,2022-07-04T07:37:10
1656909431,38868,2763,-60,11,-61,2022-07-04T07:37:11,1656909431.042159,2022-07-04T07:37:11
1656909431,676486,2764,-67,10,-67,2022-07-04T07:37:11,1656909431.679619,2022-07-04T07:37:11
1656909432,269779,2765,-67,9,-68,2022-07-04T07:37:12,1656909432.275259,2022-07-04T07:37:12
1656909432,828520,2766,-72,7,-72,2022-07-04T07:37:12,1656909432.831086,2022-07-04T07:37:12
1656909436,498852,2767,-61,11,-61,2022-07-04T07:37:16,1656909436.502463,2022-07-04T07:37:16
1656909437,49605,2768,-60,11,-60,2022-07-04T07:37:17,1656909437.05302,2022-07-04T07:37:17
1656909437,599163,2769,-63,11,-63,2022-07-04T07:37:17,1656909437.60195,2022-07-04T07:37:17
1656909438,169575,2770,-60,11,-61,2022-07-04T07:37:18,1656909438.173288,2022-07-04T07:37:18
1656909438,828666,2771,-59,11,-59,2022-07-04T07:37:18,1656909438.831879,2022-07-04T07:37:18
1656909439,439084,2772,-61,11,-62,2022-07-04T07:37:19,1656909439.44214,2022-07-04T07:37:19
1656909439,978795,2773,-64,10,-65,2022-07-04T07:37:19,1656909439.982267,2022-07-04T07:37:19
1656909440,619575,2774,-62,10,-63,2022-07-04T07:37:20,1656909440.622959,2022-07-04T07:37:20
1656909441,248987,2775,-67,9,-67,2022-07-04T07:37:21,1656909441.252652,2022-07-04T07:37:21
1656909445,21023,2776,-64,11,-64,2022-07-04T07:37:25,1656909445.023539,2022-07-04T07:37:25
1656909445,680165,2777,-59,11,-59,2022-07-04T07:37:25,1656909445.68586,2022-07-04T07:37:25
1656909446,249907,2778,-61,11,-61,2022-07-04T07:37:26,1656909446.253335,2022-07-04T07:37:26
1656909446,830193,2779,-58,12,-58,2022-07-04T07:37:26,1656909446.833093,2022-07-04T07:37:26
1656909447,409934,2780,-66,10,-66,2022-07-04T07:37:27,1656909447.412578,2022-07-04T07:37:27
1656909447,950226,2781,-66,9,-66,2022-07-04T07:37:27,1656909447.955152,2022-07-04T07:37:27
1656909448,489756,2782,-64,10,-64,2022-07-04T07:37:28,1656909448.493421,2022-07-04T07:37:28
1656909449,60217,2783,-66,10,-66,2022-07-04T07:37:29,1656909449.062956,2022-07-04T07:37:29
1656909449,611003,2784,-79,-1,-81,2022-07-04T07:37:29,1656909449.616671,2022-07-04T07:37:29
1656909453,200641,2785,-67,2,-69,2022-07-04T07:37:33,1656909453.203482,2022-07-04T07:37:33
1656909453,830707,2786,-64,10,-65,2022-07-04T07:37:33,1656909453.833762,2022-07-04T07:37:33
1656909454,371142,2787,-72,8,-72,2022-07-04T07:37:34,1656909454.374049,2022-07-04T07:37:34
1656909455,450490,2788,-67,10,-68,2022-07-04T07:37:35,1656909455.453879,2022-07-04T07:37:35
1656909456,111673,2789,-65,10,-66,2022-07-04T07:37:36,1656909456.115373,2022-07-04T07:37:36
1656909456,710794,2790,-63,11,-64,2022-07-04T07:37:36,1656909456.713665,2022-07-04T07:37:36
1656909457,271788,2791,-63,10,-63,2022-07-04T07:37:37,1656909457.274758,2022-07-04T07:37:37
1656909457,831969,2792,-65,11,-65,2022-07-04T07:37:37,1656909457.835209,2022-07-04T07:37:37
1656909461,431301,2793,-66,10,-66,2022-07-04T07:37:41,1656909461.43489,2022-07-04T07:37:41
1656909462,12846,2794,-63,11,-64,2022-07-04T07:37:42,1656909462.015988,2022-07-04T07:37:42
1656909462,652282,2795,-64,10,-65,2022-07-04T07:37:42,1656909462.656524,2022-07-04T07:37:42
1656909463,323597,2796,-60,11,-61,2022-07-04T07:37:43,1656909463.327958,2022-07-04T07:37:43
1656909463,851433,2797,-62,11,-62,2022-07-04T07:37:43,1656909463.85436,2022-07-04T07:37:43
1656909464,442694,2798,-61,11,-62,2022-07-04T07:37:44,1656909464.446003,2022-07-04T07:37:44
1656909464,991645,2799,-63,10,-64,2022-07-04T07:37:44,1656909464.99452,2022-07-04T07:37:44
1656909465,552178,2800,-61,11,-62,2022-07-04T07:37:45,1656909465.557693,2022-07-04T07:37:45
1656909466,121911,2801,-65,10,-66,2022-07-04T07:37:46,1656909466.12485,2022-07-04T07:37:46
1656909469,861933,2802,-62,11,-62,2022-07-04T07:37:49,1656909469.86529,2022-07-04T07:37:49
1656909470,412933,2803,-63,11,-63,2022-07-04T07:37:50,1656909470.621165,2022-07-04T07:37:50
1656909470,962376,2804,-62,10,-63,2022-07-04T07:37:50,1656909470.9656,2022-07-04T07:37:50
1656909471,502496,2805,-62,10,-63,2022-07-04T07:37:51,1656909471.505293,2022-07-04T07:37:51
1656909472,52170,2806,-64,10,-64,2022-07-04T07:37:52,1656909472.055523,2022-07-04T07:37:52
1656909472,683077,2807,-63,11,-63,2022-07-04T07:37:52,1656909472.686404,2022-07-04T07:37:52
1656909473,244148,2808,-64,10,-64,2022-07-04T07:37:53,1656909473.247661,2022-07-04T07:37:53
1656909473,823900,2809,-62,11,-63,2022-07-04T07:37:53,1656909473.826786,2022-07-04T07:37:53
1656909474,382930,2810,-64,11,-64,2022-07-04T07:37:54,1656909474.386787,2022-07-04T07:37:54
1656909477,963666,2811,-65,9,-66,2022-07-04T07:37:57,1656909477.966759,2022-07-04T07:37:57
1656909478,493150,2812,-67,9,-67,2022-07-04T07:37:58,1656909478.496133,2022-07-04T07:37:58
1656909479,43406,2813,-66,10,-67,2022-07-04T07:37:59,1656909479.046854,2022-07-04T07:37:59
1656909479,593347,2814,-64,11,-65,2022-07-04T07:37:59,1656909479.596127,2022-07-04T07:37:59
1656909480,123537,2815,-63,11,-64,2022-07-04T07:38:00,1656909480.127193,2022-07-04T07:38:00
1656909480,763887,2816,-61,11,-62,2022-07-04T07:38:00,1656909480.766701,2022-07-04T07:38:00
1656909481,355320,2817,-61,11,-62,2022-07-04T07:38:01,1656909481.359205,2022-07-04T07:38:01
1656909482,53104,2818,-62,12,-62,2022-07-04T07:38:02,1656909482.056449,2022-07-04T07:38:02
1656909482,613518,2819,-62,11,-62,2022-07-04T07:38:02,1656909482.616393,2022-07-04T07:38:02
1656909486,203414,2820,-61,10,-62,2022-07-04T07:38:06,1656909486.206638,2022-07-04T07:38:06
1656909486,794657,2821,-60,11,-61,2022-07-04T07:38:06,1656909486.797756,2022-07-04T07:38:06
1656909487,384043,2822,-60,11,-61,2022-07-04T07:38:07,1656909487.386888,2022-07-04T07:38:07
1656909487,965334,2823,-59,11,-60,2022-07-04T07:38:07,1656909487.96878,2022-07-04T07:38:07
1656909488,544187,2824,-60,11,-60,2022-07-04T07:38:08,1656909488.547106,2022-07-04T07:38:08
1656909489,73936,2825,-62,11,-62,2022-07-04T07:38:09,1656909489.077068,2022-07-04T07:38:09
1656909489,724873,2826,-61,11,-62,2022-07-04T07:38:09,1656909489.728883,2022-07-04T07:38:09
1656909490,269356,2827,-62,11,-63,2022-07-04T07:38:10,1656909490.272581,2022-07-04T07:38:10
1656909490,895411,2828,-62,11,-62,2022-07-04T07:38:10,1656909490.899261,2022-07-04T07:38:10
1656909494,465397,2829,-66,10,-66,2022-07-04T07:38:14,1656909494.46852,2022-07-04T07:38:14
1656909495,65107,2830,-65,9,-66,2022-07-04T07:38:15,1656909495.068265,2022-07-04T07:38:15
1656909496,405824,2831,-69,9,-69,2022-07-04T07:38:16,1656909496.409781,2022-07-04T07:38:16
1656909497,5312,2832,-66,10,-67,2022-07-04T07:38:17,1656909497.008319,2022-07-04T07:38:17
1656909497,605015,2833,-69,8,-69,2022-07-04T07:38:17,1656909497.609313,2022-07-04T07:38:17
1656909498,174909,2834,-67,10,-67,2022-07-04T07:38:18,1656909498.177939,2022-07-04T07:38:18
1656909498,826615,2835,-67,9,-68,2022-07-04T07:38:18,1656909498.830196,2022-07-04T07:38:18
1656909499,425824,2836,-68,8,-68,2022-07-04T07:38:19,1656909499.428601,2022-07-04T07:38:19
1656909503,14909,2837,-68,9,-68,2022-07-04T07:38:23,1656909503.018402,2022-07-04T07:38:23
1656909503,626391,2838,-65,11,-66,2022-07-04T07:38:23,1656909503.629791,2022-07-04T07:38:23
1656909504,216524,2839,-62,10,-63,2022-07-04T07:38:24,1656909504.219819,2022-07-04T07:38:24
1656909504,795673,2840,-64,11,-64,2022-07-04T07:38:24,1656909504.799761,2022-07-04T07:38:24
1656909505,376402,2841,-65,10,-66,2022-07-04T07:38:25,1656909505.380977,2022-07-04T07:38:25
1656909505,915709,2842,-68,-4,-71,2022-07-04T07:38:25,1656909505.921201,2022-07-04T07:38:25
1656909506,455454,2843,-72,8,-72,2022-07-04T07:38:26,1656909506.45905,2022-07-04T07:38:26
1656909506,996461,2844,-75,4,-76,2022-07-04T07:38:26,1656909507.000465,2022-07-04T07:38:27
1656909507,615951,2845,-71,7,-72,2022-07-04T07:38:27,1656909507.622854,2022-07-04T07:38:27
1656909511,155509,2846,-76,5,-77,2022-07-04T07:38:31,1656909511.158803,2022-07-04T07:38:31
1656909511,737229,2847,-71,8,-71,2022-07-04T07:38:31,1656909511.739755,2022-07-04T07:38:31
1656909513,355914,2848,-65,10,-65,2022-07-04T07:38:33,1656909513.360259,2022-07-04T07:38:33
1656909514,8114,2849,-65,10,-66,2022-07-04T07:38:34,1656909514.015089,2022-07-04T07:38:34
1656909514,646305,2850,-61,12,-61,2022-07-04T07:38:34,1656909514.657561,2022-07-04T07:38:34
1656909515,216069,2851,-59,11,-60,2022-07-04T07:38:35,1656909515.219132,2022-07-04T07:38:35
1656909515,867216,2852,-60,11,-61,2022-07-04T07:38:35,1656909515.873694,2022-07-04T07:38:35
1656909519,487360,2853,-70,9,-70,2022-07-04T07:38:39,1656909519.490435,2022-07-04T07:38:39
1656909520,638581,2854,-69,9,-70,2022-07-04T07:38:40,1656909520.640938,2022-07-04T07:38:40
1656909521,187500,2855,-66,4,-67,2022-07-04T07:38:41,1656909521.191091,2022-07-04T07:38:41
1656909521,808105,2856,-64,11,-64,2022-07-04T07:38:41,1656909521.811277,2022-07-04T07:38:41
1656909522,378183,2857,-63,11,-63,2022-07-04T07:38:42,1656909522.38231,2022-07-04T07:38:42
1656909523,6667,2858,-62,11,-63,2022-07-04T07:38:43,1656909523.009702,2022-07-04T07:38:43
1656909523,589364,2859,-62,11,-62,2022-07-04T07:38:43,1656909523.592184,2022-07-04T07:38:43
1656909524,180850,2860,-64,11,-64,2022-07-04T07:38:44,1656909524.185677,2022-07-04T07:38:44
1656909527,907620,2861,-73,7,-74,2022-07-04T07:38:47,1656909527.911132,2022-07-04T07:38:47
1656909528,508465,2862,-70,9,-70,2022-07-04T07:38:48,1656909528.511536,2022-07-04T07:38:48
1656909529,147879,2863,-66,10,-67,2022-07-04T07:38:49,1656909529.15101,2022-07-04T07:38:49
1656909529,808172,2864,-66,11,-66,2022-07-04T07:38:49,1656909529.811372,2022-07-04T07:38:49
1656909530,388081,2865,-66,10,-66,2022-07-04T07:38:50,1656909530.390875,2022-07-04T07:38:50
1656909531,7614,2866,-66,10,-66,2022-07-04T07:38:51,1656909531.011397,2022-07-04T07:38:51
1656909531,547623,2867,-67,10,-67,2022-07-04T07:38:51,1656909531.551162,2022-07-04T07:38:51
1656909532,98024,2868,-67,10,-67,2022-07-04T07:38:52,1656909532.100848,2022-07-04T07:38:52
1656909532,718202,2869,-67,10,-67,2022-07-04T07:38:52,1656909532.721264,2022-07-04T07:38:52
1656909536,379607,2870,-64,11,-64,2022-07-04T07:38:56,1656909536.384673,2022-07-04T07:38:56
1656909536,938861,2871,-65,10,-66,2022-07-04T07:38:56,1656909536.942357,2022-07-04T07:38:56
1656909537,480518,2872,-68,10,-68,2022-07-04T07:38:57,1656909537.483404,2022-07-04T07:38:57
1656909538,10508,2873,-67,10,-68,2022-07-04T07:38:58,1656909538.013558,2022-07-04T07:38:58
1656909538,558656,2874,-74,8,-74,2022-07-04T07:38:58,1656909538.562602,2022-07-04T07:38:58
1656909539,107830,2875,-75,5,-76,2022-07-04T07:38:59,1656909539.111518,2022-07-04T07:38:59
1656909539,758279,2876,-76,4,-77,2022-07-04T07:38:59,1656909539.762988,2022-07-04T07:38:59
1656909540,367030,2877,-73,6,-74,2022-07-04T07:39:00,1656909540.373682,2022-07-04T07:39:00
1656909540,969779,2878,-72,7,-72,2022-07-04T07:39:00,1656909540.976077,2022-07-04T07:39:00
1656909544,569265,2879,-73,7,-74,2022-07-04T07:39:04,1656909544.572054,2022-07-04T07:39:04
1656909545,129879,2880,-67,10,-68,2022-07-04T07:39:05,1656909545.133872,2022-07-04T07:39:05
1656909545,848829,2881,-64,11,-64,2022-07-04T07:39:05,1656909545.852625,2022-07-04T07:39:05
1656909546,448543,2882,-66,10,-66,2022-07-04T07:39:06,1656909546.451669,2022-07-04T07:39:06
1656909547,55720,2883,-65,11,-65,2022-07-04T07:39:07,1656909547.058776,2022-07-04T07:39:07
1656909547,618562,2884,-64,10,-65,2022-07-04T07:39:07,1656909547.621316,2022-07-04T07:39:07
1656909548,158978,2885,-66,10,-67,2022-07-04T07:39:08,1656909548.162,2022-07-04T07:39:08
1656909548,873901,2886,-64,10,-65,2022-07-04T07:39:08,1656909548.876836,2022-07-04T07:39:08
1656909549,438961,2887,-64,11,-65,2022-07-04T07:39:09,1656909549.441725,2022-07-04T07:39:09
1656909553,88900,2888,-63,11,-63,2022-07-04T07:39:13,1656909553.092076,2022-07-04T07:39:13
1656909553,650019,2889,-66,10,-67,2022-07-04T07:39:13,1656909553.654044,2022-07-04T07:39:13
1656909554,189489,2890,-65,10,-66,2022-07-04T07:39:14,1656909554.192507,2022-07-04T07:39:14
1656909554,839208,2891,-66,10,-67,2022-07-04T07:39:14,1656909554.842146,2022-07-04T07:39:14
1656909555,460513,2892,-64,11,-64,2022-07-04T07:39:15,1656909555.463289,2022-07-04T07:39:15
1656909556,9932,2893,-68,10,-69,2022-07-04T07:39:16,1656909556.012648,2022-07-04T07:39:16
1656909556,570415,2894,-65,10,-66,2022-07-04T07:39:16,1656909556.57333,2022-07-04T07:39:16
1656909557,251409,2895,-65,11,-65,2022-07-04T07:39:17,1656909557.255155,2022-07-04T07:39:17
1656909557,840534,2896,-65,10,-66,2022-07-04T07:39:17,1656909557.844669,2022-07-04T07:39:17
1656909561,450510,2897,-68,10,-69,2022-07-04T07:39:21,1656909561.453611,2022-07-04T07:39:21
1656909562,20601,2898,-73,8,-74,2022-07-04T07:39:22,1656909562.023683,2022-07-04T07:39:22
1656909562,614781,2899,-70,9,-71,2022-07-04T07:39:22,1656909562.618563,2022-07-04T07:39:22
1656909563,151324,2900,-70,9,-71,2022-07-04T07:39:23,1656909563.154254,2022-07-04T07:39:23
1656909563,710211,2901,-67,11,-67,2022-07-04T07:39:23,1656909563.715081,2022-07-04T07:39:23
1656909564,307689,2902,-66,11,-66,2022-07-04T07:39:24,1656909564.310875,2022-07-04T07:39:24
1656909564,910945,2903,-68,10,-69,2022-07-04T07:39:24,1656909564.914051,2022-07-04T07:39:24
1656909565,471058,2904,-68,10,-69,2022-07-04T07:39:25,1656909565.473808,2022-07-04T07:39:25
1656909566,66014,2905,-69,10,-70,2022-07-04T07:39:26,1656909566.069373,2022-07-04T07:39:26
1656909570,321286,2906,-68,10,-68,2022-07-04T07:39:30,1656909570.326071,2022-07-04T07:39:30
1656909570,967951,2907,-62,11,-63,2022-07-04T07:39:30,1656909570.970818,2022-07-04T07:39:30
1656909571,501391,2908,-62,11,-62,2022-07-04T07:39:31,1656909571.504771,2022-07-04T07:39:31
1656909572,71487,2909,-60,11,-61,2022-07-04T07:39:32,1656909572.077534,2022-07-04T07:39:32
1656909572,825668,2910,-59,11,-60,2022-07-04T07:39:32,1656909572.828483,2022-07-04T07:39:32
1656909573,391004,2911,-62,11,-63,2022-07-04T07:39:33,1656909573.394488,2022-07-04T07:39:33
1656909573,970844,2912,-62,11,-62,2022-07-04T07:39:33,1656909573.973469,2022-07-04T07:39:33
1656909574,590391,2913,-60,11,-61,2022-07-04T07:39:34,1656909574.593804,2022-07-04T07:39:34
1656909578,200811,2914,-72,-9,-81,2022-07-04T07:39:38,1656909578.204095,2022-07-04T07:39:38
1656909578,941424,2915,-79,2,-80,2022-07-04T07:39:38,1656909578.944957,2022-07-04T07:39:38
1656909579,521063,2916,-83,-4,-87,2022-07-04T07:39:39,1656909579.524814,2022-07-04T07:39:39
1656909580,72090,2917,-74,7,-75,2022-07-04T07:39:40,1656909580.074942,2022-07-04T07:39:40
1656909580,671080,2918,-72,9,-72,2022-07-04T07:39:40,1656909580.674041,2022-07-04T07:39:40
1656909581,760786,2919,-67,10,-68,2022-07-04T07:39:41,1656909581.766141,2022-07-04T07:39:41
1656909582,301869,2920,-68,10,-68,2022-07-04T07:39:42,1656909582.305589,2022-07-04T07:39:42
1656909586,500609,2921,-66,10,-66,2022-07-04T07:39:46,1656909586.503899,2022-07-04T07:39:46
1656909587,101415,2922,-67,10,-67,2022-07-04T07:39:47,1656909587.104355,2022-07-04T07:39:47
1656909587,831483,2923,-66,10,-67,2022-07-04T07:39:47,1656909587.835235,2022-07-04T07:39:47
1656909588,418275,2924,-69,9,-69,2022-07-04T07:39:48,1656909588.421213,2022-07-04T07:39:48
1656909589,501259,2925,-68,10,-69,2022-07-04T07:39:49,1656909589.505856,2022-07-04T07:39:49
1656909590,31856,2926,-71,9,-71,2022-07-04T07:39:50,1656909590.035435,2022-07-04T07:39:50
1656909590,621815,2927,-68,10,-68,2022-07-04T07:39:50,1656909590.624992,2022-07-04T07:39:50
1656909591,151342,2928,-68,11,-69,2022-07-04T07:39:51,1656909591.154334,2022-07-04T07:39:51
1656909595,444291,2929,-67,10,-68,2022-07-04T07:39:55,1656909595.447088,2022-07-04T07:39:55
1656909595,971960,2930,-70,9,-71,2022-07-04T07:39:55,1656909595.979182,2022-07-04T07:39:55
1656909596,503115,2931,-43,-13,-55,2022-07-04T07:39:56,1656909596.506207,2022-07-04T07:39:56
1656909597,41754,2932,-68,2,-69,2022-07-04T07:39:57,1656909597.046445,2022-07-04T07:39:57
1656909597,721935,2933,-65,10,-66,2022-07-04T07:39:57,1656909597.726924,2022-07-04T07:39:57
1656909598,297861,2934,-64,11,-65,2022-07-04T07:39:58,1656909598.302667,2022-07-04T07:39:58
1656909598,912017,2935,-64,11,-64,2022-07-04T07:39:58,1656909598.915036,2022-07-04T07:39:58
1656909599,472009,2936,-65,11,-65,2022-07-04T07:39:59,1656909599.475443,2022-07-04T07:39:59
1656909603,21937,2937,-74,6,-75,2022-07-04T07:40:03,1656909603.027402,2022-07-04T07:40:03
1656909603,590766,2938,-72,8,-73,2022-07-04T07:40:03,1656909603.595351,2022-07-04T07:40:03
1656909604,143837,2939,-71,8,-72,2022-07-04T07:40:04,1656909604.147322,2022-07-04T07:40:04
1656909604,733788,2940,-72,8,-72,2022-07-04T07:40:04,1656909604.738062,2022-07-04T07:40:04
1656909605,382856,2941,-71,9,-71,2022-07-04T07:40:05,1656909605.386074,2022-07-04T07:40:05
1656909605,993315,2942,-74,6,-75,2022-07-04T07:40:05,1656909605.996527,2022-07-04T07:40:05
1656909606,553758,2943,-72,8,-72,2022-07-04T07:40:06,1656909606.557079,2022-07-04T07:40:06
1656909607,162878,2944,-71,9,-72,2022-07-04T07:40:07,1656909607.166951,2022-07-04T07:40:07
1656909607,813065,2945,-71,9,-71,2022-07-04T07:40:07,1656909607.816198,2022-07-04T07:40:07
1656909611,392702,2946,-72,8,-73,2022-07-04T07:40:11,1656909611.396058,2022-07-04T07:40:11
1656909611,954886,2947,-75,6,-76,2022-07-04T07:40:11,1656909611.958162,2022-07-04T07:40:11
1656909612,654163,2948,-73,7,-74,2022-07-04T07:40:12,1656909612.657365,2022-07-04T07:40:12
