time_s,time_us,cookie,snr,frame_no,tap_bytes,rssi_bytes,crc_bytes,time_gregorian,log_timestamp,log_timestamp_gregorian
1656909012,29079,620,38,2577,00000000000000000000000000,2600c890e0,ffab,2022-07-04T07:30:12,1656909012.005023,2022-07-04T07:30:12
1656909013,664374,621,37,2579,00000000000000000000000000,2500c890e0,946d,2022-07-04T07:30:13,1656909013.068418,2022-07-04T07:30:13
1656909013,6742818,622,38,2580,00000000000000000000000000,2600c890e0,5078,2022-07-04T07:30:19,1656909013.676824,2022-07-04T07:30:13
1656909014,3518445,623,36,2581,00000000000000000000000000,2400c890e0,6ded,2022-07-04T07:30:17,1656909014.353916,2022-07-04T07:30:14
1656909014,8401350,624,29,2582,00000000000000000000000000,1d00c890e0,71ab,2022-07-04T07:30:22,1656909014.84215,2022-07-04T07:30:14
1656909015,4637887,625,31,2583,00000000000000000000000000,1f00c890e0,d74a,2022-07-04T07:30:19,1656909015.465761,2022-07-04T07:30:15
1656909019,137755,626,28,2584,00000000000000000000000000,1c00c890e0,49a5,2022-07-04T07:30:19,1656909019.015785,2022-07-04T07:30:19
1656909019,5820841,627,38,2585,00000000000000000000000000,2600c890e0,f743,2022-07-04T07:30:24,1656909019.584112,2022-07-04T07:30:19
1656909020,1086895,628,29,2586,00000000000000000000000000,1d00c890e0,8307,2022-07-04T07:30:21,1656909020.112361,2022-07-04T07:30:20
1656909020,7585289,629,38,2587,00000000000000000000000000,2600c890e0,197b,2022-07-04T07:30:27,1656909020.760968,2022-07-04T07:30:20
1656909021,4091007,630,38,2588,00000000000000000000000000,2600c890e0,dd59,2022-07-04T07:30:25,1656909021.411183,2022-07-04T07:30:21
1656909022,5060513,631,34,2590,00000000000000000000000000,2200c890e0,f2ad,2022-07-04T07:30:27,1656909022.508256,2022-07-04T07:30:22
1656909023,1015484,632,38,2591,00000000000000000000000000,2600c890e0,0b4f,2022-07-04T07:30:24,1656909023.103706,2022-07-04T07:30:23
1656909023,6375584,633,33,2592,00000000000000000000000000,2100c890e0,a829,2022-07-04T07:30:29,1656909023.639647,2022-07-04T07:30:23
1656909027,1455686,634,36,2593,00000000000000000000000000,2400c890e0,ce1b,2022-07-04T07:30:28,1656909027.147739,2022-07-04T07:30:27
1656909027,8240990,635,29,2594,00000000000000000000000000,1d00c890e0,a4fa,2022-07-04T07:30:35,1656909027.826667,2022-07-04T07:30:27
1656909028,4847404,636,36,2595,00000000000000000000000000,2400c890e0,0f42,2022-07-04T07:30:32,1656909028.486712,2022-07-04T07:30:28
1656909029,134801,637,32,2596,00000000000000000000000000,2000c890e0,0f9a,2022-07-04T07:30:29,1656909029.015792,2022-07-04T07:30:29
1656909029,7492587,638,27,2597,00000000000000000000000000,1b00c890e0,6848,2022-07-04T07:30:36,1656909029.751368,2022-07-04T07:30:29
1656909030,2780265,639,29,2598,00000000000000000000000000,1d00c890e0,41a5,2022-07-04T07:30:32,1656909030.279977,2022-07-04T07:30:30
1656909030,8278028,640,34,2599,00000000000000000000000000,2200c890e0,3b80,2022-07-04T07:30:38,1656909030.829883,2022-07-04T07:30:30
1656909031,3518640,641,37,2600,00000000000000000000000000,2500c890e0,a321,2022-07-04T07:30:34,1656909031.354208,2022-07-04T07:30:31
1656909031,9939310,642,37,2601,00000000000000000000000000,2500c890e0,0a4e,2022-07-04T07:30:40,1656909031.995977,2022-07-04T07:30:31
1656909036,709271,643,37,2603,00000000000000000000000000,2500c890e0,d00e,2022-07-04T07:30:36,1656909036.074302,2022-07-04T07:30:36
1656909037,8813898,644,35,2606,00000000000000000000000000,2300c890e0,448a,2022-07-04T07:30:45,1656909037.88368,2022-07-04T07:30:37
1656909038,4122421,645,27,2607,00000000000000000000000000,1b00c890e0,0f52,2022-07-04T07:30:42,1656909038.414848,2022-07-04T07:30:38
1656909038,9451091,646,36,2608,00000000000000000000000000,2400c890e0,c4c1,2022-07-04T07:30:47,1656909038.947034,2022-07-04T07:30:38
1656909039,5155916,647,35,2609,00000000000000000000000000,2300c890e0,6523,2022-07-04T07:30:44,1656909039.517764,2022-07-04T07:30:39
1656909039,9914762,648,32,2610,00000000000000000000000000,2000c890e0,8077,2022-07-04T07:30:48,1656909039.993456,2022-07-04T07:30:39
1656909043,5323646,649,33,2611,00000000000000000000000000,2100c890e0,0d8f,2022-07-04T07:30:48,1656909043.534466,2022-07-04T07:30:43
1656909044,2118985,650,30,2612,00000000000000000000000000,1e00c890e0,4111,2022-07-04T07:30:46,1656909044.213904,2022-07-04T07:30:44
1656909044,8418297,651,26,2613,00000000000000000000000000,1a00c890e0,1bbf,2022-07-04T07:30:52,1656909044.843813,2022-07-04T07:30:44
1656909045,4892177,652,37,2614,00000000000000000000000000,2500c890e0,6497,2022-07-04T07:30:49,1656909045.49133,2022-07-04T07:30:45
1656909046,721056,653,29,2615,00000000000000000000000000,1d00c890e0,0259,2022-07-04T07:30:46,1656909046.074135,2022-07-04T07:30:46
1656909046,5553650,654,37,2616,00000000000000000000000000,2500c890e0,1690,2022-07-04T07:30:51,1656909046.558468,2022-07-04T07:30:46
1656909047,1151700,655,38,2617,00000000000000000000000000,2600c890e0,72fe,2022-07-04T07:30:48,1656909047.117275,2022-07-04T07:30:47
1656909047,7559621,656,36,2618,00000000000000000000000000,2400c890e0,08b9,2022-07-04T07:30:54,1656909047.758065,2022-07-04T07:30:47
1656909048,3761374,657,37,2619,00000000000000000000000000,2500c890e0,c665,2022-07-04T07:30:51,1656909048.378084,2022-07-04T07:30:48
1656909052,397138,658,31,2620,00000000000000000000000000,1f00c890e0,fb51,2022-07-04T07:30:52,1656909052.041774,2022-07-04T07:30:52
1656909052,6015126,659,38,2621,00000000000000000000000000,2600c890e0,789d,2022-07-04T07:30:58,1656909052.603774,2022-07-04T07:30:52
1656909053,1139602,660,37,2622,00000000000000000000000000,2500c890e0,c356,2022-07-04T07:30:54,1656909053.115931,2022-07-04T07:30:53
1656909053,7630367,661,38,2623,00000000000000000000000000,2600c890e0,763e,2022-07-04T07:31:00,1656909053.765433,2022-07-04T07:30:53
1656909054,3434331,662,37,2624,00000000000000000000000000,2500c890e0,0505,2022-07-04T07:30:57,1656909054.345435,2022-07-04T07:30:54
1656909054,8415381,663,36,2625,00000000000000000000000000,2400c890e0,705e,2022-07-04T07:31:02,1656909054.843512,2022-07-04T07:30:54
1656909055,3445072,664,36,2626,00000000000000000000000000,2400c890e0,f7f1,2022-07-04T07:30:58,1656909055.346718,2022-07-04T07:30:55
1656909055,9808356,665,36,2627,00000000000000000000000000,2400c890e0,8ad0,2022-07-04T07:31:04,1656909055.982882,2022-07-04T07:30:55
1656909056,6160662,666,36,2628,00000000000000000000000000,2400c890e0,a8f3,2022-07-04T07:31:02,1656909056.618047,2022-07-04T07:30:56
1656909060,1680238,667,38,2629,00000000000000000000000000,2600c890e0,bd80,2022-07-04T07:31:01,1656909060.17014,2022-07-04T07:31:00
1656909060,7125852,668,36,2630,00000000000000000000000000,2400c890e0,408a,2022-07-04T07:31:07,1656909060.714653,2022-07-04T07:31:00
1656909061,2419025,669,37,2631,00000000000000000000000000,2500c890e0,26f6,2022-07-04T07:31:03,1656909061.243879,2022-07-04T07:31:01
1656909061,7672629,670,36,2632,00000000000000000000000000,2400c890e0,58bf,2022-07-04T07:31:08,1656909061.769284,2022-07-04T07:31:01
1656909062,3918080,671,36,2633,00000000000000000000000000,2400c890e0,4b16,2022-07-04T07:31:05,1656909062.393942,2022-07-04T07:31:02
1656909062,9111981,672,36,2634,00000000000000000000000000,2400c890e0,a56a,2022-07-04T07:31:11,1656909062.913043,2022-07-04T07:31:02
1656909063,4543180,673,37,2635,00000000000000000000000000,2500c890e0,f822,2022-07-04T07:31:07,1656909063.456476,2022-07-04T07:31:03
1656909063,9795162,674,36,2636,00000000000000000000000000,2400c890e0,eb36,2022-07-04T07:31:12,1656909063.981771,2022-07-04T07:31:03
1656909064,4964661,675,37,2637,00000000000000000000000000,2500c890e0,f33e,2022-07-04T07:31:08,1656909064.49833,2022-07-04T07:31:04
1656909065,600640,676,36,2638,00000000000000000000000000,2400c890e0,6266,2022-07-04T07:31:05,1656909065.062374,2022-07-04T07:31:05
1656909068,7257452,677,37,2639,00000000000000000000000000,2500c890e0,e0d4,2022-07-04T07:31:15,1656909068.727872,2022-07-04T07:31:08
1656909069,3457932,678,37,2640,00000000000000000000000000,2500c890e0,b63a,2022-07-04T07:31:12,1656909069.347838,2022-07-04T07:31:09
1656909069,8633825,679,36,2641,00000000000000000000000000,2400c890e0,bd78,2022-07-04T07:31:17,1656909069.865796,2022-07-04T07:31:09
1656909070,4015100,680,36,2642,00000000000000000000000000,2400c890e0,1046,2022-07-04T07:31:14,1656909070.403626,2022-07-04T07:31:10
1656909071,743565,681,36,2643,00000000000000000000000000,2400c890e0,ff2b,2022-07-04T07:31:11,1656909071.07641,2022-07-04T07:31:11
1656909071,6240637,682,35,2644,00000000000000000000000000,2300c890e0,0709,2022-07-04T07:31:17,1656909071.626068,2022-07-04T07:31:11
1656909072,1177315,683,34,2645,00000000000000000000000000,2200c890e0,7424,2022-07-04T07:31:13,1656909072.119721,2022-07-04T07:31:12
1656909072,7857079,684,37,2646,00000000000000000000000000,2500c890e0,28c0,2022-07-04T07:31:19,1656909072.787693,2022-07-04T07:31:12
1656909073,3071269,685,38,2647,00000000000000000000000000,2600c890e0,c543,2022-07-04T07:31:16,1656909073.309204,2022-07-04T07:31:13
1656909076,8527109,686,32,2648,00000000000000000000000000,2000c890e0,4bf0,2022-07-04T07:31:24,1656909076.854903,2022-07-04T07:31:16
1656909078,20470,687,38,2650,00000000000000000000000000,2600c890e0,3a39,2022-07-04T07:31:18,1656909078.004203,2022-07-04T07:31:18
1656909078,6378495,688,37,2651,00000000000000000000000000,2500c890e0,f1e3,2022-07-04T07:31:24,1656909078.640311,2022-07-04T07:31:18
1656909079,2958393,689,37,2652,00000000000000000000000000,2500c890e0,d42d,2022-07-04T07:31:21,1656909079.297845,2022-07-04T07:31:19
1656909079,8370048,690,36,2653,00000000000000000000000000,2400c890e0,b956,2022-07-04T07:31:27,1656909079.839273,2022-07-04T07:31:19
1656909080,3726851,691,27,2654,00000000000000000000000000,1b00c890e0,e82f,2022-07-04T07:31:23,1656909080.374759,2022-07-04T07:31:20
1656909081,514585,692,36,2655,00000000000000000000000000,2400c890e0,cbe3,2022-07-04T07:31:21,1656909081.05364,2022-07-04T07:31:21
1656909081,6865196,693,37,2656,00000000000000000000000000,2500c890e0,a70c,2022-07-04T07:31:27,1656909081.688545,2022-07-04T07:31:21
1656909085,2186555,694,38,2657,00000000000000000000000000,2600c890e0,2c26,2022-07-04T07:31:27,1656909085.220596,2022-07-04T07:31:25
1656909085,9170610,695,37,2658,00000000000000000000000000,2500c890e0,fcff,2022-07-04T07:31:34,1656909085.919135,2022-07-04T07:31:25
1656909086,5104277,696,36,2659,00000000000000000000000000,2400c890e0,0ef0,2022-07-04T07:31:31,1656909086.512532,2022-07-04T07:31:26
1656909087,362272,697,30,2660,00000000000000000000000000,1e00c890e0,7018,2022-07-04T07:31:27,1656909087.038417,2022-07-04T07:31:27
1656909087,6159360,698,37,2661,00000000000000000000000000,2500c890e0,630f,2022-07-04T07:31:33,1656909087.617789,2022-07-04T07:31:27
1656909088,2266707,699,36,2662,00000000000000000000000000,2400c890e0,fce9,2022-07-04T07:31:30,1656909088.229007,2022-07-04T07:31:28
1656909088,7826735,700,38,2663,00000000000000000000000000,2600c890e0,6f0a,2022-07-04T07:31:35,1656909088.784526,2022-07-04T07:31:28
1656909089,3905725,701,34,2664,00000000000000000000000000,2200c890e0,80da,2022-07-04T07:31:32,1656909089.393228,2022-07-04T07:31:29
1656909089,9111750,702,37,2665,00000000000000000000000000,2500c890e0,3ad6,2022-07-04T07:31:38,1656909089.91317,2022-07-04T07:31:29
1656909093,4701776,703,29,2666,00000000000000000000000000,1d00c890e0,1796,2022-07-04T07:31:37,1656909093.472289,2022-07-04T07:31:33
1656909093,9930834,704,37,2667,00000000000000000000000000,2500c890e0,a6e8,2022-07-04T07:31:42,1656909093.995993,2022-07-04T07:31:33
1656909094,5473489,705,36,2668,00000000000000000000000000,2400c890e0,ee58,2022-07-04T07:31:39,1656909094.549449,2022-07-04T07:31:34
1656909095,7081935,706,33,2670,00000000000000000000000000,2100c890e0,dfe2,2022-07-04T07:31:42,1656909095.710274,2022-07-04T07:31:35
1656909096,3067233,707,36,2671,00000000000000000000000000,2400c890e0,7e90,2022-07-04T07:31:39,1656909096.308837,2022-07-04T07:31:36
1656909096,8925397,708,36,2672,00000000000000000000000000,2400c890e0,cc74,2022-07-04T07:31:44,1656909096.894594,2022-07-04T07:31:36
1656909097,4045400,709,37,2673,00000000000000000000000000,2500c890e0,3d71,2022-07-04T07:31:41,1656909097.406657,2022-07-04T07:31:37
1656909097,9398839,710,37,2674,00000000000000000000000000,2500c890e0,1d31,2022-07-04T07:31:46,1656909097.942013,2022-07-04T07:31:37
1656909101,6261286,711,37,2675,00000000000000000000000000,2500c890e0,973b,2022-07-04T07:31:47,1656909101.62827,2022-07-04T07:31:41
1656909102,1419420,712,37,2676,00000000000000000000000000,2500c890e0,2f94,2022-07-04T07:31:43,1656909102.144598,2022-07-04T07:31:42
1656909102,8090670,713,37,2677,00000000000000000000000000,2500c890e0,5b16,2022-07-04T07:31:50,1656909102.81107,2022-07-04T07:31:42
1656909103,4115581,714,37,2678,00000000000000000000000000,2500c890e0,5cc7,2022-07-04T07:31:47,1656909103.413821,2022-07-04T07:31:43
1656909103,9440293,715,37,2679,00000000000000000000000000,2500c890e0,d17b,2022-07-04T07:31:52,1656909103.946225,2022-07-04T07:31:43
1656909104,5173385,716,38,2680,00000000000000000000000000,2600c890e0,45a0,2022-07-04T07:31:49,1656909104.519306,2022-07-04T07:31:44
1656909105,1910128,717,36,2681,00000000000000000000000000,2400c890e0,d112,2022-07-04T07:31:46,1656909105.192921,2022-07-04T07:31:45
1656909105,8822245,718,29,2682,00000000000000000000000000,1d00c890e0,e374,2022-07-04T07:31:53,1656909105.884539,2022-07-04T07:31:45
1656909106,4297492,719,37,2683,00000000000000000000000000,2500c890e0,fe13,2022-07-04T07:31:50,1656909106.431751,2022-07-04T07:31:46
1656909109,9934947,720,32,2684,00000000000000000000000000,2000c890e0,0909,2022-07-04T07:31:58,1656909109.996108,2022-07-04T07:31:49
1656909110,6395626,721,38,2685,00000000000000000000000000,2600c890e0,7ce8,2022-07-04T07:31:56,1656909110.641477,2022-07-04T07:31:50
1656909111,1702315,722,37,2686,00000000000000000000000000,2500c890e0,f741,2022-07-04T07:31:52,1656909111.172406,2022-07-04T07:31:51
1656909111,8480837,723,37,2687,00000000000000000000000000,2500c890e0,8b8b,2022-07-04T07:31:59,1656909111.850325,2022-07-04T07:31:51
1656909112,4612607,724,37,2688,00000000000000000000000000,2500c890e0,08ae,2022-07-04T07:31:56,1656909112.463648,2022-07-04T07:31:52
1656909113,1386363,725,34,2689,00000000000000000000000000,2200c890e0,bd2f,2022-07-04T07:31:54,1656909113.141054,2022-07-04T07:31:53
1656909113,6578912,726,32,2690,00000000000000000000000000,2000c890e0,5164,2022-07-04T07:31:59,1656909113.661485,2022-07-04T07:31:53
1656909114,1958706,727,37,2691,00000000000000000000000000,2500c890e0,3b39,2022-07-04T07:31:55,1656909114.198007,2022-07-04T07:31:54
1656909114,8107306,728,32,2692,00000000000000000000000000,2000c890e0,bd10,2022-07-04T07:32:02,1656909114.812739,2022-07-04T07:31:54
1656909118,3540740,729,33,2693,00000000000000000000000000,2100c890e0,2a65,2022-07-04T07:32:01,1656909118.358206,2022-07-04T07:31:58
1656909118,8713154,730,33,2694,00000000000000000000000000,2100c890e0,e733,2022-07-04T07:32:06,1656909118.873398,2022-07-04T07:31:58
1656909119,4038157,731,37,2695,00000000000000000000000000,2500c890e0,9188,2022-07-04T07:32:03,1656909119.4059,2022-07-04T07:31:59
1656909119,9794156,732,33,2696,00000000000000000000000000,2100c890e0,6b01,2022-07-04T07:32:08,1656909119.981373,2022-07-04T07:31:59
1656909120,5803024,733,37,2697,00000000000000000000000000,2500c890e0,0c74,2022-07-04T07:32:05,1656909120.582351,2022-07-04T07:32:00
1656909121,1051688,734,36,2698,00000000000000000000000000,2400c890e0,fc2c,2022-07-04T07:32:02,1656909121.107122,2022-07-04T07:32:01
1656909121,6851971,735,37,2699,00000000000000000000000000,2500c890e0,bbe8,2022-07-04T07:32:07,1656909121.68786,2022-07-04T07:32:01
1656909122,3448355,736,38,2700,00000000000000000000000000,2600c890e0,d9e7,2022-07-04T07:32:05,1656909122.346994,2022-07-04T07:32:02
1656909122,8595519,737,38,2701,00000000000000000000000000,2600c890e0,b0e0,2022-07-04T07:32:10,1656909122.861773,2022-07-04T07:32:02
1656909126,5091235,738,35,2702,00000000000000000000000000,2300c890e0,2d1c,2022-07-04T07:32:11,1656909126.511068,2022-07-04T07:32:06
1656909127,1453101,739,37,2703,00000000000000000000000000,2500c890e0,3498,2022-07-04T07:32:08,1656909127.147502,2022-07-04T07:32:07
1656909127,7876505,740,37,2704,00000000000000000000000000,2500c890e0,5f00,2022-07-04T07:32:14,1656909127.789709,2022-07-04T07:32:07
1656909128,3320457,741,28,2705,00000000000000000000000000,1c00c890e0,d7a5,2022-07-04T07:32:11,1656909128.33403,2022-07-04T07:32:08
1656909128,9768066,742,26,2706,00000000000000000000000000,1a00c890e0,e53d,2022-07-04T07:32:17,1656909128.978915,2022-07-04T07:32:08
1656909134,7565426,743,37,2711,00000000000000000000000000,2500c890e0,79b2,2022-07-04T07:32:21,1656909134.758527,2022-07-04T07:32:14
1656909135,2915081,744,35,2712,00000000000000000000000000,2300c890e0,9476,2022-07-04T07:32:17,1656909135.293507,2022-07-04T07:32:15
1656909136,801889,745,34,2713,00000000000000000000000000,2200c890e0,be76,2022-07-04T07:32:16,1656909136.082216,2022-07-04T07:32:16
1656909136,7325828,746,28,2714,00000000000000000000000000,1c00c890e0,9f2f,2022-07-04T07:32:23,1656909136.735314,2022-07-04T07:32:16
1656909137,2410216,747,37,2715,00000000000000000000000000,2500c890e0,2eb7,2022-07-04T07:32:19,1656909137.243117,2022-07-04T07:32:17
1656909138,273268,748,36,2716,00000000000000000000000000,2400c890e0,1cab,2022-07-04T07:32:18,1656909138.029744,2022-07-04T07:32:18
1656909138,5591154,749,36,2717,00000000000000000000000000,2400c890e0,2f79,2022-07-04T07:32:23,1656909138.56103,2022-07-04T07:32:18
1656909139,1861226,750,36,2718,00000000000000000000000000,2400c890e0,decd,2022-07-04T07:32:20,1656909139.188424,2022-07-04T07:32:19
1656909142,9923093,751,33,2719,00000000000000000000000000,2100c890e0,e773,2022-07-04T07:32:31,1656909142.994239,2022-07-04T07:32:22
1656909143,5497808,752,29,2720,00000000000000000000000000,1d00c890e0,3e45,2022-07-04T07:32:28,1656909143.551921,2022-07-04T07:32:23
1656909144,1396031,753,37,2721,00000000000000000000000000,2500c890e0,96ac,2022-07-04T07:32:25,1656909144.141764,2022-07-04T07:32:24
1656909144,7180922,754,30,2722,00000000000000000000000000,1e00c890e0,9550,2022-07-04T07:32:31,1656909144.72006,2022-07-04T07:32:24
1656909145,2231194,755,36,2723,00000000000000000000000000,2400c890e0,b73a,2022-07-04T07:32:27,1656909145.225272,2022-07-04T07:32:25
1656909145,7469799,756,37,2724,00000000000000000000000000,2500c890e0,7d0b,2022-07-04T07:32:32,1656909145.749117,2022-07-04T07:32:25
1656909146,2706167,757,39,2725,00000000000000000000000000,2700c890e0,92fe,2022-07-04T07:32:28,1656909146.273557,2022-07-04T07:32:26
1656909146,7937636,758,28,2726,00000000000000000000000000,1c00c890e0,5a6e,2022-07-04T07:32:33,1656909146.795975,2022-07-04T07:32:26
1656909147,3227272,759,37,2727,00000000000000000000000000,2500c890e0,5fce,2022-07-04T07:32:30,1656909147.325112,2022-07-04T07:32:27
1656909147,8394393,760,37,2728,00000000000000000000000000,2500c890e0,627a,2022-07-04T07:32:35,1656909147.841448,2022-07-04T07:32:27
1656909151,4056839,761,33,2729,00000000000000000000000000,2100c890e0,ccca,2022-07-04T07:32:35,1656909151.407577,2022-07-04T07:32:31
1656909152,350382,762,38,2730,00000000000000000000000000,2600c890e0,3616,2022-07-04T07:32:32,1656909152.038993,2022-07-04T07:32:32
1656909152,6881074,763,36,2731,00000000000000000000000000,2400c890e0,a9aa,2022-07-04T07:32:38,1656909152.690145,2022-07-04T07:32:32
1656909153,2672035,764,38,2732,00000000000000000000000000,2600c890e0,396b,2022-07-04T07:32:35,1656909153.269321,2022-07-04T07:32:33
1656909154,5471439,765,38,2734,00000000000000000000000000,2600c890e0,a2b3,2022-07-04T07:32:39,1656909154.549135,2022-07-04T07:32:34
1656909155,1751616,766,37,2735,00000000000000000000000000,2500c890e0,4baa,2022-07-04T07:32:36,1656909155.177271,2022-07-04T07:32:35
1656909155,7574017,767,35,2736,00000000000000000000000000,2300c890e0,d475,2022-07-04T07:32:42,1656909155.75934,2022-07-04T07:32:35
1656909156,3629918,768,36,2737,00000000000000000000000000,2400c890e0,7bd5,2022-07-04T07:32:39,1656909156.36759,2022-07-04T07:32:36
1656909160,445890,769,38,2738,00000000000000000000000000,2600c890e0,8a3c,2022-07-04T07:32:40,1656909160.046838,2022-07-04T07:32:40
1656909160,8136780,770,38,2739,00000000000000000000000000,2600c890e0,bac2,2022-07-04T07:32:48,1656909160.815877,2022-07-04T07:32:40
1656909161,3575255,771,33,2740,00000000000000000000000000,2100c890e0,f5aa,2022-07-04T07:32:44,1656909161.359455,2022-07-04T07:32:41
1656909162,142688,772,38,2741,00000000000000000000000000,2600c890e0,5e96,2022-07-04T07:32:42,1656909162.016499,2022-07-04T07:32:42
1656909162,5614337,773,37,2742,00000000000000000000000000,2500c890e0,d51f,2022-07-04T07:32:47,1656909162.56362,2022-07-04T07:32:42
1656909163,1851248,774,36,2743,00000000000000000000000000,2400c890e0,05bd,2022-07-04T07:32:44,1656909163.187337,2022-07-04T07:32:43
1656909163,7529151,775,34,2744,00000000000000000000000000,2200c890e0,2a4c,2022-07-04T07:32:50,1656909163.755061,2022-07-04T07:32:43
1656909164,3395524,776,35,2745,00000000000000000000000000,2300c890e0,8984,2022-07-04T07:32:47,1656909164.342194,2022-07-04T07:32:44
1656909164,8997251,777,38,2746,00000000000000000000000000,2600c890e0,beed,2022-07-04T07:32:52,1656909164.901817,2022-07-04T07:32:44
1656909169,1205823,778,28,2748,00000000000000000000000000,1c00c890e0,ad12,2022-07-04T07:32:50,1656909169.122745,2022-07-04T07:32:49
1656909170,2545046,779,37,2750,00000000000000000000000000,2500c890e0,8e74,2022-07-04T07:32:52,1656909170.256892,2022-07-04T07:32:50
1656909170,8246505,780,33,2751,00000000000000000000000000,2100c890e0,c0f2,2022-07-04T07:32:58,1656909170.826833,2022-07-04T07:32:50
1656909171,3516736,781,38,2752,00000000000000000000000000,2600c890e0,4107,2022-07-04T07:32:54,1656909171.353516,2022-07-04T07:32:51
1656909171,9941987,782,37,2753,00000000000000000000000000,2500c890e0,802f,2022-07-04T07:33:00,1656909171.996378,2022-07-04T07:32:51
1656909172,6260426,783,37,2754,00000000000000000000000000,2500c890e0,7c5a,2022-07-04T07:32:58,1656909172.627912,2022-07-04T07:32:52
1656909173,1754763,784,30,2755,00000000000000000000000000,1e00c890e0,624f,2022-07-04T07:32:54,1656909173.177953,2022-07-04T07:32:53
1656909177,4117763,785,37,2757,00000000000000000000000000,2500c890e0,0e8e,2022-07-04T07:33:01,1656909177.413929,2022-07-04T07:32:57
1656909178,6250436,786,29,2759,00000000000000000000000000,1d00c890e0,8475,2022-07-04T07:33:04,1656909178.627123,2022-07-04T07:32:58
1656909179,1856958,787,29,2760,00000000000000000000000000,1d00c890e0,a1f0,2022-07-04T07:33:00,1656909179.188994,2022-07-04T07:32:59
1656909179,7514796,788,37,2761,00000000000000000000000000,2500c890e0,04b5,2022-07-04T07:33:06,1656909179.753384,2022-07-04T07:32:59
1656909180,3959984,789,38,2762,00000000000000000000000000,2600c890e0,d62d,2022-07-04T07:33:03,1656909180.398093,2022-07-04T07:33:00
1656909181,277230,790,32,2763,00000000000000000000000000,2000c890e0,f499,2022-07-04T07:33:01,1656909181.029724,2022-07-04T07:33:01
1656909181,5535304,791,38,2808,00000000000000000000000000,2600c890e0,2413,2022-07-04T07:33:06,1656909181.555902,2022-07-04T07:33:01
1656909185,926294,792,30,2765,00000000000000000000000000,1e00c890e0,fbd6,2022-07-04T07:33:05,1656909185.094902,2022-07-04T07:33:05
1656909185,6493637,793,37,2766,00000000000000000000000000,2500c890e0,8487,2022-07-04T07:33:11,1656909185.651735,2022-07-04T07:33:05
1656909186,2604300,794,36,2767,00000000000000000000000000,2400c890e0,6929,2022-07-04T07:33:08,1656909186.262386,2022-07-04T07:33:06
1656909186,9203929,795,36,2768,00000000000000000000000000,2400c890e0,4304,2022-07-04T07:33:15,1656909186.922444,2022-07-04T07:33:06
1656909187,5631127,796,37,2769,00000000000000000000000000,2500c890e0,237f,2022-07-04T07:33:12,1656909187.565194,2022-07-04T07:33:07
1656909188,438485,797,37,2770,00000000000000000000000000,2500c890e0,0359,2022-07-04T07:33:08,1656909188.046103,2022-07-04T07:33:08
1656909188,6114342,798,33,2771,00000000000000000000000000,2100c890e0,6a61,2022-07-04T07:33:14,1656909188.613378,2022-07-04T07:33:08
1656909189,1387736,799,32,2772,00000000000000000000000000,2000c890e0,6e02,2022-07-04T07:33:10,1656909189.141153,2022-07-04T07:33:09
1656909189,6711325,800,37,2773,00000000000000000000000000,2500c890e0,49b9,2022-07-04T07:33:15,1656909189.673111,2022-07-04T07:33:09
1656909193,2423954,801,37,2774,00000000000000000000000000,2500c890e0,1488,2022-07-04T07:33:15,1656909193.244452,2022-07-04T07:33:13
1656909193,7457609,802,32,2775,00000000000000000000000000,2000c890e0,b2e7,2022-07-04T07:33:20,1656909193.74769,2022-07-04T07:33:13
1656909194,2715950,803,31,2776,00000000000000000000000000,1f00c890e0,d35e,2022-07-04T07:33:16,1656909194.27356,2022-07-04T07:33:14
1656909194,8426890,804,37,2777,00000000000000000000000000,2500c890e0,d730,2022-07-04T07:33:22,1656909194.844822,2022-07-04T07:33:14
1656909195,3231647,805,26,2778,00000000000000000000000000,1a00c890e0,3b12,2022-07-04T07:33:18,1656909195.325151,2022-07-04T07:33:15
1656909195,8700473,806,35,2779,00000000000000000000000000,2300c890e0,4169,2022-07-04T07:33:23,1656909195.872232,2022-07-04T07:33:15
1656909196,4085240,807,31,2780,00000000000000000000000000,1f00c890e0,3d66,2022-07-04T07:33:20,1656909196.410563,2022-07-04T07:33:16
1656909196,9191412,808,36,2781,00000000000000000000000000,2400c890e0,7cba,2022-07-04T07:33:25,1656909196.92135,2022-07-04T07:33:16
1656909197,4560399,809,37,2782,00000000000000000000000000,2500c890e0,b1f0,2022-07-04T07:33:21,1656909197.460945,2022-07-04T07:33:17
1656909197,9717700,810,37,2783,00000000000000000000000000,2500c890e0,e7c8,2022-07-04T07:33:26,1656909197.974663,2022-07-04T07:33:17
1656909201,5020513,811,38,2784,00000000000000000000000000,2600c890e0,2170,2022-07-04T07:33:26,1656909201.504041,2022-07-04T07:33:21
1656909202,1440467,812,30,2785,00000000000000000000000000,1e00c890e0,5e91,2022-07-04T07:33:23,1656909202.146113,2022-07-04T07:33:22
1656909202,6905841,813,37,2786,00000000000000000000000000,2500c890e0,defe,2022-07-04T07:33:28,1656909202.692491,2022-07-04T07:33:22
1656909203,3098897,814,33,2787,00000000000000000000000000,2100c890e0,dbc9,2022-07-04T07:33:26,1656909203.312217,2022-07-04T07:33:23
1656909203,8664932,815,27,2788,00000000000000000000000000,1b00c890e0,8364,2022-07-04T07:33:31,1656909203.868622,2022-07-04T07:33:23
