time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656908631,129614,True,1975,2162,-28,12,-29,2022-07-04T07:23:51,1656908631.134197,2022-07-04T07:23:51
1656908632,239825,True,1976,2164,-30,11,-30,2022-07-04T07:23:52,1656908632.243174,2022-07-04T07:23:52
1656908632,769236,True,1977,2165,-29,12,-30,2022-07-04T07:23:52,1656908632.770858,2022-07-04T07:23:52
1656908633,319664,True,1978,2166,-27,11,-28,2022-07-04T07:23:53,1656908633.321208,2022-07-04T07:23:53
1656908633,929672,True,1979,2167,-27,11,-27,2022-07-04T07:23:53,1656908633.931236,2022-07-04T07:23:53
1656908637,508929,True,1980,2168,-30,11,-30,2022-07-04T07:23:57,1656908637.514116,2022-07-04T07:23:57
1656908638,90469,True,1981,2169,-32,11,-32,2022-07-04T07:23:58,1656908638.092109,2022-07-04T07:23:58
1656908638,659253,True,1982,2170,-32,11,-33,2022-07-04T07:23:58,1656908638.660797,2022-07-04T07:23:58
1656908639,252067,True,1983,2171,-33,12,-33,2022-07-04T07:23:59,1656908639.253673,2022-07-04T07:23:59
1656908639,830220,True,1984,2172,-32,11,-33,2022-07-04T07:23:59,1656908639.831796,2022-07-04T07:23:59
1656908640,410040,True,1985,2173,-32,11,-33,2022-07-04T07:24:00,1656908640.411575,2022-07-04T07:24:00
1656908640,979432,True,1986,2174,-34,12,-34,2022-07-04T07:24:00,1656908640.981014,2022-07-04T07:24:00
1656908641,508991,True,1987,2175,-34,13,-34,2022-07-04T07:24:01,1656908641.510565,2022-07-04T07:24:01
1656908642,68945,True,1988,2176,-32,12,-32,2022-07-04T07:24:02,1656908642.070638,2022-07-04T07:24:02
1656908645,802174,True,1989,2177,-33,12,-34,2022-07-04T07:24:05,1656908645.807557,2022-07-04T07:24:05
1656908646,389458,True,1990,2178,-33,12,-33,2022-07-04T07:24:06,1656908646.391053,2022-07-04T07:24:06
1656908646,919122,True,1991,2179,-31,12,-31,2022-07-04T07:24:06,1656908646.920713,2022-07-04T07:24:06
1656908647,458857,True,1992,2180,-30,11,-31,2022-07-04T07:24:07,1656908647.46047,2022-07-04T07:24:07
1656908648,118813,True,1993,2181,-32,12,-32,2022-07-04T07:24:08,1656908648.122134,2022-07-04T07:24:08
1656908648,679001,True,1994,2182,-33,12,-34,2022-07-04T07:24:08,1656908648.684028,2022-07-04T07:24:08
1656908649,249725,True,1995,2183,-31,12,-31,2022-07-04T07:24:09,1656908649.25178,2022-07-04T07:24:09
1656908649,800053,True,1996,2184,-26,12,-26,2022-07-04T07:24:09,1656908649.801936,2022-07-04T07:24:09
1656908650,358808,True,1997,2185,-32,11,-33,2022-07-04T07:24:10,1656908650.360428,2022-07-04T07:24:10
1656908654,19141,True,1998,2186,-31,11,-32,2022-07-04T07:24:14,1656908654.022845,2022-07-04T07:24:14
1656908654,610312,True,1999,2187,-31,12,-31,2022-07-04T07:24:14,1656908654.611973,2022-07-04T07:24:14
1656908655,199207,True,2000,2188,-31,12,-31,2022-07-04T07:24:15,1656908655.200779,2022-07-04T07:24:15
1656908655,778816,True,2001,2189,-31,13,-31,2022-07-04T07:24:15,1656908655.780456,2022-07-04T07:24:15
1656908656,402773,True,2002,2190,-34,12,-35,2022-07-04T07:24:16,1656908656.404315,2022-07-04T07:24:16
1656908656,999466,True,2003,2191,-32,11,-33,2022-07-04T07:24:16,1656908657.001018,2022-07-04T07:24:17
1656908657,579606,True,2004,2192,-34,12,-35,2022-07-04T07:24:17,1656908657.58145,2022-07-04T07:24:17
1656908658,148919,True,2005,2193,-31,12,-31,2022-07-04T07:24:18,1656908658.150477,2022-07-04T07:24:18
1656908658,749849,True,2006,2194,-33,11,-34,2022-07-04T07:24:18,1656908658.751515,2022-07-04T07:24:18
1656908662,309656,True,2007,2195,-33,12,-34,2022-07-04T07:24:22,1656908662.311282,2022-07-04T07:24:22
1656908662,938368,True,2008,2196,-33,12,-34,2022-07-04T07:24:22,1656908662.939967,2022-07-04T07:24:22
1656908663,499652,True,2009,2197,-31,12,-31,2022-07-04T07:24:23,1656908663.50125,2022-07-04T07:24:23
1656908664,98444,True,2010,2198,-31,11,-32,2022-07-04T07:24:24,1656908664.100018,2022-07-04T07:24:24
1656908664,698998,True,2011,2199,-31,12,-32,2022-07-04T07:24:24,1656908664.70072,2022-07-04T07:24:24
1656908665,329016,True,2012,2200,-30,12,-30,2022-07-04T07:24:25,1656908665.330689,2022-07-04T07:24:25
1656908665,888723,True,2013,2201,-35,12,-35,2022-07-04T07:24:25,1656908665.890313,2022-07-04T07:24:25
1656908666,429048,True,2014,2202,-33,11,-34,2022-07-04T07:24:26,1656908666.430612,2022-07-04T07:24:26
1656908667,149502,True,2015,2203,-32,11,-33,2022-07-04T07:24:27,1656908667.151044,2022-07-04T07:24:27
1656908670,779610,True,2016,2204,-29,12,-30,2022-07-04T07:24:30,1656908670.781162,2022-07-04T07:24:30
1656908671,389589,True,2017,2205,-28,12,-29,2022-07-04T07:24:31,1656908671.391205,2022-07-04T07:24:31
1656908671,948506,True,2018,2206,-27,12,-28,2022-07-04T07:24:31,1656908671.950138,2022-07-04T07:24:31
1656908673,88185,True,2019,2208,-28,12,-28,2022-07-04T07:24:33,1656908673.090716,2022-07-04T07:24:33
1656908673,628695,True,2020,2209,-27,11,-27,2022-07-04T07:24:33,1656908673.630321,2022-07-04T07:24:33
1656908674,179455,True,2021,2210,-28,12,-28,2022-07-04T07:24:34,1656908674.181003,2022-07-04T07:24:34
1656908674,739625,True,2022,2211,-28,12,-29,2022-07-04T07:24:34,1656908674.74116,2022-07-04T07:24:34
1656908675,360343,True,2023,2212,-29,11,-30,2022-07-04T07:24:35,1656908675.364183,2022-07-04T07:24:35
1656908679,119049,True,2024,2213,-32,11,-33,2022-07-04T07:24:39,1656908679.122521,2022-07-04T07:24:39
1656908679,688975,True,2025,2214,-32,12,-33,2022-07-04T07:24:39,1656908679.690561,2022-07-04T07:24:39
1656908680,368115,True,2026,2215,-32,12,-32,2022-07-04T07:24:40,1656908680.372017,2022-07-04T07:24:40
1656908680,948942,True,2027,2216,-34,12,-34,2022-07-04T07:24:40,1656908680.950625,2022-07-04T07:24:40
1656908681,507946,True,2028,2217,-32,12,-33,2022-07-04T07:24:41,1656908681.509586,2022-07-04T07:24:41
1656908682,118258,True,2029,2218,-29,12,-30,2022-07-04T07:24:42,1656908682.119854,2022-07-04T07:24:42
1656908682,708775,True,2030,2219,-33,12,-34,2022-07-04T07:24:42,1656908682.710381,2022-07-04T07:24:42
1656908683,257857,True,2031,2220,-27,12,-28,2022-07-04T07:24:43,1656908683.259445,2022-07-04T07:24:43
1656908683,788973,True,2032,2221,-24,11,-24,2022-07-04T07:24:43,1656908683.790541,2022-07-04T07:24:43
1656908687,347775,True,2033,2222,-31,12,-32,2022-07-04T07:24:47,1656908687.349347,2022-07-04T07:24:47
1656908687,897735,True,2034,2223,-33,12,-33,2022-07-04T07:24:47,1656908687.899353,2022-07-04T07:24:47
1656908688,467662,True,2035,2224,-37,12,-37,2022-07-04T07:24:48,1656908688.469244,2022-07-04T07:24:48
1656908689,118074,True,2036,2225,-30,12,-30,2022-07-04T07:24:49,1656908689.119736,2022-07-04T07:24:49
1656908689,677833,True,2037,2226,-26,12,-26,2022-07-04T07:24:49,1656908689.6815,2022-07-04T07:24:49
1656908690,218185,True,2038,2227,-26,12,-26,2022-07-04T07:24:50,1656908690.219845,2022-07-04T07:24:50
1656908690,777612,True,2039,2228,-23,12,-23,2022-07-04T07:24:50,1656908690.779204,2022-07-04T07:24:50
1656908691,329425,True,2040,2229,-20,11,-21,2022-07-04T07:24:51,1656908691.330989,2022-07-04T07:24:51
1656908691,858239,True,2041,2230,-19,12,-20,2022-07-04T07:24:51,1656908691.859861,2022-07-04T07:24:51
1656908695,447966,True,2042,2231,-28,12,-29,2022-07-04T07:24:55,1656908695.449612,2022-07-04T07:24:55
1656908696,87715,True,2043,2232,-30,11,-30,2022-07-04T07:24:56,1656908696.091603,2022-07-04T07:24:56
1656908696,727648,True,2044,2233,-34,12,-34,2022-07-04T07:24:56,1656908696.731457,2022-07-04T07:24:56
1656908697,318780,True,2045,2234,-30,11,-31,2022-07-04T07:24:57,1656908697.320441,2022-07-04T07:24:57
1656908697,858892,True,2046,2235,-33,12,-33,2022-07-04T07:24:57,1656908697.860501,2022-07-04T07:24:57
1656908698,427365,True,2047,2236,-31,12,-32,2022-07-04T07:24:58,1656908698.429853,2022-07-04T07:24:58
1656908699,37393,True,2048,2237,-33,11,-34,2022-07-04T07:24:59,1656908699.038981,2022-07-04T07:24:59
1656908699,567893,True,2049,2238,-31,12,-31,2022-07-04T07:24:59,1656908699.56953,2022-07-04T07:24:59
1656908700,97358,True,2050,2239,-32,12,-32,2022-07-04T07:25:00,1656908700.098959,2022-07-04T07:25:00
1656908703,728310,True,2051,2240,-30,11,-30,2022-07-04T07:25:03,1656908703.732824,2022-07-04T07:25:03
1656908704,318422,True,2052,2241,-31,11,-31,2022-07-04T07:25:04,1656908704.320077,2022-07-04T07:25:04
1656908704,997825,True,2053,2242,-27,12,-27,2022-07-04T07:25:04,1656908704.999382,2022-07-04T07:25:04
1656908705,557367,True,2054,2243,-27,12,-28,2022-07-04T07:25:05,1656908705.558988,2022-07-04T07:25:05
1656908706,158334,True,2055,2244,-30,12,-30,2022-07-04T07:25:06,1656908706.161191,2022-07-04T07:25:06
1656908706,748456,True,2056,2245,-30,12,-30,2022-07-04T07:25:06,1656908706.750068,2022-07-04T07:25:06
1656908707,298308,True,2057,2246,-28,12,-29,2022-07-04T07:25:07,1656908707.300004,2022-07-04T07:25:07
1656908707,828497,True,2058,2247,-29,11,-30,2022-07-04T07:25:07,1656908707.830142,2022-07-04T07:25:07
1656908708,408253,True,2059,2248,-27,11,-28,2022-07-04T07:25:08,1656908708.409856,2022-07-04T07:25:08
1656908712,677127,True,2060,2250,-32,11,-33,2022-07-04T07:25:12,1656908712.678665,2022-07-04T07:25:12
1656908713,346916,True,2061,2251,-33,11,-33,2022-07-04T07:25:13,1656908713.348479,2022-07-04T07:25:13
1656908713,917780,True,2062,2252,-33,11,-34,2022-07-04T07:25:13,1656908713.919457,2022-07-04T07:25:13
1656908714,458642,True,2063,2253,-34,12,-35,2022-07-04T07:25:14,1656908714.460255,2022-07-04T07:25:14
1656908715,37041,True,2064,2254,-34,12,-35,2022-07-04T07:25:15,1656908715.038627,2022-07-04T07:25:15
1656908715,566900,True,2065,2255,-34,11,-35,2022-07-04T07:25:15,1656908715.569194,2022-07-04T07:25:15
1656908720,335963,True,2066,2258,-34,12,-35,2022-07-04T07:25:20,1656908720.341688,2022-07-04T07:25:20
1656908721,46842,True,2067,2259,-38,11,-39,2022-07-04T07:25:21,1656908721.04844,2022-07-04T07:25:21
1656908722,147032,True,2068,2261,-31,12,-32,2022-07-04T07:25:22,1656908722.153493,2022-07-04T07:25:22
1656908722,697030,True,2069,2262,-28,12,-29,2022-07-04T07:25:22,1656908722.698619,2022-07-04T07:25:22
1656908723,787001,True,2070,2264,-37,12,-37,2022-07-04T07:25:23,1656908723.788541,2022-07-04T07:25:23
1656908724,407570,True,2071,2265,-44,12,-44,2022-07-04T07:25:24,1656908724.409141,2022-07-04T07:25:24
1656908725,46766,True,2072,2266,-28,11,-28,2022-07-04T07:25:25,1656908725.048382,2022-07-04T07:25:25
1656908728,586908,True,2073,2267,-26,12,-26,2022-07-04T07:25:28,1656908728.588528,2022-07-04T07:25:28
1656908729,206442,True,2074,2268,-33,12,-33,2022-07-04T07:25:29,1656908729.208173,2022-07-04T07:25:29
1656908729,788054,True,2075,2269,-29,11,-30,2022-07-04T07:25:29,1656908729.789619,2022-07-04T07:25:29
1656908730,396613,True,2076,2270,-32,12,-32,2022-07-04T07:25:30,1656908730.398212,2022-07-04T07:25:30
1656908731,6457,True,2077,2271,-29,11,-30,2022-07-04T07:25:31,1656908731.010784,2022-07-04T07:25:31
1656908731,616409,True,2078,2272,-27,12,-27,2022-07-04T07:25:31,1656908731.617981,2022-07-04T07:25:31
1656908732,147233,True,2079,2273,-25,12,-26,2022-07-04T07:25:32,1656908732.150447,2022-07-04T07:25:32
1656908732,697718,True,2080,2274,-25,11,-25,2022-07-04T07:25:32,1656908732.700868,2022-07-04T07:25:32
1656908733,247609,True,2081,2275,-25,11,-25,2022-07-04T07:25:33,1656908733.249152,2022-07-04T07:25:33
1656908736,816049,True,2082,2276,-26,11,-27,2022-07-04T07:25:36,1656908736.817651,2022-07-04T07:25:36
1656908737,386458,True,2083,2277,-27,11,-27,2022-07-04T07:25:37,1656908737.388722,2022-07-04T07:25:37
1656908738,746193,True,2084,2279,-26,12,-26,2022-07-04T07:25:38,1656908738.747771,2022-07-04T07:25:38
1656908739,326084,True,2085,2280,-27,12,-28,2022-07-04T07:25:39,1656908739.327695,2022-07-04T07:25:39
1656908739,896283,True,2086,2281,-28,12,-28,2022-07-04T07:25:39,1656908739.897889,2022-07-04T07:25:39
1656908740,487263,True,2087,2282,-26,11,-27,2022-07-04T07:25:40,1656908740.490707,2022-07-04T07:25:40
1656908741,157252,True,2088,2283,-27,12,-27,2022-07-04T07:25:41,1656908741.15883,2022-07-04T07:25:41
1656908741,707007,True,2089,2284,-26,12,-27,2022-07-04T07:25:41,1656908741.708581,2022-07-04T07:25:41
1656908745,236722,True,2090,2285,-28,13,-28,2022-07-04T07:25:45,1656908745.238362,2022-07-04T07:25:45
1656908745,825956,True,2091,2286,-26,11,-27,2022-07-04T07:25:45,1656908745.831338,2022-07-04T07:25:45
1656908746,376068,True,2092,2287,-29,12,-29,2022-07-04T07:25:46,1656908746.37759,2022-07-04T07:25:46
1656908746,905835,True,2093,2288,-31,12,-31,2022-07-04T07:25:46,1656908746.90747,2022-07-04T07:25:46
1656908747,986504,True,2094,2290,-31,12,-31,2022-07-04T07:25:47,1656908747.988099,2022-07-04T07:25:47
1656908749,106888,True,2095,2292,-33,12,-33,2022-07-04T07:25:49,1656908749.108655,2022-07-04T07:25:49
1656908749,636748,True,2096,2293,-33,12,-33,2022-07-04T07:25:49,1656908749.638682,2022-07-04T07:25:49
1656908750,176633,True,2097,2294,-33,12,-33,2022-07-04T07:25:50,1656908750.178216,2022-07-04T07:25:50
1656908753,745652,True,2098,2295,-25,12,-25,2022-07-04T07:25:53,1656908753.747214,2022-07-04T07:25:53
1656908754,455645,True,2099,2296,-26,11,-26,2022-07-04T07:25:54,1656908754.457284,2022-07-04T07:25:54
1656908755,65682,True,2100,2297,-25,11,-26,2022-07-04T07:25:55,1656908755.068649,2022-07-04T07:25:55
1656908756,176404,True,2101,2299,-27,12,-28,2022-07-04T07:25:56,1656908756.179472,2022-07-04T07:25:56
1656908757,226685,True,2102,2301,-31,12,-32,2022-07-04T07:25:57,1656908757.228457,2022-07-04T07:25:57
1656908761,926103,True,2103,2304,-34,12,-35,2022-07-04T07:26:01,1656908761.927672,2022-07-04T07:26:01
1656908762,526570,True,2104,2305,-30,12,-31,2022-07-04T07:26:02,1656908762.533377,2022-07-04T07:26:02
1656908763,95415,True,2105,2306,-30,12,-30,2022-07-04T07:26:03,1656908763.096958,2022-07-04T07:26:03
1656908763,665862,True,2106,2307,-28,12,-28,2022-07-04T07:26:03,1656908763.667444,2022-07-04T07:26:03
1656908764,226728,True,2107,2308,-29,12,-30,2022-07-04T07:26:04,1656908764.230341,2022-07-04T07:26:04
1656908764,805373,True,2108,2309,-28,12,-29,2022-07-04T07:26:04,1656908764.809261,2022-07-04T07:26:04
1656908765,415499,True,2109,2310,-30,12,-31,2022-07-04T07:26:05,1656908765.419168,2022-07-04T07:26:05
1656908766,46068,True,2110,2311,-30,11,-30,2022-07-04T07:26:06,1656908766.047891,2022-07-04T07:26:06
1656908766,655472,True,2111,2312,-30,12,-31,2022-07-04T07:26:06,1656908766.657024,2022-07-04T07:26:06
1656908770,305487,True,2112,2313,-26,12,-26,2022-07-04T07:26:10,1656908770.30708,2022-07-04T07:26:10
1656908770,836526,True,2113,2314,-28,12,-29,2022-07-04T07:26:10,1656908770.838159,2022-07-04T07:26:10
1656908771,375266,True,2114,2315,-30,11,-31,2022-07-04T07:26:11,1656908771.376944,2022-07-04T07:26:11
1656908771,936637,True,2115,2316,-30,11,-31,2022-07-04T07:26:11,1656908771.938222,2022-07-04T07:26:11
1656908772,525212,True,2116,2317,-31,12,-32,2022-07-04T07:26:12,1656908772.526806,2022-07-04T07:26:12
1656908773,205333,True,2117,2318,-35,11,-36,2022-07-04T07:26:13,1656908773.207195,2022-07-04T07:26:13
1656908774,325064,True,2118,2320,-31,11,-32,2022-07-04T07:26:14,1656908774.326679,2022-07-04T07:26:14
1656908774,856290,True,2119,2321,-31,12,-31,2022-07-04T07:26:14,1656908774.857921,2022-07-04T07:26:14
1656908778,464834,True,2120,2322,-36,12,-36,2022-07-04T07:26:18,1656908778.466481,2022-07-04T07:26:18
1656908779,74874,True,2121,2323,-37,12,-38,2022-07-04T07:26:19,1656908779.076774,2022-07-04T07:26:19
1656908779,615779,True,2122,2324,-33,12,-33,2022-07-04T07:26:19,1656908779.617419,2022-07-04T07:26:19
1656908780,176143,True,2123,2325,-34,12,-34,2022-07-04T07:26:20,1656908780.177712,2022-07-04T07:26:20
1656908780,734956,True,2124,2326,-37,12,-38,2022-07-04T07:26:20,1656908780.736514,2022-07-04T07:26:20
1656908781,355915,True,2125,2327,-34,12,-35,2022-07-04T07:26:21,1656908781.35758,2022-07-04T07:26:21
1656908781,884976,True,2126,2328,-34,12,-35,2022-07-04T07:26:21,1656908781.886641,2022-07-04T07:26:21
1656908782,434901,True,2127,2329,-35,11,-36,2022-07-04T07:26:22,1656908782.436552,2022-07-04T07:26:22
1656908783,186552,True,2128,2330,-29,11,-29,2022-07-04T07:26:23,1656908783.188158,2022-07-04T07:26:23
1656908786,805324,True,2129,2331,-28,11,-29,2022-07-04T07:26:26,1656908786.812442,2022-07-04T07:26:26
1656908787,364513,True,2130,2332,-29,11,-30,2022-07-04T07:26:27,1656908787.370216,2022-07-04T07:26:27
1656908787,944636,True,2131,2333,-27,11,-28,2022-07-04T07:26:27,1656908787.946437,2022-07-04T07:26:27
1656908788,505100,True,2132,2334,-33,11,-34,2022-07-04T07:26:28,1656908788.506681,2022-07-04T07:26:28
1656908789,855729,True,2133,2336,-31,12,-32,2022-07-04T07:26:29,1656908789.857275,2022-07-04T07:26:29
1656908790,405015,True,2134,2337,-33,12,-34,2022-07-04T07:26:30,1656908790.406627,2022-07-04T07:26:30
1656908790,945127,True,2135,2338,-39,12,-40,2022-07-04T07:26:30,1656908790.948909,2022-07-04T07:26:30
1656908791,494556,True,2136,2339,-33,11,-34,2022-07-04T07:26:31,1656908791.49999,2022-07-04T07:26:31
1656908796,254849,True,2137,2342,-34,12,-34,2022-07-04T07:26:36,1656908796.256516,2022-07-04T07:26:36
1656908796,795744,True,2138,2343,-38,12,-39,2022-07-04T07:26:36,1656908796.797495,2022-07-04T07:26:36
1656908797,394061,True,2139,2344,-50,11,-50,2022-07-04T07:26:37,1656908797.395764,2022-07-04T07:26:37
1656908798,25735,True,2140,2345,-45,12,-45,2022-07-04T07:26:38,1656908798.031869,2022-07-04T07:26:38
1656908798,644615,True,2141,2346,-41,11,-41,2022-07-04T07:26:38,1656908798.646263,2022-07-04T07:26:38
1656908799,235043,True,2142,2347,-31,12,-31,2022-07-04T07:26:39,1656908799.236854,2022-07-04T07:26:39
1656908799,764411,True,2143,2348,-38,12,-38,2022-07-04T07:26:39,1656908799.766192,2022-07-04T07:26:39
1656908803,374575,True,2144,2349,-43,10,-44,2022-07-04T07:26:43,1656908803.376201,2022-07-04T07:26:43
1656908803,903964,True,2145,2350,-36,11,-36,2022-07-04T07:26:43,1656908803.905629,2022-07-04T07:26:43
1656908804,475236,True,2146,2351,-39,11,-40,2022-07-04T07:26:44,1656908804.476872,2022-07-04T07:26:44
1656908805,25136,True,2147,2352,-44,12,-44,2022-07-04T07:26:45,1656908805.030478,2022-07-04T07:26:45
1656908805,594556,True,2148,2353,-35,11,-36,2022-07-04T07:26:45,1656908805.597222,2022-07-04T07:26:45
1656908806,164064,True,2149,2354,-46,11,-47,2022-07-04T07:26:46,1656908806.167464,2022-07-04T07:26:46
1656908806,784808,True,2150,2355,-37,11,-37,2022-07-04T07:26:46,1656908806.78639,2022-07-04T07:26:46
1656908807,414342,True,2151,2356,-31,12,-32,2022-07-04T07:26:47,1656908807.416055,2022-07-04T07:26:47
1656908807,954977,True,2152,2357,-46,11,-47,2022-07-04T07:26:47,1656908807.956564,2022-07-04T07:26:47
1656908811,513711,True,2153,2358,-33,12,-34,2022-07-04T07:26:51,1656908811.515384,2022-07-04T07:26:51
1656908812,133825,True,2154,2359,-28,12,-29,2022-07-04T07:26:52,1656908812.136918,2022-07-04T07:26:52
1656908812,733749,True,2155,2360,-36,11,-36,2022-07-04T07:26:52,1656908812.735463,2022-07-04T07:26:52
1656908813,274237,True,2156,2361,-33,11,-33,2022-07-04T07:26:53,1656908813.275921,2022-07-04T07:26:53
1656908814,384112,True,2157,2363,-30,12,-30,2022-07-04T07:26:54,1656908814.385775,2022-07-04T07:26:54
1656908814,943707,True,2158,2364,-27,12,-28,2022-07-04T07:26:54,1656908814.945398,2022-07-04T07:26:54
1656908815,523564,True,2159,2365,-25,12,-26,2022-07-04T07:26:55,1656908815.525253,2022-07-04T07:26:55
1656908816,84086,True,2160,2366,-24,12,-24,2022-07-04T07:26:56,1656908816.085665,2022-07-04T07:26:56
1656908819,653330,True,2161,2367,-27,11,-27,2022-07-04T07:26:59,1656908819.657256,2022-07-04T07:26:59
1656908820,183735,True,2162,2368,-30,12,-30,2022-07-04T07:27:00,1656908820.185652,2022-07-04T07:27:00
1656908820,724162,True,2163,2369,-29,11,-30,2022-07-04T07:27:00,1656908820.725941,2022-07-04T07:27:00
1656908821,333372,True,2164,2370,-30,12,-30,2022-07-04T07:27:01,1656908821.335009,2022-07-04T07:27:01
1656908821,953327,True,2165,2371,-31,12,-32,2022-07-04T07:27:01,1656908821.955059,2022-07-04T07:27:01
1656908822,513614,True,2166,2372,-30,12,-31,2022-07-04T07:27:02,1656908822.515252,2022-07-04T07:27:02
1656908823,113375,True,2167,2373,-31,12,-32,2022-07-04T07:27:03,1656908823.118609,2022-07-04T07:27:03
1656908823,755354,True,2168,2374,-32,11,-33,2022-07-04T07:27:03,1656908823.758798,2022-07-04T07:27:03
1656908824,313235,True,2169,2375,-36,12,-37,2022-07-04T07:27:04,1656908824.317068,2022-07-04T07:27:04
1656908827,873075,True,2170,2376,-34,12,-34,2022-07-04T07:27:07,1656908827.876458,2022-07-04T07:27:07
1656908828,413510,True,2171,2377,-34,12,-35,2022-07-04T07:27:08,1656908828.418552,2022-07-04T07:27:08
1656908828,943044,True,2172,2378,-34,11,-34,2022-07-04T07:27:08,1656908828.944633,2022-07-04T07:27:08
1656908830,302747,True,2173,2380,-32,12,-33,2022-07-04T07:27:10,1656908830.304286,2022-07-04T07:27:10
1656908830,864331,True,2174,2381,-31,13,-32,2022-07-04T07:27:10,1656908830.869455,2022-07-04T07:27:10
1656908831,413558,True,2175,2382,-32,12,-32,2022-07-04T07:27:11,1656908831.417841,2022-07-04T07:27:11
1656908831,952966,True,2176,2383,-31,12,-32,2022-07-04T07:27:11,1656908831.956413,2022-07-04T07:27:11
1656908832,492870,True,2177,2384,-33,11,-33,2022-07-04T07:27:12,1656908832.496262,2022-07-04T07:27:12
1656908836,142940,True,2178,2385,-30,12,-31,2022-07-04T07:27:16,1656908836.144538,2022-07-04T07:27:16
1656908836,703672,True,2179,2386,-30,12,-31,2022-07-04T07:27:16,1656908836.705462,2022-07-04T07:27:16
