time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909424,672458,2769746,0.00457763671875,7.820000171661377,111,10,1,2022-07-04T07:37:04,59,0.9945409666666667,58773,0.97955,449.05100667280414
1656909426,154279,2771228,nan,nan,127,10,1,2022-07-04T07:37:06,61,1.0192379833333334,60255,1.00425,458.49070928400215
1656909427,933151,2773006,0.00457763671875,7.748000144958496,143,10,1,2022-07-04T07:37:07,62,1.04888585,62033,1.0338833333333333,470.82544149176874
1656909429,741226,2774814,0.00457763671875,7.679999828338623,159,10,1,2022-07-04T07:37:09,64,1.0790204333333333,63841,1.0640166666666666,482.4538572583941
1656909431,531960,2776605,nan,nan,169,10,1,2022-07-04T07:37:11,66,1.108866,65632,1.0938666666666668,492.4191866830541
1656909433,29767,2778103,nan,nan,185,10,1,2022-07-04T07:37:13,68,1.1338294500000001,67130,1.1188333333333333,500.2332085693248
1656909434,674610,2779748,nan,nan,201,10,1,2022-07-04T07:37:14,69,1.1612435,68775,1.14625,509.94450790027656
1656909436,508468,2781582,0.00640869140625,7.559999942779541,211,10,1,2022-07-04T07:37:16,71,1.1918077999999999,70609,1.1768166666666666,522.5457373831432
1656909438,271682,2783345,0.00732421875,7.559999942779541,227,10,1,2022-07-04T07:37:18,73,1.2211947,72372,1.2062,533.2172158497991
1656909440,59948,2785133,0.0054931640625,7.572000026702881,243,10,1,2022-07-04T07:37:20,75,1.2509991333333335,74160,1.236,542.9683769900594
1656909441,649737,2786723,0.00457763671875,7.751999855041504,253,10,1,2022-07-04T07:37:21,76,1.2774956166666667,75750,1.2625,550.8895531563624
1656909443,209716,2788283,nan,nan,13,10,1,2022-07-04T07:37:23,78,1.3034952666666666,77310,1.2885,560.6125270372264
1656909444,951909,2790025,0.0054931640625,7.748000144958496,29,10,1,2022-07-04T07:37:24,79,1.3325318166666666,79052,1.3175333333333334,572.8979139473935
1656909446,654182,2791727,nan,nan,45,10,1,2022-07-04T07:37:26,81,1.3609030333333334,80754,1.3459,585.0079308136626
1656909448,463721,2793537,0.00640869140625,7.552000045776367,55,10,1,2022-07-04T07:37:28,83,1.3910620166666667,82564,1.3760666666666665,597.0725036225207
1656909449,969889,2795043,0.00457763671875,7.736000061035156,71,10,1,2022-07-04T07:37:29,84,1.4161648166666665,84070,1.4011666666666664,605.442425527778
1656909451,535449,2796609,0.00457763671875,7.73199987411499,81,10,1,2022-07-04T07:37:31,86,1.4422574833333333,85636,1.4272666666666667,615.5682009852866
1656909453,239703,2798313,nan,nan,97,10,1,2022-07-04T07:37:33,88,1.4706617166666667,87340,1.4556666666666667,628.1652966784233
1656909454,919955,2799993,nan,nan,113,10,1,2022-07-04T07:37:34,89,1.4986659166666667,89020,1.4836666666666667,641.2925404776823
1656909456,541653,2801615,nan,nan,123,10,1,2022-07-04T07:37:36,91,1.5256942166666667,90642,1.5107,649.5955097492721
1656909458,219708,2803293,nan,nan,139,10,1,2022-07-04T07:37:38,93,1.5536618,92320,1.5386666666666666,659.3008324306027
1656909459,885745,2804959,0.00457763671875,7.656000137329102,155,10,1,2022-07-04T07:37:39,94,1.5814290833333333,93986,1.5664333333333333,670.0880020348334
1656909461,768834,2806842,nan,nan,171,10,1,2022-07-04T07:37:41,96,1.6128139,95869,1.5978166666666667,683.5020901753874
1656909463,329898,2808403,nan,nan,181,10,1,2022-07-04T07:37:43,98,1.6388316333333333,97430,1.6238333333333335,693.6371363449924
1656909465,32540,2810106,nan,nan,197,10,1,2022-07-04T07:37:45,100,1.667209,99133,1.6522166666666667,703.9427519265148
1656909466,624278,2811698,0.00457763671875,7.664000034332275,207,10,1,2022-07-04T07:37:46,101,1.6937379666666668,100725,1.67875,713.009668352849
1656909468,170425,2813244,0.00457763671875,7.656000137329102,223,10,1,2022-07-04T07:37:48,103,1.7195070833333332,102271,1.7045166666666667,722.6872903103646
1656909469,729852,2814803,nan,nan,239,10,1,2022-07-04T07:37:49,104,1.7454975333333331,103830,1.7305,734.2908842378773
1656909471,514217,2816587,0.0054931640625,7.464000225067139,249,10,1,2022-07-04T07:37:51,106,1.77523695,105614,1.7602333333333333,745.4442443355263
1656909473,130244,2818203,0.00457763671875,7.4679999351501465,9,10,1,2022-07-04T07:37:53,108,1.8021707333333334,107230,1.7871666666666668,754.4643030479733
1656909474,732545,2819806,nan,nan,25,10,1,2022-07-04T07:37:54,109,1.8288757500000001,108833,1.8138833333333333,763.4859842553913
1656909476,650642,2821724,nan,nan,41,10,1,2022-07-04T07:37:56,111,1.8608440333333334,110751,1.84585,775.3248779786419
1656909478,453091,2823526,nan,nan,51,10,1,2022-07-04T07:37:58,113,1.89088485,112553,1.8758833333333333,786.3602185132897
1656909480,92026,2825165,nan,nan,67,10,1,2022-07-04T07:38:00,115,1.9182004333333333,114192,1.9031999999999998,795.8749275609615
1656909481,789696,2826863,nan,nan,83,10,1,2022-07-04T07:38:01,116,1.9464949333333335,115890,1.9315,805.1389471850332
1656909483,470371,2828544,0.00457763671875,7.6519999504089355,93,10,1,2022-07-04T07:38:03,118,1.9745061833333333,117571,1.9595166666666666,813.8847045690104
1656909485,116509,2830190,0.00732421875,7.460000038146973,109,10,1,2022-07-04T07:38:05,120,2.0019418166666667,119217,1.98695,822.793141219916
1656909486,875571,2831949,nan,nan,125,10,1,2022-07-04T07:38:06,121,2.0312595166666667,120976,2.0162666666666667,833.9025305628567
1656909488,431640,2833505,0.0054931640625,7.604000091552734,135,10,1,2022-07-04T07:38:08,123,2.057194,122532,2.0422,842.9366593587364
1656909490,490,2835074,0.00457763671875,7.644000053405762,151,10,1,2022-07-04T07:38:10,125,2.0833415,124101,2.06835,852.655172597702
1656909491,489916,2836563,nan,nan,161,10,1,2022-07-04T07:38:11,126,2.1081652666666666,125590,2.093166666666667,858.9446867136478
1656909493,154766,2838228,nan,nan,177,10,1,2022-07-04T07:38:13,128,2.1359127666666664,127255,2.1209166666666666,868.778435299723
1656909494,819933,2839893,0.0054931640625,7.492000102996826,193,10,1,2022-07-04T07:38:14,129,2.1636655499999997,128920,2.1486666666666663,878.432610063971
1656909496,449890,2841523,0.00640869140625,7.455999851226807,203,10,1,2022-07-04T07:38:16,131,2.1908315000000003,130550,2.1758333333333337,886.8355194118491
1656909498,131621,2843205,nan,nan,219,10,1,2022-07-04T07:38:18,133,2.21886035,132232,2.203866666666667,895.7172717856531
1656909499,730010,2844803,nan,nan,229,10,1,2022-07-04T07:38:19,134,2.2455001666666665,133830,2.2305,903.5320405635955
1656909501,291617,2846365,0.00457763671875,7.6479997634887695,245,10,1,2022-07-04T07:38:21,136,2.27152695,135392,2.256533333333333,912.5051785924285
1656909502,918661,2847992,0.00457763671875,7.564000129699707,5,10,1,2022-07-04T07:38:22,137,2.2986443499999996,137019,2.28365,922.937598250429
1656909504,613933,2849687,nan,nan,15,10,1,2022-07-04T07:38:24,139,2.3268988833333335,138714,2.3119,933.7129929479174
1656909506,312735,2851386,nan,nan,31,10,1,2022-07-04T07:38:26,141,2.35521225,140413,2.340216666666667,945.4705131672334
1656909507,819691,2852893,nan,nan,47,10,1,2022-07-04T07:38:27,142,2.3803281833333334,141920,2.365333333333333,956.2783100367756
1656909509,329679,2854403,nan,nan,57,10,1,2022-07-04T07:38:29,144,2.40549465,143430,2.3905000000000003,966.1030753191037
1656909511,29695,2856103,nan,nan,73,10,1,2022-07-04T07:38:31,146,2.43382825,145130,2.418833333333333,977.1554684547727
1656909512,780146,2857853,nan,nan,89,10,1,2022-07-04T07:38:32,147,2.4630024333333336,146880,2.448,985.8778516798117
1656909514,567729,2859641,nan,nan,99,10,1,2022-07-04T07:38:34,149,2.4927954833333335,148668,2.4778000000000002,995.0060608164882
1656909516,209753,2861283,nan,nan,115,10,1,2022-07-04T07:38:36,151,2.5201625500000002,150310,2.5051666666666668,1004.0983122373228
1656909517,809920,2862883,nan,nan,131,10,1,2022-07-04T07:38:37,152,2.546832,151910,2.531833333333333,1015.0379146680282
1656909519,496872,2864570,0.00640869140625,7.440000057220459,141,10,1,2022-07-04T07:38:39,154,2.5749478666666668,153597,2.55995,1027.8034232117463
1656909521,609189,2866682,0.00457763671875,7.644000053405762,157,10,1,2022-07-04T07:38:41,156,2.61015315,155709,2.59515,1039.0031910607279
1656909523,290284,2868364,0.00457763671875,7.604000091552734,173,10,1,2022-07-04T07:38:43,158,2.6381714,157391,2.623183333333333,1048.396526253126
1656909524,869880,2869943,nan,nan,189,10,1,2022-07-04T07:38:44,159,2.664498,158970,2.6495,1056.6711527061632
1656909526,589852,2871663,0.0054931640625,7.644000053405762,205,10,1,2022-07-04T07:38:46,161,2.6931642,160690,2.678166666666667,1066.6163604227634
1656909528,419856,2873493,0.00457763671875,7.495999813079834,215,10,1,2022-07-04T07:38:48,163,2.723664266666667,162520,2.708666666666667,1077.4400656103119
1656909530,239064,2875312,nan,nan,231,10,1,2022-07-04T07:38:50,165,2.7539844,164339,2.738983333333333,1088.5798284108341
1656909532,49696,2877123,0.00457763671875,7.624000072479248,247,10,1,2022-07-04T07:38:52,167,2.7841616,166150,2.7691666666666666,1099.3494186219734
1656909533,559711,2878633,0.00457763671875,7.627999782562256,1,10,1,2022-07-04T07:38:53,168,2.8093285166666666,167660,2.7943333333333333,1108.0816136399644
1656909535,203808,2880277,nan,nan,17,10,1,2022-07-04T07:38:55,170,2.8367301333333335,169304,2.8217333333333334,1118.2073616499747
1656909536,832491,2881906,nan,nan,33,10,1,2022-07-04T07:38:56,171,2.86387485,170933,2.848883333333333,1129.1909430057635
1656909538,492030,2883565,0.00640869140625,7.556000232696533,43,10,1,2022-07-04T07:38:58,173,2.8915338333333334,172592,2.8765333333333336,1139.3461187407727
1656909540,152781,2885226,nan,nan,59,10,1,2022-07-04T07:39:00,175,2.9192130166666668,174253,2.9042166666666662,1150.2015826440172
1656909541,752434,2886826,0.00457763671875,7.624000072479248,75,10,1,2022-07-04T07:39:01,176,2.9458739,175853,2.9308833333333335,1157.5587011421126
1656909543,442433,2888516,0.00640869140625,7.427999973297119,85,10,1,2022-07-04T07:39:03,178,2.97404055,177543,2.95905,1169.1895813191027
1656909545,159740,2890233,nan,nan,101,10,1,2022-07-04T07:39:05,180,3.0026623333333333,179260,2.9876666666666667,1180.287105665366
1656909546,859488,2891933,0.0054931640625,7.627999782562256,117,10,1,2022-07-04T07:39:06,181,3.030991466666667,180960,3.016,1191.1713737532425
1656909548,639890,2893713,0.00457763671875,7.624000072479248,127,10,1,2022-07-04T07:39:08,183,3.0606648333333335,182740,3.045666666666667,1201.6169619564675
1656909550,200375,2895274,nan,nan,143,10,1,2022-07-04T07:39:10,185,3.0866729166666667,184301,3.071683333333333,1210.9610632134331
1656909551,774953,2896848,nan,nan,159,10,1,2022-07-04T07:39:11,186,3.1129158833333337,185875,3.097916666666667,1221.0403289403134
1656909553,389723,2898463,0.00457763671875,7.619999885559082,169,10,1,2022-07-04T07:39:13,188,3.1398287166666665,187490,3.1248333333333336,1232.5949191405603
1656909555,260379,2900334,0.00457763671875,7.440000057220459,185,10,1,2022-07-04T07:39:15,190,3.171006316666667,189361,3.1560166666666665,1242.8356097832552
1656909557,52458,2902126,nan,nan,201,10,1,2022-07-04T07:39:17,192,3.2008743,191153,3.1858833333333334,1250.710215077373
1656909558,629711,2903703,nan,nan,211,10,1,2022-07-04T07:39:18,193,3.22716185,192730,3.2121666666666666,1258.6375963414716
1656909560,334845,2905408,0.00457763671875,7.631999969482422,227,10,1,2022-07-04T07:39:20,195,3.25558075,194435,3.2405833333333334,1268.6172427191218
1656909562,309739,2907383,0.00457763671875,7.631999969482422,243,10,1,2022-07-04T07:39:22,197,3.28849565,196410,3.2735,1280.7316893608056
1656909564,166213,2909239,nan,nan,3,10,1,2022-07-04T07:39:24,199,3.319436883333333,198266,3.3044333333333333,1291.875854952498
1656909565,845334,2910919,nan,nan,19,10,1,2022-07-04T07:39:25,200,3.3474222333333334,199946,3.3324333333333334,1299.5593111806113
1656909567,445453,2912519,nan,nan,29,10,1,2022-07-04T07:39:27,202,3.374090883333333,201546,3.3590999999999998,1308.8150926609894
1656909569,52035,2914125,nan,nan,45,10,1,2022-07-04T07:39:29,204,3.4008672499999997,203152,3.3858666666666664,1319.5251973589243
1656909570,763805,2915837,nan,nan,61,10,1,2022-07-04T07:39:30,205,3.42939675,204864,3.4144,1329.9568335460892
1656909572,665706,2917739,0.00457763671875,7.519999980926514,77,10,1,2022-07-04T07:39:32,207,3.4610951,206766,3.4461,1340.6037283078854
1656909574,449907,2919523,0.00457763671875,7.627999782562256,87,10,1,2022-07-04T07:39:34,209,3.4908317833333333,208550,3.4758333333333336,1350.5375892469524
1656909576,93232,2921166,nan,nan,103,10,1,2022-07-04T07:39:36,211,3.5182205333333334,210193,3.503216666666667,1359.8110297770265
1656909577,632107,2922705,0.00457763671875,7.556000232696533,117,10,1,2022-07-04T07:39:37,212,3.5438684499999997,211732,3.5288666666666666,1370.277799723803
1656909579,439714,2924513,nan,nan,129,10,1,2022-07-04T07:39:39,214,3.5739952333333336,213540,3.5589999999999997,1403.9046672445295
1656909581,31995,2926105,nan,nan,145,10,1,2022-07-04T07:39:41,216,3.60053325,215132,3.5855333333333332,1399.8096411193594
1656909582,739857,2927813,nan,nan,160,10,1,2022-07-04T07:39:42,217,3.6289976166666666,216840,3.614,1409.5183150924336
1656909584,349667,2929423,nan,nan,171,10,1,2022-07-04T07:39:44,219,3.6558277833333337,218450,3.640833333333333,1443.9038814522273
1656909580,525623,2931598,0.00457763671875,7.584000110626221,187,10,1,2022-07-04T07:39:40,215,3.5920937166666667,220625,3.6770833333333335,1400.635050329388
1656909582,197922,2933270,0.00640869140625,7.420000076293945,203,10,1,2022-07-04T07:39:42,217,3.619965366666667,222297,3.7049499999999997,1433.2530646344158
1656909583,920451,2934993,0.00457763671875,7.4120001792907715,219,10,1,2022-07-04T07:39:43,218,3.6486741833333336,224020,3.7336666666666667,1434.7358210906411
1656909585,480426,2936553,0.00457763671875,7.611999988555908,229,10,1,2022-07-04T07:39:45,220,3.6746737666666665,225580,3.759666666666667,1452.6777697890625
1656909587,171779,2938244,0.00457763671875,7.611999988555908,245,10,1,2022-07-04T07:39:47,222,3.702862983333333,227271,3.7878499999999997,1463.778249978836
1656909594,702780,2939775,nan,nan,2,10,1,2022-07-04T07:39:54,229,3.8283796666666663,228802,3.8133666666666666,1495.8889617741122
1656909596,320988,2941393,0.00457763671875,7.607999801635742,15,10,1,2022-07-04T07:39:56,231,3.8553498,230420,3.840333333333333,1497.4083392728319
1656909598,161597,2943234,nan,nan,31,10,1,2022-07-04T07:39:58,233,3.886026616666667,232261,3.8710166666666668,1499.1365348438221
1656909599,720673,2944793,0.00457763671875,7.624000072479248,41,10,1,2022-07-04T07:39:59,234,3.912011216666667,233820,3.897,1502.4872520555098
1656909601,473117,2946546,0.00457763671875,7.624000072479248,60,10,1,2022-07-04T07:40:01,236,3.9412186166666667,235573,3.926216666666667,1512.6367680052083
1656909603,428227,2948501,0.0054931640625,7.616000175476074,73,10,1,2022-07-04T07:40:03,238,3.973803783333333,237528,3.9587999999999997,1525.7309511878955
1656909605,243834,2950316,nan,nan,89,10,1,2022-07-04T07:40:05,240,4.0040639,239343,3.9890499999999998,1537.0178476571466
1656909606,900564,2951973,0.00457763671875,7.607999801635742,105,10,1,2022-07-04T07:40:06,241,4.031676066666667,241000,4.016666666666667,1546.8034669927883
1656909608,450666,2953523,nan,nan,115,10,1,2022-07-04T07:40:08,243,4.0575111,242550,4.0425,1553.6547836802174
1656909610,78299,2955151,nan,nan,131,10,1,2022-07-04T07:40:10,245,4.084638316666666,244178,4.069633333333333,1564.6417127089421
1656909611,895099,2956968,0.00457763671875,7.4079999923706055,147,10,1,2022-07-04T07:40:11,246,4.1149183166666665,245995,4.099916666666667,1578.1763112439437
1656909613,602378,2958675,nan,nan,157,10,1,2022-07-04T07:40:13,248,4.143372966666666,247702,4.1283666666666665,1589.865522616252
1656909615,193305,2960266,nan,nan,173,10,1,2022-07-04T07:40:15,250,4.169888416666667,249293,4.154883333333333,1599.017628434478
1656909616,783189,2961856,nan,nan,189,10,1,2022-07-04T07:40:16,251,4.196386483333333,250883,4.181383333333334,1607.896905339518
1656909618,450472,2963523,nan,nan,199,10,1,2022-07-04T07:40:18,253,4.224174533333334,252550,4.2091666666666665,1618.1273380341675
1656909620,826779,2965899,0.00457763671875,7.435999870300293,221,10,1,2022-07-04T07:40:20,255,4.26377965,254926,4.248766666666667,1632.6311626672832
1656909622,553521,2967626,nan,nan,231,10,1,2022-07-04T07:40:22,257,4.292558683333334,256653,4.277550000000001,1642.9909954875022
1656909624,246558,2969319,0.00457763671875,7.604000091552734,247,10,1,2022-07-04T07:40:24,259,4.320775966666667,258346,4.305766666666667,1653.3358409167602
1656909625,750675,2970823,0.00457763671875,7.604000091552734,1,10,1,2022-07-04T07:40:25,260,4.345844583333333,259850,4.3308333333333335,1663.1229291823238
1656909627,304226,2972377,nan,nan,17,10,1,2022-07-04T07:40:27,262,4.371737100000001,261404,4.356733333333334,1675.356651043661
1656909629,100057,2974173,0.00457763671875,7.607999801635742,33,10,1,2022-07-04T07:40:29,264,4.401667616666667,263200,4.386666666666667,1686.943837688534
1656909630,841486,2975914,nan,nan,49,10,1,2022-07-04T07:40:30,265,4.430691433333333,264941,4.415683333333333,1698.0786286644945
1656909632,640670,2977713,nan,nan,59,10,1,2022-07-04T07:40:32,267,4.4606778333333335,266740,4.445666666666667,1705.7944864639778
1656909634,133212,2979206,0.00457763671875,7.607999801635742,75,10,1,2022-07-04T07:40:34,269,4.485553533333333,268233,4.47055,1712.7761696667694
1656909635,660507,2980733,0.0054931640625,7.579999923706055,90,10,1,2022-07-04T07:40:35,270,4.51100845,269760,4.4959999999999996,1721.4289946840058
1656909637,881490,2982954,nan,nan,107,10,1,2022-07-04T07:40:37,272,4.548024833333333,271981,4.533016666666667,1734.6377275904783
1656909639,616513,2984689,0.00457763671875,7.619999885559082,117,10,1,2022-07-04T07:40:39,274,4.576941883333333,273716,4.561933333333333,1744.9516748758351
1656909641,120704,2986193,nan,nan,133,10,1,2022-07-04T07:40:41,276,4.602011733333333,275220,4.587000000000001,1754.038540411011
1656909642,693200,2987766,0.00457763671875,7.624000072479248,143,10,1,2022-07-04T07:40:42,277,4.62822,276793,4.613216666666667,1764.244758919271
1656909644,365229,2989438,nan,nan,159,10,1,2022-07-04T07:40:44,279,4.65608715,278465,4.641083333333333,1776.8555915016448
1656909646,40491,2991113,nan,nan,175,10,1,2022-07-04T07:40:46,281,4.684008183333333,280140,4.669,1787.5483799365734
1656909647,877387,2992950,nan,nan,191,10,1,2022-07-04T07:40:47,282,4.714623116666667,281977,4.6996166666666666,1797.3735350145037
1656909649,617298,2994690,0.00457763671875,7.599999904632568,201,10,1,2022-07-04T07:40:49,284,4.743621633333333,283717,4.7286166666666665,1804.8617802492613
1656909651,180627,2996253,0.00457763671875,7.604000091552734,217,10,1,2022-07-04T07:40:51,286,4.769677116666667,285280,4.754666666666666,1813.1691796844918
1656909652,743269,2997816,0.0054931640625,7.4079999923706055,233,10,1,2022-07-04T07:40:52,287,4.79572115,286843,4.780716666666667,1822.750740879451
