time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915278,250300,8623548,1,1016,5,13,0,2022-07-04T09:14:38,5913,98.55417166666666,5912575,98.54291666666667,5552.919091662614
1656915280,284300,8625582,0,1018,13,13,0,2022-07-04T09:14:40,5915,98.58807166666666,5914609,98.57681666666667,5535.684905977886
1656915281,393300,8626691,3,1109,21,13,0,2022-07-04T09:14:41,5916,98.606555,5915718,98.5953,5526.194626287712
1656915282,405300,8627703,8,1012,32,13,0,2022-07-04T09:14:42,5917,98.62342166666667,5916730,98.61216666666665,5517.496235624567
1656915283,421300,8628719,6,1016,40,13,0,2022-07-04T09:14:43,5918,98.640355,5917746,98.62910000000001,5508.82949003924
1656915284,437300,8629735,6,1016,48,13,0,2022-07-04T09:14:44,5919,98.65728833333333,5918762,98.64603333333334,5500.361538475314
1656915285,447300,8630745,0,1010,58,13,0,2022-07-04T09:14:45,5920,98.67412166666666,5919772,98.66286666666666,5491.880491485738
1656915286,556300,8631854,2,1109,66,13,0,2022-07-04T09:14:46,5921,98.692605,5920881,98.68135000000001,5482.100093035288
1656915287,580300,8632878,1,1024,75,13,0,2022-07-04T09:14:47,5922,98.70967166666667,5921905,98.69841666666666,5472.829961761002
1656915288,596300,8633894,0,1016,85,13,0,2022-07-04T09:14:48,5923,98.726605,5922921,98.71535,5463.498946458238
1656915289,637300,8634935,0,1041,93,13,0,2022-07-04T09:14:49,5924,98.743955,5923962,98.73270000000001,5455.695116918962
1656915290,655300,8635953,1,1018,101,13,0,2022-07-04T09:14:50,5925,98.76092166666668,5924980,98.74966666666666,5447.810333391811
1656915292,744300,8638042,0,1002,111,13,0,2022-07-04T09:14:52,5927,98.79573833333333,5927069,98.78448333333334,5431.181554694658
1656915293,760300,8639058,1,1016,120,13,0,2022-07-04T09:14:53,5928,98.81267166666666,5928085,98.80141666666667,5422.442806198445
1656915294,763300,8640061,0,1003,128,13,0,2022-07-04T09:14:54,5929,98.82938833333333,5929088,98.81813333333334,5413.818611795376
1656915295,779300,8641077,0,1016,138,13,0,2022-07-04T09:14:55,5930,98.84632166666667,5930104,98.83506666666668,5405.262331003665
1656915296,941300,8642239,4,1162,146,13,0,2022-07-04T09:14:56,5931,98.86568833333334,5931266,98.85443333333333,5395.926969874849
1656915297,960300,8643258,8,1019,154,13,0,2022-07-04T09:14:57,5932,98.88267166666667,5932285,98.87141666666666,5387.881830119302
1656915298,976300,8644274,0,1016,165,13,0,2022-07-04T09:14:58,5933,98.89960500000001,5933301,98.88835,5379.841749881844
1656915299,991300,8645289,0,1015,173,13,0,2022-07-04T09:14:59,5934,98.91652166666667,5934316,98.90526666666666,5371.734788987312
1656915301,7300,8646305,2,1016,181,13,0,2022-07-04T09:15:01,5936,98.93345500000001,5935332,98.9222,5363.248481342433
1656915302,93300,8647391,0,1086,191,13,0,2022-07-04T09:15:02,5937,98.95155500000001,5936418,98.9403,5355.759765625
1656915303,96300,8648394,2,1003,199,13,0,2022-07-04T09:15:03,5938,98.96827166666667,5937421,98.95701666666668,5346.151537739639
1656915305,155300,8650453,0,1018,208,13,0,2022-07-04T09:15:05,5940,99.00258833333334,5939480,98.99133333333333,5328.280467228313
1656915306,171300,8651469,0,1016,218,13,0,2022-07-04T09:15:06,5941,99.01952166666666,5940496,99.00826666666667,5320.591928903387
1656915307,242300,8652540,0,1071,226,13,0,2022-07-04T09:15:07,5942,99.03737166666666,5941567,99.02611666666667,5312.45426329604
1656915308,267300,8653565,8,1025,234,13,0,2022-07-04T09:15:08,5943,99.054455,5942592,99.0432,5304.404939562325
1656915309,277300,8654575,1,1010,244,13,0,2022-07-04T09:15:09,5944,99.07128833333333,5943602,99.06003333333334,5296.312960980466
1656915310,293300,8655591,6,1016,253,13,0,2022-07-04T09:15:10,5945,99.08822166666667,5944618,99.07696666666668,5288.043175072322
1656915311,309300,8656607,0,1016,5,13,0,2022-07-04T09:15:11,5946,99.105155,5945634,99.0939,5279.518694771853
1656915312,392300,8657690,1,1083,15,13,0,2022-07-04T09:15:12,5947,99.12320500000001,5946717,99.11195,5270.452435707064
1656915313,394300,8658692,1,1002,23,13,0,2022-07-04T09:15:13,5948,99.139905,5947719,99.12865000000001,5262.10302734375
1656915314,410300,8659708,0,1016,31,13,0,2022-07-04T09:15:14,5949,99.15683833333333,5948735,99.14558333333333,5253.60304524591
1656915316,444300,8661742,1,1018,42,13,0,2022-07-04T09:15:16,5951,99.19073833333333,5950769,99.17948333333334,5235.444922233042
1656915317,553300,8662851,3,1109,50,13,0,2022-07-04T09:15:17,5952,99.20922166666666,5951878,99.19796666666666,5225.8178657026365
1656915318,565300,8663863,0,1012,58,13,0,2022-07-04T09:15:18,5953,99.22608833333334,5952890,99.21483333333335,5217.435736190279
1656915319,581300,8664879,1,1016,68,13,0,2022-07-04T09:15:19,5954,99.24302166666666,5953906,99.23176666666667,5209.240791579546
1656915320,597300,8665895,1,1016,76,13,0,2022-07-04T09:15:20,5955,99.259955,5954922,99.2487,5200.990698488339
1656915321,607300,8666905,0,1010,85,13,0,2022-07-04T09:15:21,5956,99.27678833333333,5955932,99.26553333333332,5192.882380162984
1656915322,716300,8668014,1,1109,95,13,0,2022-07-04T09:15:22,5957,99.29527166666666,5957041,99.28401666666667,5183.957711686092
1656915323,740300,8669038,5,1024,103,13,0,2022-07-04T09:15:23,5958,99.31233833333334,5958065,99.30108333333332,5175.196694546282
1656915324,756300,8670054,0,1016,111,13,0,2022-07-04T09:15:24,5959,99.32927166666667,5959081,99.31801666666667,5166.156309972216
1656915325,797300,8671095,0,1041,121,13,0,2022-07-04T09:15:25,5960,99.34662166666666,5960122,99.33536666666667,5157.279716680513
1656915326,815300,8672113,0,1018,130,13,0,2022-07-04T09:15:26,5961,99.36358833333334,5961140,99.35233333333333,5148.859136006241
1656915328,904300,8674202,1,1002,138,13,0,2022-07-04T09:15:28,5963,99.398405,5963229,99.38715,5133.02526530992
1656915329,920300,8675218,0,1016,148,13,0,2022-07-04T09:15:29,5964,99.41533833333332,5964245,99.40408333333333,5124.566560208527
1656915330,923300,8676221,0,1003,156,13,0,2022-07-04T09:15:30,5965,99.432055,5965248,99.4208,5116.461778901234
1656915331,939300,8677237,0,1016,164,13,0,2022-07-04T09:15:31,5966,99.44898833333333,5966264,99.43773333333334,5108.285082403614
1656915333,101300,8678399,1,1162,175,13,0,2022-07-04T09:15:33,5968,99.468355,5967426,99.45710000000001,5098.763882784837
1656915334,120300,8679418,0,1019,183,13,0,2022-07-04T09:15:34,5969,99.48533833333333,5968445,99.47408333333333,5090.116661176676
1656915335,136300,8680434,0,1016,191,13,0,2022-07-04T09:15:35,5970,99.50227166666667,5969461,99.49101666666667,5081.275253673521
1656915336,151300,8681449,0,1015,201,13,0,2022-07-04T09:15:36,5971,99.51918833333335,5970476,99.50793333333333,5073.017950042243
1656915337,167300,8682465,2,1016,209,13,0,2022-07-04T09:15:37,5972,99.53612166666667,5971492,99.52486666666667,5065.513792956087
1656915338,253300,8683551,1,1086,218,13,0,2022-07-04T09:15:38,5973,99.55422166666668,5972578,99.54296666666667,5057.77197265625
1656915339,256300,8684554,0,1003,228,13,0,2022-07-04T09:15:39,5974,99.57093833333333,5973581,99.55968333333334,5048.842789886691
1656915341,98300,8686615,16,1020,236,13,0,2022-07-04T09:15:41,5976,99.60163833333333,5975642,99.59403333333333,5030.704254223231
1656915342,105300,8687622,1,1007,244,13,0,2022-07-04T09:15:42,5977,99.61842166666666,5976649,99.61081666666668,5008.017649055041
1656915344,430300,8689947,183,1009,254,13,0,2022-07-04T09:15:44,5979,99.65717166666667,5978974,99.64956666666667,5003.8189488034195
1656915345,471300,8690988,0,1041,7,13,0,2022-07-04T09:15:45,5980,99.67452166666666,5980015,99.66691666666667,4962.910465646365
1656915343,854700,8695383,0,1037,33,13,0,2022-07-04T09:15:43,5978,99.64757833333333,5984410,99.74016666666667,5005.933686563764
1656915346,116900,8697401,0,1004,41,13,0,2022-07-04T09:15:46,5981,99.68528166666667,5986428,99.7738,4986.077319494224
1656915347,124900,8698409,0,1008,52,13,0,2022-07-04T09:15:47,5982,99.70208166666666,5987436,99.7906,4930.876851037024
1656915349,213900,8700498,0,1003,68,13,0,2022-07-04T09:15:49,5984,99.73689833333333,5989525,99.82541666666665,4915.360785721485
1656915351,267900,8702552,0,1014,78,13,0,2022-07-04T09:15:51,5986,99.77113166666666,5991579,99.85965,4902.594208521787
1656915359,632800,8704917,0,1308,86,13,0,2022-07-04T09:15:59,5994,99.91054666666668,5993944,99.89906666666667,4878.084625912407
1656915361,669800,8706954,0,1016,95,13,0,2022-07-04T09:16:01,5996,99.94449666666667,5995981,99.93301666666666,4860.9407937315145
1656915363,701800,8708986,0,1016,113,13,0,2022-07-04T09:16:03,5998,99.97836333333333,5998013,99.96688333333333,4843.955302349481
1656915366,58300,8711342,0,1027,121,13,0,2022-07-04T09:16:06,6001,100.01763833333332,6000369,100.00614999999999,4824.0461060734115
1656915367,218300,8712502,0,1160,131,13,0,2022-07-04T09:16:07,6002,100.03697166666667,6001529,100.02548333333334,4813.502139854309
1656915369,242900,8714527,0,1001,140,13,0,2022-07-04T09:16:09,6004,100.070715,6003554,100.05923333333334,4799.17100885513
1656915370,254900,8715539,0,1012,148,13,0,2022-07-04T09:16:10,6005,100.08758166666667,6004566,100.0761,4791.438202648627
1656915371,270900,8716555,0,1016,158,13,0,2022-07-04T09:16:11,6006,100.104515,6005582,100.09303333333334,4781.894571082291
1656915372,286900,8717571,0,1016,166,13,0,2022-07-04T09:16:12,6007,100.12144833333333,6006598,100.10996666666666,4772.978546506213
1656915373,934800,8719593,0,1004,174,13,0,2022-07-04T09:16:13,6008,100.14891333333334,6008620,100.14366666666666,4759.780115212906
1656915377,548400,8722832,0,1049,185,13,0,2022-07-04T09:16:17,6012,100.20913999999999,6011859,100.19765000000001,4731.046509353213
1656915378,550000,8723834,0,1002,193,13,0,2022-07-04T09:16:18,6013,100.22583333333334,6012861,100.21435,4722.436081433649
1656915380,633000,8725917,1,1043,211,13,0,2022-07-04T09:16:20,6015,100.26055,6014944,100.24906666666668,4705.044706238106
1656915382,978200,8728262,0,1110,219,13,0,2022-07-04T09:16:22,6017,100.29963666666666,6017289,100.28815,4686.464198476076
1656915385,118200,8730402,0,1050,228,13,0,2022-07-04T09:16:25,6020,100.33530333333333,6019429,100.32381666666667,4669.6597964107805
1656915386,160100,8731444,0,1042,238,13,0,2022-07-04T09:16:26,6021,100.35266833333334,6020471,100.34118333333332,4661.031547647849
1656915388,187000,8733471,0,1018,246,13,0,2022-07-04T09:16:28,6023,100.38645,6022498,100.37496666666667,4643.083818780079
1656915389,203000,8734487,0,1016,254,13,0,2022-07-04T09:16:29,6024,100.40338333333334,6023514,100.3919,4634.389039764261
1656915390,215000,8735499,0,1012,8,13,0,2022-07-04T09:16:30,6025,100.42025,6024526,100.40876666666666,4626.1962318508895
1656915392,288100,8737572,0,1063,17,13,0,2022-07-04T09:16:32,6027,100.45480166666667,6026599,100.44331666666668,4578.04217234018
1656915394,428300,8739712,0,1070,25,13,0,2022-07-04T09:16:34,6029,100.49047166666666,6028739,100.47898333333333,4563.072837553395
1656915392,506800,8742791,0,1018,43,13,0,2022-07-04T09:16:32,6027,100.45844666666667,6031818,100.5303,4569.61558507566
1656915393,522800,8743807,0,1016,51,13,0,2022-07-04T09:16:33,6028,100.47538,6032834,100.54723333333332,4584.370058818073
1656915395,534800,8745819,0,1001,62,13,0,2022-07-04T09:16:35,6030,100.50891333333334,6034846,100.58076666666666,4567.983393348278
1656915397,788800,8748073,0,1004,70,13,0,2022-07-04T09:16:37,6032,100.54648,6037100,100.61833333333334,4518.379214972489
1656915398,808800,8749093,0,1020,78,13,0,2022-07-04T09:16:38,6033,100.56348,6038120,100.63533333333334,4509.310040864934
1656915403,68000,8753352,0,1135,105,13,0,2022-07-04T09:16:43,6038,100.63446666666667,6042379,100.70631666666667,4473.5786299261545
1656915405,364800,8755649,0,1177,115,13,0,2022-07-04T09:16:45,6040,100.67274666666667,6044676,100.7446,4455.351811120266
1656915407,572800,8757857,5,1025,123,13,0,2022-07-04T09:16:47,6042,100.70954666666667,6046884,100.7814,4437.315260431517
1656915408,588800,8758873,0,1016,131,13,0,2022-07-04T09:16:48,6043,100.72648000000001,6047900,100.79833333333333,4428.5441601383445
1656915409,604800,8759889,0,1016,141,13,0,2022-07-04T09:16:49,6044,100.74341333333334,6048916,100.81526666666667,4420.178909203855
1656915410,879000,8761163,0,1274,150,13,0,2022-07-04T09:16:50,6045,100.76465,6050190,100.83649999999999,4408.164016461261
1656915412,849800,8763557,0,1254,158,13,0,2022-07-04T09:16:52,6047,100.79749666666666,6052584,100.8764,4400.696534719724
1656915419,451800,8764734,0,1177,168,13,0,2022-07-04T09:16:59,6054,100.90753,6053761,100.89601666666667,4381.751486306666
1656915420,726800,8766009,0,1275,176,13,0,2022-07-04T09:17:00,6055,100.92878,6055036,100.91726666666666,4371.365410677492
1656915422,853800,8768136,0,1086,184,13,0,2022-07-04T09:17:02,6057,100.96423,6057163,100.95271666666666,4352.982380327569
1656915423,869800,8769152,0,1016,195,13,0,2022-07-04T09:17:03,6058,100.98116333333334,6058179,100.96965,4344.149107556159
1656915424,786400,8770243,0,1091,203,13,0,2022-07-04T09:17:04,6059,100.99643999999999,6059270,100.98783333333334,4336.571602915082
1656915426,965400,8772542,0,1130,211,13,0,2022-07-04T09:17:06,6061,101.03275666666667,6061569,101.02615,4319.10476290416
1656915428,105400,8773682,0,1140,221,13,0,2022-07-04T09:17:08,6063,101.05175666666668,6062709,101.04514999999999,4309.239821653524
1656915430,444900,8775727,0,1018,229,13,0,2022-07-04T09:17:10,6065,101.09074833333334,6064754,101.07923333333333,4290.891520505343
1656915431,469900,8776752,0,1025,238,13,0,2022-07-04T09:17:11,6066,101.10783166666667,6065779,101.09631666666668,4282.828036458333
1656915432,472900,8777755,0,1003,248,13,0,2022-07-04T09:17:12,6067,101.12454833333332,6066782,101.11303333333333,4274.3342129321845
1656915434,275900,8779772,0,1001,0,13,0,2022-07-04T09:17:14,6069,101.15459833333333,6068799,101.14665,4259.345416739822
1656915436,409500,8782075,0,1083,8,13,0,2022-07-04T09:17:16,6071,101.19015833333333,6071102,101.18503333333334,4241.663011499508
1656915437,802900,8783085,0,1010,18,13,0,2022-07-04T09:17:17,6072,101.21338166666666,6072112,101.20186666666667,4231.279800971393
1656915438,813900,8784096,0,1011,27,13,0,2022-07-04T09:17:18,6073,101.23023166666667,6073123,101.21871666666667,4224.396581941735
1656915439,829900,8785112,0,1016,35,13,0,2022-07-04T09:17:19,6074,101.247165,6074139,101.23565,4216.076412844969
1656915441,710700,8787167,0,1020,45,13,0,2022-07-04T09:17:21,6076,101.27851166666666,6076194,101.2699,4200.727079051613
1656915443,921700,8789378,0,1204,53,13,0,2022-07-04T09:17:23,6078,101.31536166666666,6078405,101.30675,4182.81305528473
1656915445,39400,8790495,0,1117,61,13,0,2022-07-04T09:17:25,6080,101.33399,6079522,101.32536666666667,4173.042326905558
1656915446,47700,8791504,0,1009,72,13,0,2022-07-04T09:17:26,6081,101.350795,6080531,101.34218333333334,4163.562677127796
1656915447,238000,8792520,0,1016,80,13,0,2022-07-04T09:17:27,6082,101.37063333333334,6081547,101.35911666666667,4154.807789261004
1656915449,491200,8794773,0,1237,88,13,0,2022-07-04T09:17:29,6084,101.40818666666668,6083800,101.39666666666668,4135.658440646827
1656915451,759900,8797041,0,1060,98,13,0,2022-07-04T09:17:31,6086,101.44599833333334,6086068,101.43446666666667,4114.6463239581235
1656915452,840200,8798122,0,1081,106,13,0,2022-07-04T09:17:32,6087,101.46400333333332,6087149,101.45248333333333,4105.811157501619
1656915456,110000,8801392,0,1016,125,13,0,2022-07-04T09:17:36,6091,101.51849999999999,6090419,101.50698333333334,4079.7156400714994
1656915457,135000,8802417,0,1025,133,13,0,2022-07-04T09:17:37,6092,101.53558333333334,6091444,101.52406666666667,4071.816200913183
1656915459,234000,8804516,0,1025,141,13,0,2022-07-04T09:17:39,6094,101.57056666666668,6093543,101.55905,4055.3047200857636
1656915460,240000,8805522,0,1006,151,13,0,2022-07-04T09:17:40,6095,101.58733333333333,6094549,101.57581666666667,4046.783217785737
1656915462,290700,8807817,0,1008,160,13,0,2022-07-04T09:17:42,6097,101.62151166666666,6096844,101.61406666666667,4028.232331262329
1656915463,306700,8808833,0,1016,168,13,0,2022-07-04T09:17:43,6098,101.638445,6097860,101.631,4019.785420978102
1656915464,572100,8809854,0,1021,178,13,0,2022-07-04T09:17:44,6099,101.659535,6098881,101.64801666666668,4011.0782198224742
1656915465,582100,8810864,0,1010,186,13,0,2022-07-04T09:17:45,6100,101.67636833333333,6099891,101.66484999999999,4002.0205959126665
1656915467,601100,8812883,0,1005,194,13,0,2022-07-04T09:17:47,6102,101.71001833333334,6101910,101.6985,3983.78904502111
1656915469,480300,8814926,0,1018,205,13,0,2022-07-04T09:17:49,6104,101.74133833333333,6103953,101.73255,3971.98526632838
1656915470,490300,8815936,0,1010,213,13,0,2022-07-04T09:17:50,6105,101.75817166666667,6104963,101.74938333333333,3962.916119501725
1656915471,656200,8816938,0,1002,221,13,0,2022-07-04T09:17:51,6106,101.77760333333335,6105965,101.76608333333334,3952.0310266574493
1656915473,690200,8818972,0,1018,231,13,0,2022-07-04T09:17:53,6108,101.81150333333333,6107999,101.79998333333333,3933.7117560759903
1656915474,990200,8820272,0,1300,239,13,0,2022-07-04T09:17:54,6109,101.83317000000001,6109299,101.82165,3923.3278032744615
1656915476,690400,8822326,2,1025,248,13,0,2022-07-04T09:17:56,6111,101.86150666666667,6111353,101.85588333333334,3908.383157858937
1656915479,90100,8824371,0,1036,2,13,0,2022-07-04T09:17:59,6114,101.90150166666668,6113398,101.88996666666667,3888.6615612923447
1656915480,151300,8825433,0,1062,10,13,0,2022-07-04T09:18:00,6115,101.91918833333334,6114460,101.90766666666667,3880.439691344671
1656915481,161300,8826443,0,1010,18,13,0,2022-07-04T09:18:01,6116,101.93602166666666,6115470,101.92450000000001,3872.0724557291715
1656915482,186300,8827468,0,1025,28,13,0,2022-07-04T09:18:02,6117,101.95310500000001,6116495,101.94158333333333,3863.3689504977874
1656915483,910100,8829556,0,1081,37,13,0,2022-07-04T09:18:03,6118,101.981835,6118583,101.97638333333333,3844.962981064491
1656915486,575200,8831857,0,1023,45,13,0,2022-07-04T09:18:06,6121,102.02625333333334,6120884,102.01473333333334,3825.903397939154
1656915487,659600,8832941,0,1084,55,13,0,2022-07-04T09:18:07,6122,102.04432666666666,6121968,102.0328,3821.7724235617015
1656915488,675200,8833957,0,1016,63,13,0,2022-07-04T09:18:08,6123,102.06125333333333,6122984,102.04973333333334,3810.5770367728182
1656915490,705200,8835987,0,1014,71,13,0,2022-07-04T09:18:10,6125,102.09508666666667,6125014,102.08356666666667,3794.347171399734
1656915491,725000,8837201,0,1214,82,13,0,2022-07-04T09:18:11,6126,102.11208333333335,6126228,102.1038,3786.0706626146266
1656915493,838400,8839315,1,1024,90,13,0,2022-07-04T09:18:13,6128,102.14730666666667,6128342,102.13903333333333,3768.782010517428
1656915496,210600,8841492,0,1155,98,13,0,2022-07-04T09:18:16,6131,102.18684333333334,6130519,102.17531666666667,3751.0235079857594
1656915497,213400,8842495,0,1003,108,13,0,2022-07-04T09:18:17,6132,102.20355666666666,6131522,102.19203333333333,3742.6370161340615
1656915498,216400,8843498,0,1003,116,13,0,2022-07-04T09:18:18,6133,102.22027333333334,6132525,102.20875,3733.8086526033285
1656915499,226400,8844508,1,1010,125,13,0,2022-07-04T09:18:19,6134,102.23710666666666,6133535,102.22558333333333,3725.600995770626
1656915500,965700,8846558,0,1041,135,13,0,2022-07-04T09:18:20,6135,102.26609499999999,6135585,102.25975,3711.6232604402103
1656915502,999900,8848592,6,1019,143,13,0,2022-07-04T09:18:22,6137,102.29999833333333,6137619,102.29365,3694.5770401110317
1656915506,95700,8851688,0,1011,161,13,0,2022-07-04T09:18:26,6141,102.351595,6140715,102.34525000000001,3668.5109451654935
1656915507,107700,8852700,1,1012,170,13,0,2022-07-04T09:18:27,6142,102.36846166666666,6141727,102.36211666666667,3661.3364907797304
1656915508,179000,8853771,0,1071,178,13,0,2022-07-04T09:18:28,6143,102.38631666666667,6142798,102.37996666666666,3655.2305347047964
1656915511,712700,8856131,0,1186,188,13,0,2022-07-04T09:18:31,6146,102.44521166666667,6145158,102.4193,3636.5577109943893
1656915513,969800,8858252,0,1009,196,13,0,2022-07-04T09:18:33,6148,102.48282999999999,6147279,102.45465,3618.9493232316904
1656915515,10800,8859293,0,1041,204,13,0,2022-07-04T09:18:35,6150,102.50018,6148320,102.472,3610.1489040748897
1656915516,20800,8860303,0,1010,215,13,0,2022-07-04T09:18:36,6151,102.51701333333334,6149330,102.48883333333333,3602.0694757980764
1656915518,380000,8862662,1391,1130,223,13,0,2022-07-04T09:18:38,6153,102.55633333333334,6151689,102.52815000000001,3585.0896967282465
1656915519,349000,8863935,0,1273,231,13,0,2022-07-04T09:18:39,6154,102.57248333333334,6152962,102.54936666666667,3577.587495792862
1656915521,939900,8866222,0,1151,241,13,0,2022-07-04T09:18:41,6156,102.615665,6155249,102.58748333333332,3557.248213930659
1656915523,48700,8867331,0,1109,249,13,0,2022-07-04T09:18:43,6158,102.634145,6156358,102.60596666666667,3548.593915584335
1656915524,67700,8868350,0,1019,2,13,0,2022-07-04T09:18:44,6159,102.65112833333333,6157377,102.62295,3540.3550057555453
1656915525,83700,8869366,1,1016,12,13,0,2022-07-04T09:18:45,6160,102.66806166666667,6158393,102.63988333333333,3532.3856930588904
1656915527,419100,8871701,0,1109,20,13,0,2022-07-04T09:18:47,6162,102.706985,6160728,102.6788,3511.745577669845
1656915529,868800,8874151,0,1110,28,13,0,2022-07-04T09:18:49,6164,102.74781333333334,6163178,102.71963333333333,3493.983095913957
1656915530,869700,8875152,538,1001,38,13,0,2022-07-04T09:18:50,6165,102.764495,6164179,102.73631666666667,3488.336041780045
1656915531,884700,8876167,1,1015,47,13,0,2022-07-04T09:18:51,6166,102.78141166666666,6165194,102.75323333333334,3479.743624819192
1656915532,900700,8877183,0,1016,55,13,0,2022-07-04T09:18:52,6167,102.798345,6166210,102.77016666666667,3472.0188005810896
1656915534,945700,8879228,41,1025,65,13,0,2022-07-04T09:18:54,6169,102.83242833333334,6168255,102.80425,3455.6711906277887
1656915536,871900,8881368,0,1132,73,13,0,2022-07-04T09:18:56,6171,102.86453166666666,6170395,102.83991666666667,3438.5895502310723
1656915539,6900,8883503,0,1002,81,13,0,2022-07-04T09:18:59,6174,102.900115,6172530,102.8755,3422.352661322654
1656915540,236900,8884519,1,1016,92,13,0,2022-07-04T09:19:00,6175,102.920615,6173546,102.89243333333334,3412.737503848965
1656915541,252900,8885535,1,1016,100,13,0,2022-07-04T09:19:01,6176,102.93754833333334,6174562,102.90936666666667,3405.0046068955476
1656915542,439300,8886721,0,1186,108,13,0,2022-07-04T09:19:02,6177,102.95732166666667,6175748,102.92913333333333,3396.3370600016456
1656915544,789200,8889071,0,1118,118,13,0,2022-07-04T09:19:04,6179,102.99648666666667,6178098,102.9683,3378.6949324896436
1656915546,920100,8891202,607,1060,126,13,0,2022-07-04T09:19:06,6181,103.03200166666667,6180229,103.00381666666667,3342.5138321490817
1656915549,63900,8893346,1,1128,145,13,0,2022-07-04T09:19:09,6184,103.06773166666667,6182373,103.03954999999999,3325.9966967264504
1656915550,66900,8894349,0,1003,153,13,0,2022-07-04T09:19:10,6185,103.08444833333333,6183376,103.05626666666667,3321.3750585022462
1656915547,489900,8896772,0,1230,161,13,0,2022-07-04T09:19:07,6182,103.04149833333332,6185799,103.09665,3351.9330560016133
1656915549,959900,8899242,0,1178,171,13,0,2022-07-04T09:19:09,6184,103.08266499999999,6188269,103.13781666666667,3327.456552773598
1656915550,994700,8900277,6,1035,180,13,0,2022-07-04T09:19:10,6185,103.09991166666667,6189304,103.15506666666667,3291.02760217021
1656915552,4700,8901287,0,1010,188,13,0,2022-07-04T09:19:12,6187,103.11674500000001,6190314,103.17190000000001,3281.6374406543578
1656915553,20700,8902303,0,1016,198,13,0,2022-07-04T09:19:13,6188,103.13367833333334,6191330,103.18883333333333,3273.4999136221086
1656915555,388700,8904671,18,1160,206,13,0,2022-07-04T09:19:15,6190,103.173145,6193698,103.2283,3255.107269890634
1656915557,578700,8906861,0,1120,214,13,0,2022-07-04T09:19:17,6192,103.209645,6195888,103.2648,3239.4332121006883
1656915560,628700,8909911,0,1019,233,13,0,2022-07-04T09:19:20,6195,103.26047833333334,6198938,103.31563333333334,3213.508481123162
1656915561,644700,8910927,0,1016,241,13,0,2022-07-04T09:19:21,6196,103.27741166666667,6199954,103.33256666666666,3205.3954097982078
1656915562,839000,8912121,1,1194,251,13,0,2022-07-04T09:19:22,6197,103.29731666666666,6201148,103.35246666666667,3196.1531804174765
1656915563,785800,8913232,1,1111,3,13,0,2022-07-04T09:19:23,6198,103.31309666666667,6202259,103.37098333333333,3189.102125401327
1656915565,989000,8915271,0,1025,12,13,0,2022-07-04T09:19:25,6200,103.34981666666665,6204298,103.40496666666667,3173.1152371827548
1656915568,246900,8917529,0,1016,22,13,0,2022-07-04T09:19:28,6203,103.38744833333334,6206556,103.4426,3155.2874210515665
1656915569,262900,8918545,0,1016,30,13,0,2022-07-04T09:19:29,6204,103.40438166666667,6207572,103.45953333333334,3147.3494021575707
1656915570,303900,8919586,0,1041,38,13,0,2022-07-04T09:19:30,6205,103.42173166666666,6208613,103.47688333333333,3139.493650803434
1656915571,967700,8921614,0,1017,48,13,0,2022-07-04T09:19:31,6206,103.44946166666666,6210641,103.51068333333333,3125.761485969308
1656915574,30000,8923676,0,1059,57,13,0,2022-07-04T09:19:34,6209,103.48383333333332,6212703,103.54505,3109.5604308083452
1656915575,94800,8924741,1,1065,65,13,0,2022-07-04T09:19:35,6210,103.50158,6213768,103.5628,3100.778140981955
1656915577,499900,8926782,0,1018,75,13,0,2022-07-04T09:19:37,6212,103.541665,6215809,103.59681666666667,3082.156999064779
1656915578,515900,8927798,0,1016,83,13,0,2022-07-04T09:19:38,6213,103.55859833333334,6216825,103.61375,3074.5606196024974
1656915579,391700,8929032,0,1234,91,13,0,2022-07-04T09:19:39,6214,103.573195,6218059,103.63431666666666,3066.9928198642406
1656915582,78900,8931361,1,1007,102,13,0,2022-07-04T09:19:42,6217,103.61798166666668,6220388,103.67313333333333,3047.272708748318
1656915584,400100,8933682,1,1181,110,13,0,2022-07-04T09:19:44,6219,103.65666833333333,6222709,103.71181666666666,3029.047256789433
1656915585,415900,8934698,0,1016,118,13,0,2022-07-04T09:19:45,6220,103.67359833333333,6223725,103.72875,3020.0283227740447
1656915586,420900,8935703,0,1005,128,13,0,2022-07-04T09:19:46,6221,103.69034833333333,6224730,103.74549999999999,3012.0947812438376
1656915587,430900,8936713,1,1010,136,13,0,2022-07-04T09:19:47,6222,103.70718166666667,6225740,103.76233333333333,3004.8449204706485
1656915589,221000,8938757,0,1024,145,13,0,2022-07-04T09:19:49,6224,103.73701666666666,6227784,103.79639999999999,2991.388052822124
1656915591,317000,8940853,0,1085,155,13,0,2022-07-04T09:19:51,6226,103.77195,6229880,103.83133333333333,2973.598228244152
1656915592,346200,8941882,0,1029,163,13,0,2022-07-04T09:19:52,6227,103.78910333333333,6230909,103.84848333333333,2964.9173057186526
1656915593,616000,8942898,0,1016,171,13,0,2022-07-04T09:19:53,6228,103.81026666666666,6231925,103.86541666666668,2954.904528484115
1656915594,634000,8943916,0,1018,181,13,0,2022-07-04T09:19:54,6229,103.82723333333334,6232943,103.88238333333334,2947.400634765625
