time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915146,419500,8491818,5639,5639,10623,10623,0,0,49127,49127,49116,49116,0,0,37804,2840,21400,49120,5639,0,933,223,0,0,37541,0,0,0,245,13,0,2022-07-04T09:12:26,5781,96.35699166666667,5780845,96.34741666666667,6743.2581307817645
1656915149,973000,8495271,5641,5641,10695,10695,0,0,49153,49153,49142,49142,0,0,37822,2840,21444,49146,5641,0,933,223,0,0,37559,0,0,0,15,13,0,2022-07-04T09:12:29,5784,96.41621666666667,5784298,96.40496666666667,6710.052619801217
1656915153,426000,8498724,5645,5645,10770,10770,0,0,49180,49180,49169,49169,0,0,37839,2840,21488,49173,5645,0,933,223,0,0,37576,0,0,0,42,13,0,2022-07-04T09:12:33,5788,96.47376666666668,5787751,96.46251666666667,6677.431133994039
1656915156,699000,8501997,5647,5647,10841,10841,0,0,49206,49206,49195,49195,0,0,37856,2840,21531,49199,5647,0,933,223,0,0,37593,0,0,0,68,13,0,2022-07-04T09:12:36,5791,96.52831666666665,5791024,96.51706666666668,6645.380030800502
1656915160,152000,8505450,5650,5650,10916,10916,0,0,49233,49233,49222,49222,0,0,37874,2840,21576,49226,5650,0,933,223,0,0,37611,0,0,0,95,13,0,2022-07-04T09:12:40,5795,96.58586666666666,5794477,96.57461666666667,6612.468133270792
1656915163,602000,8508900,5654,5654,10990,10990,0,0,49260,49260,49249,49249,0,0,37890,2840,21619,49253,5654,0,933,223,0,0,37627,0,0,0,122,13,0,2022-07-04T09:12:43,5798,96.64336666666667,5797927,96.63211666666666,6581.750805149377
1656915166,875100,8512173,5657,5657,11061,11061,0,0,49286,49286,49275,49275,0,0,37906,2840,21661,49279,5657,0,933,223,0,0,37643,0,0,0,148,13,0,2022-07-04T09:12:46,5801,96.69791833333333,5801200,96.68666666666667,6550.862560240745
1656915170,325100,8515623,5660,5660,11136,11136,0,0,49313,49313,49302,49302,0,0,37924,2840,21706,49306,5660,0,933,223,0,0,37661,0,0,0,175,13,0,2022-07-04T09:12:50,5805,96.75541833333334,5804650,96.74416666666666,6519.56251074129
1656915173,775100,8519073,5663,5663,11209,11209,0,0,49339,49339,49328,49328,0,0,37942,2840,21750,49332,5663,0,933,223,0,0,37679,0,0,0,201,13,0,2022-07-04T09:12:53,5808,96.81291833333333,5808100,96.80166666666668,6488.314723895081
1656915177,48100,8522346,5665,5665,11283,11283,0,0,49366,49366,49355,49355,0,0,37960,2840,21795,49359,5665,0,933,223,0,0,37697,0,0,0,228,13,0,2022-07-04T09:12:57,5812,96.86746833333333,5811373,96.85621666666665,6457.05073694217
1656915180,397800,8525796,5668,5668,11357,11357,0,0,49393,49393,49382,49382,0,0,37977,2840,21839,49386,5668,0,933,223,0,0,37714,0,0,0,255,13,0,2022-07-04T09:13:00,5815,96.92329666666666,5814823,96.91371666666667,6424.422189447805
1656915183,951300,8529249,5671,5671,11431,11431,0,0,49419,49419,49408,49408,0,0,37996,2840,21884,49412,5671,0,933,223,0,0,37733,0,0,0,25,13,0,2022-07-04T09:13:03,5818,96.98252166666666,5818276,96.97126666666666,6389.634839023834
1656915187,224300,8532522,5672,5672,11503,11503,0,0,49446,49446,49435,49435,0,0,38013,2840,21928,49439,5672,0,933,223,0,0,37750,0,0,0,52,13,0,2022-07-04T09:13:07,5822,97.03707166666666,5821549,97.02581666666667,6357.761260454859
1656915190,677300,8535975,5676,5676,11577,11577,0,0,49472,49472,49461,49461,0,0,38031,2840,21972,49465,5676,0,933,223,0,0,37768,0,0,0,78,13,0,2022-07-04T09:13:10,5825,97.09462166666667,5825002,97.08336666666668,6325.039431284369
1656915194,130300,8539428,5678,5678,11643,11643,0,0,49495,49495,49484,49484,0,0,38049,2840,22013,49488,5678,0,933,223,0,0,37786,0,0,0,105,13,0,2022-07-04T09:13:14,5829,97.15217166666666,5828455,97.14091666666667,6293.546407063803
1656915197,403300,8542701,5680,5680,11723,11723,0,0,49526,49526,49515,49515,0,0,38065,2840,22060,49519,5680,0,933,223,0,0,37802,0,0,0,132,13,0,2022-07-04T09:13:17,5832,97.20672166666667,5831728,97.19546666666666,6262.452459934981
1656915200,853300,8546151,5684,5684,11797,11797,0,0,49552,49552,49541,49541,0,0,38083,2840,22104,49545,5684,0,933,223,0,0,37820,0,0,0,158,13,0,2022-07-04T09:13:20,5835,97.26422166666666,5835178,97.25296666666667,6231.767372697785
1656915204,303300,8549601,5686,5686,11871,11871,0,0,49579,49579,49568,49568,0,0,38101,2840,22149,49572,5686,0,933,223,0,0,37838,0,0,0,185,13,0,2022-07-04T09:13:24,5839,97.32172166666666,5838628,97.31046666666666,6200.067255351076
1656915207,576300,8552874,5689,5689,11943,11943,0,0,49605,49605,49594,49594,0,0,38118,2840,22192,49598,5689,0,933,223,0,0,37855,0,0,0,211,13,0,2022-07-04T09:13:27,5842,97.37627166666667,5841901,97.36501666666666,6172.4579975187635
1656915211,26300,8556324,5692,5692,12020,12020,0,0,49632,49632,49621,49621,0,0,38138,2840,22239,49625,5692,0,933,223,0,0,37875,0,0,0,238,13,0,2022-07-04T09:13:31,5846,97.43377166666667,5845351,97.42251666666667,6140.507109392899
1656915214,476300,8559774,5694,5694,12093,12093,0,0,49659,49659,49648,49648,0,0,38155,2840,22283,49652,5694,0,933,223,0,0,37892,0,0,0,9,13,0,2022-07-04T09:13:34,5849,97.49127166666668,5848801,97.48001666666667,6108.398656995513
1656915217,749300,8563047,5696,5696,12164,12164,0,0,49685,49685,49674,49674,0,0,38172,2840,22326,49678,5696,0,933,223,0,0,37909,0,0,0,35,13,0,2022-07-04T09:13:37,5852,97.54582166666667,5852074,97.53456666666666,6077.892675691736
1656915221,202300,8566500,5699,5699,12238,12238,0,0,49712,49712,49701,49701,0,0,38189,2840,22370,49705,5699,0,933,223,0,0,37926,0,0,0,62,13,0,2022-07-04T09:13:41,5856,97.60337166666666,5855527,97.59211666666667,6048.647435426932
1656915224,475300,8569773,5701,5701,12311,12311,0,0,49738,49738,49727,49727,0,0,38208,2840,22415,49731,5701,0,933,223,0,0,37945,0,0,0,88,13,0,2022-07-04T09:13:44,5859,97.65792166666667,5858800,97.64666666666668,6019.222012763693
1656915227,928300,8573226,5704,5704,12387,12387,0,0,49765,49765,49754,49754,0,0,38227,2840,22461,49758,5704,0,933,223,0,0,37964,0,0,0,115,13,0,2022-07-04T09:13:47,5862,97.71547166666666,5862253,97.70421666666667,5989.7965988592805
1656915231,381300,8576679,5707,5707,12461,12461,0,0,49792,49792,49781,49781,0,0,38244,2840,22505,49785,5707,0,933,223,0,0,37981,0,0,0,142,13,0,2022-07-04T09:13:51,5866,97.77302166666666,5865706,97.76176666666667,5958.758441760714
1656915234,654300,8579952,5709,5709,12532,12532,0,0,49818,49818,49807,49807,0,0,38261,2840,22548,49811,5709,0,933,223,0,0,37998,0,0,0,168,13,0,2022-07-04T09:13:54,5869,97.82757166666667,5868979,97.81631666666667,5930.356736432863
1656915238,104300,8583402,5712,5712,12608,12608,0,0,49845,49845,49834,49834,0,0,38280,2840,22594,49838,5712,0,933,223,0,0,38017,0,0,0,195,13,0,2022-07-04T09:13:58,5873,97.88507166666666,5872429,97.87381666666667,5900.625152615864
1656915241,554300,8586852,5715,5715,12680,12680,0,0,49871,49871,49860,49860,0,0,38297,2840,22637,49864,5715,0,933,223,0,0,38034,0,0,0,221,13,0,2022-07-04T09:14:01,5876,97.94257166666667,5875879,97.93131666666666,5870.636164230782
1656915244,827300,8590125,5717,5717,12753,12753,0,0,49898,49898,49887,49887,0,0,38314,2840,22681,49891,5717,0,933,223,0,0,38051,0,0,0,248,13,0,2022-07-04T09:14:04,5879,97.99712166666667,5879152,97.98586666666667,5843.388416181983
1656915248,277300,8593575,5720,5720,12827,12827,0,0,49925,49925,49914,49914,0,0,38331,2840,22725,49918,5720,0,933,223,0,0,38068,0,0,0,19,13,0,2022-07-04T09:14:08,5883,98.05462166666666,5882602,98.04336666666667,5811.423190360766
1656915251,727300,8597025,5723,5723,12899,12899,0,0,49951,49951,49940,49940,0,0,38348,2840,22768,49944,5723,0,933,223,0,0,38085,0,0,0,45,13,0,2022-07-04T09:14:11,5886,98.11212166666665,5886052,98.10086666666666,5782.5318027290095
1656915255,300,8600298,5725,5725,12972,12972,0,0,49978,49978,49967,49967,0,0,38365,2840,22812,49971,5725,0,933,223,0,0,38102,0,0,0,72,13,0,2022-07-04T09:14:15,5890,98.16667166666666,5889325,98.15541666666667,5752.991975821821
1656915258,453300,8603751,5728,5728,13043,13043,0,0,50004,50004,49993,49993,0,0,38381,2840,22854,49997,5728,0,933,223,0,0,38118,0,0,0,98,13,0,2022-07-04T09:14:18,5893,98.22422166666666,5892778,98.21296666666667,5723.932102053016
1656915261,906300,8607204,5731,5731,13119,13119,0,0,50031,50031,50020,50020,0,0,38400,2840,22900,50024,5731,0,933,223,0,0,38137,0,0,0,125,13,0,2022-07-04T09:14:21,5896,98.28177166666666,5896231,98.27051666666667,5694.863244103036
1656915265,179300,8610477,5734,5734,13193,13193,0,0,50058,50058,50047,50047,0,0,38417,2840,22944,50051,5734,0,933,223,0,0,38154,0,0,0,152,13,0,2022-07-04T09:14:25,5900,98.33632166666666,5899504,98.32506666666667,5666.08380235768
1656915268,632300,8613930,5737,5737,13265,13265,0,0,50084,50084,50073,50073,0,0,38434,2840,22987,50077,5737,0,933,223,0,0,38171,0,0,0,178,13,0,2022-07-04T09:14:28,5903,98.39387166666667,5902957,98.38261666666668,5635.339207328423
1656915272,82300,8617380,5737,5737,13319,13319,0,0,50104,50104,50092,50092,0,0,38448,2840,23021,50097,5737,0,934,224,0,0,38185,0,0,0,205,13,0,2022-07-04T09:14:32,5907,98.45137166666667,5906407,98.44011666666667,5605.639605472327
1656915275,355300,8620653,5739,5739,13403,13403,0,0,50138,50138,50126,50126,0,0,38462,2840,23069,50131,5739,0,934,224,0,0,38199,0,0,0,231,13,0,2022-07-04T09:14:35,5910,98.50592166666667,5909680,98.49466666666667,5577.053488950788
1656915278,805300,8624103,5741,5741,13478,13478,0,0,50165,50165,50153,50153,0,0,38481,2840,23115,50158,5741,0,934,224,0,0,38218,0,0,0,2,13,0,2022-07-04T09:14:38,5913,98.56342166666667,5913130,98.55216666666666,5548.250925988917
1656915282,255300,8627553,5744,5744,13550,13550,0,0,50192,50192,50180,50180,0,0,38496,2840,23157,50185,5744,0,934,224,0,0,38233,0,0,0,29,13,0,2022-07-04T09:14:42,5917,98.62092166666666,5916580,98.60966666666667,5518.787473236282
1656915285,528300,8630826,5746,5746,13621,13621,0,0,50218,50218,50206,50206,0,0,38513,2840,23200,50211,5746,0,934,224,0,0,38250,0,0,0,55,13,0,2022-07-04T09:14:45,5920,98.67547166666667,5919853,98.66421666666666,5491.174450224853
1656915288,978300,8634276,5749,5749,13696,13696,0,0,50245,50245,50233,50233,0,0,38531,2840,23245,50238,5749,0,934,224,0,0,38268,0,0,0,82,13,0,2022-07-04T09:14:48,5923,98.73297166666666,5923303,98.72171666666667,5460.639889221473
1656915292,431300,8637729,5751,5751,13767,13767,0,0,50271,50271,50259,50259,0,0,38548,2840,23288,50264,5751,0,934,224,0,0,38285,0,0,0,108,13,0,2022-07-04T09:14:52,5927,98.79052166666666,5926756,98.77926666666667,5433.934492438128
1656915295,704300,8641002,5754,5754,13843,13843,0,0,50298,50298,50286,50286,0,0,38567,2840,23334,50291,5754,0,934,224,0,0,38304,0,0,0,135,13,0,2022-07-04T09:14:55,5930,98.84507166666667,5930029,98.83381666666668,5405.880056015837
1656915299,157300,8644455,5757,5757,13908,13908,0,0,50321,50321,50309,50309,0,0,38583,2840,23373,50314,5757,0,934,224,0,0,38320,0,0,0,162,13,0,2022-07-04T09:14:59,5934,98.90262166666666,5933482,98.89136666666667,5378.42736335286
1656915302,610300,8647908,5759,5759,13989,13989,0,0,50351,50351,50339,50339,0,0,38602,2840,23422,50344,5759,0,934,224,0,0,38339,0,0,0,188,13,0,2022-07-04T09:15:02,5937,98.96017166666667,5936935,98.94891666666668,5350.8071695963545
1656915305,883300,8651181,5762,5762,14063,14063,0,0,50378,50378,50366,50366,0,0,38619,2840,23466,50371,5762,0,934,224,0,0,38356,0,0,0,215,13,0,2022-07-04T09:15:05,5940,99.01472166666667,5940208,99.00346666666665,5322.715353513832
1656915309,333300,8654631,5765,5765,14134,14134,0,0,50404,50404,50392,50392,0,0,38635,2840,23508,50397,5765,0,934,224,0,0,38372,0,0,0,241,13,0,2022-07-04T09:15:09,5944,99.07222166666666,5943658,99.06096666666667,5295.8645585686845
1656915312,783300,8658081,5767,5767,14209,14209,0,0,50431,50431,50419,50419,0,0,38654,2840,23554,50424,5767,0,934,224,0,0,38391,0,0,0,12,13,0,2022-07-04T09:15:12,5947,99.12972166666667,5947108,99.11846666666666,5267.19433324194
1656915316,56300,8661354,5770,5770,14283,14283,0,0,50458,50458,50446,50446,0,0,38671,2840,23598,50451,5770,0,934,224,0,0,38408,0,0,0,39,13,0,2022-07-04T09:15:16,5951,99.18427166666667,5950381,99.17301666666667,5238.886682945689
1656915319,506300,8664804,5772,5772,14354,14354,0,0,50484,50484,50472,50472,0,0,38688,2840,23641,50477,5772,0,934,224,0,0,38425,0,0,0,65,13,0,2022-07-04T09:15:19,5954,99.24177166666666,5953831,99.23051666666667,5209.845459208153
1656915322,956300,8668254,5775,5775,14429,14429,0,0,50511,50511,50499,50499,0,0,38706,2840,23686,50504,5775,0,934,224,0,0,38443,0,0,0,92,13,0,2022-07-04T09:15:22,5957,99.29927166666667,5957281,99.28801666666666,5181.922918951473
1656915326,229300,8671527,5776,5776,14498,14498,0,0,50537,50537,50525,50525,0,0,38722,2840,23728,50530,5776,0,934,224,0,0,38459,0,0,0,118,13,0,2022-07-04T09:15:26,5961,99.35382166666666,5960554,99.34256666666667,5153.706346492611
1656915329,682300,8674980,5779,5779,14574,14574,0,0,50564,50564,50552,50552,0,0,38741,2840,23774,50557,5779,0,934,224,0,0,38478,0,0,0,145,13,0,2022-07-04T09:15:29,5964,99.41137166666667,5964007,99.40011666666666,5126.529470525891
1656915332,955300,8678253,5782,5782,14648,14648,0,0,50591,50591,50579,50579,0,0,38758,2840,23818,50584,5782,0,934,224,0,0,38495,0,0,0,172,13,0,2022-07-04T09:15:32,5967,99.46592166666666,5967280,99.45466666666667,5099.971534086721
1656915336,408300,8681706,5784,5784,14721,14721,0,0,50617,50617,50605,50605,0,0,38777,2840,23863,50610,5784,0,934,224,0,0,38514,0,0,0,198,13,0,2022-07-04T09:15:36,5971,99.52347166666667,5970733,99.51221666666667,5071.108480787406
1656915339,861300,8685159,5787,5787,14795,14795,0,0,50644,50644,50632,50632,0,0,38794,2840,23907,50637,5787,0,934,224,0,0,38531,0,0,0,225,13,0,2022-07-04T09:15:39,5974,99.58102166666666,5974186,99.56976666666667,5043.806401183695
1656915344,380300,8689897,5790,5790,14861,14861,0,0,50665,50665,50653,50653,0,0,38815,2840,23949,50658,5790,0,935,224,0,0,38551,0,0,0,251,13,0,2022-07-04T09:15:44,5979,99.65633833333332,5978924,99.64873333333334,5004.378435870906
1656915347,456900,8698741,5794,5794,14948,14948,0,0,50699,50699,50687,50687,0,0,38830,2857,23998,50692,5794,0,937,225,0,0,38565,0,0,0,49,13,0,2022-07-04T09:15:47,5982,99.707615,5987768,99.79613333333333,4928.544656762811
1656915351,348900,8702633,5795,5795,15012,15012,0,0,50728,50728,50716,50716,0,0,38835,2862,24032,50721,5795,0,939,226,0,0,38570,0,0,0,75,13,0,2022-07-04T09:15:51,5986,99.77248166666666,5991660,99.861,4902.433323294382
1656915366,925800,8712210,5798,5798,15123,15123,0,0,50773,50773,50761,50761,0,0,38853,2870,24095,50766,5798,0,943,229,0,0,38587,0,0,0,128,13,0,2022-07-04T09:16:06,6001,100.03209666666666,6001237,100.02061666666667,4816.203745657268
1656915371,602900,8716887,5802,5802,15205,15205,0,0,50800,50800,50788,50788,0,0,38877,2870,24146,50793,5802,0,943,229,0,0,38611,0,0,0,155,13,0,2022-07-04T09:16:11,6006,100.11004833333332,6005914,100.09856666666666,4778.969024350512
1656915376,630000,8721914,5806,5806,15275,15275,0,0,50822,50822,50810,50810,0,0,38899,2870,24190,50815,5806,0,944,229,0,0,38632,0,0,0,182,13,0,2022-07-04T09:16:16,6011,100.19383333333333,6010941,100.18235,4738.807038901683
1656915386,467000,8731751,5807,5807,15366,15366,0,0,50862,50862,50850,50850,0,0,38909,2884,24240,50855,5807,0,947,230,0,0,38641,0,0,0,235,13,0,2022-07-04T09:16:26,6021,100.35778333333333,6020778,100.3463,4658.250465681536
1656915390,6000,8735290,5810,5810,15445,15445,0,0,50892,50892,50880,50880,0,0,38925,2884,24286,50885,5810,0,948,231,0,0,38657,0,0,0,5,13,0,2022-07-04T09:16:30,6025,100.41676666666667,6024317,100.40528333333333,4627.843132567789
1656915394,847600,8745131,5814,5814,15568,15568,0,0,50941,50941,50928,50928,0,0,38947,2890,24357,50933,5814,0,953,234,0,0,38678,0,0,0,59,13,0,2022-07-04T09:16:34,6029,100.49746,6034158,100.56930000000001,4571.997644277873
1656915400,130800,8750415,5815,5815,15598,15598,0,0,50950,50950,50937,50937,0,0,38958,2890,24377,50942,5815,0,954,234,0,0,38688,0,0,0,85,13,0,2022-07-04T09:16:40,6035,100.58551333333334,6039442,100.65736666666666,4497.5943683051555
1656915404,884800,8755169,5817,5817,15677,15677,0,0,50982,50982,50969,50969,0,0,38971,2902,24422,50974,5817,0,956,235,0,0,38701,0,0,0,112,13,0,2022-07-04T09:16:44,6039,100.66474666666666,6044196,100.7366,4459.096973104215
1656915409,391800,8759676,5821,5821,15758,15758,0,0,51008,51008,50995,50995,0,0,38996,2902,24473,51000,5821,0,958,236,0,0,38726,0,0,0,138,13,0,2022-07-04T09:16:49,6044,100.73986333333333,6048703,100.81171666666667,4421.883581845065
1656915419,682800,8764965,5824,5824,15836,15836,0,0,51035,51035,51022,51022,0,0,39017,2902,24521,51027,5824,0,960,237,0,0,38746,0,0,0,165,13,0,2022-07-04T09:16:59,6054,100.91138,6053992,100.89986666666667,4379.8697737809125
1656915423,656800,8768939,5827,5827,15914,15914,0,0,51062,51062,51049,51049,0,0,39038,2902,24569,51054,5827,0,960,237,0,0,38767,0,0,0,192,13,0,2022-07-04T09:17:03,6058,100.97761333333332,6057966,100.96610000000001,4346.072898834898
1656915428,696300,8774272,5832,5832,15999,15999,0,0,51088,51088,51075,51075,0,0,39066,2902,24623,51080,5832,0,960,237,0,0,38795,0,0,0,218,13,0,2022-07-04T09:17:08,6063,101.061605,6063299,101.05498333333334,4303.800048732884
1656915432,297900,8777580,5835,5835,16074,16074,0,0,51115,51115,51102,51102,0,0,39084,2902,24668,51107,5835,0,960,237,0,0,38813,0,0,0,245,13,0,2022-07-04T09:17:12,6067,101.12163166666666,6066607,101.11011666666667,4275.828665226069
1656915437,933900,8783216,5840,5840,16163,16163,0,0,51141,51141,51128,51128,0,0,39116,2902,24726,51133,5840,0,960,237,0,0,38845,0,0,0,15,13,0,2022-07-04T09:17:17,6072,101.215565,6072243,101.20405000000001,4230.412887721036
1656915441,635700,8787092,5843,5843,16240,16240,0,0,51168,51168,51155,51155,0,0,39136,2902,24773,51160,5843,0,960,237,0,0,38865,0,0,0,42,13,0,2022-07-04T09:17:21,6076,101.27726166666666,6076119,101.26865,4201.328064342241
1656915446,552700,8792009,5846,5846,16323,16323,0,0,51195,51195,51182,51182,0,0,39162,2902,24826,51187,5846,0,960,237,0,0,38891,0,0,0,69,13,0,2022-07-04T09:17:26,6081,101.35921166666667,6081036,101.3506,4159.818217015909
1656915450,855000,8796137,5849,5849,16400,16400,0,0,51221,51221,51208,51208,0,0,39184,2902,24874,51213,5849,0,961,238,0,0,38912,0,0,0,95,13,0,2022-07-04T09:17:30,6085,101.43091666666666,6085164,101.4194,4123.441523684733
1656915455,797000,8801079,5849,5849,16441,16441,0,0,51241,51241,51228,51228,0,0,39185,2909,24895,51233,5849,0,962,238,0,0,38913,0,0,0,122,13,0,2022-07-04T09:17:35,6090,101.51328333333332,6090106,101.50176666666667,4082.2733351504357
1656915460,471000,8805753,5851,5851,16515,16515,0,0,51267,51267,51254,51254,0,0,39205,2909,24941,51259,5851,0,964,240,0,0,38933,0,0,0,148,13,0,2022-07-04T09:17:40,6095,101.59118333333332,6094780,101.57966666666667,4044.7290995636004
1656915464,572100,8809854,5854,5854,16596,16596,0,0,51294,51294,51281,51281,0,0,39229,2909,24992,51286,5854,0,964,240,0,0,38957,0,0,0,175,13,0,2022-07-04T09:17:44,6099,101.659535,6098881,101.64801666666668,4011.0782198224742
1656915469,259800,8814705,5857,5857,16679,16679,0,0,51321,51321,51308,51308,0,0,39255,2909,25045,51313,5857,0,965,241,0,0,38983,0,0,0,202,13,0,2022-07-04T09:17:49,6104,101.73766333333333,6103732,101.72886666666666,3973.961287511078
1656915473,302200,8818584,5861,5861,16757,16757,0,0,51347,51347,51334,51334,0,0,39277,2909,25093,51339,5861,0,965,241,0,0,39005,0,0,0,228,13,0,2022-07-04T09:17:53,6108,101.80503666666667,6107611,101.79351666666666,3937.1012478696407
1656915478,299400,8823935,5865,5865,16841,16841,0,0,51374,51374,51361,51361,0,0,39303,2909,25146,51366,5865,0,967,243,0,0,39031,0,0,0,255,13,0,2022-07-04T09:17:58,6113,101.88832333333333,6112962,101.88270000000001,3894.435413147436
1656915482,367300,8827649,5867,5867,16915,16915,0,0,51400,51400,51387,51387,0,0,39323,2909,25192,51392,5867,0,967,243,0,0,39051,0,0,0,25,13,0,2022-07-04T09:18:02,6117,101.95612166666666,6116676,101.94460000000001,3861.8938830890515
1656915488,164200,8833446,5872,5872,17004,17004,0,0,51427,51427,51414,51414,0,0,39353,2909,25249,51419,5872,0,968,243,0,0,39081,0,0,0,52,13,0,2022-07-04T09:18:08,6123,102.05273666666668,6122473,102.04121666666667,3816.301512552987
1656915491,805400,8837282,5875,5875,17083,17083,0,0,51454,51454,51441,51441,0,0,39375,2909,25298,51446,5875,0,968,243,0,0,39103,0,0,0,79,13,0,2022-07-04T09:18:11,6126,102.11342333333333,6126309,102.10515000000001,3785.398079984107
1656915497,88400,8842370,5880,5880,17167,17167,0,0,51480,51480,51467,51467,0,0,39402,2909,25351,51472,5880,0,968,243,0,0,39130,0,0,0,105,13,0,2022-07-04T09:18:17,6132,102.20147333333333,6131397,102.18995,3743.766004197144
1656915500,965700,8846558,5883,5883,17248,17248,0,0,51507,51507,51494,51494,0,0,39426,2909,25402,51499,5883,0,969,243,0,0,39153,0,0,0,132,13,0,2022-07-04T09:18:20,6135,102.26609499999999,6135585,102.25975,3711.6232604402103
1656915511,712700,8856131,5884,5884,17356,17356,0,0,51550,51550,51537,51537,0,0,39447,2919,25466,51542,5884,0,970,243,0,0,39174,0,0,0,185,13,0,2022-07-04T09:18:31,6146,102.44521166666667,6145158,102.4193,3636.5577109943893
1656915516,101800,8860384,5887,5887,17436,17436,0,0,51577,51577,51564,51564,0,0,39470,2919,25516,51569,5887,0,971,243,0,0,39197,0,0,0,212,13,0,2022-07-04T09:18:36,6151,102.51836333333334,6149411,102.49018333333333,3601.421872538451
1656915521,530700,8865813,5891,5891,17514,17514,0,0,51603,51603,51590,51590,0,0,39492,2919,25564,51595,5891,0,973,244,0,0,39218,0,0,0,238,13,0,2022-07-04T09:18:41,6156,102.608845,6154840,102.58066666666667,3560.3492807315106
1656915525,239700,8869522,5894,5894,17592,17592,0,0,51630,51630,51617,51617,0,0,39513,2919,25612,51622,5894,0,973,244,0,0,39239,0,0,0,9,13,0,2022-07-04T09:18:45,6160,102.67066166666667,6158549,102.64248333333333,3531.3040993088907
1656915531,75700,8875358,5897,5897,17677,17677,0,0,51656,51656,51643,51643,0,0,39543,2919,25668,51648,5897,0,973,244,0,0,39269,0,0,0,35,13,0,2022-07-04T09:18:51,6166,102.76792833333334,6164385,102.73975,3486.5527388505357
1656915534,945700,8879228,5900,5900,17755,17755,0,0,51683,51683,51670,51670,0,0,39564,2919,25716,51675,5900,0,973,244,0,0,39290,0,0,0,62,13,0,2022-07-04T09:18:54,6169,102.83242833333334,6168255,102.80425,3455.6711906277887
1656915539,948900,8884231,5904,5904,17840,17840,0,0,51710,51710,51697,51697,0,0,39591,2919,25770,51702,5904,0,973,244,0,0,39317,0,0,0,89,13,0,2022-07-04T09:18:59,6174,102.91581500000001,6173258,102.88763333333333,3415.057558557943
1656915544,450900,8888733,5907,5907,17918,17918,0,0,51736,51736,51723,51723,0,0,39614,2919,25819,51728,5907,0,974,244,0,0,39339,0,0,0,115,13,0,2022-07-04T09:19:04,6179,102.99084833333333,6177760,102.96266666666666,3381.2806472625566
1656915549,12700,8898295,5909,5909,18027,18027,0,0,51779,51779,51766,51766,0,0,39635,2929,25883,51771,5909,0,975,244,0,0,39360,0,0,0,168,13,0,2022-07-04T09:19:09,6184,103.06687833333334,6187322,103.12203333333333,3325.09688262474
1656915553,176700,8902459,5913,5913,18107,18107,0,0,51806,51806,51793,51793,0,0,39657,2929,25932,51798,5913,0,976,244,0,0,39382,0,0,0,195,13,0,2022-07-04T09:19:13,6188,103.13627833333334,6191486,103.19143333333334,3272.228695094095
1656915558,759700,8908042,5914,5914,18135,18135,0,0,51815,51815,51802,51802,0,0,39666,2929,25950,51807,5914,0,977,244,0,0,39390,0,0,0,222,13,0,2022-07-04T09:19:18,6193,103.22932833333333,6197069,103.28448333333334,3230.020044798074
1656915562,472700,8911755,5916,5916,18222,18222,0,0,51852,51852,51839,51839,0,0,39677,2936,25998,51844,5916,0,978,244,0,0,39401,0,0,0,248,13,0,2022-07-04T09:19:22,6197,103.29121166666667,6200782,103.34636666666667,3198.9976720688533
1656915568,121900,8917404,5920,5920,18310,18310,0,0,51879,51879,51866,51866,0,0,39707,2936,26055,51871,5920,0,979,244,0,0,39431,0,0,0,19,13,0,2022-07-04T09:19:28,6203,103.38536500000001,6206431,103.44051666666665,3156.2895578237676
1656915571,466700,8921113,5923,5923,18385,18385,0,0,51905,51905,51892,51892,0,0,39727,2936,26101,51897,5923,0,979,244,0,0,39451,0,0,0,45,13,0,2022-07-04T09:19:31,6206,103.44111166666667,6210140,103.50233333333334,3130.257143145341
1656915576,772700,8926419,5924,5924,18455,18455,0,0,51932,51932,51919,51919,0,0,39741,2936,26142,51924,5925,0,981,245,0,0,39464,0,0,0,72,13,0,2022-07-04T09:19:36,6211,103.52954500000001,6215446,103.59076666666667,3086.6842939598055
1656915581,639900,8930922,5928,5928,18536,18536,0,0,51959,51959,51946,51946,0,0,39764,2936,26192,51951,5929,0,982,245,0,0,39487,0,0,0,99,13,0,2022-07-04T09:19:41,6216,103.610665,6219949,103.66581666666666,3050.222230107691
1656915586,420900,8935703,5932,5932,18618,18618,0,0,51985,51985,51972,51972,0,0,39790,2936,26244,51977,5933,0,982,245,0,0,39513,0,0,0,125,13,0,2022-07-04T09:19:46,6221,103.69034833333333,6224730,103.74549999999999,3012.0947812438376
