time_s,time_us,time_steady,num_vis,num_ch,satellites_total,satellites_with_ephs,satellites_with_alms,satellites_with_ephs_and_alms,sattelites_healthy,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656912300,867000,5645695,14,71,71,6,28,6,70,194,11,0,2022-07-04T08:25:00,2935,48.93111666666667,2934722,48.91203333333333,17683.21914221256,7950.488859859206
1656912301,837000,5646664,14,71,71,6,28,6,70,221,11,0,2022-07-04T08:25:01,2936,48.94728333333333,2935691,48.92818333333333,17687.1486935008,7945.591567369387
1656912306,834000,5651662,14,71,71,6,28,6,70,107,11,0,2022-07-04T08:25:06,2941,49.030566666666665,2940689,49.01148333333333,17710.061738843386,7917.093937538274
1656912307,854000,5652681,14,71,71,6,28,6,70,136,11,0,2022-07-04T08:25:07,2942,49.04756666666666,2941708,49.02846666666667,17714.94552517201,7911.034206158954
1656912308,823000,5653651,14,71,71,6,28,6,70,164,11,0,2022-07-04T08:25:08,2943,49.063716666666664,2942678,49.04463333333333,17719.628111746268,7905.226996127604
1656912309,843000,5654670,14,71,71,6,28,6,70,193,11,0,2022-07-04T08:25:09,2944,49.08071666666667,2943697,49.061616666666666,17722.3826288239,7901.811365719524
1656912310,813000,5655640,14,71,71,6,28,6,70,221,11,0,2022-07-04T08:25:10,2945,49.09688333333334,2944667,49.07778333333333,17725.372706467475,7898.10716489544
1656912311,832000,5656660,14,71,71,6,28,6,70,250,11,0,2022-07-04T08:25:11,2946,49.11386666666667,2945687,49.09478333333333,17729.040851462247,7893.563978001833
1656912312,852000,5657679,14,71,71,6,28,6,70,23,11,0,2022-07-04T08:25:12,2947,49.13086666666666,2946706,49.11176666666667,17724.013871460516,7899.792023701002
1656912313,821000,5658648,14,71,71,6,28,6,70,51,11,0,2022-07-04T08:25:13,2948,49.147016666666666,2947675,49.12791666666667,17733.656186082782,7887.867228805835
1656912314,839000,5659667,14,71,71,6,28,6,70,80,11,0,2022-07-04T08:25:14,2949,49.163983333333334,2948694,49.1449,17743.786089370155,7875.339425706475
1656912315,859000,5660686,14,71,71,6,28,6,70,109,11,0,2022-07-04T08:25:15,2950,49.18098333333333,2949713,49.161883333333336,17749.8252644588,7867.8839277851175
1656912316,828000,5661655,14,71,71,6,28,6,70,137,11,0,2022-07-04T08:25:16,2951,49.19713333333333,2950682,49.17803333333333,17754.667964363853,7861.910347864377
1656912317,847000,5662674,14,71,71,6,28,6,70,166,11,0,2022-07-04T08:25:17,2952,49.21411666666667,2951701,49.19501666666667,17758.658236418534,7856.990815576781
1656912318,866000,5663693,14,71,71,6,28,6,70,195,11,0,2022-07-04T08:25:18,2953,49.2311,2952720,49.211999999999996,17761.823531520113,7853.091755319148
1656912319,835000,5664662,14,71,71,6,28,6,70,223,11,0,2022-07-04T08:25:19,2954,49.24725,2953689,49.22815,17765.317399819545,7848.789642529789
1656912320,856000,5665684,14,71,71,6,28,6,70,252,11,0,2022-07-04T08:25:20,2955,49.26426666666667,2954711,49.24518333333333,17769.119244457495,7844.110449129237
1656912321,828000,5666656,14,71,71,6,28,6,70,24,11,0,2022-07-04T08:25:21,2956,49.28046666666667,2955683,49.261383333333335,17774.888245298906,7837.020816599732
1656912322,849000,5667677,14,71,71,6,28,6,70,53,11,0,2022-07-04T08:25:22,2957,49.29748333333334,2956704,49.278400000000005,17780.45174820259,7830.187380410022
1656912323,818000,5668646,14,71,71,6,28,6,70,81,11,0,2022-07-04T08:25:23,2958,49.313633333333335,2957673,49.294549999999994,17785.127580171556,7824.4484282460135
1656912324,837000,5669665,14,71,71,6,28,6,70,110,11,0,2022-07-04T08:25:24,2959,49.330616666666664,2958692,49.31153333333334,17789.945294279103,7818.537663755459
1656912327,842000,5672669,14,71,71,6,28,6,70,196,11,0,2022-07-04T08:25:27,2962,49.380700000000004,2961696,49.361599999999996,17801.27381321503,7804.659511319713
1656912328,861000,5673688,14,71,71,6,28,6,70,225,11,0,2022-07-04T08:25:28,2963,49.39768333333333,2962715,49.37858333333334,17806.626106076386,7798.112711111113
1656912329,831000,5674658,14,71,71,6,28,6,70,253,11,0,2022-07-04T08:25:29,2964,49.413850000000004,2963685,49.39475,17810.372485463453,7793.532905591201
1656912330,850000,5675677,14,71,71,6,28,6,70,26,11,0,2022-07-04T08:25:30,2965,49.43083333333333,2964704,49.41173333333334,17813.881705072756,7789.2461044912925
1656912331,819000,5676646,14,71,71,6,28,6,70,54,11,0,2022-07-04T08:25:31,2966,49.446983333333336,2965673,49.42788333333333,17818.57590724788,7783.515683104284
1656912332,838000,5677665,14,71,71,6,28,6,70,83,11,0,2022-07-04T08:25:32,2967,49.46396666666667,2966692,49.44486666666667,17824.888818088843,7775.814907872695
1656912333,806000,5678634,14,71,71,6,28,6,70,111,11,0,2022-07-04T08:25:33,2968,49.4801,2967661,49.461016666666666,17831.541693845833,7767.70770519263
1656912334,825000,5679653,14,71,71,6,28,6,70,140,11,0,2022-07-04T08:25:34,2969,49.49708333333333,2968680,49.477999999999994,17836.87374707639,7761.214678677227
1656912335,845000,5680672,14,71,71,6,28,6,70,169,11,0,2022-07-04T08:25:35,2970,49.51408333333333,2969699,49.49498333333334,17841.374099357694,7755.737593184239
1656912336,813000,5681641,14,71,71,6,28,6,70,197,11,0,2022-07-04T08:25:36,2971,49.53021666666667,2970668,49.51113333333333,17844.76675444289,7751.614057507986
1656912337,832000,5682660,14,71,71,6,28,6,70,226,11,0,2022-07-04T08:25:37,2972,49.5472,2971687,49.52811666666666,17848.258452013702,7747.3706654862035
1656912338,851000,5683678,14,71,71,6,28,6,70,255,11,0,2022-07-04T08:25:38,2973,49.56418333333333,2972705,49.54508333333333,17851.35378480292,7743.611627563818
1656912339,807000,5684635,14,71,71,6,28,6,70,23,11,0,2022-07-04T08:25:39,2974,49.58011666666666,2973662,49.56103333333333,17854.171775,7740.1904
1656912340,827000,5685655,14,71,71,6,28,6,70,52,11,0,2022-07-04T08:25:40,2975,49.59711666666667,2974682,49.57803333333333,17859.73326962049,7733.4456890198935
1656912341,847000,5686674,14,71,71,6,28,6,70,81,11,0,2022-07-04T08:25:41,2976,49.61411666666667,2975701,49.595016666666666,17865.634385059013,7726.292090741875
1656912342,816000,5687644,14,71,71,6,28,6,70,109,11,0,2022-07-04T08:25:42,2977,49.630266666666664,2976671,49.61118333333333,17869.55762640826,7721.53917841815
1656912343,836000,5688663,14,71,71,6,28,6,70,138,11,0,2022-07-04T08:25:43,2978,49.64726666666666,2977690,49.628166666666665,17873.719562422604,7716.502036323613
1656912344,855000,5689683,14,71,71,6,28,6,70,167,11,0,2022-07-04T08:25:44,2979,49.66425,2978710,49.64516666666667,17877.891715826223,7711.454705558614
1656912345,825000,5690652,14,71,71,6,28,6,70,194,11,0,2022-07-04T08:25:45,2980,49.680416666666666,2979679,49.66131666666667,17882.120887953526,7706.344201457921
1656912348,832000,5693659,14,71,71,6,28,6,70,21,11,0,2022-07-04T08:25:48,2983,49.730533333333334,2982686,49.71143333333334,17897.555427235075,7687.7144029544515
1656912349,802000,5694630,14,71,71,6,28,6,70,48,11,0,2022-07-04T08:25:49,2984,49.746700000000004,2983657,49.72761666666667,17901.960711224954,7682.407331418411
1656912350,823000,5695651,14,71,71,6,28,6,70,76,11,0,2022-07-04T08:25:50,2985,49.76371666666667,2984678,49.74463333333333,17906.84366831036,7676.528517110268
1656912351,793000,5696621,14,71,71,6,28,6,70,103,11,0,2022-07-04T08:25:51,2986,49.77988333333334,2985648,49.7608,17911.659749923616,7670.732753938077
1656912352,813000,5697640,14,71,71,6,28,6,70,131,11,0,2022-07-04T08:25:52,2987,49.796883333333334,2986667,49.77778333333333,17916.385177939654,7665.051919956733
1656912353,832000,5698660,14,71,71,6,28,6,70,159,11,0,2022-07-04T08:25:53,2988,49.81386666666666,2987687,49.794783333333335,17920.971471593595,7659.540832882641
1656912354,852000,5699680,14,71,71,6,28,6,70,187,11,0,2022-07-04T08:25:54,2989,49.830866666666665,2988707,49.81178333333333,17924.975660830554,7654.731445849369
1656912355,821000,5700649,14,71,71,6,28,6,70,215,11,0,2022-07-04T08:25:55,2990,49.84701666666667,2989676,49.827933333333334,17928.377522413495,7650.64802933089
1656912356,841000,5701669,14,71,71,6,28,6,70,244,11,0,2022-07-04T08:25:56,2991,49.864016666666664,2990696,49.84493333333333,17933.05578490204,7645.038496791934
1656912357,859000,5702687,14,71,71,6,28,6,70,17,11,0,2022-07-04T08:25:57,2992,49.88098333333333,2991714,49.8619,17937.728494142415,7639.439963336388
1656912358,828000,5703655,14,71,71,6,28,6,70,45,11,0,2022-07-04T08:25:58,2993,49.897133333333336,2992682,49.87803333333333,17943.301224017297,7632.769475443421
1656912359,845000,5704673,14,71,71,6,28,6,70,74,11,0,2022-07-04T08:25:59,2994,49.91408333333333,2993700,49.894999999999996,17949.206155377728,7625.7023300970895
1656912364,837000,5709665,14,71,71,6,28,6,70,217,11,0,2022-07-04T08:26:04,2999,49.997283333333336,2998692,49.9782,17971.076898126208,7599.5944840915845
1656912365,857000,5710685,14,71,71,6,28,6,70,246,11,0,2022-07-04T08:26:05,3000,50.01428333333333,2999712,49.9952,17974.26096229882,7595.803226286054
1656912366,829000,5711657,14,71,71,6,28,6,70,18,11,0,2022-07-04T08:26:06,3001,50.030483333333336,3000684,50.0114,17978.846465372924,7590.345443349753
1656912367,851000,5712679,14,71,71,6,28,6,70,47,11,0,2022-07-04T08:26:07,3002,50.04751666666667,3001706,50.02843333333333,17984.339379022207,7583.810296846009
1656912368,823000,5713651,14,71,71,6,28,6,70,75,11,0,2022-07-04T08:26:08,3003,50.063716666666664,3002678,50.04463333333333,17990.664568899294,7576.296382189239
1656912369,846000,5714674,14,71,71,6,28,6,70,104,11,0,2022-07-04T08:26:09,3004,50.08076666666667,3003701,50.061683333333335,17997.321636023018,7568.388218923932
1656912370,819000,5715647,14,71,71,6,28,6,70,132,11,0,2022-07-04T08:26:10,3005,50.096983333333334,3004674,50.0779,18001.287924001033,7563.679590072848
1656912371,842000,5716670,14,71,71,6,28,6,70,161,11,0,2022-07-04T08:26:11,3006,50.11403333333333,3005697,50.094950000000004,18003.419437150806,7561.153352265712
1656912372,814000,5717642,14,71,71,6,28,6,70,189,11,0,2022-07-04T08:26:12,3007,50.13023333333333,3006669,50.111149999999995,18008.474673106666,7555.16196150321
1656912373,834000,5718662,14,71,71,6,28,6,70,218,11,0,2022-07-04T08:26:13,3008,50.14723333333333,3007689,50.12815,18012.053212362513,7550.92428964253
1656912374,855000,5719683,14,71,71,6,28,6,70,247,11,0,2022-07-04T08:26:14,3009,50.16425,3008710,50.14516666666667,18020.27297917337,7541.203775203775
1656912375,828000,5720656,14,71,71,6,28,6,70,19,11,0,2022-07-04T08:26:15,3010,50.18046666666667,3009683,50.16138333333333,18027.509374624286,7532.649193372098
1656912376,851000,5721679,14,71,71,6,28,6,70,48,11,0,2022-07-04T08:26:16,3011,50.197516666666665,3010706,50.17843333333334,18030.91879925294,7528.623923403138
1656912377,823000,5722651,14,71,71,6,28,6,70,76,11,0,2022-07-04T08:26:17,3012,50.21371666666666,3011678,50.19463333333333,18034.28680869987,7524.648124191463
1656912378,845000,5723673,14,71,71,6,28,6,70,105,11,0,2022-07-04T08:26:18,3013,50.23074999999999,3012700,50.211666666666666,18040.269064656102,7517.596808969384
1656912379,868000,5724696,14,71,71,6,28,6,70,134,11,0,2022-07-04T08:26:19,3014,50.2478,3013723,50.228716666666664,18046.25717409174,7510.538594221647
1656912380,840000,5725668,14,71,71,6,28,6,70,162,11,0,2022-07-04T08:26:20,3015,50.264,3014695,50.24491666666667,18048.727717188933,7507.626947754353
1656912385,853000,5730681,14,71,71,6,28,6,70,49,11,0,2022-07-04T08:26:25,3020,50.34755,3019708,50.32846666666667,18076.653536272923,7474.828478964402
1656912386,826000,5731654,14,71,71,6,28,6,70,77,11,0,2022-07-04T08:26:26,3021,50.36376666666667,3020681,50.344683333333336,18081.184795322606,7469.5200933093
1656912387,849000,5732677,14,71,71,6,28,6,70,106,11,0,2022-07-04T08:26:27,3022,50.38081666666667,3021704,50.36173333333333,18085.816043831514,7464.096490297953
1656912388,873000,5733701,14,71,71,6,28,6,70,135,11,0,2022-07-04T08:26:28,3023,50.39788333333333,3022728,50.3788,18093.313592100658,7455.333046100819
1656912389,833000,5734661,14,71,71,6,28,6,70,159,11,0,2022-07-04T08:26:29,3024,50.41388333333334,3023688,50.394800000000004,18100.391091023535,7447.060749676863
1656912390,854000,5735682,14,71,71,6,28,6,70,188,11,0,2022-07-04T08:26:30,3025,50.430899999999994,3024709,50.41181666666667,18104.707820347376,7442.018452380953
1656912391,822000,5736650,14,71,71,6,28,6,70,216,11,0,2022-07-04T08:26:31,3026,50.44703333333334,3025677,50.42795,18107.57627570749,7438.671860678277
1656912392,841000,5737669,14,71,71,6,28,6,70,245,11,0,2022-07-04T08:26:32,3027,50.464016666666666,3026696,50.44493333333333,18111.581239258707,7434.001833180569
1656912393,860000,5738688,14,71,71,6,28,6,70,18,11,0,2022-07-04T08:26:33,3028,50.481,3027715,50.46191666666667,18116.037481390827,7428.811072961372
1656912394,831000,5739659,14,71,71,6,28,6,70,45,11,0,2022-07-04T08:26:34,3029,50.49718333333333,3028686,50.478100000000005,18122.842848712447,7420.893047210298
1656912395,852000,5740680,14,71,71,6,28,6,70,73,11,0,2022-07-04T08:26:35,3030,50.514199999999995,3029707,50.49511666666667,18129.998646895117,7412.567296137338
1656912396,821000,5741649,14,71,71,6,28,6,70,100,11,0,2022-07-04T08:26:36,3031,50.53035,3030676,50.511266666666664,18135.390924935764,7406.303506650544
1656912397,842000,5742670,14,71,71,6,28,6,70,128,11,0,2022-07-04T08:26:37,3032,50.54736666666667,3031697,50.528283333333334,18140.707829504234,7400.130592503022
1656912398,863000,5743692,14,71,71,6,28,6,70,156,11,0,2022-07-04T08:26:38,3033,50.56438333333333,3032719,50.545316666666665,18145.520112375994,7394.548015931554
1656912399,835000,5744663,14,71,71,6,28,6,70,183,11,0,2022-07-04T08:26:39,3034,50.58058333333334,3033690,50.5615,18149.741156999902,7389.655546813533
1656912400,857000,5745685,14,71,71,6,28,6,70,211,11,0,2022-07-04T08:26:40,3035,50.59761666666667,3034712,50.57853333333333,18153.875093449245,7384.868744271311
1656912401,828000,5746656,14,71,71,6,28,6,70,238,11,0,2022-07-04T08:26:41,3036,50.6138,3035683,50.59471666666666,18156.950144649403,7381.3087076077
1656912402,848000,5747676,14,71,71,6,28,6,70,10,11,0,2022-07-04T08:26:42,3037,50.6308,3036703,50.611716666666666,18163.878274502786,7373.296213141746
1656912403,818000,5748646,14,71,71,6,28,6,70,37,11,0,2022-07-04T08:26:43,3038,50.64696666666667,3037673,50.62788333333333,18169.762347369568,7366.496924969248
1656912404,839000,5749667,14,71,71,6,28,6,70,66,11,0,2022-07-04T08:26:44,3039,50.663983333333334,3038694,50.6449,18175.200448161708,7360.217712177122
1656912405,860000,5750688,14,71,71,6,28,6,70,95,11,0,2022-07-04T08:26:45,3040,50.681000000000004,3039715,50.66191666666667,18180.315627692875,7354.3177210056765
1656912406,831000,5751659,14,71,71,6,28,6,70,123,11,0,2022-07-04T08:26:46,3041,50.697183333333335,3040686,50.6781,18185.012618090404,7348.903588807785
1656912412,847000,5757675,14,71,71,6,28,6,70,39,11,0,2022-07-04T08:26:52,3047,50.797450000000005,3046702,50.77836666666667,18215.4526326582,7313.914553014551
1656912413,816000,5758644,14,71,71,6,28,6,70,67,11,0,2022-07-04T08:26:53,3048,50.813599999999994,3047671,50.79451666666667,18221.605478901376,7306.863617463618
1656912414,835000,5759663,14,71,71,6,28,6,70,96,11,0,2022-07-04T08:26:54,3049,50.83058333333334,3048690,50.8115,18226.42245447988,7301.343855271366
1656912415,853000,5760682,14,71,71,6,28,6,70,125,11,0,2022-07-04T08:26:55,3050,50.84755,3049709,50.82848333333333,18228.085763997195,7299.438677479725
1656912416,823000,5761651,14,71,71,6,28,6,70,153,11,0,2022-07-04T08:26:56,3051,50.86371666666666,3050678,50.844633333333334,18231.074403616287,7296.019448946516
1656912417,840000,5762669,14,71,71,6,28,6,70,182,11,0,2022-07-04T08:26:57,3052,50.88066666666667,3051696,50.861599999999996,18235.750395637606,7290.672593950503
1656912418,858000,5763686,14,71,71,6,28,6,70,211,11,0,2022-07-04T08:26:58,3053,50.89763333333334,3052713,50.878550000000004,18242.07842420213,7283.444680851063
1656912419,826000,5764654,14,71,71,6,28,6,70,239,11,0,2022-07-04T08:26:59,3054,50.91376666666667,3053681,50.89468333333333,18248.84645944149,7275.721276595744
1656912420,844000,5765672,14,71,71,6,28,6,70,12,11,0,2022-07-04T08:27:00,3055,50.930733333333336,3054699,50.91165,18256.05894581246,7267.499668553361
1656912421,812000,5766640,14,71,71,6,28,6,70,40,11,0,2022-07-04T08:27:01,3056,50.946866666666665,3055667,50.92778333333333,18262.993454825257,7259.602060068329
1656912422,829000,5767658,14,71,71,6,28,6,70,69,11,0,2022-07-04T08:27:02,3057,50.963816666666666,3056685,50.94475,18267.42528142876,7254.556124241055
1656912423,847000,5768675,14,71,71,6,28,6,70,98,11,0,2022-07-04T08:27:03,3058,50.980783333333335,3057702,50.9617,18269.67006682316,7252.002057303426
1656912424,815000,5769643,14,71,71,6,28,6,70,126,11,0,2022-07-04T08:27:04,3059,50.99691666666667,3058670,50.977833333333336,18272.386084655707,7248.915307057745
1656912425,833000,5770661,14,71,71,6,28,6,70,155,11,0,2022-07-04T08:27:05,3060,51.01388333333333,3059688,50.994800000000005,18277.174928125,7243.475733333332
1656912426,850000,5771679,14,71,71,6,28,6,70,184,11,0,2022-07-04T08:27:06,3061,51.030833333333334,3060706,51.01176666666667,18284.543863774525,7235.113376562604
1656912427,818000,5772647,14,71,71,6,28,6,70,212,11,0,2022-07-04T08:27:07,3062,51.04696666666667,3061674,51.0279,18293.106591480257,7225.406845377361
1656912428,836000,5773664,14,71,71,6,28,6,70,241,11,0,2022-07-04T08:27:08,3063,51.06393333333333,3062691,51.04485,18296.5857975881,7221.464760254189
1656912433,826000,5778655,14,71,71,6,28,6,70,128,11,0,2022-07-04T08:27:13,3068,51.1471,3067682,51.12803333333333,18318.837824745075,7196.314207149404
1656912434,845000,5779674,14,71,71,6,28,6,70,157,11,0,2022-07-04T08:27:14,3069,51.16408333333333,3068701,51.14501666666667,18324.63526330488,7189.776168652613
1656912435,814000,5780643,14,71,71,6,28,6,70,185,11,0,2022-07-04T08:27:15,3070,51.180233333333334,3069670,51.16116666666667,18330.415364471566,7183.264892703863
1656912436,833000,5781662,14,71,71,6,28,6,70,214,11,0,2022-07-04T08:27:16,3071,51.19721666666667,3070689,51.178149999999995,18337.41278936427,7175.39278969957
1656912437,852000,5782681,14,71,71,6,28,6,70,243,11,0,2022-07-04T08:27:17,3072,51.2142,3071708,51.19513333333334,18344.41021425697,7167.520686695281
1656912438,821000,5783649,14,71,71,6,28,6,70,15,11,0,2022-07-04T08:27:18,3073,51.23035,3072676,51.21126666666667,18347.00564423013,7164.603402445508
1656912439,840000,5784668,14,71,71,6,28,6,70,44,11,0,2022-07-04T08:27:19,3074,51.24733333333334,3073695,51.22825,18349.55163331506,7161.742690058479
1656912440,858000,5785687,14,71,71,6,28,6,70,73,11,0,2022-07-04T08:27:20,3075,51.264300000000006,3074714,51.24523333333333,18355.44800474131,7155.128005198179
1656912441,815000,5786643,14,71,71,6,28,6,70,97,11,0,2022-07-04T08:27:21,3076,51.28025,3075670,51.26116666666667,18360.12221423611,7149.8862222222215
1656912442,833000,5787662,14,71,71,6,28,6,70,126,11,0,2022-07-04T08:27:22,3077,51.29721666666667,3076689,51.27815,18364.296962368317,7145.207779578605
1656912443,852000,5788681,14,71,71,6,28,6,70,155,11,0,2022-07-04T08:27:23,3078,51.3142,3077708,51.29513333333333,18368.98976911445,7139.951861042186
1656912444,821000,5789650,14,71,71,6,28,6,70,183,11,0,2022-07-04T08:27:24,3079,51.330349999999996,3078677,51.311283333333336,18374.901140615308,7133.339578163772
1656912445,841000,5790670,14,71,71,6,28,6,70,212,11,0,2022-07-04T08:27:25,3080,51.34735,3079697,51.32828333333334,18380.720807458983,7126.834419458467
1656912446,812000,5791640,14,71,71,6,28,6,70,240,11,0,2022-07-04T08:27:26,3081,51.36353333333333,3080667,51.34445,18385.907200479003,7121.041395135383
1656912447,832000,5792660,14,71,71,6,28,6,70,12,11,0,2022-07-04T08:27:27,3082,51.38053333333333,3081687,51.36145,18390.903815165922,7115.462889373158
1656912448,802000,5793631,14,71,71,6,28,6,70,39,11,0,2022-07-04T08:27:28,3083,51.3967,3082658,51.37763333333333,18394.806534969477,7111.110883220099
1656912454,816000,5799645,14,71,71,6,28,6,70,205,11,0,2022-07-04T08:27:34,3089,51.49693333333333,3088672,51.477866666666664,18422.208278130547,7080.652552825255
1656912455,835000,5800663,14,71,71,6,28,6,70,233,11,0,2022-07-04T08:27:35,3090,51.51391666666667,3089690,51.49483333333333,18427.181368890702,7075.128095309091
1656912456,852000,5801681,14,71,71,6,28,6,70,5,11,0,2022-07-04T08:27:36,3091,51.53086666666666,3090708,51.5118,18432.144698923163,7069.614480692862
1656912457,820000,5802649,14,71,71,6,28,6,70,33,11,0,2022-07-04T08:27:37,3092,51.547000000000004,3091676,51.52793333333333,18436.39577312242,7064.895325389551
1656912458,838000,5803667,14,71,71,6,28,6,70,62,11,0,2022-07-04T08:27:38,3093,51.56396666666667,3092694,51.5449,18439.678251937297,7061.259967585089
1656912459,858000,5804687,14,71,71,6,28,6,70,91,11,0,2022-07-04T08:27:39,3094,51.58096666666667,3093714,51.5619,18442.766482531948,7057.8414154652655
1656912460,828000,5805657,14,71,71,6,28,6,70,119,11,0,2022-07-04T08:27:40,3095,51.59713333333333,3094684,51.57806666666667,18452.496034087042,7047.084282689786
1656912461,849000,5806677,14,71,71,6,28,6,70,148,11,0,2022-07-04T08:27:41,3096,51.61415,3095704,51.59506666666667,18456.017983628957,7043.19431330472
1656912462,819000,5807647,14,71,71,6,28,6,70,176,11,0,2022-07-04T08:27:42,3097,51.630316666666666,3096674,51.61123333333333,18459.641580369203,7039.193606483565
1656912463,839000,5808667,14,71,71,6,28,6,70,205,11,0,2022-07-04T08:27:43,3098,51.64731666666667,3097694,51.628233333333334,18465.889927116164,7032.304817649707
1656912464,859000,5809687,14,71,71,6,28,6,70,234,11,0,2022-07-04T08:27:44,3099,51.664316666666664,3098714,51.64523333333333,18472.138273863126,7025.416028815849
1656912470,813000,5815641,14,71,71,6,28,6,70,149,11,0,2022-07-04T08:27:50,3105,51.76355,3104668,51.74446666666667,18499.790042955774,6995.0289036544855
1656912471,830000,5816659,14,71,71,6,28,6,70,178,11,0,2022-07-04T08:27:51,3106,51.780499999999996,3105686,51.761433333333336,18505.439969632476,6988.834551495016
1656912472,848000,5817677,14,71,71,6,28,6,70,207,11,0,2022-07-04T08:27:52,3107,51.797466666666665,3106704,51.778400000000005,18509.05814161839,6984.870469399881
1656912473,816000,5818645,14,71,71,6,28,6,70,235,11,0,2022-07-04T08:27:53,3108,51.813599999999994,3107672,51.794533333333334,18511.685020765803,6981.994165316045
1656912474,834000,5819662,14,71,71,6,28,6,70,8,11,0,2022-07-04T08:27:54,3109,51.83056666666666,3108689,51.81148333333333,18514.70127886953,6978.694327390601
1656912477,839000,5822668,14,71,71,6,28,6,70,94,11,0,2022-07-04T08:27:57,3112,51.880649999999996,3111695,51.861583333333336,18531.812359502415,6959.997718668091
1656912478,859000,5823688,14,71,71,6,28,6,70,123,11,0,2022-07-04T08:27:58,3113,51.89765,3112715,51.87858333333334,18534.98988019215,6956.532035724687
1656912479,829000,5824658,14,71,71,6,28,6,70,151,11,0,2022-07-04T08:27:59,3114,51.91381666666667,3113685,51.89475,18538.50785223339,6952.6971290956335
1656912480,799000,5825628,14,71,71,6,28,6,70,179,11,0,2022-07-04T08:28:00,3115,51.92998333333333,3114655,51.91091666666667,18542.456843475702,6948.393941314405
1656912481,819000,5826648,14,71,71,6,28,6,70,208,11,0,2022-07-04T08:28:01,3116,51.946983333333336,3115675,51.92791666666667,18547.957539451116,6942.404219803699
1656912482,839000,5827668,14,71,71,6,28,6,70,237,11,0,2022-07-04T08:28:02,3117,51.96398333333333,3116695,51.94491666666667,18552.769124688635,6937.168170189848
1656912483,809000,5828638,14,71,71,6,28,6,70,9,11,0,2022-07-04T08:28:03,3118,51.98015,3117665,51.961083333333335,18556.373504190793,6933.2500336609655
1656912484,828000,5829657,14,71,71,6,28,6,70,38,11,0,2022-07-04T08:28:04,3119,51.99713333333333,3118684,51.97806666666667,18560.875635831395,6928.3576394502825
1656912485,846000,5830675,14,71,71,6,28,6,70,67,11,0,2022-07-04T08:28:05,3120,52.0141,3119702,51.99503333333334,18564.793235723922,6924.103597122302
1656912486,814000,5831642,14,71,71,6,28,6,70,95,11,0,2022-07-04T08:28:06,3121,52.03023333333333,3120669,52.01115,18568.658985145226,6919.908743607124
1656912487,831000,5832660,14,71,71,6,28,6,70,124,11,0,2022-07-04T08:28:07,3122,52.04718333333334,3121687,52.02811666666666,18574.439641830406,6913.642183745146
1656912488,849000,5833678,14,71,71,6,28,6,70,153,11,0,2022-07-04T08:28:08,3123,52.064150000000005,3122705,52.04508333333333,18580.396802287818,6907.189930715933
1656912489,817000,5834646,14,71,71,6,28,6,70,181,11,0,2022-07-04T08:28:09,3124,52.080283333333334,3123673,52.06121666666666,18586.179582310913,6900.930346420322
1656912490,835000,5835664,14,71,71,6,28,6,70,210,11,0,2022-07-04T08:28:10,3125,52.09725,3124691,52.07818333333333,18589.810546875,6897.0
1656912491,853000,5836681,14,71,71,6,28,6,70,239,11,0,2022-07-04T08:28:11,3126,52.11421666666667,3125708,52.09513333333334,18590.516361111113,6896.2373333333335
1656912492,821000,5837650,14,71,71,6,28,6,70,11,11,0,2022-07-04T08:28:12,3127,52.13035,3126677,52.11128333333333,18595.294180555557,6891.074666666667
1656912493,841000,5838670,14,71,71,6,28,6,70,40,11,0,2022-07-04T08:28:13,3128,52.147349999999996,3127697,52.128283333333336,18600.485202079515,6885.467461044913
1656912494,860000,5839688,14,71,71,6,28,6,70,69,11,0,2022-07-04T08:28:14,3129,52.16433333333334,3128715,52.145250000000004,18605.820732678203,6879.712300566134
1656912495,815000,5840644,14,71,71,6,28,6,70,93,11,0,2022-07-04T08:28:15,3130,52.18025,3129671,52.161183333333334,18610.833730056613,6874.305712815235
1656912496,833000,5841662,14,71,71,6,28,6,70,122,11,0,2022-07-04T08:28:16,3131,52.19721666666667,3130689,52.178149999999995,18616.550684761332,6868.1494204042
1656912497,853000,5842682,14,71,71,6,28,6,70,151,11,0,2022-07-04T08:28:17,3132,52.214216666666665,3131709,52.19515,18621.956835120294,6862.330543933055
1656912498,823000,5843652,14,71,71,6,28,6,70,179,11,0,2022-07-04T08:28:18,3133,52.23038333333333,3132679,52.21131666666667,18626.43486693098,6857.515282604072
1656912499,841000,5844670,14,71,71,6,28,6,70,208,11,0,2022-07-04T08:28:19,3134,52.24735,3133697,52.22828333333334,18629.443410207372,6854.280785246878
1656912500,859000,5845688,14,71,71,6,28,6,70,237,11,0,2022-07-04T08:28:20,3135,52.264316666666666,3134715,52.245250000000006,18633.73814703201,6849.66790923825
1656912501,826000,5846655,14,71,71,6,28,6,70,8,11,0,2022-07-04T08:28:21,3136,52.280433333333335,3135682,52.26136666666666,18638.877338398972,6844.151982696467
1656912502,847000,5847675,14,71,71,6,28,6,70,36,11,0,2022-07-04T08:28:22,3137,52.297450000000005,3136702,52.27836666666667,18644.368054366438,6838.26301369863
1656912503,818000,5848647,14,71,71,6,28,6,70,63,11,0,2022-07-04T08:28:23,3138,52.313633333333335,3137674,52.29456666666667,18647.60408442191,6834.794226327945
