time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,lat,lon,h,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915896,177000,9241026,109515000,-26417,2217,3,220,273563456,226857047,527961385,9423,-91,-343,-668,511,2611,0,4,76,11,0,2022-07-04T09:24:56,6531,108.85294999999999,56.23219607837609,39.66778488873887,911.7326743258745,6530053,108.83421666666666,794.1127260592424
1656915897,144000,9241993,109516000,-32296,2217,0,220,273563365,226856704,527960717,10002,-91,-343,-668,549,9999,0,0,104,11,0,2022-07-04T09:24:57,6532,108.86906666666667,56.232184310319,39.66775168726121,904.5732834904342,6531020,108.85033333333334,785.7019688179076
1656915898,169000,9243019,109517000,-38163,2217,3,220,273563376,226856238,527960152,9433,-11,-406,-653,461,2681,0,4,133,11,0,2022-07-04T09:24:58,6533,108.88615,56.232177683137145,39.66769272425474,898.2701313221062,6532046,108.86743333333334,776.8436819438432
1656915899,138000,9243988,109518000,-43985,2217,3,221,273563010,226855946,527958864,8977,-227,-153,-718,338,779,0,5,161,11,0,2022-07-04T09:24:59,6534,108.9023,56.23214834118617,39.66769415273183,884.9610533223824,6533015,108.88358333333333,768.7504048154244
1656915900,163000,9245012,109519000,-49791,2217,3,221,273562789,226854977,527957663,8544,-229,-105,-750,293,779,0,5,190,11,0,2022-07-04T09:25:00,6535,108.91938333333333,56.232147269081196,39.66759664226053,870.593569022498,6534039,108.90065,760.6899540202904
1656915901,187000,9246036,109520000,-55587,2217,3,221,273562580,226854018,527956499,8124,-194,-120,-774,308,779,0,5,219,11,0,2022-07-04T09:25:01,6536,108.93645,56.23214687760473,39.6674991374252,856.6204931913624,6535063,108.91771666666666,752.4122621753108
1656915902,160000,9247010,109521000,-61394,2217,3,221,273562089,226853757,527955541,7869,-573,76,-689,258,779,0,5,247,11,0,2022-07-04T09:25:02,6537,108.95266666666666,56.23213971208882,39.667517276912555,845.6298632331657,6536037,108.93395000000001,744.9627704821141
1656915903,184000,9248033,109522000,-67198,2217,3,221,273561847,226853660,527955162,7612,-310,-158,-584,300,779,0,5,19,11,0,2022-07-04T09:25:03,6538,108.96973333333334,56.232139323154236,39.667530143905175,841.0996788771862,6537060,108.95100000000001,737.0618925231086
1656915904,151000,9249000,109523000,-72968,2217,3,221,273561663,226853200,527954378,7481,-179,-171,-629,304,778,0,5,46,11,0,2022-07-04T09:25:04,6539,108.98585,56.23213268408654,39.66749199282463,832.1629644110859,6538027,108.96711666666667,728.5947369714501
1656915905,178000,9250028,109524000,-78734,2217,3,221,273561580,226853241,527953626,7454,-92,105,-752,263,778,0,5,74,11,0,2022-07-04T09:25:05,6540,109.00296666666667,56.23209796544071,39.667505622795424,825.7019658940628,6539055,108.98425,719.8174096157775
1656915906,148000,9250998,109525000,-84474,2217,3,221,273561445,226853112,527952717,7473,-162,140,-717,271,778,0,5,101,11,0,2022-07-04T09:25:06,6541,109.01913333333333,56.23206649909822,39.66750350683444,817.1101830944815,6540025,109.00041666666667,712.9458877046644
1656915907,175000,9252025,109526000,-90189,2217,3,221,273561204,226852694,527951722,7464,-230,32,-676,276,778,0,5,129,11,0,2022-07-04T09:25:07,6542,109.03625000000001,56.23205060228023,39.66747643400651,806.3245754662222,6541052,109.01753333333333,705.2651827160968
1656915908,141000,9252991,109527000,-95882,2217,3,221,273561029,226851974,527950649,7314,-141,-102,-708,277,778,0,5,156,11,0,2022-07-04T09:25:08,6543,109.05234999999999,56.232041410273524,39.667405089759214,794.1014373621,6542018,109.03363333333333,697.266251071897
1656915909,168000,9254017,109528000,-101556,2217,3,221,273560895,226850854,527949366,7010,-88,-253,-749,324,778,0,5,184,11,0,2022-07-04T09:25:09,6544,109.06946666666666,56.232038440860094,39.66727988446986,778.8887929465437,6543044,109.05073333333333,688.9250715718729
1656915910,190000,9255040,109529000,-107241,2217,3,221,273560787,226850168,527948560,6868,-154,-377,-631,350,777,0,5,212,11,0,2022-07-04T09:25:10,6545,109.08649999999999,56.23203710537147,39.66720586396593,769.2925204793057,6544067,109.06778333333334,680.3472432609697
1656915911,161000,9256010,109530000,-112910,2217,3,221,273560599,226849442,527947705,6744,-179,-369,-637,342,777,0,5,239,11,0,2022-07-04T09:25:11,6546,109.10268333333333,56.23203982715409,39.66713511212287,758.8047082726758,6545037,109.08395,672.7301317187205
1656915912,185000,9257034,109531000,-118558,2217,3,221,273560338,226848549,527946666,6675,-188,-459,-679,352,777,0,5,12,11,0,2022-07-04T09:25:12,6547,109.11975000000001,56.232045517362636,39.66705114723555,745.8824601691013,6546061,109.10101666666667,665.4594214759309
1656915913,141000,9257991,109532000,-124183,2217,3,221,273559953,226847280,527945433,6645,-298,-648,-692,374,777,0,5,36,11,0,2022-07-04T09:25:13,6548,109.13568333333333,56.23206656655028,39.66693327970209,729.4829080995827,6547018,109.11696666666667,658.2099557348763
1656915914,168000,9259018,109533000,-129819,2217,3,221,273559668,226846694,527944573,6678,-232,-476,-812,358,777,0,5,65,11,0,2022-07-04T09:25:14,6549,109.1528,56.232067941490584,39.66688988424883,719.0352368340108,6548045,109.13408333333334,649.6635422147102
1656915915,189000,9260039,109534000,-135449,2217,3,221,273559455,226846228,527943693,6637,-194,-393,-859,342,777,0,5,94,11,0,2022-07-04T09:25:15,6550,109.16981666666668,56.2320584626387,39.666853971578206,709.1551265217822,6549066,109.1511,641.3922310060962
1656915916,163000,9261012,109535000,-141069,2217,3,221,273559251,226845761,527942705,6549,-158,-331,-911,326,777,0,5,122,11,0,2022-07-04T09:25:16,6551,109.18605,56.23204312353935,39.66681700848818,698.4121775873094,6550039,109.16731666666666,633.7939982693209
1656915917,187000,9262037,109536000,-146687,2217,3,221,273559178,226845287,527941873,6441,-94,-432,-852,335,776,0,5,151,11,0,2022-07-04T09:25:17,6552,109.20311666666666,56.23202837673479,39.66676569490798,689.5017138544785,6551064,109.18440000000001,625.9130935502305
1656915918,159000,9263008,109537000,-152299,2217,3,221,273559173,226844645,527940982,6353,9,-499,-855,337,776,0,5,179,11,0,2022-07-04T09:25:18,6553,109.21931666666666,56.23201478278222,39.66668653324599,679.7956730696765,6552035,109.20058333333333,617.8308382294127
1656915919,180000,9264029,109538000,-157906,2217,3,221,273559217,226844097,527940044,6378,68,-450,-911,344,776,0,5,208,11,0,2022-07-04T09:25:19,6554,109.23633333333333,56.23199154783427,39.66661399467915,670.2420908916388,6553056,109.21759999999999,610.0866879945685
1656915920,148000,9264998,109539000,-163512,2217,3,221,273559420,226843842,527939380,6472,115,-418,-859,367,776,0,5,236,11,0,2022-07-04T09:25:20,6555,109.25246666666666,56.231958890679486,39.66656145609416,664.6861218653305,6554025,109.23375,602.7445357640853
1656915921,172000,9266022,109540000,-169094,2217,3,221,273559368,226843247,527938440,6612,-79,-438,-782,387,776,0,5,9,11,0,2022-07-04T09:25:21,6556,109.26953333333333,56.231943311863986,39.666492963975834,654.5384167951356,6555049,109.25081666666667,595.0011677033198
1656915926,179000,9271029,109545000,-196934,2217,3,221,273558282,226841743,527934261,6468,-162,-252,-837,294,775,0,5,152,11,0,2022-07-04T09:25:26,6561,109.35298333333334,56.23186879316411,39.66641807024995,609.8158616430088,6560056,109.33426666666666,551.3853791112896
1656915927,146000,9271995,109546000,-202488,2217,3,221,273558084,226841606,527933515,6556,-241,-201,-799,299,2168,0,4,180,11,0,2022-07-04T09:25:27,6562,109.36909999999999,56.23184946302952,39.666421444348615,602.2811631184761,6561022,109.35036666666666,547.4437246598363
1656915928,172000,9273022,109547000,-208038,2217,3,221,273557818,226841730,527932797,6669,-287,14,-834,328,2169,0,4,209,11,0,2022-07-04T09:25:28,6563,109.38619999999999,56.2318230010611,39.666464208737224,595.6143020085926,6562049,109.36748333333334,541.2604662751087
1656915929,141000,9273990,109548000,-213568,2217,3,221,273557926,226841517,527932266,6685,-145,-140,-759,303,774,0,5,237,11,0,2022-07-04T09:25:29,6564,109.40235,56.23180043980221,39.666426659088586,590.906510089488,6563017,109.38361666666667,532.8519894235424
1656915930,168000,9275017,109549000,-219083,2217,3,221,273557934,226841402,527931627,6686,-81,-90,-772,289,774,0,5,10,11,0,2022-07-04T09:25:30,6565,109.41946666666666,56.23177356433407,39.66641156336647,585.2207591141745,6564044,109.40073333333333,524.5698504572613
1656915931,188000,9276037,109550000,-224605,2217,3,221,273558161,226842040,527931528,6602,-92,112,-680,240,774,0,5,39,11,0,2022-07-04T09:25:31,6566,109.43646666666667,56.23172517663268,39.66646738277683,587.6326553795736,6565064,109.41773333333335,516.7035267038747
1656915937,168000,9282017,109556000,-257312,2217,3,221,273557769,226840023,527927485,6407,23,-212,-662,314,773,0,5,210,11,0,2022-07-04T09:25:37,6572,109.53613333333332,56.231642008467695,39.66625739878145,545.1899810907189,6571044,109.5174,471.9034270787087
1656915938,188000,9283037,109557000,-262723,2217,3,220,273557627,226839779,527926830,6506,-202,-141,-583,340,2679,0,4,239,11,0,2022-07-04T09:25:38,6573,109.55313333333334,56.23162910084064,39.66624172999404,538.27173832792,6572064,109.5344,464.1775784201066
1656915939,154000,9284004,109558000,-268104,2217,3,220,273557566,226838909,527926254,6637,-130,-486,-484,423,2679,0,4,11,11,0,2022-07-04T09:25:39,6574,109.56923333333334,56.231645311649075,39.66614003296554,530.1357544768541,6573031,109.55051666666667,456.12095841868154
1656915940,181000,9285031,109559000,-273475,2217,3,220,273557505,226838533,527925671,6768,-114,-310,-558,400,2679,0,4,40,11,0,2022-07-04T09:25:40,6575,109.58635,56.23163763318922,39.66609964563275,523.6942848375903,6574058,109.56763333333333,448.09666312800897
1656915941,150000,9285999,109560000,-278826,2217,3,220,273557380,226838170,527924956,6738,-149,-171,-609,400,2679,0,4,68,11,0,2022-07-04T09:25:41,6576,109.60249999999999,56.231626424160766,39.66606745812408,515.9277979351923,6575026,109.58376666666666,441.2733893361397
1656915942,177000,9287026,109561000,-284172,2217,3,220,273557250,226837950,527924343,6920,-177,-146,-604,417,2679,0,4,97,11,0,2022-07-04T09:25:42,6577,109.61961666666666,56.231613779671605,39.66605353279623,509.4951955828845,6576053,109.60088333333333,434.0184908189711
1656915943,145000,9287995,109562000,-289511,2217,3,220,273557151,226837779,527923740,7164,-117,-141,-631,442,2679,0,4,125,11,0,2022-07-04T09:25:43,6578,109.63575,56.2315975179479,39.666042498500516,503.4522135989512,6577022,109.61703333333334,426.06474852395445
1656915944,172000,9289021,109563000,-294834,2217,3,220,273557014,226837596,527923115,7385,-161,-108,-616,459,2679,0,4,154,11,0,2022-07-04T09:25:44,6579,109.65286666666665,56.231582913563834,39.666033885595496,497.0211813049369,6578048,109.63413333333332,418.5618227205473
1656915947,189000,9292038,109566000,-310659,2217,3,220,273556500,226836941,527921395,8463,-273,-88,-544,494,2679,0,4,240,11,0,2022-07-04T09:25:47,6582,109.70315000000001,56.23155780731173,39.66600549127434,478.1997939958833,6581065,109.68441666666666,396.3514618920501
1656915948,159000,9293009,109567000,-315899,2217,3,220,273556342,226836777,527920790,8773,-182,-85,-588,506,2679,0,4,12,11,0,2022-07-04T09:25:48,6583,109.71931666666666,56.231544502556815,39.666001397605996,471.91257953311526,6582036,109.7006,389.32205990085396
1656915949,181000,9294031,109568000,-321117,2217,3,220,273556283,226836330,527920137,8900,-165,-64,-586,499,2679,0,4,40,11,0,2022-07-04T09:25:49,6584,109.73634999999999,56.23153659808108,39.6659519922367,464.64586272327625,6583058,109.71763333333334,382.04784610793877
1656915950,151000,9295001,109569000,-326320,2217,3,220,273556192,226835907,527919497,9088,-170,4,-578,489,2679,0,4,67,11,0,2022-07-04T09:25:50,6585,109.75251666666666,56.23153003776051,39.665908858673376,457.4354472230195,6584028,109.7338,375.328310829029
1656915951,179000,9296028,109570000,-331513,2217,3,220,273556074,226835781,527918986,9268,-202,76,-538,468,2679,0,4,95,11,0,2022-07-04T09:25:51,6586,109.76965,56.23151731565111,39.66590536457985,452.23561877801694,6585055,109.75091666666667,369.2756414079744
1656915952,145000,9296995,109571000,-336702,2217,0,220,273555871,226835857,527918448,9756,-202,76,-538,539,9999,0,0,122,11,0,2022-07-04T09:25:52,6587,109.78575000000001,56.23149850475806,39.665935688525636,447.1643408746459,6586022,109.76703333333333,361.6468852598367
1656915953,115000,9297964,109572000,-341891,2217,0,220,273555669,226835934,527917911,10358,-202,76,-538,601,9999,0,0,149,11,0,2022-07-04T09:25:53,6588,109.80191666666666,56.23147963862591,39.665966033686274,442.1092038232895,6586991,109.78318333333333,353.9917820760006
1656915954,134000,9298984,109573000,-347060,2217,3,220,273554816,226835798,527917611,10202,-477,66,-387,460,2679,0,4,177,11,0,2022-07-04T09:25:54,6589,109.8189,56.23152016315451,39.66603694054444,435.4830543663086,6588011,109.80018333333334,346.28687831730565
1656915955,155000,9300004,109574000,-352160,2217,3,220,273554716,226835689,527917689,10478,-358,200,-382,467,2679,0,4,205,11,0,2022-07-04T09:25:55,6590,109.83591666666666,56.231534997348845,39.66603370392334,435.31685895372976,6589031,109.81718333333333,338.60041619111684
1656915956,127000,9300977,109575000,-357233,2217,3,220,273554573,226835563,527917532,10725,-312,294,-352,433,2679,0,4,232,11,0,2022-07-04T09:25:56,6591,109.85211666666667,56.23154138231134,39.66603278274193,432.95283044229257,6590004,109.8334,331.3595209071233
1656915957,151000,9302001,109576000,-362297,2217,3,220,273554526,226835764,527917406,10977,-211,256,-325,420,2679,0,4,4,11,0,2022-07-04T09:25:57,6592,109.86918333333332,56.23152821569319,39.66606256600135,432.4174486406545,6591028,109.85046666666668,326.1227690883421
1656915958,179000,9303028,109577000,-367346,2217,3,220,273554493,226835874,527917177,11266,-201,230,-271,413,2679,0,4,33,11,0,2022-07-04T09:25:58,6593,109.88631666666667,56.23151343947133,39.66607961436626,430.7628740953257,6592055,109.86758333333334,320.37760811446446
1656915959,203000,9304053,109578000,-372328,2217,3,221,273553972,226835296,527915008,9552,-215,169,-239,324,770,0,5,62,11,0,2022-07-04T09:25:59,6594,109.90338333333334,56.231462653186696,39.666061496860806,408.45224143006357,6593080,109.88466666666666,314.76933796614856
1656915960,164000,9305014,109579000,-377303,2217,3,221,273553424,226834798,527913190,8611,-252,256,-292,294,770,0,5,86,11,0,2022-07-04T09:26:00,6595,109.9194,56.231427126830795,39.666056086887146,389.22775330779444,6594041,109.90068333333333,309.9203594596115
1656915961,188000,9306037,109580000,-382257,2217,3,221,273552883,226834234,527911208,7878,-231,366,-422,267,770,0,5,115,11,0,2022-07-04T09:26:01,6596,109.93646666666667,56.23138615663288,39.66604176512046,368.4357370782127,6595064,109.91773333333335,303.28435100079423
1656915962,161000,9307011,109581000,-387221,2217,3,221,273552648,226834161,527910157,7402,-178,394,-420,271,770,0,5,143,11,0,2022-07-04T09:26:02,6597,109.95268333333334,56.231350676944665,39.66605689006256,358.4343835091015,6596038,109.93396666666666,296.86450514814
1656915963,185000,9308035,109582000,-392162,2217,3,221,273552305,226833948,527908820,7109,-165,352,-569,266,769,0,5,172,11,0,2022-07-04T09:26:03,6598,109.96975,56.2313137985478,39.66606575424981,345.09672316798293,6597062,109.95103333333333,289.9333468968067
1656915964,153000,9309003,109583000,-397113,2217,3,221,273552372,226834046,527908366,7016,14,109,-516,288,769,0,5,200,11,0,2022-07-04T09:26:04,6599,109.98588333333333,56.23128261575039,39.66607102186516,341.95705490841425,6598030,109.96716666666666,283.9189966216758
1656915965,177000,9310027,109584000,-402037,2217,3,221,273552481,226833751,527907502,6909,187,-16,-610,245,769,0,5,229,11,0,2022-07-04T09:26:05,6600,110.00295,56.231247280548004,39.66602319111229,334.19444955147753,6599054,109.98423333333334,278.02879584776355
1656915966,145000,9310995,109585000,-406938,2217,3,221,273552535,226833097,527906316,6576,150,-155,-664,274,769,0,5,1,11,0,2022-07-04T09:26:06,6601,110.01908333333334,56.231216139693245,39.665936464449096,322.24603748595007,6600022,110.00036666666666,271.15876690858147
1656915967,171000,9312021,109586000,-411842,2217,3,220,273552532,226832748,527905668,6614,-106,-215,-522,338,2679,0,4,30,11,0,2022-07-04T09:26:07,6602,110.03618333333334,56.23120059609494,39.66589345803626,315.60820685738446,6601048,110.01746666666666,264.1905518348272
1656915968,140000,9312990,109587000,-416733,2217,3,220,273552300,226832396,527905212,6697,-308,-267,-399,338,2678,0,4,58,11,0,2022-07-04T09:26:08,6603,110.05233333333334,56.2312079396942,39.665873646831116,309.5759672424647,6602017,110.03361666666666,257.33116678109565
1656915969,167000,9314016,109588000,-421614,2217,3,220,273551935,226832329,527904764,6821,-389,-106,-432,341,2679,0,4,87,11,0,2022-07-04T09:26:09,6604,110.06945,56.231209744818706,39.66590289541957,304.052334409542,6603043,110.05071666666666,249.8251549473098
1656915970,136000,9314985,109589000,-426472,2217,3,220,273551631,226832419,527904285,6938,-315,47,-525,378,2679,0,4,115,11,0,2022-07-04T09:26:10,6605,110.08560000000001,56.23119901548316,39.66594535187612,299.0890440310895,6604012,110.06686666666666,243.54226340559634
1656915971,160000,9316009,109590000,-431298,2217,3,220,273551521,226832083,527903859,7136,-188,-188,-484,409,2679,0,4,144,11,0,2022-07-04T09:26:11,6606,110.10266666666666,56.23120008316315,39.665914970769236,293.88496726672537,6605036,110.08393333333333,237.2518739326347
1656915972,181000,9317030,109591000,-436090,2217,3,221,273550992,226831907,527901836,6943,-269,268,-868,271,768,0,5,173,11,0,2022-07-04T09:26:12,6607,110.11968333333333,56.23113788601242,39.66594756936922,274.1801147270403,6606057,110.10095,230.14232782995296
1656915973,148000,9317998,109592000,-440913,2217,3,221,273551035,226831936,527901592,6620,-106,-70,-732,292,768,0,5,201,11,0,2022-07-04T09:26:13,6608,110.1358,56.23112185290735,39.665946743257486,272.4386549000507,6607025,110.11708333333333,223.3864306336777
1656915974,175000,9319025,109593000,-445710,2217,3,221,273550886,226831696,527900937,6548,-196,-178,-649,335,768,0,5,230,11,0,2022-07-04T09:26:14,6609,110.15291666666667,56.231109155786385,39.66593229064508,265.50466873929804,6608052,110.13419999999999,216.67149978940313
1656915975,142000,9319991,109594000,-450494,2217,3,221,273550692,226831550,527900357,6454,-227,-159,-635,311,768,0,5,2,11,0,2022-07-04T09:26:15,6610,110.16903333333333,56.231098309189896,39.66593413585017,259.33511592226637,6609018,110.1503,210.1304996004461
1656915976,166000,9321015,109595000,-455264,2217,3,221,273550464,226831407,527899788,6404,-264,-160,-602,305,767,0,5,31,11,0,2022-07-04T09:26:16,6611,110.1861,56.2310898226229,39.66593985254299,253.1221704684924,6610042,110.16736666666667,203.94084823811073
1656915977,186000,9322036,109596000,-460026,2217,3,221,273550268,226831386,527899389,6379,-267,-162,-548,304,767,0,5,60,11,0,2022-07-04T09:26:17,6612,110.20309999999999,56.23108216954519,39.66595741772639,248.89219028487733,6611063,110.18438333333333,197.92256191214213
1656915978,154000,9323004,109597000,-464769,2217,3,221,273550031,226831400,527898882,6294,-274,14,-608,238,767,0,5,88,11,0,2022-07-04T09:26:18,6613,110.21923333333334,56.231069813570464,39.6659835464507,243.7131723268606,6612031,110.20051666666667,192.20543626039176
1656915979,182000,9324031,109598000,-469491,2217,3,221,273549792,226831350,527898215,6204,-242,74,-661,259,767,0,5,117,11,0,2022-07-04T09:26:19,6614,110.23636666666667,56.23105263532454,39.666001937793595,236.9684667438079,6613058,110.21763333333334,186.29305063241486
1656915980,148000,9324998,109599000,-474201,2217,3,221,273549702,226831293,527897702,6188,-130,-112,-596,288,767,0,5,145,11,0,2022-07-04T09:26:20,6615,110.25246666666666,56.23103491537634,39.66600412581829,232.11664357075827,6614025,110.23375,181.35776561792244
1656915981,172000,9326021,109600000,-478904,2217,3,221,273549703,226831232,527897513,6329,-103,-348,-413,409,767,0,5,174,11,0,2022-07-04T09:26:21,6616,110.26953333333333,56.231028330112736,39.6659964519979,230.3333630549945,6615048,110.2508,176.29436375856696
1656915982,136000,9326986,109601000,-483576,2217,3,221,273549784,226830606,527897126,6489,57,-537,-410,482,767,0,5,202,11,0,2022-07-04T09:26:22,6617,110.2856,56.23103418754346,39.665910420829036,225.241808392656,6616013,110.26688333333333,174.57382734737502
1656915983,155000,9328004,109602000,-488242,2217,3,221,273549857,226830257,527896947,6664,-17,-512,-330,502,1037,0,4,231,11,0,2022-07-04T09:26:23,6618,110.30258333333333,56.23103768786168,39.665859592315286,222.82790128552762,6617031,110.28385,174.62582821249484
1656915984,123000,9328973,109603000,-492894,2217,0,220,273549840,226829745,527896616,7020,-17,-512,-330,605,9999,0,0,3,11,0,2022-07-04T09:26:24,6619,110.31871666666666,56.231046540098944,39.66579779566105,218.1870250882972,6618000,110.3,175.0028524770522
1656915985,143000,9329992,109604000,-497546,2217,0,220,273549823,226829232,527896286,7537,-17,-512,-330,694,9999,0,0,32,11,0,2022-07-04T09:26:25,6620,110.33571666666667,56.23105548989016,39.66573587477451,213.5509161981729,6619019,110.31698333333334,175.36783328586125
1656915986,111000,9330960,109604999,497826,2217,0,220,273549807,226828720,527895956,8276,-17,-512,-330,772,9999,0,0,60,11,0,2022-07-04T09:26:26,6621,110.35185,56.231064334541855,39.66567397496748,208.9226365623585,6619987,110.33311666666667,174.49227040608736
1656915987,129000,9331978,109605999,493221,2217,0,220,273549790,226828207,527895626,9266,-17,-512,-330,843,9999,0,0,89,11,0,2022-07-04T09:26:27,6622,110.36881666666666,56.23107328429701,39.66561205384386,204.286532595165,6621005,110.35008333333333,174.55333663180474
1656915988,148000,9332997,109607000,488633,2217,0,220,273549773,226827694,527895295,10512,-17,-512,-330,909,9999,0,0,118,11,0,2022-07-04T09:26:28,6623,110.3858,56.23108218411526,39.66555013260156,199.64211822898415,6622024,110.36706666666667,175.11037533444687
1656915989,116000,9333966,109608000,484070,2217,0,220,273549756,226827182,527894965,11996,-17,-512,-330,970,9999,0,0,146,11,0,2022-07-04T09:26:29,6624,110.40193333333333,56.231091086181394,39.66548833535558,195.00956716662296,6622993,110.38321666666667,175.0063002570867
1656915990,137000,9334986,109609000,479528,2217,0,220,273549739,226826669,527894635,13699,-17,-512,-330,1028,9999,0,0,175,11,0,2022-07-04T09:26:30,6625,110.41895,56.23110003588256,39.66542641387616,190.37347058045577,6624013,110.40021666666667,173.67492463193173
1656915991,159000,9336009,109610000,474995,2217,0,220,273549722,226826157,527894305,15599,-17,-512,-330,1082,9999,0,0,204,11,0,2022-07-04T09:26:31,6626,110.43598333333333,56.23110893791278,39.66536461639352,185.74092442590836,6625036,110.41726666666666,173.5956229009725
1656915992,125000,9336974,109611000,470483,2217,0,220,273549706,226825644,527893975,17675,-17,-512,-330,1134,9999,0,0,232,11,0,2022-07-04T09:26:32,6627,110.45208333333333,56.23111783010897,39.665302591761055,181.1091115735331,6626001,110.43335,173.66103518981654
1656915993,143000,9337992,109612000,465987,2217,0,220,273549689,226825132,527893644,19911,-17,-512,-330,1183,9999,0,0,5,11,0,2022-07-04T09:26:33,6628,110.46905,56.231126682184126,39.66524079404178,176.4682574661521,6627019,110.45031666666667,174.28310490823395
1656915994,111000,9338960,109613000,461505,2217,0,220,273549672,226824619,527893314,22295,0,0,0,1231,9999,0,0,33,11,0,2022-07-04T09:26:34,6629,110.48518333333332,56.231135631813245,39.66517887208814,171.83217072294815,6627987,110.46645,174.91735721548656
1656915995,129000,9339979,109614000,457038,2217,0,220,273549672,226824619,527893314,24814,0,0,0,1751,9999,0,0,62,11,0,2022-07-04T09:26:35,6630,110.50215,56.231135631813245,39.66517887208814,171.83217072294815,6629006,110.48343333333334,174.45335157891523
1656915996,150000,9340999,109615000,452575,2217,0,220,273549672,226824619,527893314,27460,0,0,0,1821,9999,0,0,91,11,0,2022-07-04T09:26:36,6631,110.51916666666666,56.231135631813245,39.66517887208814,171.83217072294815,6630026,110.50043333333333,174.21735283522608
1656915997,120000,9341970,109616000,448112,2217,0,220,273549672,226824619,527893314,30225,0,0,0,1888,9999,0,0,118,11,0,2022-07-04T09:26:37,6632,110.53533333333333,56.231135631813245,39.66517887208814,171.83217072294815,6630997,110.51661666666668,174.29397843763326
1656915998,139000,9342988,109617000,443685,2217,0,220,273549672,226824619,527893314,33102,0,0,0,1953,9999,0,0,146,11,0,2022-07-04T09:26:38,6633,110.55231666666667,56.231135631813245,39.66517887208814,171.83217072294815,6632015,110.53358333333334,174.16695096842432
1656915999,161000,9344011,109618000,439272,2217,0,220,273549672,226824619,527893314,36087,0,0,0,2016,9999,0,0,174,11,0,2022-07-04T09:26:39,6634,110.56935,56.231135631813245,39.66517887208814,171.83217072294815,6633038,110.55063333333332,173.56733169679316
1656916000,126000,9344976,109619000,434873,2217,0,220,273549672,226824619,527893314,39173,0,0,0,2077,9999,0,0,201,11,0,2022-07-04T09:26:40,6635,110.58543333333334,56.231135631813245,39.66517887208814,171.83217072294815,6634003,110.56671666666666,173.43491650647823
1656916001,145000,9345994,109620000,430486,2217,0,220,273549672,226824619,527893314,42358,0,0,0,2136,9999,0,0,229,11,0,2022-07-04T09:26:41,6636,110.60241666666667,56.231135631813245,39.66517887208814,171.83217072294815,6635021,110.58368333333333,174.21387999124417
1656916002,116000,9346965,109621000,426113,2217,0,220,273549672,226824619,527893314,45638,0,0,0,2194,9999,0,0,0,11,0,2022-07-04T09:26:42,6637,110.6186,56.231135631813245,39.66517887208814,171.83217072294815,6635992,110.59986666666667,174.2681427001953
1656916003,136000,9347986,109622000,421764,2217,0,220,273549672,226824619,527893314,49009,0,0,0,2250,9999,0,0,28,11,0,2022-07-04T09:26:43,6638,110.63560000000001,56.231135631813245,39.66517887208814,171.83217072294815,6637013,110.61688333333333,174.31783482277055
1656916004,155000,9349004,109623000,417437,2217,0,220,273549672,226824619,527893314,52469,0,0,0,2305,9999,0,0,56,11,0,2022-07-04T09:26:44,6639,110.65258333333333,56.231135631813245,39.66517887208814,171.83217072294815,6638031,110.63385,174.7547310514491
1656916005,123000,9349973,109624000,413130,2217,0,220,273549672,226824619,527893314,56014,0,0,0,2359,9999,0,0,83,11,0,2022-07-04T09:26:45,6640,110.66871666666665,56.231135631813245,39.66517887208814,171.83217072294815,6639000,110.65,175.16976103119498
1656916006,142000,9350991,109625000,408842,2217,0,220,273549672,226824619,527893314,59643,0,0,0,2411,9999,0,0,111,11,0,2022-07-04T09:26:46,6641,110.6857,56.231135631813245,39.66517887208814,171.83217072294815,6640018,110.66696666666667,174.57744964968347
1656916007,164000,9352014,109626000,404576,2217,0,220,273549672,226824619,527893314,63354,0,0,0,2463,9999,0,0,139,11,0,2022-07-04T09:26:47,6642,110.70273333333333,56.231135631813245,39.66517887208814,171.83217072294815,6641041,110.68401666666666,173.40512053911888
1656916008,117000,9352966,109627000,400317,2217,0,220,273549672,226824619,527893314,67144,0,0,0,2513,9999,0,0,163,11,0,2022-07-04T09:26:48,6643,110.71861666666668,56.231135631813245,39.66517887208814,171.83217072294815,6641993,110.69988333333335,173.33135866476286
1656916009,135000,9353985,109628000,396065,2217,0,220,273549672,226824619,527893314,71012,0,0,0,2562,9999,0,0,192,11,0,2022-07-04T09:26:49,6644,110.73558333333334,56.231135631813245,39.66517887208814,171.83217072294815,6643012,110.71686666666666,173.25494457001378
1656916010,154000,9355003,109629000,391832,2217,0,220,273549672,226824619,527893314,74956,0,0,0,2610,9999,0,0,221,11,0,2022-07-04T09:26:50,6645,110.75256666666668,56.231135631813245,39.66517887208814,171.83217072294815,6644030,110.73383333333332,173.71447831931764
1656916015,144000,9359994,109634000,370889,2217,0,220,273549672,226824619,527893314,95762,0,0,0,2840,9999,0,0,108,11,0,2022-07-04T09:26:55,6650,110.83573333333334,56.231135631813245,39.66517887208814,171.83217072294815,6649021,110.81701666666666,173.62309965362036
