time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656915477,81400,8822717,-15.121583995912442,62377.386586488705,34.575194150166155,3911.0771484375,247,13,2,2022-07-04T09:17:57,6112,101.86802333333334,6111744,101.8624,3904.5296067598906,62430.46772740917
1656915479,302300,8824584,-14.991016248194114,62513.661365478496,34.56198261469789,3894.2705078125,1,13,2,2022-07-04T09:17:59,6114,101.90503833333334,6113611,101.89351666666667,3887.1120338310457,62571.782005167435
1656915480,539300,8825821,-14.031704592887309,62682.76424914687,34.53699534322531,3873.454833984375,9,13,2,2022-07-04T09:18:00,6115,101.925655,6114848,101.91413333333334,3877.313408471541,62651.39773645918
1656915481,630300,8826912,-13.99563044350723,62767.640151908585,34.53731624288606,3863.024169921875,17,13,2,2022-07-04T09:18:01,6116,101.94383833333333,6115939,101.93231666666667,3868.0240737847266,62726.95288888885
1656915483,20300,8828302,-13.961790962751525,62850.07326605426,34.5376158908581,3852.905029296875,27,13,2,2022-07-04T09:18:03,6118,101.967005,6117329,101.95548333333333,3856.572231056416,62820.19911504425
1656915484,506100,8830152,-13.911670198915726,62974.712917531186,34.542885036520005,3837.62451171875,36,13,2,2022-07-04T09:18:04,6119,101.99176833333333,6119179,101.98631666666667,3836.2107713437213,62986.2844258985
1656915487,192200,8832474,-14.987504643551073,62999.96777075621,34.485022073815166,3834.531982421875,44,13,2,2022-07-04T09:18:07,6122,102.03653666666668,6121501,102.02501666666667,3823.55296342155,63089.68275185275
1656915488,552200,8833834,-13.803128321306485,63206.212024752946,34.4811034021216,3809.30908203125,54,13,2,2022-07-04T09:18:08,6123,102.05920333333333,6122861,102.04768333333332,3811.9549438588438,63184.56003666362
1656915489,643200,8834925,-13.770884973521584,63292.33225632351,34.46207785253147,3798.797119140625,62,13,2,2022-07-04T09:18:09,6124,102.07738666666667,6123952,102.06586666666666,3802.6582498943762,63260.69202566454
1656915490,880200,8836162,-13.733533754163364,63372.22820948624,34.447917474530755,3789.055419921875,70,13,2,2022-07-04T09:18:10,6125,102.09800333333332,6125189,102.08648333333333,3792.977947685255,63340.05460933319
1656915492,379400,8837856,-14.86938695269846,63374.606072338276,34.39945420978616,3788.765625,81,13,2,2022-07-04T09:18:12,6127,102.12299,6126883,102.11471666666667,3780.596308467702,63441.688377050115
1656915493,888400,8839365,-13.90783931135511,63546.763246114286,34.43194516192067,3767.80859375,89,13,2,2022-07-04T09:18:13,6128,102.14814,6128392,102.13986666666666,3768.3838045634952,63542.0476190476
1656915496,385400,8841667,-14.965158065326886,63572.11958932565,34.3793526751834,3764.725830078125,97,13,2,2022-07-04T09:18:16,6131,102.18975666666667,6130694,102.17823333333334,3749.7394487934725,63695.5120967742
1656915497,513400,8842795,-13.546458182010156,63808.6214007352,34.425365136534396,3736.020263671875,107,13,2,2022-07-04T09:18:17,6132,102.20855666666667,6131822,102.19703333333334,3739.927444782663,63776.39361702128
1656915498,604400,8843886,-13.528899874481226,63851.47703463756,34.411024726916565,3730.826904296875,115,13,2,2022-07-04T09:18:18,6133,102.22674,6132913,102.21521666666666,3730.490704977872,63854.261228230986
1656915499,964400,8845246,-14.731476370760992,63842.4003542252,34.352521776954674,3731.927001953125,124,13,2,2022-07-04T09:18:19,6134,102.24940666666666,6134273,102.23788333333333,3720.084039845186,63940.22647058823
1656915501,616700,8847209,-14.414153531597913,63987.38400220806,34.331171765244505,3714.38037109375,134,13,2,2022-07-04T09:18:21,6136,102.276945,6136236,102.2706,3705.940722386137,64057.22762895046
1656915503,603700,8849196,-13.36832101153559,64222.13391963566,34.28191583296823,3686.036865234375,142,13,2,2022-07-04T09:18:23,6138,102.31006166666666,6138223,102.30371666666666,3689.8050068569323,64190.90174002044
1656915504,961700,8850554,-13.349485698624244,64306.884278277445,34.325551729333554,3675.82470703125,150,13,2,2022-07-04T09:18:24,6139,102.332695,6139581,102.32635,3678.379026692712,64285.719999999965
1656915507,320700,8852913,-13.27063273550657,64463.65627754729,34.26336480973027,3656.96337890625,169,13,2,2022-07-04T09:18:27,6142,102.37201166666667,6141940,102.36566666666666,3659.9874790736585,64438.50793650796
1656915510,261600,8854897,-14.463954775837191,64431.52565807658,34.26810465513219,3660.8251953125,177,13,2,2022-07-04T09:18:30,6145,102.42102666666666,6143924,102.39873333333334,3645.8185824043608,64556.444371569596
1656915512,644800,8856927,-14.375206385413822,64587.87858966258,34.23992963590488,3642.0439453125,187,13,2,2022-07-04T09:18:32,6147,102.46074666666667,6145954,102.43256666666666,3629.8535537374964,64689.550488866975
1656915514,307800,8858590,-13.098560643997166,64848.26006305439,34.16802524485027,3610.847412109375,195,13,2,2022-07-04T09:18:34,6149,102.48846333333333,6147617,102.46028333333334,3615.961347201228,64805.534767025034
1656915515,398800,8859681,-13.092175773393114,64885.85263706529,34.21158908060823,3606.353271484375,203,13,2,2022-07-04T09:18:35,6150,102.50664666666667,6148708,102.47846666666666,3607.0440260959704,64880.07882676443
1656915516,489800,8860772,-13.047162422730526,64969.17848164796,34.221606667814456,3596.39599609375,214,13,2,2022-07-04T09:18:36,6151,102.52483000000001,6149799,102.49665,3598.319772973833,64953.078826764446
1656915518,454800,8862737,-12.98778307451721,65084.236208532384,34.21722896354929,3582.664306640625,222,13,2,2022-07-04T09:18:38,6153,102.55758,6151764,102.5294,3584.5761121527535,65068.2151075538
1656915519,998800,8864585,-12.941173451054691,65196.00913675434,34.17889398614105,3569.343017578125,230,13,2,2022-07-04T09:18:39,6154,102.58331333333334,6153612,102.5602,3572.2601681665496,65171.538400812016
1656915522,177700,8866460,-12.885305719767143,65318.2894481996,34.16964232947041,3554.7919921875,240,13,2,2022-07-04T09:18:42,6157,102.61962833333334,6155487,102.59145,3555.446078824984,65312.79691986427
1656915523,411700,8867694,-12.836780576338219,65435.97916304714,34.170007236706965,3540.80615234375,248,13,2,2022-07-04T09:18:43,6158,102.64019499999999,6156721,102.61201666666666,3545.7021343820898,65394.77208201889
1656915524,536700,8868819,-12.821776085882448,65481.187107063895,34.13141458903175,3535.440673828125,1,13,2,2022-07-04T09:18:44,6159,102.65894499999999,6157846,102.63076666666666,3536.4763176880447,65472.46562786434
1656915525,894700,8870177,-12.837738309686301,65587.87871462922,34.16032386547878,3522.78759765625,11,13,2,2022-07-04T09:18:45,6160,102.68157833333333,6159204,102.65339999999999,3526.7627922175466,65554.35384615386
1656915528,195700,8872478,-12.703017051546704,65724.78978005698,34.141972935336796,3506.574951171875,19,13,2,2022-07-04T09:18:48,6163,102.71992833333334,6161505,102.69175,3503.021665259916,65754.84021632253
1656915530,106700,8874389,-12.643318230242745,65844.46739329756,34.10369182347155,3492.42529296875,27,13,2,2022-07-04T09:18:50,6165,102.75177833333333,6163416,102.7236,3492.9112243231784,65840.35645383557
1656915531,463700,8875746,-12.58968503067788,65956.68143724374,34.11860436028497,3479.17724609375,37,13,2,2022-07-04T09:18:51,6166,102.774395,6164773,102.74621666666667,3483.1938964396186,65922.6480293309
1656915532,554700,8876837,-12.576595971151255,65994.13244204379,34.11869989938493,3474.760498046875,46,13,2,2022-07-04T09:18:52,6167,102.79257833333332,6165864,102.7644,3474.6008573789104,65995.48762603116
1656915533,822700,8878105,-12.510512153628383,66119.17471102711,34.10465645418887,3460.02587890625,54,13,2,2022-07-04T09:18:53,6168,102.81371166666666,6167132,102.78553333333333,3465.4946418144687,66072.7545691906
1656915535,597700,8879880,-12.486568729460032,66206.61519012137,34.09514431699671,3449.735595703125,64,13,2,2022-07-04T09:18:55,6170,102.843295,6168907,102.81511666666667,3449.1333597024877,66211.75261132492
1656915537,46900,8881543,-12.40069159550892,66340.10162746378,34.090918945237156,3434.049072265625,72,13,2,2022-07-04T09:18:57,6172,102.86744833333334,6170570,102.84283333333333,3437.187773850129,66313.39267605636
1656915539,245900,8883528,-13.522515034527146,66326.79523933471,34.0536705799294,3435.611572265625,80,13,2,2022-07-04T09:18:59,6174,102.90409833333334,6172555,102.87591666666667,3420.5791235845154,66454.89631933645
1656915540,336900,8884619,-12.30204452598955,66534.43309304227,34.0770902230558,3411.257080078125,91,13,2,2022-07-04T09:19:00,6175,102.92228166666668,6173646,102.8941,3411.9319292972323,66528.67002749772
1656915541,427900,8885710,-12.27395084231939,66611.9988803959,34.009461567813275,3402.1748046875,99,13,2,2022-07-04T09:19:01,6176,102.94046499999999,6174737,102.91228333333333,3403.7089273118845,66598.89642529789
1656915543,40100,8887322,-13.394179655018684,66596.66989252345,34.025641107393284,3403.96923828125,107,13,2,2022-07-04T09:19:03,6178,102.967335,6176349,102.93915,3391.9775249471704,66699.17866004966
1656915545,369900,8889652,-13.085471658769439,66789.42630654539,34.008563650149064,3381.43115234375,117,13,2,2022-07-04T09:19:05,6180,103.006165,6178679,102.97798333333334,3374.2564915537055,66850.91390728476
1656915547,182900,8891465,-12.095491896145518,66988.8253550254,33.96706670914053,3358.173828125,125,13,2,2022-07-04T09:19:07,6182,103.03638166666666,6180492,103.0082,3349.96638739198,67059.3742655699
1656915549,544900,8893827,-12.004506429075263,67145.04908159802,33.97252567725788,3339.990966796875,144,13,2,2022-07-04T09:19:09,6184,103.07574833333334,6182854,103.04756666666667,3334.4500284241803,67192.75647324392
1656915550,900900,8895183,-11.947361123598217,67259.85176411575,33.929270066771835,3326.651611328125,152,13,2,2022-07-04T09:19:10,6185,103.09834833333333,6184210,103.07016666666667,3291.9825618955174,67558.97139713967
1656915548,38900,8897321,-11.88478856855852,67392.19495258623,33.949079822711916,3311.295654296875,160,13,2,2022-07-04T09:19:08,6183,103.05064833333333,6186348,103.1058,3323.4554639345333,67287.5496611356
