time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656916296,737000,9641584,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,156,11,0,2022-07-04T09:31:36,6931,115.52895,6930611,115.51018333333333,172.42021597197424
1656916297,756000,9642603,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,185,11,0,2022-07-04T09:31:37,6932,115.54593333333334,6931630,115.52716666666667,171.687671742376
1656916298,776000,9643623,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,214,11,0,2022-07-04T09:31:38,6933,115.56293333333333,6932650,115.54416666666665,171.43735572543477
1656916299,794000,9644641,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,243,11,0,2022-07-04T09:31:39,6934,115.5799,6933668,115.56113333333333,171.32782658245546
1656916300,813000,9645660,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,16,11,0,2022-07-04T09:31:40,6935,115.59688333333334,6934687,115.57811666666666,171.94508077515232
1656916301,833000,9646680,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,46,11,0,2022-07-04T09:31:41,6936,115.61388333333333,6935707,115.59511666666667,172.8587463577479
1656916302,852000,9647699,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,75,11,0,2022-07-04T09:31:42,6937,115.63086666666666,6936726,115.6121,173.03026037593375
1656916304,890000,9649737,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,135,11,0,2022-07-04T09:31:44,6939,115.66483333333333,6938764,115.64606666666667,172.89088730941475
1656916305,909000,9650756,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,164,11,0,2022-07-04T09:31:45,6940,115.68181666666666,6939783,115.66305000000001,172.57570951935656
1656916306,928000,9651775,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,192,11,0,2022-07-04T09:31:46,6941,115.69879999999999,6940802,115.68003333333333,171.68337367098934
1656916307,947000,9652794,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,220,11,0,2022-07-04T09:31:47,6942,115.71578333333333,6941821,115.69701666666667,171.25293468611704
1656916308,966000,9653813,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,248,11,0,2022-07-04T09:31:48,6943,115.73276666666668,6942840,115.714,171.60751192728694
1656916309,987000,9654834,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,20,11,0,2022-07-04T09:31:49,6944,115.74978333333334,6943861,115.73101666666666,172.15159606933594
1656916311,8000,9655855,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,48,11,0,2022-07-04T09:31:51,6946,115.7668,6944882,115.74803333333332,172.15159606933594
1656916312,29000,9656876,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,76,11,0,2022-07-04T09:31:52,6947,115.78381666666668,6945903,115.76505,172.05601527136352
1656916313,50000,9657897,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,104,11,0,2022-07-04T09:31:53,6948,115.80083333333333,6946924,115.78206666666667,171.90293606394437
1656916314,72000,9658919,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,132,11,0,2022-07-04T09:31:54,6949,115.81786666666667,6947946,115.7991,171.84840143998372
1656916315,94000,9659940,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,160,11,0,2022-07-04T09:31:55,6950,115.8349,6948967,115.81611666666666,171.6525036069647
1656916316,113000,9660960,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,189,11,0,2022-07-04T09:31:56,6951,115.85188333333333,6949987,115.83311666666667,171.13444015824604
1656916317,135000,9661982,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,218,11,0,2022-07-04T09:31:57,6952,115.86891666666666,6951009,115.85015,171.0551384272868
1656916318,157000,9663003,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,248,11,0,2022-07-04T09:31:58,6953,115.88595000000001,6952030,115.86716666666666,171.45770591172976
1656916319,180000,9664027,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,21,11,0,2022-07-04T09:31:59,6954,115.903,6953054,115.88423333333334,171.81448421939905
1656916320,202000,9665049,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T09:32:00,6955,115.92003333333334,6954076,115.90126666666667,172.04716731689544
1656916326,329000,9671176,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,225,11,0,2022-07-04T09:32:06,6961,116.02215,6960203,116.00338333333335,171.94296755526923
1656916327,350000,9672196,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,254,11,0,2022-07-04T09:32:07,6962,116.03916666666667,6961223,116.02038333333333,172.2279646219658
1656916328,368000,9673215,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,27,11,0,2022-07-04T09:32:08,6963,116.05613333333334,6962242,116.03736666666667,172.1348478575901
1656916329,387000,9674234,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,56,11,0,2022-07-04T09:32:09,6964,116.07311666666666,6963261,116.05435000000001,171.99717498294407
1656916330,406000,9675253,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,85,11,0,2022-07-04T09:32:10,6965,116.09009999999999,6964280,116.07133333333333,171.7401581143906
1656916336,523000,9681370,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,3,11,0,2022-07-04T09:32:16,6971,116.19205000000001,6970397,116.17328333333333,171.75545891665467
1656916337,542000,9682389,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,32,11,0,2022-07-04T09:32:17,6972,116.20903333333334,6971416,116.19026666666667,171.9281715328228
1656916338,564000,9683411,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,61,11,0,2022-07-04T09:32:18,6973,116.22606666666667,6972438,116.2073,172.09157490788823
1656916339,585000,9684432,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,90,11,0,2022-07-04T09:32:19,6974,116.24308333333333,6973459,116.22431666666667,171.50031455483145
1656916340,607000,9685454,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,119,11,0,2022-07-04T09:32:20,6975,116.26011666666666,6974481,116.24135,171.08949054513445
1656916341,629000,9686475,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,148,11,0,2022-07-04T09:32:21,6976,116.27714999999999,6975502,116.25836666666667,171.2801384647336
1656916342,650000,9687497,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,177,11,0,2022-07-04T09:32:22,6977,116.29416666666665,6976524,116.2754,171.7263637351424
1656916343,669000,9688516,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,206,11,0,2022-07-04T09:32:23,6978,116.31115,6977543,116.29238333333333,171.66634707644465
1656916344,687000,9689534,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,235,11,0,2022-07-04T09:32:24,6979,116.32811666666666,6978561,116.30935,171.94770387326034
1656916345,706000,9690553,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,8,11,0,2022-07-04T09:32:25,6980,116.3451,6979580,116.32633333333334,172.42742252438248
1656916346,727000,9691574,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,37,11,0,2022-07-04T09:32:26,6981,116.36211666666667,6980601,116.34335,172.16063262534414
1656916347,748000,9692594,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,66,11,0,2022-07-04T09:32:27,6982,116.37913333333333,6981621,116.36035,171.19566571674068
1656916348,767000,9693614,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,95,11,0,2022-07-04T09:32:28,6983,116.39611666666666,6982641,116.37734999999999,170.91321221062293
1656916349,786000,9694633,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,124,11,0,2022-07-04T09:32:29,6984,116.4131,6983660,116.39433333333334,170.81311321870433
1656916350,804000,9695651,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,153,11,0,2022-07-04T09:32:30,6985,116.43006666666666,6984678,116.4113,171.41413538277314
1656916351,823000,9696669,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,183,11,0,2022-07-04T09:32:31,6986,116.44705,6985696,116.42826666666666,172.19001248541483
1656916352,842000,9697689,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,2022-07-04T09:32:32,6987,116.46403333333333,6986716,116.44526666666667,172.39147218068447
1656916353,861000,9698708,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,241,11,0,2022-07-04T09:32:33,6988,116.48101666666666,6987735,116.46225,172.02746352264157
1656916354,879000,9699726,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,14,11,0,2022-07-04T09:32:34,6989,116.49798333333334,6988753,116.47921666666666,171.62397924823537
1656916355,898000,9700744,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,44,11,0,2022-07-04T09:32:35,6990,116.51496666666667,6989771,116.49618333333333,171.2167576115306
1656916356,919000,9701765,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,72,11,0,2022-07-04T09:32:36,6991,116.53198333333333,6990792,116.51320000000001,171.14874100103611
1656916357,939000,9702785,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,101,11,0,2022-07-04T09:32:37,6992,116.54898333333334,6991812,116.5302,170.94394153766297
1656916358,958000,9703805,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,129,11,0,2022-07-04T09:32:38,6993,116.56596666666665,6992832,116.5472,171.37331009471166
1656916359,976000,9704823,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,157,11,0,2022-07-04T09:32:39,6994,116.58293333333333,6993850,116.56416666666668,171.78009389483765
1656916360,995000,9705842,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,185,11,0,2022-07-04T09:32:40,6995,116.59991666666666,6994869,116.58115,171.89114035582938
1656916362,15000,9706862,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,2022-07-04T09:32:42,6997,116.61691666666667,6995889,116.59815,172.10940047264106
1656916363,35000,9707882,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,241,11,0,2022-07-04T09:32:43,6998,116.63391666666666,6996909,116.61515,172.274973839064
1656916364,56000,9708902,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,13,11,0,2022-07-04T09:32:44,6999,116.65093333333333,6997929,116.63215,171.50081638426
1656916365,75000,9709921,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,41,11,0,2022-07-04T09:32:45,7000,116.66791666666667,6998948,116.64913333333334,171.05225954990146
1656916366,95000,9710941,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,69,11,0,2022-07-04T09:32:46,7001,116.68491666666667,6999968,116.66613333333333,170.96633911132812
1656916367,114000,9711961,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,98,11,0,2022-07-04T09:32:47,7002,116.7019,7000988,116.68313333333334,171.1517800943843
1656916368,133000,9712979,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,128,11,0,2022-07-04T09:32:48,7003,116.71888333333332,7002006,116.7001,171.68049962917544
1656916369,150000,9713997,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,157,11,0,2022-07-04T09:32:49,7004,116.73583333333333,7003024,116.71706666666667,171.88403281680095
1656916370,168000,9715015,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,186,11,0,2022-07-04T09:32:50,7005,116.7528,7004042,116.73403333333334,171.65434809752182
1656916371,191000,9716038,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,215,11,0,2022-07-04T09:32:51,7006,116.76984999999999,7005065,116.75108333333333,171.69200357724932
1656916372,210000,9717056,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,244,11,0,2022-07-04T09:32:52,7007,116.78683333333333,7006083,116.76804999999999,171.5731732052402
1656916373,228000,9718074,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,17,11,0,2022-07-04T09:32:53,7008,116.8038,7007101,116.78501666666666,171.02355405589626
1656916374,245000,9719092,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,46,11,0,2022-07-04T09:32:54,7009,116.82075,7008119,116.80198333333333,170.99873313725473
1656916375,265000,9720111,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,75,11,0,2022-07-04T09:32:55,7010,116.83775,7009138,116.81896666666667,171.7005819348051
1656916376,285000,9721131,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,104,11,0,2022-07-04T09:32:56,7011,116.85475,7010158,116.83596666666668,172.53787695629885
1656916377,303000,9722150,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,133,11,0,2022-07-04T09:32:57,7012,116.87171666666667,7011177,116.85294999999999,172.1620549112867
1656916378,322000,9723168,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,162,11,0,2022-07-04T09:32:58,7013,116.8887,7012195,116.86991666666667,171.92647344486136
1656916379,340000,9724186,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,192,11,0,2022-07-04T09:32:59,7014,116.90566666666668,7013213,116.88688333333333,172.02353125134033
1656916380,358000,9725204,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,221,11,0,2022-07-04T09:33:00,7015,116.92263333333334,7014231,116.90384999999999,171.51507050441597
1656916381,376000,9726222,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,250,11,0,2022-07-04T09:33:01,7016,116.9396,7015249,116.92081666666667,170.96633911132812
1656916382,394000,9727241,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,23,11,0,2022-07-04T09:33:02,7017,116.95656666666667,7016268,116.9378,170.96633911132812
1656916383,412000,9728258,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,52,11,0,2022-07-04T09:33:03,7018,116.97353333333334,7017285,116.95475,170.96633911132812
1656916384,429000,9729276,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,81,11,0,2022-07-04T09:33:04,7019,116.99048333333333,7018303,116.97171666666667,171.67425397175924
1656916385,447000,9730293,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,110,11,0,2022-07-04T09:33:05,7020,117.00745,7019320,116.98866666666666,172.39823900597906
1656916386,465000,9731311,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,139,11,0,2022-07-04T09:33:06,7021,117.02441666666667,7020338,117.00563333333334,172.2888433949448
1656916387,482000,9732328,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,168,11,0,2022-07-04T09:33:07,7022,117.04136666666666,7021355,117.02258333333333,172.0161533041799
1656916388,500000,9733346,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,197,11,0,2022-07-04T09:33:08,7023,117.05833333333334,7022373,117.03954999999999,171.5914749486864
1656916389,518000,9734364,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,226,11,0,2022-07-04T09:33:09,7024,117.0753,7023391,117.05651666666667,171.14091965546862
1656916390,537000,9735383,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,255,11,0,2022-07-04T09:33:10,7025,117.09228333333334,7024410,117.0735,170.8816680908203
1656916391,556000,9736402,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,28,11,0,2022-07-04T09:33:11,7026,117.10926666666666,7025429,117.09048333333334,171.04827227633686
1656916392,577000,9737423,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,57,11,0,2022-07-04T09:33:12,7027,117.12628333333333,7026450,117.1075,171.4794707007704
1656916393,596000,9738442,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,86,11,0,2022-07-04T09:33:13,7028,117.14326666666666,7027469,117.12448333333333,171.7063959197797
1656916394,617000,9739464,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T09:33:14,7029,117.16028333333334,7028491,117.14151666666666,171.9337665268541
1656916395,638000,9740484,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,144,11,0,2022-07-04T09:33:15,7030,117.1773,7029511,117.15851666666667,171.9468918116606
1656916396,658000,9741505,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,173,11,0,2022-07-04T09:33:16,7031,117.19430000000001,7030532,117.17553333333333,171.90196523676303
1656916397,678000,9742525,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,202,11,0,2022-07-04T09:33:17,7032,117.2113,7031552,117.19253333333333,171.1965731251465
1656916398,697000,9743543,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,231,11,0,2022-07-04T09:33:18,7033,117.22828333333334,7032570,117.20949999999999,170.8816680908203
1656916399,715000,9744561,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,4,11,0,2022-07-04T09:33:19,7034,117.24525,7033588,117.22646666666667,170.9116405455592
1656916400,734000,9745580,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,33,11,0,2022-07-04T09:33:20,7035,117.26223333333334,7034607,117.24345,171.1131509625838
1656916401,755000,9746601,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,62,11,0,2022-07-04T09:33:21,7036,117.27925,7035628,117.26046666666666,171.56856626823765
1656916402,776000,9747622,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,91,11,0,2022-07-04T09:33:22,7037,117.29626666666667,7036649,117.27748333333334,171.71517373839418
1656916403,797000,9748643,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,120,11,0,2022-07-04T09:33:23,7038,117.31328333333333,7037670,117.2945,171.8617812085507
1656916404,817000,9749663,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,149,11,0,2022-07-04T09:33:24,7039,117.33028333333333,7038690,117.3115,171.76434776693057
1656916405,836000,9750682,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,178,11,0,2022-07-04T09:33:25,7040,117.34726666666667,7039709,117.32848333333332,170.8220960579
1656916406,855000,9751701,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,208,11,0,2022-07-04T09:33:26,7041,117.36425,7040728,117.34546666666667,170.94043087107383
1656916407,873000,9752719,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,237,11,0,2022-07-04T09:33:27,7042,117.38121666666666,7041746,117.36243333333333,170.96633911132812
1656916408,891000,9753737,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,10,11,0,2022-07-04T09:33:28,7043,117.39818333333332,7042764,117.3794,171.3654466395694
1656916414,997000,9759843,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,181,11,0,2022-07-04T09:33:34,7049,117.49995,7048870,117.48116666666667,171.00585629826054
1656916416,15000,9760861,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,209,11,0,2022-07-04T09:33:36,7051,117.51691666666667,7049888,117.49813333333333,170.85259062489925
1656916417,33000,9761879,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,237,11,0,2022-07-04T09:33:37,7052,117.53388333333334,7050906,117.5151,171.20687488407324
1656916418,51000,9762897,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,9,11,0,2022-07-04T09:33:38,7053,117.55085000000001,7051924,117.53206666666667,171.7273959943673
1656916419,69000,9763915,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,37,11,0,2022-07-04T09:33:39,7054,117.56781666666667,7052942,117.54903333333333,171.99827522929277
1656916420,87000,9764933,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,65,11,0,2022-07-04T09:33:40,7055,117.58478333333333,7053960,117.566,172.23383796041023
1656916421,105000,9765951,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,93,11,0,2022-07-04T09:33:41,7056,117.60175,7054978,117.58296666666666,172.42334055233746
1656916422,123000,9766969,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,122,11,0,2022-07-04T09:33:42,7057,117.61871666666666,7055996,117.59993333333334,172.2528301893457
1656916423,142000,9767987,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,151,11,0,2022-07-04T09:33:43,7058,117.6357,7057014,117.6169,170.7742446913401
1656916424,160000,9769006,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,181,11,0,2022-07-04T09:33:44,7059,117.65266666666666,7058033,117.63388333333334,170.55574600404563
1656916425,182000,9770028,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,210,11,0,2022-07-04T09:33:45,7060,117.66969999999999,7059055,117.65091666666667,171.07977728246848
1656916426,200000,9771046,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,239,11,0,2022-07-04T09:33:46,7061,117.68666666666667,7060073,117.66788333333334,171.59746041626315
1656916427,218000,9772064,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,12,11,0,2022-07-04T09:33:47,7062,117.70363333333333,7061091,117.68485000000001,172.11188283032277
1656916428,236000,9773082,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,41,11,0,2022-07-04T09:33:48,7063,117.7206,7062109,117.70181666666667,172.40557861328125
1656916429,254000,9774100,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,70,11,0,2022-07-04T09:33:49,7064,117.73756666666667,7063127,117.71878333333333,172.40557861328125
1656916430,273000,9775118,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,99,11,0,2022-07-04T09:33:50,7065,117.75455000000001,7064145,117.73575000000001,172.09599063035392
1656916436,378000,9781224,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,18,11,0,2022-07-04T09:33:56,7071,117.85629999999999,7070251,117.83751666666667,171.3193847346508
1656916437,396000,9782242,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,47,11,0,2022-07-04T09:33:57,7072,117.87326666666667,7071269,117.85448333333333,171.57475965044762
1656916438,414000,9783260,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,76,11,0,2022-07-04T09:33:58,7073,117.89023333333333,7072287,117.87145000000001,170.99913555393093
1656916439,432000,9784278,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,105,11,0,2022-07-04T09:33:59,7074,117.9072,7073305,117.88841666666667,170.92261388645753
1656916440,451000,9785296,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,134,11,0,2022-07-04T09:34:00,7075,117.92418333333333,7074323,117.90538333333333,171.03668926739013
1656916441,469000,9786314,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,163,11,0,2022-07-04T09:34:01,7076,117.94115000000001,7075341,117.92235000000001,170.7259285533065
1656916442,487000,9787332,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,192,11,0,2022-07-04T09:34:02,7077,117.95811666666667,7076359,117.93931666666667,171.56161502537364
1656916443,505000,9788351,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,221,11,0,2022-07-04T09:34:03,7078,117.97508333333333,7077378,117.9563,171.7841574052505
1656916444,523000,9789369,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,250,11,0,2022-07-04T09:34:04,7079,117.99205,7078396,117.97326666666666,171.59441150365257
1656916445,541000,9790387,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,23,11,0,2022-07-04T09:34:05,7080,118.00901666666667,7079414,117.99023333333334,171.3884149774072
1656916446,559000,9791405,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,52,11,0,2022-07-04T09:34:06,7081,118.02598333333334,7080432,118.0072,171.14301963029112
1656916447,577000,9792423,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,81,11,0,2022-07-04T09:34:07,7082,118.04295,7081450,118.02416666666666,170.75364080084123
1656916448,596000,9793441,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,110,11,0,2022-07-04T09:34:08,7083,118.05993333333332,7082468,118.04113333333333,170.7347292514594
1656916449,614000,9794459,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,139,11,0,2022-07-04T09:34:09,7084,118.0769,7083486,118.0581,170.60558459931417
1656916450,632000,9795477,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,168,11,0,2022-07-04T09:34:10,7085,118.09386666666666,7084504,118.07506666666667,170.67301121212637
1656916451,650000,9796496,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,197,11,0,2022-07-04T09:34:11,7086,118.11083333333333,7085523,118.09205,171.0749170269743
1656916452,668000,9797514,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,226,11,0,2022-07-04T09:34:12,7087,118.1278,7086541,118.10901666666668,171.2530193833447
1656916453,686000,9798532,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,255,11,0,2022-07-04T09:34:13,7088,118.14476666666665,7087559,118.12598333333334,171.3042527020711
1656916454,704000,9799550,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,28,11,0,2022-07-04T09:34:14,7089,118.16173333333333,7088577,118.14295,171.48385779451064
1656916455,723000,9800568,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,57,11,0,2022-07-04T09:34:15,7090,118.17871666666666,7089595,118.15991666666667,171.55133016180804
1656916456,741000,9801586,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,86,11,0,2022-07-04T09:34:16,7091,118.19568333333333,7090613,118.17688333333334,170.78491715698763
1656916457,759000,9802604,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T09:34:17,7092,118.21265,7091631,118.19385000000001,170.64083008036275
1656916458,777000,9803622,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,144,11,0,2022-07-04T09:34:18,7093,118.22961666666667,7092649,118.21081666666667,171.04147235823683
1656916459,795000,9804641,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,173,11,0,2022-07-04T09:34:19,7094,118.24658333333333,7093668,118.22779999999999,171.42474787562946
1656916460,813000,9805659,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,202,11,0,2022-07-04T09:34:20,7095,118.26355,7094686,118.24476666666666,171.68003750480185
1656916461,831000,9806677,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,232,11,0,2022-07-04T09:34:21,7096,118.28051666666667,7095704,118.26173333333332,171.5566601101645
1656916462,849000,9807695,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,5,11,0,2022-07-04T09:34:22,7097,118.29748333333333,7096722,118.2787,171.34245769391737
1656916463,868000,9808713,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,34,11,0,2022-07-04T09:34:23,7098,118.31446666666668,7097740,118.29566666666666,171.11837862723206
1656916464,886000,9809731,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,63,11,0,2022-07-04T09:34:24,7099,118.33143333333334,7098758,118.31263333333332,170.8649603265889
1656916465,904000,9810749,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,93,11,0,2022-07-04T09:34:25,7100,118.34840000000001,7099776,118.3296,170.64508319774362
1656916466,922000,9811767,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,121,11,0,2022-07-04T09:34:26,7101,118.36536666666666,7100794,118.34656666666666,170.7340761713619
